,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
0,T Cell,T Cell,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",1750.1519,1.6319150471971937,0.051348691851746744,0.10178044277756945,97.29169,0.03196803196803197,0.05677522477522477,False
1,T Cell,T Cell,17a-Ethynylestradiol,46.746155,0.048732951305742706,0.48056605785963585,0.5499261074476246,278.06998,0.12687312687312688,0.17997338125133652,False
2,T Cell,T Cell,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",1750.1519,1.6319150471971937,0.051348691851746744,0.10178044277756945,97.29169,0.03196803196803197,0.05677522477522477,False
3,T Cell,T Cell,2-Hydroxychlorpropamide,462.89075,0.9651288898747867,0.1672401292067731,0.25605040471657675,278.06998,0.07092907092907093,0.10897061416092557,False
4,T Cell,T Cell,25-Hydroxycholesterol,352.19833,0.7343348058042498,0.23137235492002817,0.33462321037293974,1424.7986,0.055944055944055944,0.09132044426162074,False
5,T Cell,T Cell,"3',4'-Dihydrodiol",88.03281,0.09177436063233213,0.4634386576626208,0.5323752963308874,278.06998,0.11588411588411589,0.16597595952434663,False
6,T Cell,T Cell,3-Sulfodeoxycholic acid,1750.1519,1.6319150471971937,0.051348691851746744,0.10178044277756945,97.29169,0.03196803196803197,0.05677522477522477,False
7,T Cell,T Cell,"3alpha,7alpha-Dihydroxycoprostanic acid",1750.1519,1.6319150471971937,0.051348691851746744,0.10178044277756945,97.29169,0.03196803196803197,0.05677522477522477,False
8,T Cell,T Cell,3b-Hydroxy-5-cholenoic acid,1750.1519,1.6319150471971937,0.051348691851746744,0.10178044277756945,97.29169,0.03196803196803197,0.05677522477522477,False
9,T Cell,T Cell,4'-Hydroxydiclofenac,1849.4536,1.9280587524791382,0.026923909366523967,0.06678332826109856,14653.314,0.000999000999000999,0.002423805702494227,True
10,T Cell,T Cell,4-Hydroxycyclophosphamide,462.89075,0.9651288898747867,0.1672401292067731,0.25605040471657675,278.06998,0.07092907092907093,0.10897061416092557,False
11,T Cell,T Cell,4-Hydroxyvalsartan,-142.18726,-0.2096295447095767,0.5830215906941671,0.6207711900916313,0.0,0.18081918081918083,0.24626906835495793,False
12,T Cell,T Cell,4-ene-Valproic acid,755.9133,1.1144582984349738,0.13254131252037787,0.23010110891855237,298.65988,0.04995004995004995,0.08306300441131903,False
13,T Cell,T Cell,5-Hydroxyomeprazole,1268.2573,1.5266995162783292,0.06341787388146368,0.12189409525268344,325.2423,0.03796203796203796,0.06688549545692403,False
14,T Cell,T Cell,8-Hydroxycarvedilol,462.89075,0.9651288898747867,0.1672401292067731,0.25605040471657675,278.06998,0.07092907092907093,0.10897061416092557,False
15,T Cell,T Cell,ADP,287.8637,0.34652382929134196,0.3644745395247293,0.4464880627573462,474.74915,0.14285714285714285,0.2007233273056058,False
16,T Cell,T Cell,Acetate,608.2905,0.6341439800777067,0.26299343148954746,0.37433165662734186,1143.3141,0.02097902097902098,0.04067548172351666,True
17,T Cell,T Cell,Acetyl-L-Carnitine,159.96526,0.23584000919693665,0.4067784104189262,0.48813409250271145,65.81504,0.27972027972027974,0.32769341476465486,False
18,T Cell,T Cell,Adenine,-283.40662,-0.5909038247534552,0.7227075684256004,0.7445061725776486,44.04597,0.7772227772227772,0.8235964512814155,False
19,T Cell,T Cell,Adenosine,192.4539,0.40126708758249396,0.34411174622508245,0.4464880627573462,214.62985,0.25574425574425574,0.3036108276749988,False
