gene,ligand,receptor,pair,cell_type,mean,std,n
ATP1A1,PDGFC,PDGFRA,PDGFC$PDGFRA,Endothelial,0.0,0.0,243
ATP1A1,VEGFA,KDR,VEGFA$KDR,Endothelial,0.0,0.0,243
ATP1A1,IGF1,ITGA6,IGF1$ITGA6,Endothelial,0.0,0.0,243
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Endothelial,0.0,0.0,243
ATP1A1,IHH,PTCH1,IHH$PTCH1,Endothelial,0.0,0.0,243
ATP1A1,SHH,PTCH1,SHH$PTCH1,Endothelial,0.0,0.0,243
ATP1A1,CCL15,CCR1,CCL15$CCR1,Endothelial,0.0,0.0,243
ATP1A1,CXCL12,CXCR4,CXCL12$CXCR4,Endothelial,0.0,0.0,243
ATP1A1,CXCL12,ACKR3,CXCL12$ACKR3,Endothelial,0.0,0.0,243
ATP1A1,IL2,IL2RG,IL2$IL2RG,Endothelial,0.0,0.0,243
ATP1A1,IL7,IL2RG,IL7$IL2RG,Endothelial,0.0,0.0,243
ATP1A1,IL15,IL2RG,IL15$IL2RG,Endothelial,0.0,0.0,243
ATP1A1,IL21,IL2RG,IL21$IL2RG,Endothelial,0.0,0.0,243
ATP1A1,LIF,IL6ST,LIF$IL6ST,Endothelial,0.0,0.0,243
ATP1A1,IL16,CD4,IL16$CD4,Endothelial,0.0,0.0,243
ATP1A1,TNFSF14,LTBR,TNFSF14$LTBR,Endothelial,0.0,0.0,243
ATP1A1,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,Endothelial,0.0,0.0,243
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Endothelial,0.0,0.0,243
ATP1A1,TNFSF13,TNFRSF17,TNFSF13$TNFRSF17,Endothelial,0.0,0.0,243
ATP1A1,TNFSF13,TNFRSF13B,TNFSF13$TNFRSF13B,Endothelial,0.0,0.0,243
ATP1A1,ANGPTL2,TLR4,ANGPTL2$TLR4,Endothelial,0.0,0.0,243
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Endothelial,0.0,0.0,243
ATP1A1,POSTN,ITGB3,POSTN$ITGB3,Endothelial,0.0,0.0,243
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Endothelial,0.0,0.0,243
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Endothelial,0.0,0.0,243
ATP1A1,PLG,F2RL1,PLG$F2RL1,Endothelial,0.0,0.0,243
ATP1A1,GZMA,F2RL1,GZMA$F2RL1,Endothelial,0.0,0.0,243
ATP1A1,VIP,VIPR1,VIP$VIPR1,Endothelial,0.0,0.0,243
ATP1A1,KITLG,KIT,KITLG$KIT,Endothelial,0.0,0.0,243
ATP1A1,SEMA3A,NRP1,SEMA3A$NRP1,Endothelial,0.0,0.0,243
ATP1A1,SEMA3C,NRP1,SEMA3C$NRP1,Endothelial,0.0,0.0,243
ATP1A1,GAS6,AXL,GAS6$AXL,Endothelial,0.0,0.0,243
ATP1A1,GAS6,MERTK,GAS6$MERTK,Endothelial,0.0,0.0,243
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Endothelial,0.0,0.0,243
ATP1A1,GRN,SORT1,GRN$SORT1,Endothelial,0.0,0.0,243
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Endothelial,0.0,0.0,243
ATP1A1,PROS1,AXL,PROS1$AXL,Endothelial,0.0,0.0,243
ATP1A1,BTLA,TNFRSF14,BTLA$TNFRSF14,Endothelial,0.0,0.0,243
ATP1A1,LGALS9,HAVCR2,LGALS9$HAVCR2,Endothelial,0.0,0.0,243
ATP1A1,LGALS9,CD44,LGALS9$CD44,Endothelial,0.0,0.0,243
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Endothelial,0.0,0.0,243
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Endothelial,0.0,0.0,243
ATP1A1,LAMC1,ITGA3,LAMC1$ITGA3,Endothelial,0.0,0.0,243
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Endothelial,0.0,0.0,243
ATP1A1,COL4A1,ITGA3,COL4A1$ITGA3,Endothelial,0.0,0.0,243
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Endothelial,0.0,0.0,243
ATP1A1,LAMA3,ITGA6,LAMA3$ITGA6,Endothelial,0.0,0.0,243
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Endothelial,0.0,0.0,243
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Endothelial,0.0,0.0,243
ATP1A1,COL6A2,SDC4,COL6A2$SDC4,Endothelial,0.0,0.0,243
ATP1A1,THBS1,SDC4,THBS1$SDC4,Endothelial,0.0,0.0,243
ATP1A1,THBS1,CD47,THBS1$CD47,Endothelial,0.0,0.0,243
ATP1A1,HSPG2,DAG1,HSPG2$DAG1,Endothelial,0.0,0.0,243
ATP1A1,LAMB3,DAG1,LAMB3$DAG1,Endothelial,0.0,0.0,243
ATP1A1,CD99,CD99,CD99$CD99,Endothelial,0.0,0.0,243
ATP1A1,CDH1,CDH1,CDH1$CDH1,Endothelial,0.0,0.0,243
ATP1A1,CDH1,ITGA2,CDH1$ITGA2,Endothelial,0.0,0.0,243
ATP1A1,F11R,ITGB2,F11R$ITGB2,Endothelial,0.0,0.0,243
ATP1A1,F11R,F11R,F11R$F11R,Endothelial,0.0,0.0,243
ATP1A1,HLA-DRA,CD4,HLA-DRA$CD4,Endothelial,0.0,0.0,243
ATP1A1,HLA-DRB1,CD4,HLA-DRB1$CD4,Endothelial,0.0,0.0,243
ATP1A1,MPZL1,MPZL1,MPZL1$MPZL1,Endothelial,0.0,0.0,243
ATP1A1,NECTIN3,PVR,NECTIN3$PVR,Endothelial,0.0,0.0,243
ATP1A1,JAG1,NOTCH2,JAG1$NOTCH2,Endothelial,0.0,0.0,243
ATP1A1,OCLN,OCLN,OCLN$OCLN,Endothelial,0.0,0.0,243
ATP1A1,SEMA4D,PLXNB2,SEMA4D$PLXNB2,Endothelial,0.0,0.0,243
ATP1A1,TGFB1,TGFBR2,TGFB1$TGFBR2,Enteric_glia,0.0,0.0,283
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Enteric_glia,0.0,0.0,283
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Enteric_glia,0.0,0.0,283
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP4,ACVR2A,BMP4$ACVR2A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Enteric_glia,0.0,0.0,283
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Enteric_glia,0.0,0.0,283
ATP1A1,BMP6,BMPR1A,BMP6$BMPR1A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP7,BMPR2,BMP7$BMPR2,Enteric_glia,0.0,0.0,283
ATP1A1,BMP8A,BMPR2,BMP8A$BMPR2,Enteric_glia,0.0,0.0,283
ATP1A1,BMP8A,BMPR1A,BMP8A$BMPR1A,Enteric_glia,0.0,0.0,283
ATP1A1,BMP8B,BMPR2,BMP8B$BMPR2,Enteric_glia,0.0,0.0,283
ATP1A1,BMP8B,BMPR1A,BMP8B$BMPR1A,Enteric_glia,0.0,0.0,283
ATP1A1,GDF2,ACVRL1,GDF2$ACVRL1,Enteric_glia,0.0,0.0,283
ATP1A1,GDF11,ACVR1B,GDF11$ACVR1B,Enteric_glia,0.0,0.0,283
ATP1A1,MSTN,ACVR1B,MSTN$ACVR1B,Enteric_glia,0.0,0.0,283
ATP1A1,MSTN,ACVR2A,MSTN$ACVR2A,Enteric_glia,0.0,0.0,283
ATP1A1,INHBA,ACVR1B,INHBA$ACVR1B,Enteric_glia,0.0,0.0,283
ATP1A1,TGFA,EGFR,TGFA$EGFR,Enteric_glia,0.0,0.0,283
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Enteric_glia,0.0,0.0,283
ATP1A1,HBEGF,EGFR,HBEGF$EGFR,Enteric_glia,0.0,0.0,283
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Enteric_glia,0.0,0.0,283
ATP1A1,EREG,ERBB2,EREG$ERBB2,Enteric_glia,0.0,0.0,283
ATP1A1,FGF2,FGFR3,FGF2$FGFR3,Enteric_glia,0.0,0.0,283
ATP1A1,FGF2,FGFR4,FGF2$FGFR4,Enteric_glia,0.0,0.0,283
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Enteric_glia,0.0,0.0,283
ATP1A1,FGF9,FGFR3,FGF9$FGFR3,Enteric_glia,0.0,0.0,283
ATP1A1,FGF9,FGFR4,FGF9$FGFR4,Enteric_glia,0.0,0.0,283
ATP1A1,PDGFA,PDGFRA,PDGFA$PDGFRA,Enteric_glia,0.0,0.0,283
ATP1A1,PDGFA,PDGFRB,PDGFA$PDGFRB,Enteric_glia,0.0,0.0,283
ATP1A1,PDGFC,PDGFRA,PDGFC$PDGFRA,Enteric_glia,0.0,0.0,283
ATP1A1,VEGFA,KDR,VEGFA$KDR,Enteric_glia,0.0,0.0,283
ATP1A1,IGF1,ITGA6,IGF1$ITGA6,Enteric_glia,0.0,0.0,283
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Enteric_glia,0.0,0.0,283
ATP1A1,IHH,PTCH1,IHH$PTCH1,Enteric_glia,0.0,0.0,283
ATP1A1,SHH,PTCH1,SHH$PTCH1,Enteric_glia,0.0,0.0,283
ATP1A1,CCL15,CCR1,CCL15$CCR1,Enteric_glia,0.0,0.0,283
ATP1A1,CXCL12,CXCR4,CXCL12$CXCR4,Enteric_glia,0.0,0.0,283
ATP1A1,CXCL12,ACKR3,CXCL12$ACKR3,Enteric_glia,0.0,0.0,283
ATP1A1,IL2,IL2RG,IL2$IL2RG,Enteric_glia,0.0,0.0,283
ATP1A1,IL7,IL2RG,IL7$IL2RG,Enteric_glia,0.0,0.0,283
ATP1A1,IL15,IL2RG,IL15$IL2RG,Enteric_glia,0.0,0.0,283
ATP1A1,IL21,IL2RG,IL21$IL2RG,Enteric_glia,0.0,0.0,283
ATP1A1,LIF,IL6ST,LIF$IL6ST,Enteric_glia,0.0,0.0,283
ATP1A1,IL16,CD4,IL16$CD4,Enteric_glia,0.0,0.0,283
ATP1A1,TNFSF14,LTBR,TNFSF14$LTBR,Enteric_glia,0.0,0.0,283
ATP1A1,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,Enteric_glia,0.0,0.0,283
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Enteric_glia,0.0,0.0,283
ATP1A1,TNFSF13,TNFRSF17,TNFSF13$TNFRSF17,Enteric_glia,0.0,0.0,283
ATP1A1,TNFSF13,TNFRSF13B,TNFSF13$TNFRSF13B,Enteric_glia,0.0,0.0,283
ATP1A1,ANGPTL2,TLR4,ANGPTL2$TLR4,Enteric_glia,0.0,0.0,283
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Enteric_glia,0.0,0.0,283
ATP1A1,POSTN,ITGB3,POSTN$ITGB3,Enteric_glia,0.0,0.0,283
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Enteric_glia,0.0,0.0,283
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Enteric_glia,0.0,0.0,283
ATP1A1,PLG,F2RL1,PLG$F2RL1,Enteric_glia,0.0,0.0,283
ATP1A1,GZMA,F2RL1,GZMA$F2RL1,Enteric_glia,0.0,0.0,283
ATP1A1,VIP,VIPR1,VIP$VIPR1,Enteric_glia,0.0,0.0,283
ATP1A1,KITLG,KIT,KITLG$KIT,Enteric_glia,0.0,0.0,283
ATP1A1,SEMA3A,NRP1,SEMA3A$NRP1,Enteric_glia,0.0,0.0,283
ATP1A1,SEMA3C,NRP1,SEMA3C$NRP1,Enteric_glia,0.0,0.0,283
ATP1A1,GAS6,AXL,GAS6$AXL,Enteric_glia,0.0,0.0,283
ATP1A1,GAS6,MERTK,GAS6$MERTK,Enteric_glia,0.0,0.0,283
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Enteric_glia,0.0,0.0,283
ATP1A1,GRN,SORT1,GRN$SORT1,Enteric_glia,0.0,0.0,283
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Enteric_glia,0.0,0.0,283
ATP1A1,PROS1,AXL,PROS1$AXL,Enteric_glia,0.0,0.0,283
ATP1A1,BTLA,TNFRSF14,BTLA$TNFRSF14,Enteric_glia,0.0,0.0,283
ATP1A1,LGALS9,HAVCR2,LGALS9$HAVCR2,Enteric_glia,0.0,0.0,283
ATP1A1,LGALS9,CD44,LGALS9$CD44,Enteric_glia,0.0,0.0,283
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Enteric_glia,0.0,0.0,283
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Enteric_glia,0.0,0.0,283
ATP1A1,LAMC1,ITGA3,LAMC1$ITGA3,Enteric_glia,0.0,0.0,283
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Enteric_glia,0.0,0.0,283
ATP1A1,COL4A1,ITGA3,COL4A1$ITGA3,Enteric_glia,0.0,0.0,283
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Enteric_glia,0.0,0.0,283
ATP1A1,LAMA3,ITGA6,LAMA3$ITGA6,Enteric_glia,0.0,0.0,283
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Enteric_glia,0.0,0.0,283
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Enteric_glia,0.0,0.0,283
ATP1A1,COL6A2,SDC4,COL6A2$SDC4,Enteric_glia,0.0,0.0,283
ATP1A1,THBS1,SDC4,THBS1$SDC4,Enteric_glia,0.0,0.0,283
ATP1A1,THBS1,CD47,THBS1$CD47,Enteric_glia,0.0,0.0,283
ATP1A1,HSPG2,DAG1,HSPG2$DAG1,Enteric_glia,0.0,0.0,283
ATP1A1,LAMB3,DAG1,LAMB3$DAG1,Enteric_glia,0.0,0.0,283
ATP1A1,CD99,CD99,CD99$CD99,Enteric_glia,0.0,0.0,283
ATP1A1,CDH1,CDH1,CDH1$CDH1,Enteric_glia,0.0,0.0,283
ATP1A1,CDH1,ITGA2,CDH1$ITGA2,Enteric_glia,0.0,0.0,283
ATP1A1,F11R,ITGB2,F11R$ITGB2,Enteric_glia,0.0,0.0,283
ATP1A1,F11R,F11R,F11R$F11R,Enteric_glia,0.0,0.0,283
ATP1A1,HLA-DRA,CD4,HLA-DRA$CD4,Enteric_glia,0.0,0.0,283
ATP1A1,HLA-DRB1,CD4,HLA-DRB1$CD4,Enteric_glia,0.0,0.0,283
ATP1A1,MPZL1,MPZL1,MPZL1$MPZL1,Enteric_glia,0.0,0.0,283
ATP1A1,NECTIN3,PVR,NECTIN3$PVR,Enteric_glia,0.0,0.0,283
ATP1A1,JAG1,NOTCH2,JAG1$NOTCH2,Enteric_glia,0.0,0.0,283
ATP1A1,OCLN,OCLN,OCLN$OCLN,Enteric_glia,0.0,0.0,283
ATP1A1,SEMA4D,PLXNB2,SEMA4D$PLXNB2,Enteric_glia,0.0,0.0,283
ATP1A1,TGFB1,TGFBR2,TGFB1$TGFBR2,Fibroblast,0.0,0.0,1369
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Fibroblast,0.0,0.0,1369
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Fibroblast,-8.438984e-08,2.3710447e-09,1369
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP4,ACVR2A,BMP4$ACVR2A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Fibroblast,-4.504179e-09,2.3723312e-10,1369
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Fibroblast,0.0,0.0,1369
ATP1A1,BMP6,BMPR1A,BMP6$BMPR1A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP7,BMPR2,BMP7$BMPR2,Fibroblast,0.0,0.0,1369
ATP1A1,BMP8A,BMPR2,BMP8A$BMPR2,Fibroblast,0.0,0.0,1369
ATP1A1,BMP8A,BMPR1A,BMP8A$BMPR1A,Fibroblast,0.0,0.0,1369
ATP1A1,BMP8B,BMPR2,BMP8B$BMPR2,Fibroblast,0.0,0.0,1369
ATP1A1,BMP8B,BMPR1A,BMP8B$BMPR1A,Fibroblast,0.0,0.0,1369
ATP1A1,GDF2,ACVRL1,GDF2$ACVRL1,Fibroblast,0.0,0.0,1369
ATP1A1,GDF11,ACVR1B,GDF11$ACVR1B,Fibroblast,0.0,0.0,1369
ATP1A1,MSTN,ACVR1B,MSTN$ACVR1B,Fibroblast,0.0,0.0,1369
ATP1A1,MSTN,ACVR2A,MSTN$ACVR2A,Fibroblast,0.0,0.0,1369
ATP1A1,INHBA,ACVR1B,INHBA$ACVR1B,Fibroblast,0.0,0.0,1369
ATP1A1,TGFA,EGFR,TGFA$EGFR,Fibroblast,0.0,0.0,1369
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Fibroblast,0.0,0.0,1369
ATP1A1,HBEGF,EGFR,HBEGF$EGFR,Fibroblast,0.0,0.0,1369
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Fibroblast,0.0,0.0,1369
ATP1A1,EREG,ERBB2,EREG$ERBB2,Fibroblast,0.0,0.0,1369
ATP1A1,FGF2,FGFR3,FGF2$FGFR3,Fibroblast,0.0,0.0,1369
ATP1A1,FGF2,FGFR4,FGF2$FGFR4,Fibroblast,0.0,0.0,1369
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Fibroblast,0.0,0.0,1369
ATP1A1,FGF9,FGFR3,FGF9$FGFR3,Fibroblast,0.0,0.0,1369
ATP1A1,FGF9,FGFR4,FGF9$FGFR4,Fibroblast,0.0,0.0,1369
ATP1A1,PDGFA,PDGFRA,PDGFA$PDGFRA,Fibroblast,-1.4207244e-07,9.177926e-09,1369
ATP1A1,PDGFA,PDGFRB,PDGFA$PDGFRB,Fibroblast,0.0,0.0,1369
ATP1A1,PDGFC,PDGFRA,PDGFC$PDGFRA,Fibroblast,1.989156e-08,2.4556037e-09,1369
ATP1A1,VEGFA,KDR,VEGFA$KDR,Fibroblast,0.0,0.0,1369
ATP1A1,IGF1,ITGA6,IGF1$ITGA6,Fibroblast,0.0,0.0,1369
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Fibroblast,0.0,0.0,1369
ATP1A1,IHH,PTCH1,IHH$PTCH1,Fibroblast,-5.4189208e-08,7.432355e-10,1369
ATP1A1,SHH,PTCH1,SHH$PTCH1,Fibroblast,0.0,0.0,1369
ATP1A1,CCL15,CCR1,CCL15$CCR1,Fibroblast,0.0,0.0,1369
ATP1A1,CXCL12,CXCR4,CXCL12$CXCR4,Fibroblast,4.0450145e-09,4.6737775e-10,1369
ATP1A1,CXCL12,ACKR3,CXCL12$ACKR3,Fibroblast,0.0,0.0,1369
ATP1A1,IL2,IL2RG,IL2$IL2RG,Fibroblast,0.0,0.0,1369
ATP1A1,IL7,IL2RG,IL7$IL2RG,Fibroblast,0.0,0.0,1369
ATP1A1,IL15,IL2RG,IL15$IL2RG,Fibroblast,0.0,0.0,1369
ATP1A1,IL21,IL2RG,IL21$IL2RG,Fibroblast,0.0,0.0,1369
ATP1A1,LIF,IL6ST,LIF$IL6ST,Fibroblast,-2.9381453e-10,3.6245154e-12,1369
ATP1A1,IL16,CD4,IL16$CD4,Fibroblast,0.0,0.0,1369
ATP1A1,TNFSF14,LTBR,TNFSF14$LTBR,Fibroblast,0.0,0.0,1369
ATP1A1,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,Fibroblast,0.0,0.0,1369
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Fibroblast,0.0,0.0,1369
ATP1A1,TNFSF13,TNFRSF17,TNFSF13$TNFRSF17,Fibroblast,0.0,0.0,1369
ATP1A1,TNFSF13,TNFRSF13B,TNFSF13$TNFRSF13B,Fibroblast,0.0,0.0,1369
ATP1A1,ANGPTL2,TLR4,ANGPTL2$TLR4,Fibroblast,0.0,0.0,1369
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Fibroblast,-1.5763396e-10,1.7236343e-11,1369
ATP1A1,POSTN,ITGB3,POSTN$ITGB3,Fibroblast,-6.0410706e-08,3.6762897e-09,1369
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Fibroblast,-1.2760786e-08,3.2149974e-10,1369
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Fibroblast,0.0,0.0,1369
ATP1A1,PLG,F2RL1,PLG$F2RL1,Fibroblast,0.0,0.0,1369
ATP1A1,GZMA,F2RL1,GZMA$F2RL1,Fibroblast,0.0,0.0,1369
ATP1A1,VIP,VIPR1,VIP$VIPR1,Fibroblast,0.0,0.0,1369
ATP1A1,KITLG,KIT,KITLG$KIT,Fibroblast,0.0,0.0,1369
ATP1A1,SEMA3A,NRP1,SEMA3A$NRP1,Fibroblast,0.0,0.0,1369
ATP1A1,SEMA3C,NRP1,SEMA3C$NRP1,Fibroblast,0.0,0.0,1369
ATP1A1,GAS6,AXL,GAS6$AXL,Fibroblast,-3.93843e-08,8.2428353e-10,1369
ATP1A1,GAS6,MERTK,GAS6$MERTK,Fibroblast,0.0,0.0,1369
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Fibroblast,0.0,0.0,1369
ATP1A1,GRN,SORT1,GRN$SORT1,Fibroblast,0.0,0.0,1369
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Fibroblast,8.2424595e-10,3.1174587e-11,1369
ATP1A1,PROS1,AXL,PROS1$AXL,Fibroblast,0.0,0.0,1369
ATP1A1,BTLA,TNFRSF14,BTLA$TNFRSF14,Fibroblast,0.0,0.0,1369
ATP1A1,LGALS9,HAVCR2,LGALS9$HAVCR2,Fibroblast,0.0,0.0,1369
ATP1A1,LGALS9,CD44,LGALS9$CD44,Fibroblast,-6.041877e-08,2.2303779e-09,1369
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Fibroblast,0.0,0.0,1369
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Fibroblast,0.0,0.0,1369
ATP1A1,LAMC1,ITGA3,LAMC1$ITGA3,Fibroblast,0.0,0.0,1369
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Fibroblast,0.0,0.0,1369
ATP1A1,COL4A1,ITGA3,COL4A1$ITGA3,Fibroblast,0.0,0.0,1369
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Fibroblast,0.0,0.0,1369
ATP1A1,LAMA3,ITGA6,LAMA3$ITGA6,Fibroblast,0.0,0.0,1369
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Fibroblast,0.0,0.0,1369
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Fibroblast,0.0,0.0,1369
ATP1A1,COL6A2,SDC4,COL6A2$SDC4,Fibroblast,0.0,0.0,1369
ATP1A1,THBS1,SDC4,THBS1$SDC4,Fibroblast,0.0,0.0,1369
ATP1A1,THBS1,CD47,THBS1$CD47,Fibroblast,0.0,0.0,1369
ATP1A1,HSPG2,DAG1,HSPG2$DAG1,Fibroblast,0.0,0.0,1369
ATP1A1,LAMB3,DAG1,LAMB3$DAG1,Fibroblast,0.0,0.0,1369
ATP1A1,CD99,CD99,CD99$CD99,Fibroblast,0.0,0.0,1369
ATP1A1,CDH1,CDH1,CDH1$CDH1,Fibroblast,0.0,0.0,1369
ATP1A1,CDH1,ITGA2,CDH1$ITGA2,Fibroblast,0.0,0.0,1369
ATP1A1,F11R,ITGB2,F11R$ITGB2,Fibroblast,0.0,0.0,1369
ATP1A1,F11R,F11R,F11R$F11R,Fibroblast,0.0,0.0,1369
ATP1A1,HLA-DRA,CD4,HLA-DRA$CD4,Fibroblast,0.0,0.0,1369
ATP1A1,HLA-DRB1,CD4,HLA-DRB1$CD4,Fibroblast,0.0,0.0,1369
ATP1A1,MPZL1,MPZL1,MPZL1$MPZL1,Fibroblast,0.0,0.0,1369
