group,left,right,count
ltf,0.005200285,0.0059114713,0
ltf,0.0059114713,0.006622658,0
ltf,0.006622658,0.0073338444,0
ltf,0.0073338444,0.008045031,0
ltf,0.008045031,0.008756218,1
ltf,0.008756218,0.009467404,1
metab,-0.30383298,-0.26173607,1
metab,-0.26173607,-0.21963914,0
metab,-0.21963914,-0.17754222,0
metab,-0.17754222,-0.13544531,0
metab,-0.13544531,-0.09334839,0
metab,-0.09334839,-0.051251475,4
metab,-0.051251475,-0.009154559,26
metab,-0.009154559,0.03294236,9101
metab,0.03294236,0.075039275,7
metab,0.075039275,0.117136195,8
metab,0.117136195,0.15923311,5
metab,0.15923311,0.20133002,4
metab,0.20133002,0.24342695,1
metab,0.24342695,0.28552386,0
metab,0.28552386,0.32762077,0
metab,0.32762077,0.3697177,2
metab,0.3697177,0.4118146,0
metab,0.4118146,0.45391154,0
metab,0.45391154,0.49600846,0
metab,0.49600846,0.53810537,0
metab,0.53810537,0.5802023,0
metab,0.5802023,0.6222992,0
metab,0.6222992,0.6643961,0
metab,0.6643961,0.706493,0
metab,0.706493,0.74858993,0
metab,0.74858993,0.79068685,0
metab,0.79068685,0.83278376,0
metab,0.83278376,0.8748807,0
metab,0.8748807,0.91697764,0
metab,0.91697764,0.95907456,0
metab,0.95907456,1.0011715,0
metab,1.0011715,1.0432683,1
metab,1.0432683,1.0853653,0
metab,1.0853653,1.1274621,0
metab,1.1274621,1.1695591,1
metab,1.1695591,1.2116561,0
metab,1.2116561,1.253753,0
metab,1.253753,1.2958499,0
metab,1.2958499,1.3379468,0
metab,1.3379468,1.3800437,1
metab,1.3800437,1.4221406,0
metab,1.4221406,1.4642376,0
metab,1.4642376,1.5063344,0
metab,1.5063344,1.5484314,0
metab,1.5484314,1.5905282,0
metab,1.5905282,1.6326252,0
metab,1.6326252,1.6747221,0
metab,1.6747221,1.716819,0
metab,1.716819,1.7589159,0
metab,1.7589159,1.8010129,1
tf,-1.7793595,-1.696982,2
tf,-1.696982,-1.6146046,1
tf,-1.6146046,-1.5322272,0
tf,-1.5322272,-1.4498497,0
tf,-1.4498497,-1.3674723,0
tf,-1.3674723,-1.2850949,1
tf,-1.2850949,-1.2027174,0
tf,-1.2027174,-1.12034,0
tf,-1.12034,-1.0379627,0
tf,-1.0379627,-0.9555852,3
tf,-0.9555852,-0.87320775,6
tf,-0.87320775,-0.7908303,4
tf,-0.7908303,-0.70845294,4
tf,-0.70845294,-0.6260755,7
tf,-0.6260755,-0.5436981,13
tf,-0.5436981,-0.46132064,4
tf,-0.46132064,-0.3789432,21
tf,-0.3789432,-0.29656577,41
tf,-0.29656577,-0.21418835,67
tf,-0.21418835,-0.13181093,218
tf,-0.13181093,-0.0494335,1190
tf,-0.0494335,0.032943927,20825
tf,0.032943927,0.11532135,2089
tf,0.11532135,0.19769877,526
tf,0.19769877,0.2800762,166
tf,0.2800762,0.36245364,73
tf,0.36245364,0.44483107,36
tf,0.44483107,0.5272085,33
tf,0.5272085,0.60958594,15
tf,0.60958594,0.6919633,9
tf,0.6919633,0.77434075,3
tf,0.77434075,0.8567182,7
tf,0.8567182,0.9390956,11
tf,0.9390956,1.021473,2
tf,1.021473,1.1038505,4
tf,1.1038505,1.1862279,1
tf,1.1862279,1.2686054,0
tf,1.2686054,1.3509828,1
tf,1.3509828,1.4333602,1
tf,1.4333602,1.5157377,1
tf,1.5157377,1.5981151,1
tf,1.5981151,1.6804924,0
tf,1.6804924,1.7628698,0
tf,1.7628698,1.8452473,0
tf,1.8452473,1.9276247,0
tf,1.9276247,2.0100021,1
tf,2.0100021,2.0923796,0
tf,2.0923796,2.174757,0
tf,2.174757,2.2571344,0
tf,2.2571344,2.3395119,1
