gene,tf,cell_type,mean,std,n
CD3E,MEF2A,other,-0.07414118,0.56105256,190549
CD3E,MYEF2,other,-0.04601398,0.35725737,190549
CD3E,NR3C1,other,0.044760216,0.2499881,190549
CD3E,PDX1,other,0.0009548541,0.017818773,190549
CD3E,PITX1,other,-0.00036276525,0.030354792,190549
CD3E,POU1F1,other,0.0012759357,0.008767411,190549
CD3E,POU2F1,other,-0.008199903,0.02261065,190549
CD3E,PPARGC1A,other,-0.0032271117,0.12182049,190549
CD3E,RUNX1,other,-0.014549335,0.09774533,190549
CD3E,SIN3A,other,-0.0011520586,0.008977264,190549
CD3E,SMAD4,other,0.0048178313,0.06158114,190549
CD3E,STAT1,other,0.005503203,0.008722808,190549
CD3E,STAT3,other,0.051403075,0.32249916,190549
CD3E,STAT5A,other,0.09267734,0.5606259,190549
CD3E,STAT5B,other,0.036335558,0.2303639,190549
CD3E,TCF7L2,other,0.019375812,0.12322415,190549
CD3E,THRA,other,0.004714691,0.04733818,190549
CD3E,THRB,other,0.015312465,0.11061028,190549
CD3E,ZBTB1,other,0.003914829,0.0119678285,190549
CD3G,ATOH8,CD8 T Cell,0.026312284,0.0018841573,2451
CD3G,BCL11A,CD8 T Cell,-0.32706437,0.02848344,2451
CD3G,BCL11B,CD8 T Cell,0.36914894,0.026102819,2451
CD3G,CTCF,CD8 T Cell,0.22314313,0.019132854,2451
CD3G,CTCFL,CD8 T Cell,0.034193665,0.0011907617,2451
CD3G,E2F3,CD8 T Cell,0.045215797,0.0053140763,2451
CD3G,E2F4,CD8 T Cell,0.066626854,0.0045329425,2451
CD3G,EBF1,CD8 T Cell,0.011858647,0.0014604647,2451
CD3G,EP300,CD8 T Cell,0.043661978,0.0038396136,2451
CD3G,ETS1,CD8 T Cell,0.07686175,0.004971932,2451
CD3G,FOXA1,CD8 T Cell,0.046635583,0.003959818,2451
CD3G,HNF4A,CD8 T Cell,-0.008641806,0.0024757627,2451
CD3G,IRF1,CD8 T Cell,0.010788359,0.0010264807,2451
CD3G,IRF3,CD8 T Cell,-0.10063714,0.022289788,2451
CD3G,IRF4,CD8 T Cell,-0.20120382,0.018022314,2451
CD3G,IRF8,CD8 T Cell,-0.00010272792,0.0011862654,2451
CD3G,LMO2,CD8 T Cell,-0.06873954,0.0065025887,2451
CD3G,MAFF,CD8 T Cell,-0.008431549,0.008008836,2451
CD3G,MAX,CD8 T Cell,0.19936483,0.014857084,2451
CD3G,MYC,CD8 T Cell,-0.028307656,0.0025757249,2451
CD3G,NHLH2,CD8 T Cell,-0.059863042,0.0059992275,2451
CD3G,NR3C1,CD8 T Cell,0.2531658,0.020154463,2451
CD3G,NR4A1,CD8 T Cell,-0.0309,0.0023314757,2451
CD3G,NR4A3,CD8 T Cell,-0.09738518,0.007835366,2451
CD3G,PAX5,CD8 T Cell,-0.10747558,0.009159174,2451
CD3G,PAX6,CD8 T Cell,0.0491696,0.002769732,2451
CD3G,REL,CD8 T Cell,0.110736266,0.005525921,2451
CD3G,RELA,CD8 T Cell,0.26412842,0.020550555,2451
CD3G,RFX5,CD8 T Cell,-0.11392937,0.008775128,2451
CD3G,RXRA,CD8 T Cell,0.00014679821,0.0017374067,2451
CD3G,SMAD4,CD8 T Cell,0.18527113,0.01734961,2451
CD3G,SMC3,CD8 T Cell,0.18150674,0.013360613,2451
CD3G,SP1,CD8 T Cell,0.08276105,0.0057074814,2451
CD3G,SREBF1,CD8 T Cell,0.08971322,0.00927343,2451
CD3G,STAT1,CD8 T Cell,0.16354193,0.011838216,2451
CD3G,STAT2,CD8 T Cell,-0.20809843,0.01448869,2451
CD3G,STAT3,CD8 T Cell,0.15958738,0.014503406,2451
CD3G,TCF4,CD8 T Cell,-0.03347673,0.0031154905,2451
CD3G,WT1,CD8 T Cell,0.034659274,0.0015078097,2451
CD3G,ZEB1,CD8 T Cell,0.023640126,0.0013222959,2451
CD3G,ZIC2,CD8 T Cell,0.019134915,0.0009934109,2451
CD3G,ZNF76,CD8 T Cell,-0.00019298254,0.0013708532,2451
CD3G,ATOH8,other,0.0072977557,0.012908104,190549
CD3G,BCL11A,other,0.009014553,0.05501467,190549
CD3G,BCL11B,other,0.015466687,0.05359928,190549
CD3G,CTCF,other,0.010342747,0.033400964,190549
CD3G,CTCFL,other,0.010991458,0.012211877,190549
CD3G,E2F3,other,0.0032967434,0.01328734,190549
CD3G,E2F4,other,0.0015002682,0.018545203,190549
CD3G,EBF1,other,0.009808646,0.0075827385,190549
CD3G,EP300,other,0.002106638,0.0069281952,190549
CD3G,ETS1,other,0.00043526647,0.015177335,190549
CD3G,FOXA1,other,0.00015984842,0.007288462,190549
CD3G,HNF4A,other,0.008751833,0.015106282,190549
CD3G,IRF1,other,-0.00023631412,0.004676316,190549
CD3G,IRF3,other,0.013917868,0.02178985,190549
CD3G,IRF4,other,0.0036436848,0.031896174,190549
CD3G,IRF8,other,0.002667619,0.0073710894,190549
CD3G,LMO2,other,0.01079701,0.015266249,190549
CD3G,MAFF,other,0.0042615095,0.0080439765,190549
CD3G,MAX,other,0.0071332194,0.029707596,190549
CD3G,MYC,other,-0.00066781574,0.0077594854,190549
CD3G,NHLH2,other,0.009115606,0.016936481,190549
CD3G,NR3C1,other,0.006392943,0.038266618,190549
CD3G,NR4A1,other,-0.00037686224,0.0046015317,190549
CD3G,NR4A3,other,-0.009232447,0.015851175,190549
CD3G,PAX5,other,0.00071050803,0.017292019,190549
CD3G,PAX6,other,0.009652651,0.009387428,190549
CD3G,REL,other,0.01548675,0.021456117,190549
CD3G,RELA,other,0.0080276,0.038991246,190549
CD3G,RFX5,other,-0.000616733,0.018132074,190549
CD3G,RXRA,other,0.0066564917,0.011801146,190549
CD3G,SMAD4,other,0.000545232,0.028567256,190549
CD3G,SMC3,other,0.0067457054,0.028516559,190549
CD3G,SP1,other,0.006859047,0.01399965,190549
CD3G,SREBF1,other,0.008693877,0.016705316,190549
CD3G,STAT1,other,0.002381155,0.024434924,190549
CD3G,STAT2,other,-2.2842847e-05,0.0327411,190549
CD3G,STAT3,other,0.0067650666,0.0231225,190549
CD3G,TCF4,other,-0.0004816841,0.0067107924,190549
CD3G,WT1,other,0.004923277,0.009311783,190549
CD3G,ZEB1,other,0.0041347817,0.0062052417,190549
CD3G,ZIC2,other,0.0021233668,0.012661247,190549
CD3G,ZNF76,other,0.0015697044,0.01197618,190549
CD4,ATOH8,CD8 T Cell,-0.18991467,0.01321377,2451
CD4,BATF3,CD8 T Cell,-0.09967997,0.029931951,2451
CD4,BCL3,CD8 T Cell,-0.13715711,0.017412351,2451
CD4,CTCF,CD8 T Cell,0.27586505,0.115311556,2451
CD4,CTCFL,CD8 T Cell,-0.19065292,0.0156200025,2451
CD4,E2F1,CD8 T Cell,-0.35895717,0.026956875,2451
CD4,E2F3,CD8 T Cell,-0.18352228,0.042174734,2451
CD4,E2F4,CD8 T Cell,0.98794305,0.15949638,2451
CD4,EGR2,CD8 T Cell,-0.21642517,0.08391157,2451
CD4,EGR3,CD8 T Cell,0.13817179,0.05601879,2451
CD4,EGR4,CD8 T Cell,0.02220212,0.0195772,2451
CD4,ELK1,CD8 T Cell,0.49259892,0.1453307,2451
CD4,ETS1,CD8 T Cell,0.07634427,0.0045171864,2451
CD4,FOXA1,CD8 T Cell,0.005128405,0.0047344374,2451
CD4,FOXC1,CD8 T Cell,-0.13322729,0.054250002,2451
CD4,FOXD2,CD8 T Cell,-0.3480006,0.024127144,2451
CD4,FOXE1,CD8 T Cell,-0.120152235,0.023117071,2451
CD4,FOXE3,CD8 T Cell,0.23492034,0.016407764,2451
CD4,FOXI1,CD8 T Cell,-0.23418248,0.01821852,2451
CD4,FOXL2,CD8 T Cell,0.23696193,0.025926197,2451
CD4,FOXO1,CD8 T Cell,0.51440626,0.23308721,2451
CD4,FOXO3,CD8 T Cell,-0.24818875,0.02099671,2451
CD4,FOXO4,CD8 T Cell,0.16291326,0.10402968,2451
CD4,GATA1,CD8 T Cell,-0.041058786,0.010376514,2451
CD4,GATA2,CD8 T Cell,-0.037707217,0.018948814,2451
CD4,HDAC2,CD8 T Cell,0.101325534,0.0071112863,2451
CD4,HNF4A,CD8 T Cell,0.19942002,0.0104478225,2451
CD4,HOXA9,CD8 T Cell,0.050788783,0.0062548597,2451
CD4,KLF14,CD8 T Cell,0.01755944,0.0037641777,2451
CD4,KLF16,CD8 T Cell,-0.35159516,0.17091137,2451
CD4,KLF5,CD8 T Cell,-0.051265262,0.012738921,2451
CD4,LMO2,CD8 T Cell,-0.13854742,0.027069885,2451
CD4,MAX,CD8 T Cell,-0.07038253,0.07164396,2451
CD4,MEF2A,CD8 T Cell,-0.00067965017,0.003410355,2451
CD4,MEF2C,CD8 T Cell,-0.22523671,0.12034176,2451
CD4,MEIS1,CD8 T Cell,0.1363092,0.021367889,2451
CD4,MYB,CD8 T Cell,1.0061867,0.06729583,2451
CD4,MYBL2,CD8 T Cell,0.01017827,0.017740939,2451
CD4,NF1,CD8 T Cell,-0.021590002,0.013475012,2451
CD4,NFATC1,CD8 T Cell,0.2812363,0.058025908,2451
CD4,NFATC2,CD8 T Cell,-0.11708812,0.07192239,2451
CD4,NFATC3,CD8 T Cell,-0.5485188,0.091360226,2451
CD4,NFATC4,CD8 T Cell,-3.2734974e-05,0.0010088602,2451
CD4,NHLH2,CD8 T Cell,-0.07296221,0.010619479,2451
CD4,POU2F2,CD8 T Cell,0.087269865,0.031212572,2451
CD4,PTEN,CD8 T Cell,0.358693,0.04650153,2451
CD4,REST,CD8 T Cell,-0.3622548,0.02547836,2451
CD4,RXRA,CD8 T Cell,-0.036990516,0.022333438,2451
CD4,SIN3A,CD8 T Cell,-0.07230037,0.029488249,2451
CD4,SMC3,CD8 T Cell,-0.012177784,0.016290676,2451
CD4,SP3,CD8 T Cell,-0.08201797,0.007847372,2451
CD4,SP9,CD8 T Cell,0.04713516,0.006265214,2451
CD4,TAL1,CD8 T Cell,-0.11021063,0.01987801,2451
CD4,TBX2,CD8 T Cell,0.23397377,0.036622245,2451
CD4,TBX4,CD8 T Cell,-0.16038413,0.020566834,2451
CD4,TBX5,CD8 T Cell,0.16469167,0.00986979,2451
CD4,TFAP2A,CD8 T Cell,-0.02693665,0.028946921,2451
CD4,TFAP2B,CD8 T Cell,0.02541044,0.0015255624,2451
CD4,USF1,CD8 T Cell,-0.09287049,0.026206288,2451
CD4,VDR,CD8 T Cell,1.1755301,0.18307477,2451
CD4,WT1,CD8 T Cell,0.0123608,0.00043952288,2451
CD4,YY1,CD8 T Cell,0.012360922,0.008065091,2451
CD4,ZEB1,CD8 T Cell,0.8927602,0.13067627,2451
CD4,ZFX,CD8 T Cell,0.26190308,0.055646542,2451
CD4,ZIC4,CD8 T Cell,0.015100765,0.0019556435,2451
CD4,ZNF281,CD8 T Cell,0.42292732,0.06292847,2451
CD4,ZNF341,CD8 T Cell,-1.2211366e-05,0.0008705239,2451
CD4,ATOH8,other,-0.017244777,0.049614456,190549
CD4,BATF3,other,0.01946032,0.059085418,190549
CD4,BCL3,other,0.000221004,0.048216324,190549
CD4,CTCF,other,0.018910607,0.07482228,190549
CD4,CTCFL,other,-0.019486547,0.13409938,190549
CD4,E2F1,other,-0.0039993697,0.05999659,190549
CD4,E2F3,other,-0.009443815,0.06526211,190549
CD4,E2F4,other,0.05262204,0.19965513,190549
CD4,EGR2,other,0.026594028,0.13498273,190549
CD4,EGR3,other,0.0049082697,0.026741073,190549
CD4,EGR4,other,0.007383268,0.011555081,190549
CD4,ELK1,other,0.07694097,0.32732007,190549
CD4,ETS1,other,0.0034500137,0.1334022,190549
CD4,FOXA1,other,-0.009678716,0.038740944,190549
CD4,FOXC1,other,-0.056785315,0.29452872,190549
CD4,FOXD2,other,-0.0067796567,0.054060087,190549
CD4,FOXE1,other,0.007483784,0.025817228,190549
CD4,FOXE3,other,0.012300564,0.03898858,190549
CD4,FOXI1,other,-0.022498714,0.13333467,190549
CD4,FOXL2,other,-0.024960946,0.1288884,190549
CD4,FOXO1,other,-0.015616614,0.25787938,190549
CD4,FOXO3,other,0.025109598,0.13060868,190549
CD4,FOXO4,other,0.06306419,0.26022485,190549
CD4,GATA1,other,0.014735038,0.045173604,190549
CD4,GATA2,other,-0.009150823,0.021990225,190549
CD4,HDAC2,other,0.040721856,0.16514581,190549
CD4,HNF4A,other,-0.0022725584,0.1368101,190549
CD4,HOXA9,other,-0.006226622,0.09198792,190549
CD4,KLF14,other,0.01429151,0.04781082,190549
CD4,KLF16,other,0.0074606924,0.09070595,190549
CD4,KLF5,other,-0.053701032,0.26680335,190549
CD4,LMO2,other,0.03677011,0.08792212,190549
CD4,MAX,other,0.021886636,0.04655506,190549
CD4,MEF2A,other,0.026894478,0.02427056,190549
CD4,MEF2C,other,0.06020991,0.26374716,190549
CD4,MEIS1,other,-0.02892379,0.18043725,190549
CD4,MYB,other,0.040735632,0.15892975,190549
CD4,MYBL2,other,-0.03407707,0.23242272,190549
CD4,NF1,other,0.012564497,0.047339506,190549
CD4,NFATC1,other,0.0731763,0.26468638,190549
CD4,NFATC2,other,0.05446161,0.13937856,190549
CD4,NFATC3,other,0.03104335,0.20436837,190549
CD4,NFATC4,other,-0.013147772,0.13916394,190549
CD4,NHLH2,other,0.004107686,0.028164072,190549
CD4,POU2F2,other,0.032836374,0.050712563,190549
CD4,PTEN,other,0.019920006,0.054746848,190549
CD4,REST,other,-0.0078073503,0.054331586,190549
CD4,RXRA,other,0.017856129,0.05857927,190549
CD4,SIN3A,other,-0.0046640667,0.021456828,190549
CD4,SMC3,other,0.008126856,0.017556725,190549
CD4,SP3,other,0.002753824,0.023834927,190549
CD4,SP9,other,-0.0095986435,0.052478757,190549
CD4,TAL1,other,0.01312058,0.041214444,190549
CD4,TBX2,other,0.018203698,0.056372993,190549
CD4,TBX4,other,-0.0019709538,0.033622008,190549
CD4,TBX5,other,0.012722752,0.044717293,190549
CD4,TFAP2A,other,-0.007666624,0.065864615,190549
CD4,TFAP2B,other,0.0036937569,0.016273826,190549
CD4,USF1,other,0.0013873108,0.04572234,190549
CD4,VDR,other,0.053231515,0.18093644,190549
CD4,WT1,other,-0.00017106229,0.024576413,190549
CD4,YY1,other,0.0010409084,0.008871129,190549
CD4,ZEB1,other,0.012684039,0.14400665,190549
CD4,ZFX,other,-0.01106108,0.07218199,190549
CD4,ZIC4,other,0.013655595,0.020469548,190549
CD4,ZNF281,other,0.003026944,0.06727098,190549
CD4,ZNF341,other,-0.00983866,0.08175426,190549
CTLA4,BATF3,CD8 T Cell,1.6102763,0.2281275,2451
CTLA4,CBX5,CD8 T Cell,-0.7319027,0.6099154,2451
CTLA4,DMRT2,CD8 T Cell,0.5188196,0.061467886,2451
CTLA4,E2F4,CD8 T Cell,2.7227337,1.0785066,2451
CTLA4,FOXA1,CD8 T Cell,-0.13052802,0.06730799,2451
CTLA4,FOXD2,CD8 T Cell,-0.8991522,0.0656757,2451
CTLA4,FOXE1,CD8 T Cell,-0.16040826,0.06536583,2451
CTLA4,FOXE3,CD8 T Cell,0.6808037,0.04733436,2451
CTLA4,FOXI1,CD8 T Cell,-0.47126287,0.07197407,2451
CTLA4,FOXL2,CD8 T Cell,0.83392507,0.058713775,2451
CTLA4,GATA3,CD8 T Cell,2.7107518,0.8723471,2451
CTLA4,HOXA10,CD8 T Cell,2.1767755,0.47108752,2451
CTLA4,HOXA11,CD8 T Cell,-0.017840052,0.013942981,2451
CTLA4,HOXA13,CD8 T Cell,0.7197443,0.29743528,2451
CTLA4,HOXA9,CD8 T Cell,0.63400567,0.071664855,2451
CTLA4,HOXB13,CD8 T Cell,-0.9965191,0.29725868,2451
CTLA4,HOXB9,CD8 T Cell,-0.4010717,0.02892286,2451
CTLA4,HOXC11,CD8 T Cell,-0.69249535,0.10697032,2451
CTLA4,HOXC13,CD8 T Cell,1.322091,0.09199172,2451
CTLA4,HOXD9,CD8 T Cell,0.1370819,0.05839635,2451
CTLA4,HSF1,CD8 T Cell,1.9273435,1.4682504,2451
CTLA4,MEIS1,CD8 T Cell,2.1292393,0.41167676,2451
CTLA4,MEIS2,CD8 T Cell,0.14273031,0.109810054,2451
CTLA4,MEIS3,CD8 T Cell,-0.34411466,0.3593806,2451
CTLA4,MYEF2,CD8 T Cell,-0.55898464,0.38863507,2451
CTLA4,NR2E3,CD8 T Cell,1.1873418,0.14777839,2451
CTLA4,PKNOX2,CD8 T Cell,-0.41284585,0.042671494,2451
CTLA4,SMAD2,CD8 T Cell,-0.28423488,0.26402265,2451
CTLA4,SMAD3,CD8 T Cell,-1.0829705,0.6932574,2451
CTLA4,SRF,CD8 T Cell,-2.1293385,1.2122203,2451
CTLA4,STAT3,CD8 T Cell,0.9558171,0.49160388,2451
CTLA4,TFAP2A,CD8 T Cell,0.026704935,0.027343636,2451
CTLA4,TFAP2B,CD8 T Cell,0.5622814,0.03916459,2451
CTLA4,BATF3,other,0.04864735,0.23301713,190549
CTLA4,CBX5,other,0.0068386192,0.15566193,190549
CTLA4,DMRT2,other,0.03211399,0.07856273,190549
CTLA4,E2F4,other,0.049765907,0.43853223,190549
CTLA4,FOXA1,other,-0.0030976874,0.022946022,190549
CTLA4,FOXD2,other,0.0016483499,0.14109546,190549
CTLA4,FOXE1,other,0.0062284437,0.02975824,190549
CTLA4,FOXE3,other,0.025684973,0.10611123,190549
CTLA4,FOXI1,other,0.013300144,0.09006493,190549
CTLA4,FOXL2,other,0.02828909,0.1325883,190549
CTLA4,GATA3,other,0.08121603,0.4283732,190549
CTLA4,HOXA10,other,0.04087573,0.32768974,190549
CTLA4,HOXA11,other,0.01435688,0.025625769,190549
CTLA4,HOXA13,other,0.022562902,0.116651125,190549
CTLA4,HOXA9,other,0.020173708,0.095826186,190549
CTLA4,HOXB13,other,-0.025562735,0.15215571,190549
CTLA4,HOXB9,other,-0.01147997,0.060932916,190549
CTLA4,HOXC11,other,-0.008969233,0.103392325,190549
CTLA4,HOXC13,other,0.03037155,0.19355886,190549
CTLA4,HOXD9,other,-1.7097705e-05,0.06174251,190549
CTLA4,HSF1,other,0.037393227,0.3471703,190549
CTLA4,MEIS1,other,0.051541608,0.31030834,190549
CTLA4,MEIS2,other,0.03236005,0.10059329,190549
CTLA4,MEIS3,other,0.014246696,0.07649025,190549
CTLA4,MYEF2,other,0.010803915,0.11136024,190549
CTLA4,NR2E3,other,0.03226659,0.17549294,190549
CTLA4,PKNOX2,other,0.0041425684,0.07915416,190549
CTLA4,SMAD2,other,0.0024893293,0.05813441,190549
CTLA4,SMAD3,other,-0.002231307,0.20581552,190549
CTLA4,SRF,other,-0.04132442,0.36323854,190549
CTLA4,STAT3,other,0.0244361,0.16369139,190549
CTLA4,TFAP2A,other,0.0014427498,0.008647309,190549
CTLA4,TFAP2B,other,0.016500628,0.082123056,190549
ENTPD1,ATF3,CD8 T Cell,0.04614385,0.026230553,2451
ENTPD1,BATF,CD8 T Cell,0.42956966,0.0680349,2451
ENTPD1,BCL11A,CD8 T Cell,0.060470987,0.03044044,2451
ENTPD1,BCL3,CD8 T Cell,-0.026532613,0.0098133525,2451
ENTPD1,BCL6,CD8 T Cell,0.013886298,0.0061561186,2451
ENTPD1,CTCF,CD8 T Cell,-0.0011301497,0.0007706467,2451
ENTPD1,CUX2,CD8 T Cell,0.01881856,0.0015775528,2451
ENTPD1,DMRT2,CD8 T Cell,0.004979953,0.0005384419,2451
ENTPD1,E2F4,CD8 T Cell,0.16564234,0.0564864,2451
ENTPD1,EBF1,CD8 T Cell,0.077130094,0.013526698,2451
ENTPD1,EP300,CD8 T Cell,-0.06304445,0.016490279,2451
ENTPD1,ESR2,CD8 T Cell,0.111763224,0.008222808,2451
ENTPD1,ESRRA,CD8 T Cell,0.034124456,0.0022681376,2451
ENTPD1,FOXA1,CD8 T Cell,0.044450656,0.021021646,2451
ENTPD1,FOXD2,CD8 T Cell,-0.045822963,0.0041500037,2451
ENTPD1,FOXE1,CD8 T Cell,-0.012821755,0.001038128,2451
ENTPD1,FOXE3,CD8 T Cell,3.4992852e-05,0.0002484819,2451
ENTPD1,FOXF1,CD8 T Cell,0.076901965,0.029790975,2451
ENTPD1,FOXI1,CD8 T Cell,-0.06242042,0.0048352596,2451
ENTPD1,FOXJ2,CD8 T Cell,-0.057054486,0.015130142,2451
ENTPD1,FOXL2,CD8 T Cell,-0.0006520807,0.00035746273,2451
ENTPD1,FOXP1,CD8 T Cell,0.07881318,0.0080828285,2451
ENTPD1,GATA3,CD8 T Cell,-0.038232766,0.013021305,2451
ENTPD1,GATA4,CD8 T Cell,-0.020693904,0.0018540785,2451
ENTPD1,GCM1,CD8 T Cell,-0.00024852995,0.00032505867,2451
ENTPD1,GTF2I,CD8 T Cell,-0.03478398,0.019536978,2451
ENTPD1,HDAC2,CD8 T Cell,0.055092726,0.04007869,2451
ENTPD1,HNF4A,CD8 T Cell,0.060519677,0.004220157,2451
ENTPD1,HOXB4,CD8 T Cell,-0.070555404,0.012553525,2451
ENTPD1,IRF1,CD8 T Cell,-0.026818218,0.0050771395,2451
ENTPD1,IRF3,CD8 T Cell,0.051654115,0.003666989,2451
ENTPD1,IRF4,CD8 T Cell,0.069197334,0.012970637,2451
ENTPD1,IRF8,CD8 T Cell,0.015158862,0.011511289,2451
ENTPD1,MAF,CD8 T Cell,0.0051311236,0.0031340132,2451
ENTPD1,MAFB,CD8 T Cell,-0.02214298,0.031504583,2451
ENTPD1,MAFF,CD8 T Cell,-0.024938665,0.017615203,2451
ENTPD1,MAX,CD8 T Cell,0.004871066,0.0033078168,2451
ENTPD1,MECOM,CD8 T Cell,0.031342637,0.0023200666,2451
ENTPD1,MEF2A,CD8 T Cell,0.014381952,0.0015021865,2451
ENTPD1,MEF2C,CD8 T Cell,0.19659781,0.014249809,2451
ENTPD1,MITF,CD8 T Cell,0.009635533,0.0053990576,2451
ENTPD1,MYBL2,CD8 T Cell,0.38948813,0.027845034,2451
ENTPD1,MYC,CD8 T Cell,-0.008167354,0.0066641932,2451
ENTPD1,NFKB1,CD8 T Cell,0.03039824,0.03527088,2451
ENTPD1,NR0B1,CD8 T Cell,-0.0022019218,0.00026621716,2451
ENTPD1,NR2C2,CD8 T Cell,0.06964268,0.032263048,2451
ENTPD1,NR4A1,CD8 T Cell,-0.008551017,0.004949109,2451
ENTPD1,NR4A3,CD8 T Cell,-0.0130765205,0.0068576536,2451
ENTPD1,NR5A1,CD8 T Cell,-0.0057029114,0.0005734419,2451
ENTPD1,NRF1,CD8 T Cell,-0.018621098,0.0026807745,2451
ENTPD1,PAX5,CD8 T Cell,0.06103014,0.004551507,2451
ENTPD1,PAX6,CD8 T Cell,-0.035413533,0.0027586082,2451
ENTPD1,PAX7,CD8 T Cell,0.06290316,0.0044831275,2451
ENTPD1,PDX1,CD8 T Cell,-0.02317166,0.001721747,2451
ENTPD1,POU1F1,CD8 T Cell,-0.012234667,0.0013933143,2451
