group,left,right,count
ltf,0.0063309455,0.006671778,0
ltf,0.006671778,0.0070126103,0
ltf,0.0070126103,0.0073534427,0
ltf,0.0073534427,0.007694275,1
ltf,0.007694275,0.0080351075,0
ltf,0.0080351075,0.00837594,0
ltf,0.00837594,0.008716772,0
ltf,0.008716772,0.009057605,0
ltf,0.009057605,0.009398437,0
ltf,0.009398437,0.0097392695,0
ltf,0.0097392695,0.010080102,1
ltf,0.010080102,0.010420933,0
ltf,0.010420933,0.010761766,4
ltf,0.010761766,0.011102598,1
ltf,0.011102598,0.011443431,0
ltf,0.011443431,0.011784263,0
ltf,0.011784263,0.012125095,1
ltf,0.012125095,0.012465928,0
ltf,0.012465928,0.01280676,0
ltf,0.01280676,0.013147593,1
metab,-0.14480124,-0.12127308,16
metab,-0.12127308,-0.09774491,0
metab,-0.09774491,-0.07421674,0
metab,-0.07421674,-0.050688572,24
metab,-0.050688572,-0.027160404,62
metab,-0.027160404,-0.0036322367,329
metab,-0.0036322367,0.019895932,20081
metab,0.019895932,0.0434241,89
metab,0.0434241,0.066952266,113
metab,0.066952266,0.09048043,22
metab,0.09048043,0.114008605,0
metab,0.114008605,0.13753676,16
metab,0.13753676,0.16106494,0
metab,0.16106494,0.18459311,8
metab,0.18459311,0.20812127,9
metab,0.20812127,0.23164944,7
metab,0.23164944,0.25517762,0
metab,0.25517762,0.27870578,0
metab,0.27870578,0.30223393,0
metab,0.30223393,0.32576212,0
metab,0.32576212,0.34929028,0
metab,0.34929028,0.37281844,2
metab,0.37281844,0.39634663,6
metab,0.39634663,0.4198748,0
metab,0.4198748,0.44340295,0
metab,0.44340295,0.46693113,0
metab,0.46693113,0.4904593,0
metab,0.4904593,0.5139875,0
metab,0.5139875,0.53751564,0
metab,0.53751564,0.5610438,0
metab,0.5610438,0.58457196,0
metab,0.58457196,0.6081001,0
metab,0.6081001,0.6316283,0
metab,0.6316283,0.6551565,0
metab,0.6551565,0.67868465,0
metab,0.67868465,0.7022128,0
metab,0.7022128,0.72574097,0
metab,0.72574097,0.7492691,0
metab,0.7492691,0.7727973,0
metab,0.7727973,0.79632545,0
metab,0.79632545,0.81985366,0
metab,0.81985366,0.8433818,0
metab,0.8433818,0.86691,0
metab,0.86691,0.89043814,0
metab,0.89043814,0.9139663,0
metab,0.9139663,0.93749446,8
metab,0.93749446,0.9610227,0
metab,0.9610227,0.98455083,0
metab,0.98455083,1.0080789,0
metab,1.0080789,1.0316072,8
tf,-1.4284606,-1.3680961,8
tf,-1.3680961,-1.3077315,0
tf,-1.3077315,-1.247367,0
tf,-1.247367,-1.1870025,7
tf,-1.1870025,-1.1266379,1
tf,-1.1266379,-1.0662735,24
tf,-1.0662735,-1.005909,5
tf,-1.005909,-0.9455444,1
tf,-0.9455444,-0.8851799,8
tf,-0.8851799,-0.82481533,19
tf,-0.82481533,-0.76445085,24
tf,-0.76445085,-0.7040863,18
tf,-0.7040863,-0.64372176,23
tf,-0.64372176,-0.5833572,49
tf,-0.5833572,-0.52299273,57
tf,-0.52299273,-0.4626282,61
tf,-0.4626282,-0.40226367,125
tf,-0.40226367,-0.34189916,81
tf,-0.34189916,-0.2815346,93
tf,-0.2815346,-0.2211701,175
tf,-0.2211701,-0.16080557,353
tf,-0.16080557,-0.10044104,894
tf,-0.10044104,-0.040076517,3693
tf,-0.040076517,0.02028801,47823
tf,0.02028801,0.080652535,6767
tf,0.080652535,0.14101706,1762
tf,0.14101706,0.20138158,823
tf,0.20138158,0.2617461,364
tf,0.2617461,0.32211062,252
tf,0.32211062,0.38247517,207
tf,0.38247517,0.44283968,111
tf,0.44283968,0.5032042,49
tf,0.5032042,0.5635687,81
tf,0.5635687,0.62393326,47
tf,0.62393326,0.6842978,64
tf,0.6842978,0.7446623,23
tf,0.7446623,0.8050268,66
tf,0.8050268,0.8653914,33
tf,0.8653914,0.9257559,13
tf,0.9257559,0.9861204,11
tf,0.9861204,1.046485,8
tf,1.046485,1.1068494,6
tf,1.1068494,1.167214,8
tf,1.167214,1.2275785,12
tf,1.2275785,1.287943,2
tf,1.287943,1.3483076,7
tf,1.3483076,1.4086721,3
tf,1.4086721,1.4690366,0
tf,1.4690366,1.5294012,0
tf,1.5294012,1.5897657,11
