gene,tf,cell_type,mean,std,n
ATP1A1,PAX1,Endothelial_arterial,0.0,0.0,61
ATP1A1,PAX2,Endothelial_arterial,0.0,0.0,61
ATP1A1,PAX5,Endothelial_arterial,0.0,0.0,61
ATP1A1,PAX8,Endothelial_arterial,0.02628683,0.00016697851,61
ATP1A1,PBX3,Endothelial_arterial,-0.05048773,0.000628333,61
ATP1A1,POLR2A,Endothelial_arterial,-0.096676156,0.00083913683,61
ATP1A1,POU1F1,Endothelial_arterial,-0.027612805,0.00025076512,61
ATP1A1,POU2F1,Endothelial_arterial,-0.06156502,0.00052974507,61
ATP1A1,POU2F2,Endothelial_arterial,0.0,0.0,61
ATP1A1,POU3F3,Endothelial_arterial,0.0,0.0,61
ATP1A1,POU3F4,Endothelial_arterial,0.0,0.0,61
ATP1A1,POU4F3,Endothelial_arterial,0.0,0.0,61
ATP1A1,PPARGC1A,Endothelial_arterial,0.0,0.0,61
ATP1A1,PRDM1,Endothelial_arterial,-0.033964626,0.0003532407,61
ATP1A1,PROX1,Endothelial_arterial,0.0,0.0,61
ATP1A1,REL,Endothelial_arterial,0.018194184,0.00015944813,61
ATP1A1,RELA,Endothelial_arterial,0.018917507,0.00012289936,61
ATP1A1,REST,Endothelial_arterial,0.00930584,9.0874426e-05,61
ATP1A1,RFX1,Endothelial_arterial,-0.00039592086,2.2553038e-06,61
ATP1A1,RFX2,Endothelial_arterial,0.019262046,6.164094e-05,61
ATP1A1,RFX5,Endothelial_arterial,-0.082527585,0.0009522956,61
ATP1A1,RUNX1,Endothelial_arterial,0.0,0.0,61
ATP1A1,RUNX2,Endothelial_arterial,0.0,0.0,61
ATP1A1,RUNX3,Endothelial_arterial,-0.0033833636,2.8910958e-05,61
ATP1A1,RXRA,Endothelial_arterial,0.021007936,0.00011404782,61
ATP1A1,SETDB1,Endothelial_arterial,-0.0010632126,3.7156883e-06,61
ATP1A1,SIN3A,Endothelial_arterial,0.11408667,0.0017994936,61
ATP1A1,SIRT6,Endothelial_arterial,0.0024842124,1.1541944e-05,61
ATP1A1,SMAD1,Endothelial_arterial,0.007963878,5.6243385e-05,61
ATP1A1,SMAD4,Endothelial_arterial,-0.10594896,0.0012438835,61
ATP1A1,SMC3,Endothelial_arterial,0.37239724,0.0038047014,61
ATP1A1,SNAI2,Endothelial_arterial,-0.037299402,0.00061675126,61
ATP1A1,SP1,Endothelial_arterial,0.026437158,0.00024046023,61
ATP1A1,SP3,Endothelial_arterial,0.17830513,0.0016543354,61
ATP1A1,SPZ1,Endothelial_arterial,-0.019869026,0.00019679751,61
