,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
45,CD8 T Cell,CD8 T Cell,D-Galactose,354.73718,1.1296732353471637,0.12930696954175558,0.32859182848257884,3059.4446,0.000999000999000999,0.0025688597117168544,True
46,CD8 T Cell,CD8 T Cell,D-Glucose,357.37256,0.8815418884564875,0.1890122961237944,0.44136925365123875,3059.4446,0.000999000999000999,0.0025688597117168544,True
48,CD8 T Cell,CD8 T Cell,D-Maltose,214.00298,1.1803928387905605,0.11892200441362472,0.3094837705222041,2954.4563,0.000999000999000999,0.0025688597117168544,True
49,CD8 T Cell,CD8 T Cell,D-Mannose,354.73718,1.1296732353471637,0.12930696954175558,0.32859182848257884,3059.4446,0.000999000999000999,0.0025688597117168544,True
50,CD8 T Cell,CD8 T Cell,D-Xylose,214.00298,1.1803928387905605,0.11892200441362472,0.3094837705222041,2954.4563,0.000999000999000999,0.0025688597117168544,True
51,CD8 T Cell,CD8 T Cell,Dehydroascorbic acid,242.64948,0.9463921137010161,0.17197431314730766,0.40820276527273025,3031.1433,0.000999000999000999,0.0025688597117168544,True
54,CD8 T Cell,CD8 T Cell,Docosahexaenoic acid,242.64948,0.9463921137010161,0.17197431314730766,0.40820276527273025,3031.1433,0.000999000999000999,0.0025688597117168544,True
79,CD8 T Cell,CD8 T Cell,Iron,93.581604,0.19509593433672529,0.42265892267668553,0.5927009459747561,1130.5833,0.004995004995004995,0.012191198631876598,True
123,CD8 T Cell,CD8 T Cell,Sodium_calcium_potassium exchange,149.0098,0.8219049099438257,0.20556550916502525,0.46739105241732054,68.39631,0.016983016983016984,0.038211788211788215,True
148,CD8 T Cell,other,25-Hydroxycholesterol,444.52545,1.035430620669088,0.15023392585071005,0.37086317695718135,1012.2787,0.000999000999000999,0.0025688597117168544,True
161,CD8 T Cell,other,Acetate,1098.7224,1.4775824645797717,0.06975978537689348,0.1860260943383826,1096.6713,0.000999000999000999,0.0025688597117168544,True
166,CD8 T Cell,other,Adenosine diphosphate ribose,122.113686,0.2844387173084816,0.3880370958082755,0.5927009459747561,200.84224,0.017982017982017984,0.040249905534879636,True
167,CD8 T Cell,other,Adenosine triphosphate,762.7039,1.025698505061717,0.15251685961954792,0.37435956452070857,4161.8706,0.002997002997002997,0.007398315969744541,True
170,CD8 T Cell,other,Arachidonic acid,2023.5735,4.7134982779795775,1.2174989190786222e-06,4.077205682495851e-06,3160.983,0.000999000999000999,0.0025688597117168544,True
173,CD8 T Cell,other,Cadmium,333.88684,0.7777207301239539,0.21836683423131026,0.48877964967837323,480.3931,0.022977022977022976,0.04889691589198979,True
182,CD8 T Cell,other,Citric acid,1008.61285,2.349356216918033,0.009402952884184603,0.02620693965140483,971.4343,0.000999000999000999,0.0025688597117168544,True
186,CD8 T Cell,other,Cyclic AMP,432.8063,1.008133278468543,0.1566952417677827,0.3802940699083266,83.04994,0.016983016983016984,0.038211788211788215,True
188,CD8 T Cell,other,D-Aspartate,371.36197,0.8650113342496895,0.1935162839256201,0.4424678632366759,62.185863,0.006993006993006993,0.016508082081852574,True
189,CD8 T Cell,other,D-Galactose,2345.0686,3.1536921506306053,0.0008060952749311378,0.0023689330528588537,21649.664,0.000999000999000999,0.0025688597117168544,True
190,CD8 T Cell,other,D-Glucose,2547.5493,2.6537619944919393,0.003979997493124012,0.011462392780197155,21882.51,0.000999000999000999,0.0025688597117168544,True
192,CD8 T Cell,other,D-Maltose,1047.4703,2.439866732113597,0.007346340512858073,0.02074260850689338,15965.394,0.000999000999000999,0.0025688597117168544,True
193,CD8 T Cell,other,D-Mannose,2345.0686,3.1536921506306053,0.0008060952749311378,0.0023689330528588537,21649.664,0.000999000999000999,0.0025688597117168544,True
194,CD8 T Cell,other,D-Xylose,1047.4703,2.439866732113597,0.007346340512858073,0.02074260850689338,15965.394,0.000999000999000999,0.0025688597117168544,True
195,CD8 T Cell,other,Dehydroascorbic acid,2270.2686,3.739268131981459,9.227839527991564e-05,0.00029529086489573004,21596.73,0.000999000999000999,0.0025688597117168544,True
198,CD8 T Cell,other,Docosahexaenoic acid,2270.2686,3.739268131981459,9.227839527991564e-05,0.00029529086489573004,21596.73,0.000999000999000999,0.0025688597117168544,True
201,CD8 T Cell,other,Eicosanoid,2023.5735,4.7134982779795775,1.2174989190786222e-06,4.077205682495851e-06,3160.983,0.000999000999000999,0.0025688597117168544,True
202,CD8 T Cell,other,Estradiol,806.9471,0.7673505395965637,0.2214365635920586,0.4930958529472645,1263.3347,0.000999000999000999,0.0025688597117168544,True
204,CD8 T Cell,other,Estrone sulfate,945.92163,2.2033299053792454,0.013785752325445242,0.037932770729887544,33.277172,0.008991008991008992,0.020770673177090294,True
207,CD8 T Cell,other,Folic acid,1187.5486,1.0455065029260533,0.14789446832711528,0.3671862661914586,303.20718,0.000999000999000999,0.0025688597117168544,True
211,CD8 T Cell,other,Glucosamine,1297.5983,2.137221975963758,0.016289970716288796,0.04425954307821861,5684.2705,0.000999000999000999,0.0025688597117168544,True
219,CD8 T Cell,other,Hydroxycelecoxib,432.8063,1.008133278468543,0.1566952417677827,0.3802940699083266,83.04994,0.016983016983016984,0.038211788211788215,True
223,CD8 T Cell,other,Iron,2463.3442,2.168704889047603,0.015052547987945362,0.041156333739192384,11604.275,0.000999000999000999,0.0025688597117168544,True
229,CD8 T Cell,other,L-Aspartate,371.36197,0.8650113342496895,0.1935162839256201,0.4424678632366759,62.185863,0.006993006993006993,0.016508082081852574,True
248,CD8 T Cell,other,Malic acid,371.36197,0.8650113342496895,0.1935162839256201,0.4424678632366759,62.185863,0.006993006993006993,0.016508082081852574,True
249,CD8 T Cell,other,Manganese,333.88684,0.7777207301239539,0.21836683423131026,0.48877964967837323,480.3931,0.022977022977022976,0.04889691589198979,True
255,CD8 T Cell,other,Nicotinate,1004.03595,1.169347629811329,0.12113180023708403,0.3133469323498222,1053.4303,0.000999000999000999,0.0025688597117168544,True
259,CD8 T Cell,other,Oxalic acid,1008.61285,2.349356216918033,0.009402952884184603,0.02620693965140483,971.4343,0.000999000999000999,0.0025688597117168544,True
262,CD8 T Cell,other,Prostaglandins,1976.4282,3.255295525662844,0.0005663721498644087,0.0017352678634143586,3160.983,0.000999000999000999,0.0025688597117168544,True
264,CD8 T Cell,other,Pyruvate,2083.469,3.431598080181258,0.000300018055643244,0.0009324302160998663,3224.9294,0.000999000999000999,0.0025688597117168544,True
274,CD8 T Cell,other,Thyroxine,945.92163,2.2033299053792454,0.013785752325445242,0.037932770729887544,33.277172,0.008991008991008992,0.020770673177090294,True
284,CD8 T Cell,other,Water,1529.4165,1.259520240848849,0.10392124199438002,0.27374375939983026,3792.9077,0.000999000999000999,0.0025688597117168544,True
