,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
4612,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,CPT1A,CPT1A,4.103194,0.17806346307532483,0.4293365678359808,0.6372792251074231,0.021329754360484617,633.11694,0.008991008991008992,0.013075664793222048,0.7471416111363895,True
4614,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,FABP5,FABP5,45.76846,1.9861819587166125,0.02350656168143287,0.6372792251074231,0.25420006750459206,187.57054,0.026973026973026972,0.033556050334573824,0.42607306515893956,True
4616,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,ABCA1,ABCA1,52.835827,2.2928795871562246,0.010927469169813587,0.6372792251074231,0.37516715717110094,58.519592,0.003996003996003996,0.0067066177429569085,0.3191699256239945,True
4623,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,ABCC3,SLC16A1,48.96578,2.124933786274323,0.016796069144676403,0.6372792251074231,0.5872972864257888,43.712677,0.001998001998001998,0.003726253352358043,1.0599238467872558,True
4636,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC9A1,SLC9A3,28.524195,1.2378446156214051,0.10788684084566985,0.6372792251074231,0.11666988266459855,96.8679,0.000999000999000999,0.002012822664996578,0.5990306024533785,True
4640,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC26A2,SLC26A3,8.107375,0.35183011367838185,0.36248283660876013,0.6372792251074231,0.03503469930551272,351.56924,0.000999000999000999,0.002012822664996578,0.5432910553097655,True
4641,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC26A2,SLC26A2,-24.232054,-1.0515815631384533,0.8535042148773859,0.8602143508797283,-0.1047148678508371,689.33374,0.000999000999000999,0.002012822664996578,1.0652491967775488,True
4645,Fibroblast_CTF_S2,IEC_Goblet,SLC16A1,SLC16A1,23.113062,2.8891327381134033,0.0019315298370548345,0.3587236420979075,0.4292360346958361,22.161219,0.015984015984015984,0.021228964683650972,0.6344995699037188,True
4688,Fibroblast_CTF_S2,IEC_Goblet_2,SLC16A1,SLC16A1,13.234328,2.701445945824065,0.0034519350762083857,0.5585778283489006,0.5552800751963012,16.78724,0.017982017982017984,0.023491365777080067,0.7858132480640272,True
4690,Fibroblast_CTF_S2,IEC_Goblet_2,SLC16A1,SLC22A5,14.770972,3.0151120851620514,0.0012844215256084365,0.2590942656878077,0.6197539017806788,33.15078,0.001998001998001998,0.003726253352358043,1.5517931075465616,True
4697,Fibroblast_CTF_S2,IEC_Goblet_2,SLC12A2,SLC5A1,17.262321,3.5236566152251045,0.00021281773419310003,0.04865368099877922,0.6774767405867483,18.193983,0.003996003996003996,0.0067066177429569085,0.6311153847733317,True
4729,Fibroblast_CTF_S2,IEC_Goblet_2,SCNN1A,SCNN1A,13.584637,2.7729523522717803,0.002777512686818436,0.4822676142416264,0.410874052799531,26.024096,0.004995004995004995,0.008064557852693445,1.2346234240978917,True
4739,Fibroblast_CTF_S2,IEC_ISC,SLC12A2,SLC12A2,10.905518,1.7243137304939127,0.042325610951660875,0.6372792251074231,0.28486382893036205,37.90582,0.017982017982017984,0.023491365777080067,1.2016369202562454,True
4855,Fibroblast_CTF_S2,MAST,SLC26A2,SLC26A3,5.781708,1.9272359212239583,0.026975117611777892,0.6372792251074231,1.8109654805157405,18.195171,0.011988011988011988,0.016623489733073236,1.7946768001769002,True
4929,Fibroblast_CTF_S2,MNP_macrophage,AQP7,AQP8,196.0472,21.91874278949428,8.607301319621575e-107,1.1806635220124914e-102,6.48622132482903,26.953815,0.000999000999000999,0.002012822664996578,3.137765370231082,True
5086,Fibroblast_CTF_S2,Plasma,CPT1A,FABP5,6.8334055,0.5319798962643669,0.2973699597080076,0.6372792251074231,0.1467707416897054,49.356033,0.03996003996003996,0.047585021975160006,0.22805252768786297,True
5114,Fibroblast_CTF_S2,Plasma,SLC26A2,SLC26A2,24.060658,1.8731196460532344,0.030525932511426157,0.6372792251074231,0.6404233881611473,21.861979,0.028971028971028972,0.03568887331797076,0.21104733296318592,True
5172,Fibroblast_CTF_S2,T_CD8,CPT1A,FABP5,9.716356,1.499266323038177,0.06690227764333483,0.6372792251074231,0.7533410470220114,40.26076,0.03496503496503497,0.0422270984870034,0.6627829705347302,True
5386,Fibroblast_FRC_S4,IEC_Colonocyte_NOS,CPT1A,CPT1A,7.1797366,2.5384202235267317,0.005567709361784762,0.6372792251074231,0.5790110173342957,38.269726,0.03296703296703297,0.0400716695798663,1.1666497378957632,True
5850,Fibroblast_cCF_S1,Fibroblast_submucosal_S3,SLCO2B1,SLCO2B1,14.267113,4.118560688170299,1.906230854738265e-05,0.005229553726888956,1.8231841181042705,17.485445,0.04195804195804196,0.04970107612594659,1.0605138611427483,True
6054,Fibroblast_cCF_S1,IEC_Goblet,CLCN3,CLCN3,45.459896,5.512822155852044,1.7656250573997988e-08,8.351406521501048e-06,0.8459814341164086,16.548735,0.03796203796203796,0.04541076783162769,0.8728961594637277,True
6076,Fibroblast_cCF_S1,IEC_Goblet_2,FABP5,FABP5,16.789171,3.1728551260013336,0.0007547391329758484,0.1592731798004571,0.5159009301947871,39.668053,0.008991008991008992,0.013075664793222048,1.0883618696655581,True
6119,Fibroblast_cCF_S1,IEC_ISC,FABP5,FABP5,21.15578,2.6867868474022045,0.0036071487014393507,0.5753402178795765,0.6314030582523835,43.99658,0.026973026973026972,0.033556050334573824,0.9185379545796941,True
6244,Fibroblast_cCF_S1,MNP_macrophage,SLC12A2,SLC12A2,60.089848,4.750519563919136,1.0144733140513331e-06,0.00035680847304723427,3.008279396702437,20.144478,0.005994005994005994,0.009351658350748433,2.4943216700078934,True
6400,Fibroblast_cCF_S1,Pericyte,SLC9A1,SLC9A1,31.532337,4.176560090034597,1.4797529392789921e-05,0.004142402258793865,0.7365400465445411,16.31534,0.001998001998001998,0.003726253352358043,0.8150175453727727,True
6418,Fibroblast_cCF_S1,Plasma,CPT1A,CPT1A,20.184658,0.7947701345975681,0.2133736133076689,0.6372792251074231,0.08298462294913765,100.05779,0.024975024975024976,0.03133757936172865,0.2336500159987472,True
6441,Fibroblast_cCF_S1,Plasma,CLCN3,CLCN3,89.786545,3.5353417490118186,0.00020362404669059482,0.047340865228048964,0.2161288399327195,48.777584,0.001998001998001998,0.003726253352358043,0.2872938959198844,True
6528,Fibroblast_cCF_S1,T_CD8,SLC9A1,SLC9A3,25.629435,2.979361252911839,0.0014442500570939119,0.2830111147593884,0.29780485813349367,15.218726,0.011988011988011988,0.016623489733073236,0.5102896520381613,True
6790,Fibroblast_submucosal_S3,MAST,SLC26A2,SLC26A3,7.5697074,4.3703726014083575,6.201735219456876e-06,0.0018099830213891483,3.00010421517398,16.049091,0.011988011988011988,0.016623489733073236,2.0346603281462876,True
6820,Fibroblast_submucosal_S3,MNP_mDC,TAP1,TAP1,11.3226595,5.063647262259378,2.0565519221976548e-07,7.836034087995897e-05,1.9257436618586117,16.845577,0.00999000999000999,0.014287662082469716,2.1356366532355997,True
7183,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLCO2B1,SLCO2B1,33.936314,4.70611995731266,1.2623799472737462e-06,0.0004329016434188494,0.31320725949295114,61.565144,0.002997002997002997,0.005267122371542614,0.38666177261632484,True
7184,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLC16A1,SLC22A5,10.969603,1.521210176580725,0.06410355123968127,0.6372792251074231,0.1840535721705039,21.243113,0.03396603396603397,0.041169222224272155,0.2679099715161881,True
7216,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLC9A1,SLC9A3,20.829493,2.888530903819865,0.0019352299712214883,0.3587236420979075,0.95399296366818,64.0467,0.013986013986013986,0.018921605074085596,1.1822901446765435,True
7219,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLC6A9,SLC6A9,27.476234,3.810268158299775,6.940806927334304e-05,0.017310372476771755,0.3982757467435452,20.584496,0.000999000999000999,0.002012822664996578,0.4987695916082977,True
7220,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLC26A2,SLC26A3,13.369736,1.854048756532095,0.031866092453952,0.6372792251074231,0.2553093099000927,79.34852,0.006993006993006993,0.010595722624884228,0.24066834595995984,True
7221,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLC26A2,SLC26A2,16.17969,2.243719222279887,0.012425236267289358,0.6372792251074231,0.3089683613937551,176.11023,0.014985014985014986,0.02006926875116682,0.5341518469195918,True
7222,IEC_BEST4_OTOP2,IEC_BEST4_OTOP2,SLC26A3,SLC26A3,38.93004,5.3986249921156135,3.357678760961133e-08,1.5352426521367953e-05,0.5326855910755527,76.225105,0.001998001998001998,0.003726253352358043,0.632041565177342,True
7225,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,SLC16A1,SLC16A1,7.1176624,2.1460559694625156,0.015934256786212485,0.6372792251074231,0.6348128884739095,14.909626,0.027972027972027972,0.03461364976926547,0.7940512259161108,True
7259,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,SLC9A1,SLC9A3,5.7305646,1.727830236007712,0.042009332416834876,0.6372792251074231,4.078639926117583,140.40073,0.001998001998001998,0.003726253352358043,29.267646049414022,True
7262,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,SLC6A9,SLC6A9,42.79053,12.901830584780125,2.1976523713694502e-38,6.02903951561495e-35,1.435630075106281,28.3523,0.000999000999000999,0.002012822664996578,1.7901276798385062,True
7265,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,SLC26A3,SLC26A3,2.207698,0.6656460245927236,0.25281869051440986,0.6372792251074231,0.0746979098027612,91.84809,0.017982017982017984,0.023491365777080067,2.074706998848832,True
7275,IEC_BEST4_OTOP2,IEC_Colonocyte_NOS,SLC16A9,SLC22A5,11.34789,0.9659965387882895,0.1670229564953125,0.6372792251074231,0.36263889411080763,16.579233,0.028971028971028972,0.03568887331797076,0.8676981119727395,True
7280,IEC_BEST4_OTOP2,IEC_Colonocyte_NOS,FABP5,FABP5,20.355595,1.732783287052981,0.04156709724702532,0.6372792251074231,0.3787040278234716,108.616234,0.03696303696303696,0.04436275947344282,0.5680776559098462,True
7292,IEC_BEST4_OTOP2,IEC_Colonocyte_NOS,ABCG2,SLC22A4,44.66341,3.8020019607442723,7.176579555092928e-05,0.017578775313787445,0.8524766189468074,14.029327,0.005994005994005994,0.009351658350748433,0.5287928658946581,True
7302,IEC_BEST4_OTOP2,IEC_Colonocyte_NOS,SLC9A1,SLC9A3,35.35023,3.0092115147850955,0.0013096334764808079,0.2603513390853223,0.9156487266016754,143.82283,0.004995004995004995,0.008064557852693445,2.164097614787716,True
7304,IEC_BEST4_OTOP2,IEC_Colonocyte_NOS,SLC9A3,SLC9A3,7.933613,0.6753539728504092,0.24972545034760263,0.6372792251074231,0.16341738016584437,44.16011,0.013986013986013986,0.018921605074085596,0.4297027101324045,True
7307,IEC_BEST4_OTOP2,IEC_Colonocyte_NOS,SLC26A2,SLC26A2,22.520245,1.917050528866279,0.02761575633052027,0.6372792251074231,0.36276211959739085,424.69962,0.026973026973026972,0.033556050334573824,1.3552362819042514,True
7407,IEC_BEST4_OTOP2,IEC_ISC,CPT1A,CPT1A,6.897672,1.5051954698650218,0.06613691475741204,0.6372792251074231,0.5834135443267044,73.8277,0.030969030969030968,0.03789831365886322,0.9451816258786258,True
7753,IEC_BEST4_OTOP2,Plasma,FABP5,FABP5,10.654365,2.1748130640813956,0.01482206385081485,0.6372792251074231,0.3867420597330108,21.305157,0.017982017982017984,0.023491365777080067,0.4372201071198293,True
7875,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,SLC3A1,SLC3A1,-25.443678,-0.7539074362737349,0.7745475974753282,0.7882596771032803,-0.027177901316815245,445.77945,0.02097902097902098,0.026901863211108795,0.19727180201694067,True
7876,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,SLC40A1,SLC40A1,40.425957,1.1978389881914968,0.11548985282902235,0.6372792251074231,0.039217574399976175,897.98755,0.003996003996003996,0.0067066177429569085,0.27736727708632697,True
7877,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,SLC16A9,SLC22A5,17.030771,0.5046292892220642,0.3069096170780248,0.6372792251074231,0.013734617036904777,421.78125,0.006993006993006993,0.010595722624884228,0.29695044728295705,True
7880,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,CPT1A,CPT1A,48.87421,1.4481644820473791,0.07378552765125253,0.6372792251074231,0.04292100220437717,5550.7046,0.03496503496503497,0.0422270984870034,0.5698963868799747,True
7885,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,ABCG2,ABCG2,84.32531,2.4985962459317577,0.006234313966304832,0.6372792251074231,0.07345904808059521,1797.7617,0.002997002997002997,0.005267122371542614,0.35436935139187725,True
7887,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,ABCB1,ABCG2,-41.023693,-1.2155501810246867,0.8879218390518897,0.8930652490302662,-0.033269128802251635,1710.4514,0.002997002997002997,0.005267122371542614,0.3135236381558567,True
7894,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,ABCG2,SLC22A4,24.58249,0.7283900849047725,0.2331874155110249,0.6372792251074231,0.021414761330714776,296.2596,0.011988011988011988,0.016623489733073236,0.058397798674101394,True
7895,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,TAP1,TAP1,52.323776,1.5503766458886201,0.060525570298017334,0.6372792251074231,0.041355178935755556,906.86786,0.014985014985014986,0.02006926875116682,0.2777247558166327,True
7896,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,AQP7,AQP8,534.8441,15.847667857148553,7.294774953329354e-57,3.335414267827292e-53,0.3883296746721777,30137.746,0.000999000999000999,0.002012822664996578,8.424246181463175,True
7897,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,AQP8,AQP8,-9.519785,-0.28207544035301574,0.6110571676764603,0.6618072924490417,-0.009770317406505918,4631.1045,0.000999000999000999,0.002012822664996578,0.14334907396679436,True
7898,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,AQP7,AQP7,39.787033,1.1789073978356355,0.11921752581203754,0.6372792251074231,0.028887829452055917,772.7223,0.002997002997002997,0.005267122371542614,0.21599501107161498,True
7899,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,ABCB1,SLC22A5,-5.9807935,-0.177213557480976,0.5703296765617748,0.6444279504530024,-0.004850265140325027,1345.2594,0.025974025974025976,0.03246634903277878,0.24658439124225132,True
7900,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,ABCC3,SLC22A5,43.12958,1.2779485852851913,0.10063377773407073,0.6372792251074231,0.028886170532346815,1536.0153,0.000999000999000999,0.002012822664996578,0.7217518716998403,True
7910,IEC_CT_absorptive_colonocyte,IEC_CT_absorptive_colonocyte,SLC26A3,SLC26A3,41.948727,1.2429593350552173,0.10694140942900143,0.6372792251074231,0.040481008904371465,25719.621,0.000999000999000999,0.002012822664996578,0.9338726503426727,True
7912,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC2A1,SLC2A1,-5.390841,-0.30519627336072347,0.6198916647362949,0.6675187233131045,-0.04791875588744954,55.252304,0.013986013986013986,0.018921605074085596,0.39017595333351945,True
7914,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLCO2B1,SLCO2B1,13.072608,0.7400906904035687,0.22962248359148674,0.6372792251074231,0.03620486790029649,95.79036,0.01098901098901099,0.015463301573272852,0.3615970846194067,True
7919,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC40A1,SLC40A1,67.30823,3.810578012572965,6.932112591480696e-05,0.017310372476771755,0.3725347961788799,202.23036,0.000999000999000999,0.002012822664996578,0.61326990061132,True
7927,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCA1,ABCA1,30.348372,1.71813820398173,0.04288570493291963,0.6372792251074231,0.18106833655923144,32.03655,0.012987012987012988,0.017764544988318424,0.3036201638266389,True
7928,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCG2,ABCG2,78.106674,4.421919670183047,4.891391480909839e-06,0.0014910048209697835,0.9434023900492052,250.78214,0.000999000999000999,0.002012822664996578,0.6567579149772133,True
7929,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCB1,ABCB1,47.069477,2.6647843954175032,0.0038518848157113998,0.6073138392771641,0.34907429049698085,335.32077,0.000999000999000999,0.002012822664996578,0.7300524942229892,True
7930,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCB1,ABCG2,-69.71793,-3.9470007572664922,0.9999604318466395,0.9999999999999989,-0.5170386359598828,94.984985,0.001998001998001998,0.003726253352358043,0.2067990760462443,True
7931,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC20A2,SLC20A2,32.75671,1.8544835253284055,0.031835007484271226,0.6372792251074231,0.09209482844957809,72.89383,0.000999000999000999,0.002012822664996578,0.3231509428048913,True
7938,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,TAP1,TAP1,43.775127,2.4782785717051414,0.006600901321162979,0.6372792251074231,0.2059719957746103,247.97081,0.000999000999000999,0.002012822664996578,0.6574243948173494,True
7939,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP7,AQP8,-54.593124,-3.0907270484299065,0.9990016645689157,0.9992202007358769,-0.569797436439709,2474.2947,0.000999000999000999,0.002012822664996578,11.15972581030682,True
7940,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP8,AQP8,-25.238167,-1.428829833091699,0.9234734256499069,0.9271911125486585,-0.1426244120333436,236.51064,0.000999000999000999,0.002012822664996578,0.09209544210284003,True
7941,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP7,AQP7,44.311874,2.5086658855649504,0.006059402547717265,0.6372792251074231,0.4624903357948785,92.5079,0.003996003996003996,0.0067066177429569085,0.4172351695465934,True
7944,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCG2,SLC22A5,26.735846,1.5136191961293661,0.06506122479910383,0.6372792251074231,0.3229258045733993,147.40814,0.03696303696303696,0.04436275947344282,0.38603812048183045,True
