,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
409,B,Fibroblast_cCF_S1,Iron,6.4421334,4.5552762313042425,2.6158391150496888e-06,0.0006240864564317286,19.692127,0.029970029970029972,0.036055727822328104,True
566,B,IEC_Colonocyte_NOS,D-Galactose,13.068118,4.356039365132649,6.621848441187069e-06,0.0015040071927499366,17.718863,0.008991008991008992,0.012919512919512922,True
567,B,IEC_Colonocyte_NOS,D-Glucose,13.068118,4.356039365132649,6.621848441187069e-06,0.0015040071927499366,17.718863,0.008991008991008992,0.012919512919512922,True
569,B,IEC_Colonocyte_NOS,D-Mannose,13.068118,4.356039365132649,6.621848441187069e-06,0.0015040071927499366,17.718863,0.008991008991008992,0.012919512919512922,True
570,B,IEC_Colonocyte_NOS,Dehydroascorbic acid,13.068118,4.356039365132649,6.621848441187069e-06,0.0015040071927499366,17.718863,0.008991008991008992,0.012919512919512922,True
572,B,IEC_Colonocyte_NOS,Docosahexaenoic acid,13.068118,4.356039365132649,6.621848441187069e-06,0.0015040071927499366,17.718863,0.008991008991008992,0.012919512919512922,True
580,B,IEC_Colonocyte_NOS,Glucosamine,13.068118,4.356039365132649,6.621848441187069e-06,0.0015040071927499366,17.718863,0.008991008991008992,0.012919512919512922,True
1244,Endothelial_arterial,Endothelial_arterial,Water,24.091127,3.1101511731545264,0.0009349580752894143,0.1723661994515699,63.71966,0.000999000999000999,0.002056753978436357,True
1958,Endothelial_arterial,IEC_CT_absorptive_colonocyte,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",13.597482,4.8074357683231,7.643925702452892e-07,0.00019205194214012394,12.025323,0.004995004995004995,0.008103610675039246,True
1960,Endothelial_arterial,IEC_CT_absorptive_colonocyte,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",13.597482,4.8074357683231,7.643925702452892e-07,0.00019205194214012394,12.025323,0.004995004995004995,0.008103610675039246,True
1964,Endothelial_arterial,IEC_CT_absorptive_colonocyte,3-Sulfodeoxycholic acid,13.597482,4.8074357683231,7.643925702452892e-07,0.00019205194214012394,12.025323,0.004995004995004995,0.008103610675039246,True
