cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Endothelial_lymphatic,SLC12A2_SLC12A2,71,0.014084507042253521,0.24322197384377997,17.268760142908377,1.6287519,-1.3807385090965607
Endothelial_lymphatic,SLC12A2_SLC5A1,71,0.0,0.0,,2.8275893,-inf
Endothelial_lymphatic,CPT1A_CPT1A,71,0.0,0.7966809284784542,,0.7663054,-inf
Endothelial_lymphatic,CPT1A_FABP5,71,0.0,1.2207073919361533,,1.5227917,-inf
Endothelial_lymphatic,FABP5_FABP5,71,0.11267605633802817,2.606584888254684,22.116384639215354,1.2964709,1.2907263414287307
Endothelial_lymphatic,CD36_MSR1,71,0.0,0.0,,2.749978,-inf
Endothelial_lymphatic,ABCA1_ABCA1,71,0.014084507042253521,0.5119806634594861,36.350627105623516,2.144944,0.5499988284663254
Endothelial_lymphatic,ABCG2_ABCG2,71,0.0,0.0,,2.653707,-inf
Endothelial_lymphatic,ABCB1_ABCB1,71,0.0,0.0,,2.2823532,-inf
Endothelial_lymphatic,ABCB1_ABCG2,71,0.0,0.0,,2.9319577,-inf
Endothelial_lymphatic,SLC20A2_SLC20A2,71,0.0,0.0,,2.7789142,-inf
Endothelial_lymphatic,ABCC3_ABCC3,71,0.0,0.0,,1.6897923,-inf
Endothelial_lymphatic,CD38_CD38,71,0.014084507042253521,0.32336109037342975,22.95863741651351,2.1897323,0.7221798038490057
Endothelial_lymphatic,ABCC3_SLC16A1,71,0.0,0.0,,2.975701,-inf
Endothelial_lymphatic,ABCB1_ABCC3,71,0.0,0.0,,2.8612428,-inf
Endothelial_lymphatic,ABCB1_SLC16A1,71,0.0,0.0,,2.9468775,-inf
Endothelial_lymphatic,ABCG2_SLC22A4,71,0.0,0.0,,2.9317205,-inf
Endothelial_lymphatic,TAP1_TAP1,71,0.014084507042253521,0.30960154513282556,21.981709704430614,1.468562,-1.583400296950873
Endothelial_lymphatic,AQP8_AQP8,71,0.0,0.0,,1.899273,-inf
Endothelial_lymphatic,AQP7_AQP8,71,0.0,0.0,,2.8154817,-inf
Endothelial_lymphatic,AQP7_AQP7,71,0.0,0.0,,2.339916,-inf
Endothelial_lymphatic,ABCB1_SLC22A5,71,0.0,0.0,,2.7952328,-inf
Endothelial_lymphatic,ABCG2_SLC22A5,71,0.0,0.0,,2.8604727,-inf
Endothelial_lymphatic,ABCC3_SLC22A5,71,0.0,0.0,,2.8002212,-inf
Endothelial_lymphatic,ABCB1_SLC15A1,71,0.0,0.0,,2.9800491,-inf
Endothelial_lymphatic,CLCN3_CLCN3,71,0.0,0.0,,1.5883206,-inf
Endothelial_lymphatic,SLC9A3_SLC9A3,71,0.0,0.0,,1.2818246,-inf
Endothelial_lymphatic,SLC9A1_SLC9A3,71,0.0,0.0,,2.838023,-inf
Endothelial_lymphatic,SLC9A1_SLC9A1,71,0.0,0.0,,1.7972525,-inf
Endothelial_lymphatic,SLC6A9_SLC6A9,71,0.0,0.0,,2.441447,-inf
Endothelial_lymphatic,SLC26A2_SLC26A3,71,0.0,0.0,,2.8343272,-inf
Endothelial_lymphatic,SLC26A2_SLC26A2,71,0.0,0.0,,0.7604221,-inf
Endothelial_lymphatic,SLC26A3_SLC26A3,71,0.0,0.0,,1.2721586,-inf
Endothelial_lymphatic,SCNN1A_SCNN1A,71,0.0,0.0,,1.4595034,-inf
Endothelial_venous,SLC16A1_SLC16A1,88,0.0,0.0,,1.9351672,-inf
Endothelial_venous,SLCO2B1_SLCO2B1,88,0.0,0.0,,1.6250718,-inf
Endothelial_venous,SLC16A1_SLC22A5,88,0.0,0.0,,2.8090646,-inf
Endothelial_venous,SLC22A5_SLC22A5,88,0.0,0.0,,1.6241207,-inf
Endothelial_venous,SLC3A1_SLC3A1,88,0.0,0.0,,2.6366491,-inf
Endothelial_venous,SLC40A1_SLC40A1,88,0.03409090909090909,0.7571363801797705,22.2093338186066,1.5452416,-0.1565758232348741
