gene,ligand,receptor,pair,cell_type,mean,std,n
CD3E,CD34,SELP,CD34$SELP,CD8 T Cell,0.0,0.0,9364
CD3E,CD99,CD99,CD99$CD99,CD8 T Cell,-2.5448617e-06,1.178026e-06,9364
CD3E,CDH1,CDH1,CDH1$CDH1,CD8 T Cell,1.6107173e-06,3.620571e-07,9364
CD3E,CDH5,CDH5,CDH5$CDH5,CD8 T Cell,0.0,0.0,9364
CD3E,CSPG4,ITGA3,CSPG4$ITGA3,CD8 T Cell,7.95437e-07,3.103887e-07,9364
CD3E,ICAM1,ITGB2,ICAM1$ITGB2,CD8 T Cell,-5.4338923e-08,3.5586925e-08,9364
CD3E,ICAM1,ITGAL,ICAM1$ITGAL,CD8 T Cell,1.592374e-05,3.0875453e-06,9364
CD3E,ITGB2,CD226,ITGB2$CD226,CD8 T Cell,-8.0783636e-08,1.6846084e-08,9364
CD3E,ITGB2,ICAM1,ITGB2$ICAM1,CD8 T Cell,-1.4681721e-06,3.3136914e-07,9364
CD3E,L1CAM,ITGAV,L1CAM$ITGAV,CD8 T Cell,5.029097e-07,3.4542822e-07,9364
CD3E,L1CAM,ITGB3,L1CAM$ITGB3,CD8 T Cell,9.527404e-09,6.77713e-09,9364
CD3E,L1CAM,ITGA4,L1CAM$ITGA4,CD8 T Cell,2.0163156e-06,6.915975e-07,9364
CD3E,L1CAM,L1CAM,L1CAM$L1CAM,CD8 T Cell,-1.2875806e-06,2.9302126e-07,9364
CD3E,LCK,CD8A,LCK$CD8A,CD8 T Cell,0.00030723744,0.000112969676,9364
CD3E,MPZL1,MPZL1,MPZL1$MPZL1,CD8 T Cell,-1.9954769e-08,4.128214e-09,9364
CD3E,DLL3,NOTCH2,DLL3$NOTCH2,CD8 T Cell,2.8955623e-07,1.671389e-07,9364
CD3E,JAG1,NOTCH3,JAG1$NOTCH3,CD8 T Cell,0.0,0.0,9364
CD3E,PECAM1,PECAM1,PECAM1$PECAM1,CD8 T Cell,0.0,0.0,9364
CD3E,SEMA4D,PLXNB2,SEMA4D$PLXNB2,CD8 T Cell,-1.2912061e-07,6.3290514e-08,9364
CD3E,SEMA4C,PLXNB2,SEMA4C$PLXNB2,CD8 T Cell,-5.4314387e-07,1.2699603e-07,9364
CD3E,THY1,ITGAM,THY1$ITGAM,CD8 T Cell,-1.1413866e-07,3.3089428e-08,9364
CD3E,THY1,ITGB2,THY1$ITGB2,CD8 T Cell,-0.00011839544,2.0063191e-05,9364
CD3E,THY1,ITGAV,THY1$ITGAV,CD8 T Cell,1.5764934e-07,4.5217803e-08,9364
CD3E,TGFB1,TGFBR1,TGFB1$TGFBR1,other,1.1515243e-08,3.2779834e-08,103187
CD3E,TGFB1,TGFBR2,TGFB1$TGFBR2,other,-6.9007115e-08,2.4162293e-07,103187
CD3E,TGFB2,TGFBR2,TGFB2$TGFBR2,other,-9.0246005e-10,3.8891645e-09,103187
CD3E,TGFB3,TGFBR1,TGFB3$TGFBR1,other,-1.721893e-05,4.855303e-05,103187
CD3E,TGFB3,TGFBR2,TGFB3$TGFBR2,other,-5.2857417e-06,1.4599966e-05,103187
CD3E,TGFB3,ACVR1,TGFB3$ACVR1,other,2.155127e-08,6.620268e-08,103187
CD3E,BMP7,BMPR2,BMP7$BMPR2,other,-7.622042e-09,3.255366e-08,103187
CD3E,BMP8A,BMPR2,BMP8A$BMPR2,other,-5.4149534e-09,1.6618369e-08,103187
CD3E,BMP8B,ACVR1,BMP8B$ACVR1,other,2.8977942e-08,9.7046744e-08,103187
CD3E,BMP8B,ACVR2A,BMP8B$ACVR2A,other,5.7791416e-09,1.8880746e-08,103187
CD3E,BMP8B,BMPR2,BMP8B$BMPR2,other,-6.2038634e-07,1.845657e-06,103187
CD3E,BMP8B,BMPR1A,BMP8B$BMPR1A,other,1.14128845e-07,3.2393083e-07,103187
CD3E,GDF11,TGFBR1,GDF11$TGFBR1,other,-6.6654985e-07,1.8950507e-06,103187
CD3E,GDF11,ACVR2A,GDF11$ACVR2A,other,-1.5338603e-07,4.3577805e-07,103187
CD3E,GDF11,ACVR1B,GDF11$ACVR1B,other,-4.1363034e-08,1.2542995e-07,103187
CD3E,GDF15,TGFBR2,GDF15$TGFBR2,other,5.2006635e-06,9.969671e-05,103187
CD3E,INHBA,ACVR1B,INHBA$ACVR1B,other,-1.6397133e-08,5.2259015e-08,103187
CD3E,INHBA,ACVR2A,INHBA$ACVR2A,other,-1.5563455e-06,4.407689e-06,103187
CD3E,WNT2,FZD1,WNT2$FZD1,other,-3.3808163e-07,9.504974e-07,103187
CD3E,WNT2,LRP5,WNT2$LRP5,other,4.806444e-09,1.8169098e-08,103187
CD3E,WNT3,FZD1,WNT3$FZD1,other,-1.7976973e-09,6.0618532e-09,103187
CD3E,WNT3,FZD10,WNT3$FZD10,other,-5.082081e-08,2.1460264e-07,103187
CD3E,WNT3,FZD4,WNT3$FZD4,other,1.4439867e-07,6.0438384e-07,103187
CD3E,WNT2,LRP6,WNT2$LRP6,other,6.6152497e-09,2.141686e-08,103187
CD3E,WNT3,LRP6,WNT3$LRP6,other,7.31717e-09,3.258258e-08,103187
CD3E,WNT5A,FZD1,WNT5A$FZD1,other,-5.5100036e-06,1.5666961e-05,103187
CD3E,WNT5A,FZD10,WNT5A$FZD10,other,-1.858244e-07,7.951329e-07,103187
CD3E,WNT5A,FZD4,WNT5A$FZD4,other,4.315117e-07,1.8750775e-06,103187
CD3E,WNT5A,FZD6,WNT5A$FZD6,other,1.9072944e-08,8.217299e-08,103187
CD3E,WNT5A,MCAM,WNT5A$MCAM,other,-4.8318384e-06,2.0857122e-05,103187
CD3E,FGF1,FGFR1,FGF1$FGFR1,other,-6.222851e-05,0.00017568404,103187
CD3E,FGF2,FGFR1,FGF2$FGFR1,other,-1.4732549e-05,4.1889805e-05,103187
CD3E,FGF7,FGFR1,FGF7$FGFR1,other,-1.5203069e-05,4.5431785e-05,103187
CD3E,PDGFA,PDGFRA,PDGFA$PDGFRA,other,-9.492725e-06,2.7816133e-05,103187
CD3E,PDGFA,PDGFRB,PDGFA$PDGFRB,other,-4.2197913e-05,0.000100006684,103187
CD3E,PDGFB,PDGFRA,PDGFB$PDGFRA,other,-2.281219e-06,6.5555496e-06,103187
CD3E,PDGFB,PDGFRB,PDGFB$PDGFRB,other,-1.4862285e-05,3.8909693e-05,103187
CD3E,PDGFC,PDGFRA,PDGFC$PDGFRA,other,-2.044314e-05,5.8361285e-05,103187
CD3E,PDGFD,PDGFRB,PDGFD$PDGFRB,other,-8.202039e-06,2.4250832e-05,103187
CD3E,VEGFA,KDR,VEGFA$KDR,other,-1.7117923e-06,7.1652594e-06,103187
CD3E,IGF2,IGF2R,IGF2$IGF2R,other,3.559432e-08,4.712758e-07,103187
CD3E,IGF2,ITGAV,IGF2$ITGAV,other,-4.8400484e-09,1.30771065e-08,103187
CD3E,APLN,APLNR,APLN$APLNR,other,1.1853872e-07,5.426575e-07,103187
CD3E,CCL8,CCR1,CCL8$CCR1,other,1.001365e-05,2.8402395e-05,103187
CD3E,CCL13,CCR1,CCL13$CCR1,other,6.776764e-07,2.1655603e-06,103187
CD3E,CCL14,CCR1,CCL14$CCR1,other,4.7785576e-08,1.3400717e-07,103187
CD3E,CCL8,CCR2,CCL8$CCR2,other,-7.009585e-08,2.003528e-07,103187
CD3E,CXCL9,CXCR3,CXCL9$CXCR3,other,0.0002691327,0.00074077916,103187
CD3E,CXCL10,CXCR3,CXCL10$CXCR3,other,0.00013296526,0.00037342444,103187
CD3E,CXCL11,CXCR3,CXCL11$CXCR3,other,2.2873923e-05,6.917773e-05,103187
CD3E,CXCL13,CXCR3,CXCL13$CXCR3,other,1.3270455e-05,3.7957332e-05,103187
CD3E,CXCL12,CXCR4,CXCL12$CXCR4,other,4.432796e-08,1.7995328e-05,103187
CD3E,CXCL11,ACKR3,CXCL11$ACKR3,other,-1.0094444e-06,3.297088e-06,103187
CD3E,CXCL12,ACKR3,CXCL12$ACKR3,other,2.8593738e-07,2.671723e-05,103187
CD3E,CXCL16,CXCR6,CXCL16$CXCR6,other,0.000100395715,0.0002838692,103187
CD3E,IL7,IL2RG,IL7$IL2RG,other,6.4226595e-05,0.0001773161,103187
CD3E,IL15,IL2RB,IL15$IL2RB,other,8.174512e-06,2.6763833e-05,103187
CD3E,IL15,IL2RG,IL15$IL2RG,other,0.0001253163,0.00033992663,103187
CD3E,IL21,IL2RG,IL21$IL2RG,other,-4.7487743e-09,1.3848975e-08,103187
CD3E,IL6,IL6R,IL6$IL6R,other,-1.7331529e-06,5.0610665e-06,103187
CD3E,IL6,IL6ST,IL6$IL6ST,other,-1.59272e-05,3.574686e-05,103187
CD3E,IL11,IL6ST,IL11$IL6ST,other,-8.909194e-09,2.6406935e-08,103187
CD3E,CNTF,IL6ST,CNTF$IL6ST,other,1.6500415e-07,4.6502373e-07,103187
CD3E,IL1B,IL1R1,IL1B$IL1R1,other,-6.7418017e-07,2.5743814e-06,103187
CD3E,IL18,IL18R1,IL18$IL18R1,other,-1.853338e-09,5.354149e-09,103187
CD3E,CSF1,CSF1R,CSF1$CSF1R,other,-8.754196e-06,2.4943614e-05,103187
CD3E,IL16,CD4,IL16$CD4,other,-0.00023378737,0.000648038,103187
CD3E,IFNG,IFNGR1,IFNG$IFNGR1,other,2.7511837e-10,9.128099e-10,103187
CD3E,IFNG,IFNGR2,IFNG$IFNGR2,other,-9.608957e-09,3.2819187e-08,103187
CD3E,LTA,TNFRSF1B,LTA$TNFRSF1B,other,-6.64645e-08,1.9417803e-07,103187
CD3E,TNFSF14,LTBR,TNFSF14$LTBR,other,-2.0889035e-08,5.8881405e-08,103187
CD3E,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,other,1.7197578e-08,4.893688e-08,103187
CD3E,FASLG,FAS,FASLG$FAS,other,-7.582486e-09,2.5983189e-08,103187
CD3E,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,other,5.5653763e-06,1.9255172e-05,103187
CD3E,TNFSF12,TNFRSF12A,TNFSF12$TNFRSF12A,other,-4.790359e-07,1.3673716e-06,103187
CD3E,CD70,CD27,CD70$CD27,other,1.9938773e-06,6.5614686e-06,103187
CD3E,TNFSF9,TNFRSF9,TNFSF9$TNFRSF9,other,3.029987e-08,8.857723e-08,103187
CD3E,TNFSF13B,TNFRSF13C,TNFSF13B$TNFRSF13C,other,-2.8229755e-07,9.060652e-07,103187
CD3E,CD40LG,ITGB2,CD40LG$ITGB2,other,1.6818369e-06,4.1772046e-06,103187
CD3E,ANGPTL2,ITGA5,ANGPTL2$ITGA5,other,-2.0344974e-06,7.4322465e-06,103187
CD3E,ANGPTL2,TLR4,ANGPTL2$TLR4,other,-1.4892089e-05,4.203627e-05,103187
CD3E,ANGPTL4,ITGA5,ANGPTL4$ITGA5,other,-2.396816e-07,7.1778305e-07,103187
CD3E,ANGPTL4,ITGAV,ANGPTL4$ITGAV,other,-2.9631119e-08,8.536127e-08,103187
CD3E,ANGPTL4,ITGB3,ANGPTL4$ITGB3,other,-1.6122551e-09,5.6380403e-09,103187
CD3E,ANGPTL4,CDH5,ANGPTL4$CDH5,other,1.2917008e-07,5.372692e-07,103187
CD3E,ANGPTL4,CDH11,ANGPTL4$CDH11,other,-2.298906e-05,6.544011e-05,103187
CD3E,ANGPTL4,SDC2,ANGPTL4$SDC2,other,-5.216406e-06,1.298142e-05,103187
CD3E,ANGPTL4,SDC3,ANGPTL4$SDC3,other,-3.2456196e-08,1.0332572e-07,103187
CD3E,ANGPT2,ITGA5,ANGPT2$ITGA5,other,-6.241773e-08,2.502915e-07,103187
CD3E,POSTN,ITGAV,POSTN$ITGAV,other,-0.00035049778,0.00092867843,103187
CD3E,POSTN,ITGB3,POSTN$ITGB3,other,-5.311898e-05,0.00013770632,103187
CD3E,POSTN,ITGB5,POSTN$ITGB5,other,-0.0010158211,0.002796324,103187
CD3E,C4A,C3AR1,C4A$C3AR1,other,2.340733e-10,7.6892914e-10,103187
CD3E,CTSG,F2R,CTSG$F2R,other,-2.213484e-08,9.858364e-08,103187
CD3E,GZMA,F2R,GZMA$F2R,other,2.1984927e-06,6.7949754e-06,103187
CD3E,GZMA,F2RL1,GZMA$F2RL1,other,-1.5655188e-09,4.7164868e-09,103187
