group,left,right,count
lr,-0.0014167709,-0.001362364,1
lr,-0.001362364,-0.0013079572,0
lr,-0.0013079572,-0.0012535504,0
lr,-0.0012535504,-0.0011991436,0
lr,-0.0011991436,-0.0011447368,0
lr,-0.0011447368,-0.00109033,0
lr,-0.00109033,-0.0010359231,0
lr,-0.0010359231,-0.0009815163,0
lr,-0.0009815163,-0.0009271095,1
lr,-0.0009271095,-0.0008727027,0
lr,-0.0008727027,-0.00081829587,0
lr,-0.00081829587,-0.00076388905,0
lr,-0.00076388905,-0.0007094823,0
lr,-0.0007094823,-0.0006550755,0
lr,-0.0006550755,-0.00060066866,0
lr,-0.00060066866,-0.00054626184,0
lr,-0.00054626184,-0.000491855,0
lr,-0.000491855,-0.00043744818,1
lr,-0.00043744818,-0.0003830414,0
lr,-0.0003830414,-0.00032863457,1
lr,-0.00032863457,-0.00027422776,2
lr,-0.00027422776,-0.00021982094,3
lr,-0.00021982094,-0.00016541412,1
lr,-0.00016541412,-0.000111007306,3
lr,-0.000111007306,-5.660049e-05,7
lr,-5.660049e-05,-2.1936744e-06,57
lr,-2.1936744e-06,5.221314e-05,4571
lr,5.221314e-05,0.000106619955,7
lr,0.000106619955,0.00016102676,2
lr,0.00016102676,0.00021543358,2
lr,0.00021543358,0.0002698404,0
lr,0.0002698404,0.0003242472,3
lr,0.0003242472,0.00037865402,0
lr,0.00037865402,0.00043306084,0
lr,0.00043306084,0.00048746765,0
lr,0.00048746765,0.0005418745,0
lr,0.0005418745,0.0005962813,0
lr,0.0005962813,0.0006506881,0
lr,0.0006506881,0.0007050949,0
lr,0.0007050949,0.0007595017,0
lr,0.0007595017,0.0008139085,0
lr,0.0008139085,0.00086831534,0
lr,0.00086831534,0.00092272216,0
lr,0.00092272216,0.000977129,0
lr,0.000977129,0.0010315358,0
lr,0.0010315358,0.0010859426,0
lr,0.0010859426,0.0011403494,0
lr,0.0011403494,0.0011947562,1
lr,0.0011947562,0.0012491631,0
lr,0.0012491631,0.0013035699,1
ltf,-4.7193743e-07,-3.1281812e-07,1
ltf,-3.1281812e-07,-1.5369882e-07,2
ltf,-1.5369882e-07,5.4204827e-09,727
ltf,5.4204827e-09,1.6453978e-07,20
ltf,1.6453978e-07,3.236591e-07,4
ltf,3.236591e-07,4.827784e-07,1
ltf,4.827784e-07,6.418977e-07,0
ltf,6.418977e-07,8.01017e-07,0
ltf,8.01017e-07,9.601363e-07,2
ltf,9.601363e-07,1.1192556e-06,0
ltf,1.1192556e-06,1.278375e-06,1
ltf,1.278375e-06,1.4374942e-06,0
ltf,1.4374942e-06,1.5966135e-06,0
ltf,1.5966135e-06,1.7557328e-06,0
ltf,1.7557328e-06,1.9148522e-06,0
ltf,1.9148522e-06,2.0739715e-06,0
ltf,2.0739715e-06,2.2330908e-06,0
ltf,2.2330908e-06,2.39221e-06,0
ltf,2.39221e-06,2.5513293e-06,0
ltf,2.5513293e-06,2.7104486e-06,0
ltf,2.7104486e-06,2.8695679e-06,0
ltf,2.8695679e-06,3.0286872e-06,0
ltf,3.0286872e-06,3.1878064e-06,0
ltf,3.1878064e-06,3.346926e-06,0
ltf,3.346926e-06,3.5060452e-06,0
ltf,3.5060452e-06,3.6651645e-06,0
ltf,3.6651645e-06,3.824284e-06,0
ltf,3.824284e-06,3.983403e-06,0
ltf,3.983403e-06,4.1425224e-06,0
ltf,4.1425224e-06,4.3016416e-06,0
ltf,4.3016416e-06,4.460761e-06,0
ltf,4.460761e-06,4.61988e-06,0
ltf,4.61988e-06,4.7789995e-06,0
ltf,4.7789995e-06,4.9381188e-06,0
ltf,4.9381188e-06,5.097238e-06,0
ltf,5.097238e-06,5.2563573e-06,0
ltf,5.2563573e-06,5.4154766e-06,0
ltf,5.4154766e-06,5.574596e-06,0
ltf,5.574596e-06,5.733715e-06,0
ltf,5.733715e-06,5.892835e-06,0
ltf,5.892835e-06,6.051954e-06,0
ltf,6.051954e-06,6.2110735e-06,0
ltf,6.2110735e-06,6.3701928e-06,0
ltf,6.3701928e-06,6.529312e-06,0
ltf,6.529312e-06,6.6884313e-06,0
ltf,6.6884313e-06,6.8475506e-06,0
ltf,6.8475506e-06,7.00667e-06,0
ltf,7.00667e-06,7.165789e-06,0
ltf,7.165789e-06,7.3249084e-06,0
ltf,7.3249084e-06,7.4840277e-06,1
metab,-0.15057999,-0.14560995,1
metab,-0.14560995,-0.14063989,0
metab,-0.14063989,-0.13566984,0
metab,-0.13566984,-0.13069978,0
metab,-0.13069978,-0.12572974,0
metab,-0.12572974,-0.12075968,0
metab,-0.12075968,-0.11578963,0
metab,-0.11578963,-0.11081958,0
metab,-0.11081958,-0.10584953,0
metab,-0.10584953,-0.100879475,0
metab,-0.100879475,-0.095909424,0
metab,-0.095909424,-0.09093937,0
metab,-0.09093937,-0.08596932,0
metab,-0.08596932,-0.08099927,0
metab,-0.08099927,-0.07602922,0
metab,-0.07602922,-0.07105917,0
metab,-0.07105917,-0.066089116,0
metab,-0.066089116,-0.06111907,0
metab,-0.06111907,-0.056149017,0
metab,-0.056149017,-0.051178966,1
metab,-0.051178966,-0.046208914,0
metab,-0.046208914,-0.041238863,1
metab,-0.041238863,-0.03626881,0
metab,-0.03626881,-0.03129876,0
metab,-0.03129876,-0.026328709,0
metab,-0.026328709,-0.021358658,0
metab,-0.021358658,-0.016388606,0
metab,-0.016388606,-0.011418555,0
metab,-0.011418555,-0.006448504,6
metab,-0.006448504,-0.0014784529,27
metab,-0.0014784529,0.0034915982,9132
metab,0.0034915982,0.0084616495,23
metab,0.0084616495,0.013431701,5
metab,0.013431701,0.018401751,8
metab,0.018401751,0.023371803,1
metab,0.023371803,0.028341854,4
metab,0.028341854,0.033311907,2
metab,0.033311907,0.038281955,0
metab,0.038281955,0.043252006,0
metab,0.043252006,0.048222058,2
metab,0.048222058,0.05319211,0
metab,0.05319211,0.05816216,1
metab,0.05816216,0.06313221,1
metab,0.06313221,0.06810226,0
metab,0.06810226,0.073072314,0
metab,0.073072314,0.078042366,1
metab,0.078042366,0.08301242,0
metab,0.08301242,0.08798247,1
metab,0.08798247,0.09295252,0
metab,0.09295252,0.09792257,1
tf,-1.3543198,-1.2962129,1
tf,-1.2962129,-1.238106,0
tf,-1.238106,-1.1799991,0
tf,-1.1799991,-1.1218922,0
tf,-1.1218922,-1.0637853,0
tf,-1.0637853,-1.0056784,2
tf,-1.0056784,-0.9475716,0
tf,-0.9475716,-0.8894647,0
tf,-0.8894647,-0.8313578,1
tf,-0.8313578,-0.7732509,0
tf,-0.7732509,-0.715144,1
tf,-0.715144,-0.6570371,1
tf,-0.6570371,-0.59893024,0
tf,-0.59893024,-0.54082334,2
tf,-0.54082334,-0.48271644,3
tf,-0.48271644,-0.42460954,2
tf,-0.42460954,-0.36650264,4
tf,-0.36650264,-0.30839574,3
tf,-0.30839574,-0.25028887,8
tf,-0.25028887,-0.19218197,21
tf,-0.19218197,-0.13407508,57
tf,-0.13407508,-0.07596818,215
tf,-0.07596818,-0.017861292,1276
tf,-0.017861292,0.0402456,9198
tf,0.0402456,0.09835249,641
tf,0.09835249,0.15645939,178
tf,0.15645939,0.21456628,84
tf,0.21456628,0.27267316,30
tf,0.27267316,0.33078006,15
tf,0.33078006,0.38888696,14
tf,0.38888696,0.44699386,5
tf,0.44699386,0.5051007,7
tf,0.5051007,0.5632076,2
tf,0.5632076,0.6213145,2
tf,0.6213145,0.6794214,3
tf,0.6794214,0.7375283,2
tf,0.7375283,0.7956352,3
tf,0.7956352,0.85374206,2
tf,0.85374206,0.91184896,1
tf,0.91184896,0.96995586,2
tf,0.96995586,1.0280628,0
tf,1.0280628,1.0861696,1
tf,1.0861696,1.1442765,1
tf,1.1442765,1.2023834,0
tf,1.2023834,1.2604903,2
tf,1.2604903,1.3185972,0
tf,1.3185972,1.3767041,0
tf,1.3767041,1.434811,1
tf,1.434811,1.4929179,0
tf,1.4929179,1.5510248,1
