,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
30,Bilirubin,6852.919029955297,1.5450343547880165,0.061168976885472244,0.07681685469338374,1493.9864215572334,0.000999001,0.0013051464301233572,True
31,Butyrate,5274.652737329929,2.0877652014220214,0.018409510015845603,0.024852838521391564,1192.1414353984092,0.003996004,0.004795204661786556,True
32,Cadmium,9475.5134350291,3.7505117778188994,8.823700760612413e-05,0.00014438783062820313,5935.823507068697,0.000999001,0.0013051464301233572,True
33,Calcidiol,54927.269523057206,12.320055533810521,3.5322812291132793e-35,2.200882919678274e-34,33500.12365791459,0.000999001,0.0013051464301233572,True
34,Calcium,-304.37570508799894,-0.12047523067133578,0.5479466501114097,0.5481590622375161,238.765592956619,0.4115884,0.41414485029552295,False
35,Calcium release-activated calcium transport,13635.315560719439,3.110138582844476,0.0009349979301208819,0.0014289591007507817,91501.88337711603,0.000999001,0.0013051464301233572,True
36,Chenodeoxycholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
37,Chenodeoxycholic acid 3-sulfate,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
38,Chloride,26250.25214195821,4.2144568806562654,1.2518999015398856e-05,2.1807288607468974e-05,71136.36294098229,0.000999001,0.0013051464301233572,True
39,Chloride ion,34659.98777292091,5.393860066131412,3.447996519204169e-08,9.009281227597991e-08,37465.415969496964,0.000999001,0.0013051464301233572,True
40,Chloride_bicarbonate anion exchange,4449.505390287011,1.7611628632226057,0.03910542081040705,0.05068062537028754,1028.0355975200177,0.000999001,0.0013051464301233572,True
41,Cholesterol,76979.02460662137,12.03084058164591,1.2232853521442035e-33,7.339712112865221e-33,49769.91008377723,0.000999001,0.0013051464301233572,True
42,Cholic acid,93879.59715071558,5.922854594774988,1.5820029481045895e-09,4.57650852844542e-09,160674.47127305207,0.000999001,0.0013051464301233572,True
43,Choline,33363.71751013391,4.063723438429096,2.414802302624414e-05,4.11787340026479e-05,27770.29129462948,0.000999001,0.0013051464301233572,True
44,Citric acid,28372.642092828,11.230201831977551,1.4490788306735796e-29,7.825025685637331e-29,25903.639321932016,0.000999001,0.0013051464301233572,True
45,Cobalamin,-304.37570508799894,-0.12047523067133578,0.5479466501114097,0.5481590622375161,238.765592956619,0.4115884,0.41414485029552295,False
46,Coprocholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
47,Cortisol,5010.501453747135,1.1124559162330125,0.13297108716698086,0.14959247306285348,2090.870517506176,0.0099900095,0.011643032630463297,True
48,Creatine,17994.513806666288,7.122425231178985,5.302214196656733e-13,1.7179173997167816e-12,20901.24968499346,0.000999001,0.0013051464301233572,True
49,Cyclic AMP,11199.805438829893,4.433005398137847,4.6464269219955905e-06,8.457541138913322e-06,1738.4588112190913,0.000999001,0.0013051464301233572,True
50,Cytidine,46811.012432002215,18.528310329741206,6.1029968329042465e-77,5.815796981944047e-76,198049.2600980311,0.000999001,0.0013051464301233572,True
51,D-Aspartate,33575.08690695235,7.729560592032443,5.395921710657486e-15,1.900302863318506e-14,39178.330941002336,0.000999001,0.0013051464301233572,True
52,D-Fructose,-298.4260424284014,-0.11812028916532953,0.5470138262187543,0.5481590622375161,138.869081042743,0.1918082,0.19918543214981374,False
53,D-Galactose,64109.47089610776,9.929415561911028,1.550337699761503e-23,6.787965063820635e-23,934321.8247039794,0.000999001,0.0013051464301233572,True
54,D-Glucose,62975.485486990045,6.161478461317664,3.603443735877231e-10,1.1014299720983234e-09,999005.0048077732,0.000999001,0.0013051464301233572,True
55,D-Lactate,5274.652737329929,2.0877652014220214,0.018409510015845603,0.024852838521391564,1192.1414353984092,0.003996004,0.004795204661786556,True
56,D-Maltose,112235.0490008399,44.42385903919503,0.0,0.0,589476.3057166296,0.000999001,0.0013051464301233572,True
