gene,tf,cell_type,mean,std,n
ATP1A1,AR,Endothelial_arterial,0.063847385,0.00050411106,99
ATP1A1,ARNT,Endothelial_arterial,0.12738058,0.0028469597,99
ATP1A1,ARNTL,Endothelial_arterial,-0.027976587,0.00048361308,99
ATP1A1,ASCL2,Endothelial_arterial,-0.053676106,0.00047755594,99
ATP1A1,ATF3,Endothelial_arterial,0.0,0.0,99
ATP1A1,ATOH1,Endothelial_arterial,0.0,0.0,99
ATP1A1,ATOH7,Endothelial_arterial,0.0,0.0,99
ATP1A1,BACH2,Endothelial_arterial,-0.1653599,0.0013019689,99
ATP1A1,BATF,Endothelial_arterial,-0.04867733,0.0005189196,99
ATP1A1,BCL6,Endothelial_arterial,0.093217805,0.0011529535,99
ATP1A1,CBFB,Endothelial_arterial,0.23385057,0.0021584702,99
ATP1A1,CLOCK,Endothelial_arterial,0.24995723,0.0028465088,99
ATP1A1,CREB1,Endothelial_arterial,-0.035482172,0.0005998285,99
ATP1A1,CREB3,Endothelial_arterial,-0.028336292,0.00036183523,99
ATP1A1,CTCF,Endothelial_arterial,0.0047748317,0.00041192668,99
ATP1A1,CTCFL,Endothelial_arterial,0.40062106,0.0007538912,99
ATP1A1,CUX2,Endothelial_arterial,-0.00094486953,6.2049944e-06,99
ATP1A1,E2F1,Endothelial_arterial,0.0065176305,0.00012642302,99
ATP1A1,E2F3,Endothelial_arterial,-0.00075069064,7.472021e-05,99
ATP1A1,E2F4,Endothelial_arterial,0.01922591,0.0002255747,99
ATP1A1,EBF1,Endothelial_arterial,-0.33130947,0.0048809326,99
ATP1A1,EGR2,Endothelial_arterial,-0.095840484,0.00039820507,99
ATP1A1,ELK1,Endothelial_arterial,0.29931584,0.005002705,99
ATP1A1,ELK4,Endothelial_arterial,0.049270373,0.0008476085,99
ATP1A1,EP300,Endothelial_arterial,-0.13216016,0.0017320067,99
ATP1A1,ESRRA,Endothelial_arterial,0.0672095,0.0014631449,99
ATP1A1,ETV5,Endothelial_arterial,0.06719936,0.0009671799,99
ATP1A1,ETV6,Endothelial_arterial,-0.14564039,0.002785311,99
ATP1A1,FEV,Endothelial_arterial,0.0,0.0,99
ATP1A1,FLI1,Endothelial_arterial,0.068947405,0.0008111706,99
ATP1A1,FOXA1,Endothelial_arterial,0.0,0.0,99
ATP1A1,FOXA2,Endothelial_arterial,0.0,0.0,99
ATP1A1,FOXE1,Endothelial_arterial,0.0,0.0,99
ATP1A1,FOXE3,Endothelial_arterial,0.0,0.0,99
ATP1A1,FOXI1,Endothelial_arterial,0.0,0.0,99
ATP1A1,FOXL2,Endothelial_arterial,0.0,0.0,99
ATP1A1,GATA1,Endothelial_arterial,-0.009904357,0.00015382326,99
ATP1A1,GATA2,Endothelial_arterial,-0.10369244,0.0015789238,99
ATP1A1,GRHL2,Endothelial_arterial,-0.038203895,0.00036885054,99
ATP1A1,HDAC2,Endothelial_arterial,-0.043574266,0.00033600078,99
ATP1A1,HES1,Endothelial_arterial,0.08666569,0.000964455,99
ATP1A1,HES4,Endothelial_arterial,-0.007429242,0.00012591729,99
ATP1A1,HNF4A,Endothelial_arterial,0.0,0.0,99
ATP1A1,HOXA5,Endothelial_arterial,-0.0010777678,1.7280287e-05,99
ATP1A1,HOXB4,Endothelial_arterial,0.016891776,0.0002109068,99
ATP1A1,HOXB5,Endothelial_arterial,-0.15500604,0.0010379516,99
ATP1A1,ID4,Endothelial_arterial,0.050821643,0.00057601684,99
ATP1A1,IRF1,Endothelial_arterial,-0.19795054,0.0025616938,99
ATP1A1,IRF3,Endothelial_arterial,-2.7799728e-05,3.1820363e-07,99
ATP1A1,IRF4,Endothelial_arterial,0.0,0.0,99
ATP1A1,JUN,Endothelial_arterial,-0.08146859,0.0018659702,99
ATP1A1,KLF12,Endothelial_arterial,-0.06865344,0.00040970757,99
ATP1A1,KLF14,Endothelial_arterial,0.0,0.0,99
