cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
CD4,SLC2A4_SLC2A4,10604,0.0,0.0,,2.992918124759978,-inf
CD4,SLC2A9_SLC2A9,10604,0.0038664654847227462,0.03944277443865897,10.201248296281456,2.799346617215168,1.0915179986932795
CD4,SLC2A1_SLC2A1,10604,0.0014145605431912485,0.017118946195334994,12.101953697022152,1.9198746407780263,-4.098392653619211
CD4,SLC2A3_SLC2A9,10604,0.0025462089777442474,0.3376183628086634,33.22595822111637,2.5265845463155565,0.6843582283203007
CD4,SLC2A3_SLC2A3,10604,0.06987929083364768,3.807095890941164,39.202226809416985,0.9362939857277758,0.034103212467801645
CD4,SLC2A1_SLC2A9,10604,0.000943040362127499,0.02212996831781351,21.91446195117253,2.8641049506192116,-1.1537908922783022
CD4,SLC7A7_SLC7A7,10604,0.0508298755186722,0.7746842292535576,15.240726469396522,1.7563809061536697,0.7241779540813488
CD4,SLC38A7_SLC3A2,10604,0.0013202565069784986,0.2608520920085469,51.95869713629747,2.4354372973934493,-1.8719299636720297
CD4,SLC38A7_SLC7A5,10604,0.0014145605431912485,0.05210205324880369,23.917238760822045,2.785542069192822,-0.5663559058776253
CD4,SLC1A5_SLC1A5,10604,0.02791399471897397,0.4872235419761467,16.294226317793793,1.166655305831816,-1.3427151916818933
CD4,SLC1A5_SLC38A7,10604,0.0027348170501697473,0.15392934052251334,28.883644468309775,2.6265174037265306,0.35776744604115923
CD4,SLC3A2_SLC7A5,10604,0.0029234251225952472,0.13007476555133318,28.624479926249318,2.675244844774551,0.27169710091936944
CD4,SLC7A5_SLC7A7,10604,0.0008487363259147492,0.13596535905636284,51.50428147600551,2.5285958669280264,-0.8608032643428806
CD4,SLC38A7_SLC38A7,10604,0.004149377593360996,0.03724657212199379,8.976423881400503,2.2196990487171426,-1.5068223331620627
CD4,SLC1A5_SLC3A2,10604,0.002074688796680498,0.6985029117957707,56.925815306028674,2.155553158348542,-0.19715021645556768
