,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
4,CD4,CD4,25-Hydroxycholesterol,301.23273,3.875037024190437,5.330424456588315e-05,0.0005923915014641447,4951.931,0.000999000999000999,0.005797701625427063,True
22,CD4,CD4,Adenosine diphosphate ribose,199.60744,2.5677363039866674,0.005118249654803447,0.04227948756994725,337.82184,0.000999000999000999,0.005797701625427063,True
23,CD4,CD4,Adenosine triphosphate,212.02802,1.3637568813728016,0.08632204757191864,0.43331859037265796,3269.3672,0.001998001998001998,0.010183669758137844,True
50,CD4,CD4,D-Galactose,1442.2101,13.118592219356321,1.2883858188705364e-39,3.2872897343016286e-38,4772.869,0.000999000999000999,0.005797701625427063,True
51,CD4,CD4,D-Glucose,1389.8745,7.299173188682875,1.4477071603710975e-13,2.4771878077461003e-12,5228.292,0.000999000999000999,0.005797701625427063,True
53,CD4,CD4,D-Maltose,1303.9948,16.774498537578683,1.8750571011794663e-63,5.816723899486229e-62,4753.519,0.000999000999000999,0.005797701625427063,True
54,CD4,CD4,D-Mannose,1442.2101,13.118592219356321,1.2883858188705364e-39,3.2872897343016286e-38,4772.869,0.000999000999000999,0.005797701625427063,True
55,CD4,CD4,D-Xylose,1303.9948,16.774498537578683,1.8750571011794663e-63,5.816723899486229e-62,4753.519,0.000999000999000999,0.005797701625427063,True
56,CD4,CD4,Dehydroascorbic acid,1440.0125,10.694963895137674,5.373074924033254e-27,1.1881384139708407e-25,4772.869,0.000999000999000999,0.005797701625427063,True
60,CD4,CD4,Docosahexaenoic acid,1440.0125,10.694963895137674,5.373074924033254e-27,1.1881384139708407e-25,4772.869,0.000999000999000999,0.005797701625427063,True
85,CD4,CD4,Iron,1471.1233,5.463011958648097,2.3406152566249357e-08,3.266256629956868e-07,67312.7,0.000999000999000999,0.005797701625427063,True
114,CD4,CD4,N-Desmethylcitalopram,353.5305,3.2157744225344023,0.0006504652350051218,0.006403666879776451,155.7801,0.000999000999000999,0.005797701625427063,True
122,CD4,CD4,O-Desmethylverapamil (D-702),1137.3357,2.7168356845454875,0.003295466015183509,0.02847705302098455,1414.81,0.005994005994005994,0.02205303229194014,True
130,CD4,CD4,Serotonin,362.03598,2.6888390680872174,0.0035850488462062153,0.030733062872447717,155.7801,0.000999000999000999,0.005797701625427063,True
153,CD4,CD4,alpha-Tocopherol,301.68484,3.880853037928884,5.204536410591197e-05,0.0005798956331387402,322.3949,0.003996003996003996,0.01628617129562309,True
190,CD4,Cytotoxic CD4,Chloride,12.401751,0.5966795022400069,0.27536069020447257,0.768790652539845,31.374962,0.013986013986013986,0.04176432985297251,True
239,CD4,Cytotoxic CD4,Iron,5.2566013,0.1788332090083065,0.4290343342923459,0.768790652539845,479.18768,0.002997002997002997,0.01360323886639676,True
325,CD4,Cytotoxic CD8,Acetate,559.40234,5.532403675942941,1.579359569291976e-08,2.2328519550121316e-07,3681.806,0.000999000999000999,0.005797701625427063,True
