,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
20,CD4 T Cell,CD4 T Cell,SLC43A2,SLC7A11,-38.263325,-0.16891859646904242,0.5670696642379731,0.8245600107140807,-0.0008241941997940119,214.66685,0.013986013986013986,0.036578805809575045,0.0036254058385953728,True
22,CD4 T Cell,CD4 T Cell,SLC7A11,SLC7A11,1671.1932,7.377707452511018,8.05191655345788e-14,6.277417746135316e-13,0.0188012129558842,40.84235,0.007992007992007992,0.022802372452722104,0.024876737768397016,True
23,CD4 T Cell,CD4 T Cell,SLC1A5,SLC43A2,394.0892,1.739759821992482,0.04095060007069118,0.1396198732215209,0.0067916745910416515,5522.128,0.000999000999000999,0.0037279793377354353,0.1296305348027009,True
24,CD4 T Cell,CD4 T Cell,SLC43A2,SLC43A2,938.5911,4.14353683751361,1.7099505306505423e-05,8.906295529856441e-05,0.020217306439302668,10370.317,0.000999000999000999,0.0037279793377354353,0.17513933025447978,True
28,CD4 T Cell,CD4 T Cell,SLCO2B1,SLCO2B1,6335.1836,27.967520553168413,2.0183417236852578e-172,4.750865903443761e-171,0.14382139400674385,248434.03,0.000999000999000999,0.0037279793377354353,0.5900064440786551,True
30,CD4 T Cell,CD4 T Cell,SLC16A1,SLCO2B1,-35.137142,-0.1551176428584157,0.5616357132280596,0.8245600107140807,-0.0005146144113884322,5622.7246,0.000999000999000999,0.0037279793377354353,0.7176232968392043,True
31,CD4 T Cell,CD4 T Cell,SLC3A2,SLC7A11,44.1803,0.19503988741783268,0.42268086077773365,0.8245600107140807,0.0008488530196899513,278.67722,0.001998001998001998,0.006793206793206793,0.003795628013028827,True
32,CD4 T Cell,CD4 T Cell,SLC1A3,SLC3A2,266.6365,1.1771027353840147,0.1195772517279502,0.3411714594755502,0.005084778835202563,7282.7686,0.000999000999000999,0.0037279793377354353,0.1784831069838484,True
38,CD4 T Cell,CD4 T Cell,SLC1A1,SLC7A11,1229.2599,5.426733205999149,2.8697410001678793e-08,1.7921239715334106e-07,0.01594136855357504,4304.5874,0.000999000999000999,0.0037279793377354353,2.4082312755802464,True
42,CD4 T Cell,CD4 T Cell,SLC1A1,SLC1A5,36.56281,0.16141144085099607,0.43588467816502935,0.8245600107140807,0.0004741562132674539,708.6617,0.000999000999000999,0.0037279793377354353,0.3964656928045932,True
43,CD4 T Cell,CD4 T Cell,SLC1A2,SLC3A2,339.57028,1.4990787086198765,0.06692660718316043,0.21167485062580974,0.00374141219774927,209.38132,0.000999000999000999,0.0037279793377354353,0.22599708859179535,True
47,CD4 T Cell,CD4 T Cell,SLC39A8,SLC39A8,1247.418,5.506894498499666,1.826094906846745e-08,1.1641355031148e-07,0.022788993233521154,3238.2478,0.000999000999000999,0.0037279793377354353,0.10652226121388292,True
49,CD4 T Cell,CD4 T Cell,CUBN,SLC11A2,-1516.8558,-6.696364219391484,0.9999999999893165,1.0,-0.01912136262715467,33167.797,0.000999000999000999,0.0037279793377354353,23.056459351119184,True
50,CD4 T Cell,CD4 T Cell,SLC3A2,SLC40A1,1203.7397,5.314071106440487,5.3601377301342356e-08,3.3135396877193454e-07,0.023127911758303726,2220.5,0.000999000999000999,0.0037279793377354353,0.030243563276262177,True
51,CD4 T Cell,CD4 T Cell,SLC11A1,SLC11A1,428.93677,1.8935990860763416,0.02913912246108735,0.10398334079408429,0.010720661849314094,59638.97,0.000999000999000999,0.0037279793377354353,2.867199282995343,True
53,CD4 T Cell,CD4 T Cell,SLC11A2,SLC11A2,48.037937,0.2120699384781833,0.416026235955635,0.8245600107140807,0.0010523631287691273,7811.9053,0.000999000999000999,0.0037279793377354353,0.05836062253480511,True
55,CD4 T Cell,CD4 T Cell,CUBN,CUBN,1494.6963,6.598537921827694,2.0761613838839622e-11,1.4774543801592847e-10,0.018842021174255152,38501.97,0.000999000999000999,0.0037279793377354353,26.764487275654663,True
57,CD4 T Cell,CD4 T Cell,SLC11A1,SLC3A2,443.44766,1.9576593839145888,0.025134997082008698,0.09129150275483278,0.011083340938113837,5245.9204,0.000999000999000999,0.0037279793377354353,0.2522025372655464,True
58,CD4 T Cell,CD4 T Cell,SLC11A2,SLC3A2,19.759176,0.08722954273183606,0.46524452857310217,0.8245600107140807,0.0004328626450741339,23174.12,0.000999000999000999,0.0037279793377354353,0.1731275498617883,True
59,CD4 T Cell,CD4 T Cell,SLC40A1,SLC40A1,14349.526,63.34791528354016,0.0,0.0,0.2746249959293028,152528.4,0.000999000999000999,0.0037279793377354353,0.501267509904548,True
61,CD4 T Cell,CD4 T Cell,SLC16A9,SLC22A5,-21.083239,-0.09307479415461367,0.5370779290772306,0.8245600107140807,-0.0004087404608327866,157.76027,0.001998001998001998,0.006793206793206793,0.20275396095496806,True
64,CD4 T Cell,CD4 T Cell,SLC16A9,SLC16A9,71.00118,0.3134442756161763,0.37697157530310055,0.81521768228091,0.0013764989632738733,147.5747,0.001998001998001998,0.006793206793206793,0.18966344660614795,True
70,CD4 T Cell,CD4 T Cell,SLC12A2,SLC22A5,336.17337,1.4840825851177948,0.06889350632844578,0.21576608049168058,0.006574672293177693,371.9455,0.013986013986013986,0.036578805809575045,0.022719242667322382,True
76,CD4 T Cell,CD4 T Cell,SLC29A1,SLC29A1,1560.9149,6.8908689664170275,2.772629998846956e-12,2.0693287308467524e-11,0.033452352754883896,22905.852,0.000999000999000999,0.0037279793377354353,0.26976702881416714,True
78,CD4 T Cell,CD4 T Cell,SLC22A4,SLC5A3,-163.41449,-0.7214152570366313,0.7646729688332904,0.8798683640090051,-0.003129457853405906,685.41,0.000999000999000999,0.0037279793377354353,0.11954651221439458,True
82,CD4 T Cell,CD4 T Cell,SLC22A5,SLC5A3,390.48666,1.7238559284773105,0.04236692753887855,0.14364852993791508,0.006502767360173495,722.93744,0.01898101898101898,0.04712528850459884,0.09548390559477041,True
86,CD4 T Cell,CD4 T Cell,SLC5A3,SLC5A3,2206.97,9.74296594604751,9.884913804518442e-23,9.166010982371645e-22,0.028242504115774187,4762.098,0.000999000999000999,0.0037279793377354353,0.10663064285963769,True
89,CD4 T Cell,CD4 T Cell,SLC1A5,SLC29A1,-620.46204,-2.739113159265757,0.9969197417237666,1.0,-0.010692950262794067,7423.9556,0.000999000999000999,0.0037279793377354353,0.17427545009432469,True
90,CD4 T Cell,CD4 T Cell,SLC22A5,SLC29A1,185.03738,0.8168724338405249,0.20700066631052266,0.528953685937536,0.003081424214432873,1883.3812,0.000999000999000999,0.0037279793377354353,0.2487526381263481,True
92,CD4 T Cell,CD4 T Cell,SLC12A2,SLC29A1,71.547516,0.3158561375509992,0.3760558529713732,0.8146767505078951,0.0013992823694658804,3214.4563,0.000999000999000999,0.0037279793377354353,0.1963460064967254,True
93,CD4 T Cell,CD4 T Cell,SLC6A4,SLC6A4,1528.0106,6.745608519656337,7.619349405314887e-12,5.518392705387823e-11,0.04692446970833646,155.7801,0.001998001998001998,0.006793206793206793,0.0535318972752311,True
94,CD4 T Cell,CD4 T Cell,SLC22A4,SLC29A1,-195.68007,-0.8638559987677927,0.8061664995090092,0.8962286970018413,-0.0037473575907729945,1533.7562,0.000999000999000999,0.0037279793377354353,0.26751172953424357,True
95,CD4 T Cell,CD4 T Cell,SLC29A1,SLC5A3,-285.19476,-1.2590306631148145,0.8959903716691429,0.9586470410166353,-0.0061120793439831695,8535.448,0.000999000999000999,0.0037279793377354353,0.10052376815632862,True
98,CD4 T Cell,CD4 T Cell,SLC3A2,SLC43A2,306.69675,1.3539540636064697,0.08787551678215766,0.2655793396082987,0.005892681802833885,12290.159,0.000999000999000999,0.0037279793377354353,0.1673939233624019,True
100,CD4 T Cell,CD4 T Cell,MSR1,MSR1,10298.173,45.46266996433961,0.0,0.0,0.2700399287189995,331488.47,0.000999000999000999,0.0037279793377354353,0.7091321680319554,True
101,CD4 T Cell,CD4 T Cell,CD36,CD36,4677.322,20.648666452334187,5.017589471247605e-95,8.41305412713297e-94,0.0974672752475391,11653.263,0.000999000999000999,0.0037279793377354353,0.2374169810206665,True
102,CD4 T Cell,CD4 T Cell,CPT1A,CPT1A,1405.9111,6.20658390100218,2.7074358930363056e-10,1.8308848249041094e-09,0.023777687220606306,5355.813,0.000999000999000999,0.0037279793377354353,0.11494636410437761,True
103,CD4 T Cell,CD4 T Cell,CD36,MSR1,2260.788,9.980553258502843,9.271496399098377e-24,8.729470455766472e-23,0.04711090344816211,51260.13,0.000999000999000999,0.0037279793377354353,1.044344864597229,True
107,CD4 T Cell,CD4 T Cell,ABCA1,ABCA1,8069.7124,35.624831408731715,2.890939589027522e-278,8.846275142424217e-277,0.19644124306487945,122127.53,0.000999000999000999,0.0037279793377354353,0.5401861148776826,True
108,CD4 T Cell,CD4 T Cell,ABCG2,CD36,348.9246,1.540374564949991,0.06173453882323321,0.19729262537764347,0.008385770356912276,1233.2384,0.000999000999000999,0.0037279793377354353,0.2029225227458175,True
111,CD4 T Cell,CD4 T Cell,ABCG2,ABCG2,510.19223,2.25231226115539,0.012151272935416258,0.047366745455253184,0.012261545875837103,194.95898,0.000999000999000999,0.0037279793377354353,0.03207941695200517,True
118,CD4 T Cell,CD4 T Cell,ATP7A,ATP7A,245.5663,1.0840854767787056,0.13916345078537812,0.3880092568594597,0.004144278604925442,1234.591,0.000999000999000999,0.0037279793377354353,0.059099097653020245,True
121,CD4 T Cell,CD4 T Cell,CHRNA5,SLC29A1,501.05008,2.211953005764872,0.013484956100291138,0.05239868656113128,0.006126167209351802,318.71204,0.000999000999000999,0.0037279793377354353,0.2744784585606142,True
122,CD4 T Cell,CD4 T Cell,ABCC3,SLC19A1,228.70708,1.0096581705541035,0.15632954477569916,0.43096252884111663,0.005184677250728594,193.26811,0.008991008991008992,0.025183054931338687,0.008073333715873767,True
127,CD4 T Cell,CD4 T Cell,FOLR1,FOLR1,2110.1897,9.315716404428095,6.0566139220234935e-21,5.491329955967967e-20,0.06725786121094982,1973.8925,0.000999000999000999,0.0037279793377354353,0.098806454606186,True
129,CD4 T Cell,CD4 T Cell,ABCC3,ABCC3,31.243267,0.13792760710074478,0.44514881580908466,0.8245600107140807,0.0007082695387788607,1787.2483,0.000999000999000999,0.0037279793377354353,0.07465821300546643,True
130,CD4 T Cell,CD4 T Cell,FOLR2,FOLR2,3945.8428,17.41945394835217,2.9367495781162616e-68,4.279263670969409e-67,0.08725687954600608,21662.15,0.000999000999000999,0.0037279793377354353,0.23908933973651117,True
132,CD4 T Cell,CD4 T Cell,ABCC3,FOLR1,189.01712,0.8344415154473837,0.20201611553792903,0.5205636324598424,0.004284925401860761,1318.4213,0.015984015984015984,0.040929781515555576,0.05507403537710192,True
134,CD4 T Cell,CD4 T Cell,LRP1,LRP1,2507.6455,11.070338569034709,8.73695874683685e-29,8.986586139603618e-28,0.054401581954103696,52623.918,0.000999000999000999,0.0037279793377354353,0.35399111436993613,True
136,CD4 T Cell,CD4 T Cell,SLC29A3,SLC29A3,3053.271,13.479075716430566,1.0384616110437166e-41,1.2584920910074348e-40,0.058685571965803394,20463.295,0.000999000999000999,0.0037279793377354353,0.2677951522781474,True
139,CD4 T Cell,CD4 T Cell,SLC22A1,SLC29A1,90.69909,0.4004033347463271,0.3444297342313968,0.760978329782003,0.001057583768491927,168.57361,0.01898101898101898,0.04712528850459884,0.17832893689305032,True
140,CD4 T Cell,CD4 T Cell,CD38,CD38,2977.2917,13.143655100765752,9.253337429844488e-40,1.0786747632504432e-38,0.042132622431309386,2553.6042,0.000999000999000999,0.0037279793377354353,0.09093577215813192,True
143,CD4 T Cell,CD4 T Cell,SLC12A6,SLC12A6,513.77716,2.2681384189481584,0.011660385691014543,0.045744590018595516,0.007341681830063202,929.9332,0.008991008991008992,0.025183054931338687,0.04661200321782784,True
144,CD4 T Cell,CD4 T Cell,SCARB1,SCARB1,1520.0828,6.710609930460661,9.690628478651368e-12,6.977252504628985e-11,0.03167572849577406,3799.2205,0.000999000999000999,0.0037279793377354353,0.11766506419031897,True
148,CD4 T Cell,CD4 T Cell,ABCG2,SLCO2B1,-79.75251,-0.3520781886688147,0.63761018731302,0.8245600107140807,-0.0019167070821830704,5601.53,0.000999000999000999,0.0037279793377354353,0.9217005829362834,True
153,CD4 T Cell,CD4 T Cell,ABCC1,ABCC3,221.95184,0.9798362819918448,0.16358346972741056,0.44278204735618826,0.0030748373720633874,4457.5796,0.000999000999000999,0.0037279793377354353,0.0572882373105748,True
155,CD4 T Cell,CD4 T Cell,ABCC1,ABCC4,708.8684,3.129394986353891,0.0008758333575232329,0.0039704445541053224,0.00982039635889787,1598.8964,0.004995004995004995,0.01505883279282294,0.020548809593310364,True
156,CD4 T Cell,CD4 T Cell,ABCC1,ABCC1,3094.1985,13.659755630024346,8.828765242429902e-43,1.0915564299731515e-41,0.04286586226330585,12758.455,0.000999000999000999,0.0037279793377354353,0.16397001724820656,True
160,CD4 T Cell,CD4 T Cell,ATP7A,TAP1,148.72797,0.6565796228336868,0.2557256274355406,0.6235222469743062,0.0025099947758963586,8722.339,0.000999000999000999,0.0037279793377354353,0.41753291618983157,True
161,CD4 T Cell,CD4 T Cell,TAP1,TAP1,8650.878,38.19046484148882,0.0,0.0,0.1274091219101187,81327.04,0.000999000999000999,0.0037279793377354353,0.39834986884781626,True
170,CD4 T Cell,CD4 T Cell,AQP4,AQP5,5992.486,26.454635198850784,1.6135695479414105e-154,3.464928292421555e-153,0.1694004132678148,14480.336,0.000999000999000999,0.0037279793377354353,7.913361319742589,True
173,CD4 T Cell,CD4 T Cell,ABCC4,SLC22A5,292.56235,1.2915558552089306,0.09825550006950412,0.294045799719005,0.00458204856872058,1363.2347,0.001998001998001998,0.006793206793206793,0.15235298323780053,True
176,CD4 T Cell,CD4 T Cell,ABCC1,SLC22A5,592.7504,2.61677653245272,0.004438221606873908,0.018725712196035717,0.008211741516621074,189.36302,0.000999000999000999,0.0037279793377354353,0.0024336691056152716,True
178,CD4 T Cell,CD4 T Cell,ABCC4,SLC22A4,134.60631,0.5942376616876264,0.27617658319205907,0.6537393790217145,0.0021081750481284378,591.2146,0.000999000999000999,0.0037279793377354353,0.06607321927859579,True
180,CD4 T Cell,CD4 T Cell,SLC24A1,SLC24A1,1700.8695,7.508717338140127,2.985474618559133e-14,2.3575618923331473e-13,0.029220898760337632,57.04678,0.00999000999000999,0.027727374666150176,0.007076235430676868,True
183,CD4 T Cell,CD4 T Cell,CLCN3,CLCN3,188.17213,0.830711211201697,0.2030683956930986,0.5221758746393964,0.003038707545034861,2457.1433,0.000999000999000999,0.0037279793377354353,0.07610442024200753,True
187,CD4 T Cell,CD4 T Cell,CLCN4,CLCN4,1798.0319,7.937653623684135,1.0302088480447718e-15,8.636819383608223e-15,0.03610705662323903,116.4825,0.006993006993006993,0.02028303450104398,0.0360851230888042,True
189,CD4 T Cell,CD4 T Cell,SLC9A1,SLC9A1,328.62192,1.4507456811909591,0.07342534505672914,0.22678018702735206,0.005891571067184877,3374.0903,0.000999000999000999,0.0037279793377354353,0.09945814459267482,True
197,CD4 T Cell,CD4 T Cell,ORAI2,ORAI3,423.2846,1.8686468622526013,0.030835980703444114,0.10845758730176897,0.006536031223252078,2208.9338,0.000999000999000999,0.0037279793377354353,0.07892849850554963,True
198,CD4 T Cell,CD4 T Cell,ORAI2,ORAI2,786.90356,3.473891685462136,0.0002564840308200508,0.0012121098599372285,0.012150751959097027,1955.5948,0.003996003996003996,0.01250922990053425,0.06987631881051307,True
199,CD4 T Cell,CD4 T Cell,ORAI3,ORAI3,308.14066,1.3603283928435328,0.08686301366047816,0.26316913049610213,0.005522744891731513,2856.5728,0.000999000999000999,0.0037279793377354353,0.08304698438572077,True
203,CD4 T Cell,CD4 T Cell,SLC23A2,SLC23A2,389.75732,1.7206361606615146,0.04265843369551353,0.14423735592074188,0.006953347913662923,827.7224,0.000999000999000999,0.0037279793377354353,0.04829276625615528,True
210,CD4 T Cell,CD8 T Cell,SLC7A7,SLC7A7,264.022,2.7118075164586144,0.0033458719185456183,0.014420236719365622,0.07841484107039462,1978.626,0.000999000999000999,0.0037279793377354353,0.15615131441949762,True
216,CD4 T Cell,CD8 T Cell,SLC3A2,SLC3A2,144.33797,1.4825157710187047,0.06910155519014606,0.21576608049168058,0.032005519164039535,232.90207,0.000999000999000999,0.0037279793377354353,0.0459919499125517,True
219,CD4 T Cell,CD8 T Cell,SLC1A5,SLC38A7,239.60686,2.461036083393548,0.0069268216110051,0.02826143217290081,0.038729285228785104,348.27835,0.000999000999000999,0.0037279793377354353,0.08032308653707389,True
221,CD4 T Cell,CD8 T Cell,SLC38A7,SLC38A7,-79.57093,-0.8172843353051834,0.7931170216922458,0.890619481239733,-0.021901924914044985,628.5218,0.000999000999000999,0.0037279793377354353,0.3983757435593695,True
230,CD4 T Cell,CD8 T Cell,SLC16A1,SLC16A1,343.02914,3.5233010910446767,0.00021310343880645647,0.001030982644660485,0.04824118963902949,43.787624,0.013986013986013986,0.036578805809575045,0.06122585840361743,True
231,CD4 T Cell,CD8 T Cell,SLC16A4,SLC16A4,357.22073,3.66906492217248,0.00012171962880348949,0.0005959393026218846,0.03645575215190604,146.26466,0.000999000999000999,0.0037279793377354353,0.1172477875917457,True
232,CD4 T Cell,CD8 T Cell,SLCO2B1,SLCO2B1,360.15588,3.6992122664600333,0.000108134835217891,0.0005315543707096329,0.08812583041773832,6642.9976,0.000999000999000999,0.0037279793377354353,0.1952399241601828,True
234,CD4 T Cell,CD8 T Cell,SLC16A1,SLCO2B1,150.96284,1.5505608337384176,0.060503482154506356,0.19539910859397303,0.021230345432966626,198.10735,0.001998001998001998,0.006793206793206793,0.27700274830582094,True
263,CD4 T Cell,CD8 T Cell,SLC40A1,SLC40A1,1180.2236,12.122244661767231,4.026154154217677e-34,4.4396510673535465e-33,0.21289910392950234,18800.855,0.000999000999000999,0.0037279793377354353,0.6125483767661547,True
284,CD4 T Cell,CD8 T Cell,SLC12A2,SLC1A5,176.53853,1.8132523146542536,0.03489645719563895,0.12065893674424313,0.033336504475550054,396.65903,0.002997002997002997,0.00970458113315256,0.269149202847137,True
290,CD4 T Cell,CD8 T Cell,SLC5A3,SLC5A3,274.50467,2.8194764688639986,0.0024051028840159383,0.010589373849048591,0.033454665624677415,827.6053,0.004995004995004995,0.01505883279282294,0.22232522210585445,True
296,CD4 T Cell,CD8 T Cell,SLC12A2,SLC29A1,173.5204,1.7822526987781222,0.037354016249733744,0.12876579960162068,0.032766578919661796,245.92644,0.005994005994005994,0.01767870683533334,0.16687104050876475,True
297,CD4 T Cell,CD8 T Cell,SLC6A4,SLC6A4,421.83136,4.332689846315806,7.3649275190976595e-06,3.885634173868765e-05,0.06666927354005188,98.405136,0.005994005994005994,0.01767870683533334,0.213418492075093,True
300,CD4 T Cell,CD8 T Cell,SLC22A1,SLC22A2,1281.4172,13.161618544748237,7.296298897780186e-40,8.587182548925911e-39,0.25095076663314686,8.46516,0.005994005994005994,0.01767870683533334,0.11314843383777796,True
304,CD4 T Cell,CD8 T Cell,MSR1,MSR1,585.95953,6.018473645011928,8.803468632810926e-10,5.888221642929275e-09,0.2064640158101041,6993.8735,0.000999000999000999,0.0037279793377354353,0.24874640448,True
307,CD4 T Cell,CD8 T Cell,CD36,MSR1,-2.4802053,-0.025474541088197408,0.5101617724178515,0.8245600107140807,-0.0011595453246115383,787.71674,0.000999000999000999,0.0037279793377354353,0.375941068045714,True
311,CD4 T Cell,CD8 T Cell,ABCA1,ABCA1,192.96634,1.981984692696528,0.023740476949010974,0.08778955826462065,0.08107415514394403,1515.819,0.000999000999000999,0.0037279793377354353,0.12436391027402581,True
331,CD4 T Cell,CD8 T Cell,FOLR1,FOLR1,277.94165,2.8547781912326773,0.0021533447744026307,0.009584341832250255,0.06964510843408236,566.8154,0.002997002997002997,0.00970458113315256,0.25328537767187337,True
334,CD4 T Cell,CD8 T Cell,FOLR2,FOLR2,503.41327,5.170629229628731,1.1665353237961625e-07,6.931258428769432e-07,0.11675353452616954,789.74396,0.000999000999000999,0.0037279793377354353,0.1002857285242125,True
340,CD4 T Cell,CD8 T Cell,SLC29A3,SLC29A3,150.28868,1.5436364013503043,0.061338220691658764,0.1970550711983998,0.046120950189868365,471.45615,0.000999000999000999,0.0037279793377354353,0.11361049852076148,True
365,CD4 T Cell,CD8 T Cell,TAP1,TAP1,635.6435,6.5287846586769245,3.315274949309899e-11,2.345604935234287e-10,0.07660937457059906,12418.964,0.000999000999000999,0.0037279793377354353,0.6384172801629886,True
374,CD4 T Cell,CD8 T Cell,AQP4,AQP5,124.1586,1.2752506240703987,0.10111027407479245,0.2997394007854296,0.013658225075740897,80.397255,0.000999000999000999,0.0037279793377354353,0.20021881927439855,True
392,CD4 T Cell,CD8 T Cell,SLC9A3,SLC9A3,451.50134,4.637434457377586,1.7638020929213342e-06,9.510545205884198e-06,0.054493435873396875,24.127504,0.007992007992007992,0.022802372452722104,0.0930206962609322,True
401,CD4 T Cell,CD8 T Cell,ORAI2,ORAI3,213.04555,2.1882210954912065,0.014326750594019437,0.05543414278876852,0.02954405207274779,255.5896,0.01998001998001998,0.048813461987114684,0.09377617961606222,True
405,CD4 T Cell,CD8 T Cell,SCNN1G,SCNN1G,65.50155,0.6727757162319815,0.250544994544738,0.6133341466455187,0.006972297321508274,156.74864,0.012987012987012988,0.03455674760022586,1.0881025145611807,True
410,CD4 T Cell,other,SLC2A3,SLC2A3,1723.733,5.170759600791402,1.1657216966187224e-07,6.931258428769432e-07,0.033888493635824725,2072.0469,0.001998001998001998,0.006793206793206793,0.011264643609245251,True
412,CD4 T Cell,other,SLC2A9,SLC2A9,7178.8364,21.534678907424034,3.685177702072682e-103,6.353038742728116e-102,0.17205023206309938,80293.13,0.000999000999000999,0.0037279793377354353,4.099079765929965,True
414,CD4 T Cell,other,SLC7A7,SLC7A7,-470.6039,-1.4116917483612392,0.9209796279687155,0.9743120696920551,-0.013281742275404509,14821.033,0.000999000999000999,0.0037279793377354353,0.11503339743910665,True
417,CD4 T Cell,other,SLC3A2,SLC7A7,552.9302,1.6586495481235217,0.0485932156455551,0.1629536875346834,0.010875387379986317,13264.606,0.000999000999000999,0.0037279793377354353,0.22516599106623864,True
418,CD4 T Cell,other,SLC7A5,SLC7A5,232.43872,0.6972568977916892,0.2428210184842564,0.5980139368706838,0.001932122401861121,2793.4458,0.000999000999000999,0.0037279793377354353,0.1641614647699015,True
420,CD4 T Cell,other,SLC3A2,SLC3A2,1867.728,5.602707872100184,1.0551435979165735e-08,6.833310919840666e-08,0.036735679670803295,1637.9812,0.000999000999000999,0.0037279793377354353,0.027804644037521937,True
422,CD4 T Cell,other,SLC38A7,SLC7A7,-5.0280433,-0.015082847822750475,0.5060169575692397,0.8245600107140807,-0.00011931880603125121,9869.666,0.002997002997002997,0.00970458113315256,0.5620089401460526,True
423,CD4 T Cell,other,SLC1A5,SLC38A7,-1091.1398,-3.273141106352615,0.9994682031706477,1.0,-0.014079209443741704,1904.9225,0.002997002997002997,0.00970458113315256,0.03574882786807498,True
425,CD4 T Cell,other,SLC38A7,SLC38A7,298.9869,0.8968844919348585,0.18489027805927288,0.48459464741873665,0.007095157889493154,6397.293,0.000999000999000999,0.0037279793377354353,0.36428140886217275,True
426,CD4 T Cell,other,SLC1A5,SLC3A2,1784.0507,5.351697102616703,4.356658021055466e-08,2.706877877041569e-07,0.023019986593602423,906.9446,0.000999000999000999,0.0037279793377354353,0.01702022309485877,True
427,CD4 T Cell,other,SLC1A5,SLC7A5,635.30225,1.9057447568608348,0.02834166470081436,0.10173078473254187,0.00819744053382884,2327.679,0.000999000999000999,0.0037279793377354353,0.04368250936041179,True
430,CD4 T Cell,other,SLC7A11,SLC7A11,881.9822,2.6457216564191866,0.004075843060665197,0.01732233300782709,0.014269306068128589,31.54547,0.001998001998001998,0.006793206793206793,0.025643311615282056,True
435,CD4 T Cell,other,SLC16A4,SLC16A4,1168.3572,3.504773640103635,0.00022849782970320223,0.0011011076517981084,0.011503330540278137,3531.5713,0.000999000999000999,0.0037279793377354353,0.24672459782216483,True
