cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
CD4 T Cell,SLC2A4_SLC2A4,34384,0.00011633317822242904,0.000765257988312924,6.578157667537894,2.993030199032759,-0.7903781629037758
CD4 T Cell,SLC2A9_SLC2A9,34384,0.0104118194509074,0.0749946810855115,7.2028411017995175,2.801864798581235,2.520652958778928
CD4 T Cell,SLC2A1_SLC2A1,34384,0.021172638436482084,0.240184117310513,11.344080617588846,1.9362286532867607,-0.1946174215895578
CD4 T Cell,SLC2A3_SLC2A9,34384,0.00328641228478362,0.8419750221731401,32.307699919411505,2.325057461163941,1.0525208760114952
CD4 T Cell,SLC2A3_SLC2A3,34384,0.10475802698929734,5.560597773349818,38.255270907123354,0.9853862337112768,0.6182271335077193
CD4 T Cell,SLC2A1_SLC2A9,34384,0.005322242903676128,0.13283114423762588,17.655277550965156,2.7390787680839526,1.3428520385578533
CD4 T Cell,SLC7A7_SLC7A7,34384,0.1662401116798511,3.348437706108154,20.14217671218033,1.8564258102747777,2.4336978798641353
CD4 T Cell,SLC38A7_SLC3A2,34384,0.005787575616565845,0.5585758783274152,36.49018435194609,2.2605971906434754,0.26021092225349046
CD4 T Cell,SLC38A7_SLC7A5,34384,0.001774080967892043,0.08534388993677373,21.33863638933698,2.7176669409166583,-0.23963797648378207
CD4 T Cell,SLC1A5_SLC1A5,34384,0.033184039087947884,0.5369315737974775,14.047619856309057,1.1713803044903544,-1.093214293582686
CD4 T Cell,SLC1A5_SLC38A7,34384,0.00212308050255933,0.31331984866730883,29.792324134108814,2.4593727813729287,-0.007517802766920342
CD4 T Cell,SLC3A2_SLC7A5,34384,0.0034318287575616567,0.3102649289430417,28.384914207892184,2.506880226145547,0.5030150273338109
CD4 T Cell,SLC7A5_SLC7A7,34384,0.005002326663564449,0.3721757642237139,43.97082851807079,2.334630801485955,1.6984076763563805
CD4 T Cell,SLC38A7_SLC38A7,34384,0.012593066542577943,0.08812341110884708,6.997772211470204,2.2260597458165243,0.09484045036684009
CD4 T Cell,SLC1A5_SLC3A2,34384,0.0018613308515588647,1.0132229149706091,51.73643939244123,1.92673737838916,-0.3537106476533894
CD4 T Cell,SLC38A7_SLC7A7,34384,0.016053978594695206,0.932576082749291,45.99865845489917,2.288709031489285,2.385720606158737
CD4 T Cell,SLC3A2_SLC3A2,34384,0.06846207538389949,0.8197311471523208,11.66094002900094,1.3433637044189668,0.20228608379487992
CD4 T Cell,SLC3A2_SLC7A7,34384,0.01337831549557934,2.603103366462891,56.135778620405006,1.9918048734670937,2.050289504583756
CD4 T Cell,SLC7A5_SLC7A5,34384,0.005147743136342485,0.04728240240844889,9.185074149220942,2.394190397270034,-0.594235640725153
CD4 T Cell,SLC1A5_SLC7A5,34384,0.002384830153559795,0.2310344014690827,30.705812212826313,2.557042164829077,0.07532074538463299
CD4 T Cell,SLC43A2_SLC7A11,34384,0.00180316426244765,0.022049164523382382,12.228039886644835,2.8680419853052546,1.455473231256661
CD4 T Cell,SLC1A5_SLC7A11,34384,0.0002908329455560726,0.013290020352805207,12.97048826537016,2.880985416976705,-0.5190761410863813
CD4 T Cell,SLC7A11_SLC7A11,34384,0.00023266635644485808,0.00216021611892328,9.284608879132257,2.993996876506576,1.0169767591538286
CD4 T Cell,SLC1A5_SLC43A2,34384,0.0020649139134481156,0.5124598695599788,36.67434487233974,2.2875483859124195,0.14435606563005582
CD4 T Cell,SLC43A2_SLC43A2,34384,0.04292694276407631,0.3970325119647008,9.249028381703436,2.051225232508701,1.5833658752168935
CD4 T Cell,SLC43A2_SLC7A5,34384,0.005147743136342485,0.2507185050083973,23.47999296625346,2.5842614777301325,1.4374583971227999
CD4 T Cell,SLC16A1_SLC16A1,34384,0.0013959981386691485,0.010052464674395063,7.200915528424996,2.9279163400187405,1.6361549752128974
CD4 T Cell,SLC16A4_SLC16A4,34384,0.011284318287575616,0.12371346010054868,10.956848833585392,1.4803200424801959,-2.3402124402213302
CD4 T Cell,SLCO2B1_SLCO2B1,34384,0.3133434155421126,9.725688711961903,30.247345293001633,1.545165998235762,2.2920052316509643
CD4 T Cell,SLC22A5_SLC22A5,34384,0.0034027454630060493,0.020352182924478324,5.981106475856946,2.1163454573738467,-2.1614859346266577
CD4 T Cell,SLC16A1_SLCO2B1,34384,0.0042170777105630525,0.43010414434757266,59.58835084024752,2.4177269488678372,2.2025324123099046
