group,left,right,count
lr,-0.008692249,-0.00832733,1
lr,-0.00832733,-0.007962411,1
lr,-0.007962411,-0.0075974925,0
lr,-0.0075974925,-0.007232574,0
lr,-0.007232574,-0.006867655,1
lr,-0.006867655,-0.0065027364,0
lr,-0.0065027364,-0.006137818,0
lr,-0.006137818,-0.0057728994,0
lr,-0.0057728994,-0.0054079806,0
lr,-0.0054079806,-0.005043062,0
lr,-0.005043062,-0.004678143,1
lr,-0.004678143,-0.0043132245,0
lr,-0.0043132245,-0.0039483057,0
lr,-0.0039483057,-0.003583387,1
lr,-0.003583387,-0.0032184683,0
lr,-0.0032184683,-0.0028535498,1
lr,-0.0028535498,-0.002488631,0
lr,-0.002488631,-0.0021237123,0
lr,-0.0021237123,-0.0017587936,1
lr,-0.0017587936,-0.0013938749,0
lr,-0.0013938749,-0.0010289563,1
lr,-0.0010289563,-0.00066403754,9
lr,-0.00066403754,-0.00029911884,17
lr,-0.00029911884,6.579984e-05,1460
lr,6.579984e-05,0.00043071853,74
lr,0.00043071853,0.0007956372,11
lr,0.0007956372,0.0011605559,5
lr,0.0011605559,0.0015254746,3
lr,0.0015254746,0.0018903933,1
lr,0.0018903933,0.002255312,0
lr,0.002255312,0.0026202307,2
lr,0.0026202307,0.0029851494,0
lr,0.0029851494,0.0033500681,0
lr,0.0033500681,0.0037149868,1
lr,0.0037149868,0.0040799053,0
lr,0.0040799053,0.004444824,0
lr,0.004444824,0.004809743,0
lr,0.004809743,0.0051746615,1
lr,0.0051746615,0.0055395802,1
lr,0.0055395802,0.005904499,0
lr,0.005904499,0.0062694177,0
lr,0.0062694177,0.0066343364,0
lr,0.0066343364,0.006999255,0
lr,0.006999255,0.0073641734,0
lr,0.0073641734,0.007729092,0
lr,0.007729092,0.008094011,0
lr,0.008094011,0.00845893,0
lr,0.00845893,0.008823848,0
lr,0.008823848,0.0091887675,0
lr,0.0091887675,0.009553686,1
ltf,-1.5679643e-05,-1.5298596e-05,1
ltf,-1.5298596e-05,-1.4917547e-05,0
ltf,-1.4917547e-05,-1.4536498e-05,0
ltf,-1.4536498e-05,-1.415545e-05,0
ltf,-1.415545e-05,-1.3774402e-05,0
ltf,-1.3774402e-05,-1.3393354e-05,0
ltf,-1.3393354e-05,-1.3012305e-05,0
ltf,-1.3012305e-05,-1.2631257e-05,0
ltf,-1.2631257e-05,-1.2250209e-05,0
ltf,-1.2250209e-05,-1.18691605e-05,0
ltf,-1.18691605e-05,-1.1488113e-05,0
ltf,-1.1488113e-05,-1.1107065e-05,0
ltf,-1.1107065e-05,-1.0726017e-05,0
ltf,-1.0726017e-05,-1.0344968e-05,0
ltf,-1.0344968e-05,-9.96392e-06,0
ltf,-9.96392e-06,-9.582872e-06,0
ltf,-9.582872e-06,-9.201824e-06,0
ltf,-9.201824e-06,-8.820775e-06,0
ltf,-8.820775e-06,-8.439727e-06,0
ltf,-8.439727e-06,-8.058679e-06,0
ltf,-8.058679e-06,-7.6776305e-06,0
ltf,-7.6776305e-06,-7.296582e-06,0
ltf,-7.296582e-06,-6.915534e-06,0
ltf,-6.915534e-06,-6.5344857e-06,0
ltf,-6.5344857e-06,-6.1534374e-06,0
ltf,-6.1534374e-06,-5.7723896e-06,0
ltf,-5.7723896e-06,-5.3913413e-06,1
ltf,-5.3913413e-06,-5.010293e-06,0
ltf,-5.010293e-06,-4.629245e-06,0
ltf,-4.629245e-06,-4.2481965e-06,0
ltf,-4.2481965e-06,-3.8671483e-06,0
ltf,-3.8671483e-06,-3.4861e-06,0
ltf,-3.4861e-06,-3.105052e-06,0
ltf,-3.105052e-06,-2.7240037e-06,1
ltf,-2.7240037e-06,-2.3429554e-06,0
ltf,-2.3429554e-06,-1.9619072e-06,0
ltf,-1.9619072e-06,-1.580859e-06,3
ltf,-1.580859e-06,-1.1998108e-06,0
ltf,-1.1998108e-06,-8.1876254e-07,2
ltf,-8.1876254e-07,-4.3771433e-07,5
ltf,-4.3771433e-07,-5.6666114e-08,9
ltf,-5.6666114e-08,3.243821e-07,88
ltf,3.243821e-07,7.0543035e-07,6
ltf,7.0543035e-07,1.0864785e-06,1
ltf,1.0864785e-06,1.4675268e-06,0
ltf,1.4675268e-06,1.848575e-06,0
ltf,1.848575e-06,2.2296233e-06,0
ltf,2.2296233e-06,2.6106713e-06,0
ltf,2.6106713e-06,2.9917196e-06,0
ltf,2.9917196e-06,3.3727679e-06,1
metab,-0.0017797303,-0.0016523206,1
metab,-0.0016523206,-0.0015249109,0
metab,-0.0015249109,-0.0013975013,0
metab,-0.0013975013,-0.0012700916,0
metab,-0.0012700916,-0.0011426819,0
metab,-0.0011426819,-0.0010152722,0
metab,-0.0010152722,-0.0008878626,0
metab,-0.0008878626,-0.00076045294,0
metab,-0.00076045294,-0.00063304324,0
metab,-0.00063304324,-0.00050563354,1
metab,-0.00050563354,-0.0003782239,1
metab,-0.0003782239,-0.00025081422,1
metab,-0.00025081422,-0.00012340453,1
metab,-0.00012340453,4.0051436e-06,896
metab,4.0051436e-06,0.00013141482,123
metab,0.00013141482,0.0002588245,15
metab,0.0002588245,0.00038623417,2
metab,0.00038623417,0.00051364384,8
metab,0.00051364384,0.00064105354,4
metab,0.00064105354,0.0007684632,2
metab,0.0007684632,0.0008958729,0
metab,0.0008958729,0.0010232825,1
metab,0.0010232825,0.0011506922,0
metab,0.0011506922,0.0012781019,0
metab,0.0012781019,0.0014055115,4
metab,0.0014055115,0.0015329212,1
metab,0.0015329212,0.0016603309,0
metab,0.0016603309,0.0017877406,1
metab,0.0017877406,0.0019151503,2
metab,0.0019151503,0.00204256,0
metab,0.00204256,0.0021699697,1
metab,0.0021699697,0.0022973793,1
metab,0.0022973793,0.002424789,0
metab,0.002424789,0.0025521987,1
metab,0.0025521987,0.0026796083,0
metab,0.0026796083,0.002807018,1
metab,0.002807018,0.0029344277,1
metab,0.0029344277,0.0030618373,0
metab,0.0030618373,0.003189247,0
metab,0.003189247,0.0033166567,0
metab,0.0033166567,0.0034440663,0
metab,0.0034440663,0.003571476,0
metab,0.003571476,0.0036988857,0
metab,0.0036988857,0.0038262955,0
metab,0.0038262955,0.003953705,0
metab,0.003953705,0.0040811147,1
metab,0.0040811147,0.0042085242,0
metab,0.0042085242,0.0043359343,0
metab,0.0043359343,0.004463344,0
metab,0.004463344,0.0045907535,2
tf,-2.2160208,-2.0987294,1
tf,-2.0987294,-1.9814382,0
tf,-1.9814382,-1.8641468,0
tf,-1.8641468,-1.7468555,0
tf,-1.7468555,-1.629564,2
tf,-1.629564,-1.5122727,1
tf,-1.5122727,-1.3949814,0
tf,-1.3949814,-1.27769,2
tf,-1.27769,-1.1603987,1
tf,-1.1603987,-1.0431074,0
tf,-1.0431074,-0.925816,0
tf,-0.925816,-0.80852467,7
tf,-0.80852467,-0.69123334,4
tf,-0.69123334,-0.573942,8
tf,-0.573942,-0.45665064,12
tf,-0.45665064,-0.33935928,15
tf,-0.33935928,-0.22206795,23
tf,-0.22206795,-0.1047766,77
tf,-0.1047766,0.012514744,1390
tf,0.012514744,0.12980609,557
tf,0.12980609,0.24709743,75
tf,0.24709743,0.3643888,36
tf,0.3643888,0.48168012,21
tf,0.48168012,0.5989715,5
tf,0.5989715,0.7162628,3
tf,0.7162628,0.83355415,3
tf,0.83355415,0.9508455,1
tf,0.9508455,1.0681368,3
tf,1.0681368,1.1854281,1
tf,1.1854281,1.3027196,0
tf,1.3027196,1.4200109,3
tf,1.4200109,1.5373023,0
tf,1.5373023,1.6545936,0
tf,1.6545936,1.7718849,1
tf,1.7718849,1.8891762,0
tf,1.8891762,2.0064676,3
tf,2.0064676,2.123759,1
tf,2.123759,2.2410502,0
tf,2.2410502,2.3583417,1
tf,2.3583417,2.475633,2
tf,2.475633,2.5929244,1
tf,2.5929244,2.7102158,0
tf,2.7102158,2.827507,1
tf,2.827507,2.9447985,0
tf,2.9447985,3.0620897,0
tf,3.0620897,3.1793811,0
tf,3.1793811,3.2966723,0
tf,3.2966723,3.4139638,0
tf,3.4139638,3.531255,0
tf,3.531255,3.6485465,1
