sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Prostate_Adenocarcinoma,Oxalic acid,1,SLCO2B1,True,0.0012018056796457,1,3,T Cell–other (1.3e-02); T Cell (self) (1.7e-02); other (self) (3.0e-03),T Cell (self) (1.7e-02),T Cell–other (1.3e-02),True,3,CD8 T Cell–other (1.3e-02); CD8 T Cell (self) (1.7e-02); other (self) (3.0e-03),CD8 T Cell (self) (1.7e-02),CD8 T Cell–other (1.3e-02),True,4,Proliferating CD8 T cell–other (1.1e-02); Effector CD8 T cell (self) (1.6e-02); Effector CD8 T cell–other (4.2e-02); other (self) (2.2e-03),Effector CD8 T cell (self) (1.6e-02),Proliferating CD8 T cell–other (1.1e-02); Effector CD8 T cell–other (4.2e-02),True
Human_Prostate_Adenocarcinoma,Phosphate,6,"ATP7A, ATP7B, SLC20A2",True,0.0012018056796457,5,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Potassium,1,ABCC8,False,0.8451548218727112,0,0,,,,False,0,,,,False,0,,,,False
Human_Prostate_Adenocarcinoma,Progesterone,15,"ABCB1, ABCC1, SLC10A1, SLC22A1, SLC22A2",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Propionyl-L-Carnitine,1,SLC22A8,False,0.150498848456841,0,0,,,,False,0,,,,False,0,,,,False
Human_Prostate_Adenocarcinoma,Prostaglandins,6,"SLC22A1, SLC22A2, SLCO1B1",False,0.1441695487577151,1,1,other (self) (1.8e-02),,,False,1,other (self) (1.8e-02),,,False,1,other (self) (2.1e-02),,,False
Human_Prostate_Adenocarcinoma,Putrescine,1,SLC22A4,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Pyruvate,1,SLC16A1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Serotonin,6,"SLC22A1, SLC22A2, SLC6A4",True,0.0135076192902847,1,1,other (self) (5.5e-03),,,False,1,other (self) (5.5e-03),,,False,1,other (self) (7.7e-03),,,False
Human_Prostate_Adenocarcinoma,Sodium,78,"SLC10A1, SLC12A2, SLC1A5, SLC22A4, SLC22A5, SLC29A1, SLC5A1, SLC5A3, SLC5A5, SLC5A7, SLC6A2, SLC6A4",True,0.0012018056796457,29,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
