,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
324,B,Pericyte,SLC40A1,SLC40A1,4.223537,4.223536968231201,1.2024895001058473e-05,0.0014484532614911342,3.7542550838107425,24.454021,0.000999000999000999,0.0021144989196107407,1.8521500724078632,True
569,Endothelial,Enteric_glia,AQP8,AQP8,13.145396,1.9595999711516248,0.025021282378513837,0.6743047741809473,80.65145357880752,52.07154,0.012987012987012988,0.02046110845159597,52.07154083251953,True
593,Endothelial,Fibroblast,SLC12A2,SLC12A2,26.415085,2.081800324319993,0.018680356064854957,0.6743047741809473,0.263429645178789,31.825556,0.005994005994005994,0.010684382881692298,0.4600146347218256,True
639,Endothelial,IEC,SLC16A1,SLC22A5,36.122005,3.6122005462646483,0.000151804807896721,0.015472413112550409,0.20615899365094917,53.47346,0.000999000999000999,0.0021144989196107407,1.1947645983835111,True
684,Endothelial,IEC,SLC26A2,SLC26A3,33.933136,3.3933135986328127,0.0003452626819243182,0.03267664668212297,0.23940664237917852,118.81492,0.03396603396603397,0.0461274291134216,1.8731760419953944,True
718,Endothelial,MAST,ABCC4,SLCO2B1,9.44763,3.149209976196289,0.0008185625923427215,0.06640380213392486,55.06618587315276,18.493252,0.030969030969030968,0.042640075546206475,18.49325180053711,True
757,Endothelial,MNP,CD36,MSR1,7.5841866,0.8479378344341715,0.19823629627826855,0.6743047741809473,0.15529370456065353,94.48758,0.01998001998001998,0.029502444064108256,0.41934094252349796,True
866,Endothelial,Myofibroblast,ABCA1,ABCA1,15.0554695,3.2098368852287447,0.0006640515740628078,0.057382717541296986,0.6621416747487866,21.629946,0.008991008991008992,0.014997591581729227,0.8365881741419339,True
884,Endothelial,Myofibroblast,TAP1,TAP1,10.488285,2.236109889135307,0.012672286915318142,0.645799237030636,1.5020289182937259,18.65837,0.03696303696303696,0.0496043456880729,0.8687159985768682,True
902,Endothelial,Pericyte,SLC16A1,SLC16A1,70.07422,12.017629370591663,1.4354506967000413e-33,1.141183303876533e-30,1.5974875010805984,20.4985,0.000999000999000999,0.0021144989196107407,1.832002834842176,True
918,Endothelial,Pericyte,FABP5,MSR1,6.3944645,1.096641613258842,0.13639904450231322,0.6743047741809473,0.4216956905761004,39.071846,0.03696303696303696,0.0496043456880729,0.27346079813371693,True
931,Endothelial,Pericyte,ABCC3,SLC16A1,19.095963,3.274930554871383,0.0005284397538297671,0.04773972776075736,19.095962524414062,17.53301,0.027972027972027972,0.03897259417764149,17.533010482788086,True
933,Endothelial,Pericyte,ABCC1,SLCO2B1,8.561746,1.468327264230135,0.07100767424552397,0.6743047741809473,1.3993399160973077,15.624871,0.03596403596403597,0.04842718257352405,1.0771141960902393,True
961,Endothelial,Plasma,SLC3A2,SLC40A1,22.5285,1.9683241493864878,0.024515376521801236,0.6743047741809473,0.23861231247416947,65.78798,0.013986013986013986,0.0217931813384577,0.32191331874742746,True
967,Endothelial,Plasma,FABP5,FABP5,5.542716,0.4842693477103833,0.3140973633699804,0.6743047741809473,0.1000378469060512,75.83929,0.017982017982017984,0.027024015681860677,0.15890230244532372,True
984,Endothelial,Plasma,ABCC3,SLC16A1,78.83689,6.888011163354502,2.828888623699785e-12,8.032023056576175e-10,78.8368911743164,18.559095,0.00999000999000999,0.016415994092720012,18.55909538269043,True
1078,Enteric_glia,Enteric_glia,ABCA1,ABCA1,16.971443,1.409401642383784,0.07935821934774823,0.6743047741809473,0.14195058003229283,186.4322,0.004995004995004995,0.009099516432238705,0.3351553746143285,True
1095,Enteric_glia,Enteric_glia,ABCB1,SLC22A4,212.06842,17.611323734786087,1.0083651708299658e-69,1.3360838513497048e-66,2.825458285821787,25.523302,0.000999000999000999,0.0021144989196107407,1.391623188703235,True
1118,Enteric_glia,Fibroblast,SLC3A1,SLC3A2,40.891094,2.7382702024874224,0.003088165377761078,0.20459095627667143,0.3671451428076443,15.248976,0.027972027972027972,0.03897259417764149,0.7140887363757483,True
1123,Enteric_glia,Fibroblast,SLC12A2,SLC12A2,43.4046,2.9065868816550555,0.0018269770609292929,0.12990850544293864,1.025847539066353,18.445604,0.01098901098901099,0.017814567162038615,0.8920530317062286,True
1158,Enteric_glia,Fibroblast,CLCN3,CLCN3,44.35484,2.97021973152705,0.0014879340467542448,0.11374111222784852,0.306637423571249,42.969913,0.025974025974025976,0.036690388502755245,0.2717050820706976,True
