cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
T Cell,SLC2A2_SLC2A2,4721,0.0,0.0,,2.9842825,-inf
T Cell,SLC2A3_SLC2A9,4721,0.003389112476170303,0.0969996871701148,27.180678634856775,2.8037117,0.9956037501959948
T Cell,SLC2A1_SLC2A2,4721,0.0,0.0,,2.9637048,-inf
T Cell,SLC2A3_SLC2A3,4721,0.044058462190213935,1.0427146490817427,23.666614703437055,1.6920558,0.31829380720691897
T Cell,SLC2A1_SLC2A4,4721,0.00021181952976064393,0.007188186950277626,33.93543059226067,2.9656508,-2.737186167999018
T Cell,SLC2A4_SLC2A4,4721,0.0,0.0,,2.9819534,-inf
T Cell,SLC2A1_SLC2A1,4721,0.0019063757678457953,0.02447136616699186,12.83659107492984,1.5334193,-4.786177077503373
T Cell,SLC7A7_SLC7A7,4721,0.0006354585892819318,0.010523308830341915,16.56018032934806,2.7154582,-2.0562678840027484
T Cell,SLC1A5_SLC7A5,4721,0.0016945562380851515,0.07626525656857965,39.479605139456154,2.853093,-1.0199482693320339
T Cell,SLC3A2_SLC3A2,4721,0.002753653886888371,0.03624855033813435,13.163800472794792,2.0659065,-2.1101196361881454
T Cell,SLC1A5_SLC38A7,4721,0.0008472781190425757,0.030375354425460736,32.20741628535657,2.8647783,-1.7828722418091874
T Cell,SLC38A7_SLC7A5,4721,0.00042363905952128787,0.019894503862747225,46.960976368014826,2.9365025,-0.9273200267853642
T Cell,SLC7A5_SLC7A5,4721,0.00042363905952128787,0.007704635612583713,18.186792363503855,2.70538,-2.4916089592417707
T Cell,SLC3A2_SLC7A5,4721,0.0,0.00518650635282346,,2.8927302,-inf
T Cell,SLC7A5_SLC7A7,4721,0.0012709171785638637,0.050947022421298276,40.0868154751582,2.8581595,0.6143150422716914
T Cell,SLC1A5_SLC1A5,4721,0.007625503071383181,0.12565559543102997,16.47833516749701,1.3313273,-3.0518476704097877
T Cell,SLC38A7_SLC38A7,4721,0.0,0.0,,2.797642,-inf
T Cell,SLC38A7_SLC7A7,4721,0.00042363905952128787,0.023706735867084185,41.477216428348356,2.8812487,-0.6031910237047307
T Cell,SLC1A5_SLC3A2,4721,0.0010590976488032196,0.09383607420363987,49.33677014915577,2.7314308,-1.4202674359254008
T Cell,SLC3A2_SLC7A7,4721,0.0010590976488032196,0.07242025320400942,44.54005371321573,2.815833,-0.8717214172933768
T Cell,SLC38A7_SLC3A2,4721,0.00021181952976064393,0.02879416976007095,52.28736475032065,2.8737564,-1.83186286753746
T Cell,SLC1A5_SLC7A11,4721,0.00042363905952128787,0.005225596293627267,12.335020051107165,2.9474921,-1.8271558648599322
T Cell,SLC7A11_SLC7A11,4721,0.00021181952976064393,0.0027496665403821314,12.981175737144042,2.9739583,-0.24219336413877604
T Cell,SLC43A2_SLC43A2,4721,0.0010590976488032196,0.01846219749125548,17.432006871243424,2.5201414,-1.810082351500991
T Cell,SLC1A5_SLC43A2,4721,0.0016945562380851515,0.1111162059912315,31.96978721185195,2.7088294,-0.5312177165654763
T Cell,SLC43A2_SLC7A5,4721,0.00042363905952128787,0.013479540408624254,31.818455134557553,2.9219637,-1.6625251630871332
T Cell,SLC16A1_SLC16A4,4721,0.00042363905952128787,0.013241983648808782,25.943799701723492,2.9232488,-1.9006849002818973
T Cell,SLC16A4_SLC16A4,4721,0.0,0.0,,2.8416722,-inf
