,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
49,SLC16A1,SLC1A1,1804.3991328133184,1.0592335179519332,0.14474672188349352,0.4161905911619934,0.0029007681474487934,18218.28126991524,0.000999001,0.0032215845272984614,0.0346962494472792,True
52,SLC1A1,SLC1A1,4890.672496092979,3.6889425166597487,0.0001125940428644362,0.0007678544562558272,0.006327413824312249,3335.982389656264,0.000999001,0.0032215845272984614,0.02033499512514781,True
60,SLC1A2,SLC7A11,6240.296319833997,3.289625713153745,0.0005016036569825357,0.0030406124564084282,0.006262199775902282,448.65154135562705,0.000999001,0.0032215845272984614,0.015873658411436065,True
61,SLC16A1,SLC1A5,2917.048933537075,1.836162914433725,0.03316678285178774,0.13266713140715097,0.004689473895811974,229584.50884063804,0.000999001,0.0032215845272984614,0.43723780909673676,True
63,SLC1A1,SLC1A5,-2537.6220250737874,-1.4896561719470234,0.9318426679192021,1.0,-0.0032831036417094546,59858.64769572025,0.000999001,0.0032215845272984614,0.36487761831855264,True
64,SLC16A1,SLC3A2,-82.62592374164933,-0.05119216686079037,0.5204138031990788,0.9026443255749315,-0.0001328301723187019,71132.93200553469,0.000999001,0.0032215845272984614,0.13547084470893475,True
65,SLC1A3,SLC1A3,5236.310057393888,3.9496504451207337,3.913270308646535e-05,0.00028067593937878595,0.008164544494778577,1219.2688560800766,0.000999001,0.0032215845272984614,0.01272301682475197,True
66,SLC3A1,SLC3A1,3301.0239419112218,2.4899004334385832,0.006388944310676796,0.030549434864845366,0.003993604631739252,211.77858824352813,0.002997003,0.00916730338597999,0.006451798949984154,True
71,SLC39A8,SLC39A8,10051.158679796525,7.581400436282691,1.7092236247537188e-14,1.975102855270964e-13,0.01491062655177617,12993.502103176324,0.000999001,0.0032215845272984614,0.045714621544456574,True
72,CUBN,CUBN,3293.06169634418,2.4838946609760413,0.006497712173940563,0.030716457549537207,0.0038027562875246244,238.76504301913587,0.017982017,0.04764661895241707,0.0059194909215875054,True
77,SLC11A2,SLC3A2,-2492.5993108238595,-1.5443283906363863,0.9387456009432913,1.0,-0.004038722148962037,153858.30291820128,0.000999001,0.0032215845272984614,0.12720007496260782,True
78,SLC11A2,SLC40A1,2231.8847964348925,1.3043252853117286,0.09606134881932377,0.3330126759069891,0.003616290240533651,302332.4018158171,0.000999001,0.0032215845272984614,0.24994883893294145,True
79,SLC3A2,SLC40A1,1860.9135976304551,1.087527753693637,0.13840181994442857,0.4129442305670905,0.002716859282029476,159615.1338181712,0.000999001,0.0032215845272984614,0.23976522922281904,True
80,SLC40A1,SLC40A1,57690.93013611999,43.51518634191821,0.0,0.0,0.09844544342295314,233163.50418976753,0.000999001,0.0032215845272984614,0.16791358913233767,True
83,CUBN,SLC11A2,-1200.1424755251735,-0.6692641567533621,0.7483365065295544,0.9917433074181525,-0.001385898524098506,7929.786251246298,0.016983017,0.04558022714430286,0.19659618983931346,True
85,SLC11A2,SLC11A2,7651.757561443057,5.771577184554821,3.926648574062141e-09,3.629968459577446e-08,0.012398030685354553,163486.95291327842,0.000999001,0.0032215845272984614,0.1351604188500201,True
