gene,tf,cell_type,mean,std,n
CD3E,BCL6B,other,-0.07130943,0.15555671,103187
CD3E,CTCF,other,0.06121935,0.12600976,103187
CD3E,EHF,other,0.046252593,0.10594196,103187
CD3E,ELK4,other,0.22619176,0.45671818,103187
CD3E,EP300,other,0.010675944,0.112046026,103187
CD3E,ESRRA,other,-0.051588662,0.16488717,103187
CD3E,ETV5,other,-0.14310396,0.2845266,103187
CD3E,FLI1,other,0.45061976,0.75381154,103187
CD3E,FOXA1,other,0.043111343,0.123100504,103187
CD3E,FOXD2,other,0.017860863,0.06803774,103187
CD3E,FOXI1,other,-0.009521935,0.04207066,103187
CD3E,FOXJ2,other,0.026690973,0.12900144,103187
CD3E,FOXL2,other,0.018774293,0.0612587,103187
CD3E,FOXO1,other,0.029379668,0.109518185,103187
CD3E,FOXO3,other,-0.09458312,0.12501138,103187
CD3E,FOXO4,other,0.32595056,0.8973084,103187
CD3E,GATA1,other,-0.029445274,0.0704079,103187
CD3E,GATA2,other,-0.116784,0.30816886,103187
CD3E,GATA3,other,0.40607864,0.7458702,103187
CD3E,HOXA5,other,-0.06273914,0.17504786,103187
CD3E,HOXB4,other,-0.09705161,0.14940396,103187
CD3E,HOXB6,other,0.04765618,0.16060357,103187
CD3E,HOXB7,other,0.0048137372,0.020832947,103187
CD3E,HOXB9,other,0.009808971,0.051057503,103187
CD3E,IRX1,other,-0.20624979,0.5073015,103187
CD3E,MECOM,other,0.05260415,0.14638789,103187
CD3E,MEF2A,other,-0.14738436,0.41372022,103187
CD3E,MYEF2,other,-0.018443948,0.11448851,103187
CD3E,NR3C1,other,-0.059605736,0.2164486,103187
CD3E,PDX1,other,0.05141345,0.109384105,103187
CD3E,PITX1,other,0.022067955,0.04845086,103187
CD3E,POU1F1,other,-0.03524751,0.11535687,103187
CD3E,POU2F1,other,-0.046777822,0.06891649,103187
CD3E,PPARGC1A,other,-0.08569684,0.14475848,103187
CD3E,RUNX1,other,0.008572426,0.10927589,103187
CD3E,SIN3A,other,0.15136623,0.42382443,103187
CD3E,SMAD4,other,-0.101550385,0.21119902,103187
CD3E,STAT1,other,0.028624658,0.09181324,103187
CD3E,STAT3,other,-0.09322826,0.27346992,103187
CD3E,STAT5A,other,0.07979343,0.15632114,103187
CD3E,STAT5B,other,0.24214272,0.6355478,103187
CD3E,TCF7L2,other,-0.21819703,0.5574962,103187
CD3E,THRA,other,0.07051768,0.27613404,103187
CD3E,THRB,other,-0.1200074,0.275332,103187
CD3E,ZBTB1,other,0.29044077,0.7815344,103187
CD3G,ATOH8,CD8 T Cell,-0.0057885847,0.005901479,9364
CD3G,BCL11A,CD8 T Cell,-0.35935658,0.036790196,9364
CD3G,BCL11B,CD8 T Cell,0.5152287,0.045497958,9364
CD3G,CTCF,CD8 T Cell,0.104463406,0.014437659,9364
CD3G,CTCFL,CD8 T Cell,-0.020742573,0.0029768061,9364
CD3G,E2F3,CD8 T Cell,0.38225845,0.077097215,9364
CD3G,E2F4,CD8 T Cell,0.1532445,0.033704944,9364
CD3G,EBF1,CD8 T Cell,-0.1721663,0.029846022,9364
CD3G,EP300,CD8 T Cell,0.02268162,0.0029208867,9364
CD3G,ETS1,CD8 T Cell,0.40101728,0.037624024,9364
CD3G,FOXA1,CD8 T Cell,0.086492114,0.0076485462,9364
CD3G,HNF4A,CD8 T Cell,0.09659997,0.009121172,9364
CD3G,IRF1,CD8 T Cell,0.04494532,0.004006477,9364
CD3G,IRF3,CD8 T Cell,-6.694489e-05,0.0023898939,9364
CD3G,IRF4,CD8 T Cell,-0.06505825,0.04791268,9364
CD3G,IRF8,CD8 T Cell,-0.19388562,0.07294491,9364
CD3G,LMO2,CD8 T Cell,-0.13393356,0.056704275,9364
CD3G,MAFF,CD8 T Cell,-0.2828287,0.055265516,9364
CD3G,MAX,CD8 T Cell,0.0032225284,0.0040191747,9364
CD3G,MYC,CD8 T Cell,-0.23646128,0.020702055,9364
CD3G,NHLH2,CD8 T Cell,-0.0020514226,0.0020673438,9364
CD3G,NR3C1,CD8 T Cell,-0.09494383,0.022472322,9364
CD3G,NR4A1,CD8 T Cell,0.03999499,0.01181816,9364
CD3G,NR4A3,CD8 T Cell,0.045561157,0.02306122,9364
CD3G,PAX5,CD8 T Cell,-0.099287465,0.013688713,9364
CD3G,PAX6,CD8 T Cell,-0.011579966,0.0012021849,9364
CD3G,REL,CD8 T Cell,0.1385931,0.011780211,9364
CD3G,RELA,CD8 T Cell,0.0034301784,0.0046127965,9364
CD3G,RFX5,CD8 T Cell,0.09399096,0.042090002,9364
CD3G,RXRA,CD8 T Cell,0.3452417,0.12556288,9364
CD3G,SMAD4,CD8 T Cell,-0.0204447,0.020227922,9364
CD3G,SMC3,CD8 T Cell,0.069135286,0.006484449,9364
CD3G,SP1,CD8 T Cell,0.16023593,0.025997424,9364
CD3G,SREBF1,CD8 T Cell,-0.14062068,0.051217154,9364
CD3G,STAT1,CD8 T Cell,-0.009304834,0.0043127295,9364
CD3G,STAT2,CD8 T Cell,-0.11147577,0.029478071,9364
CD3G,STAT3,CD8 T Cell,0.029009793,0.020744191,9364
CD3G,TCF4,CD8 T Cell,-0.11401891,0.021915473,9364
CD3G,WT1,CD8 T Cell,-0.07869163,0.007303722,9364
CD3G,ZEB1,CD8 T Cell,0.26603255,0.07064925,9364
CD3G,ZIC2,CD8 T Cell,-0.031539705,0.0027262,9364
CD3G,ZNF76,CD8 T Cell,0.19439791,0.032238767,9364
CD3G,ATOH8,other,-0.0063835504,0.033624582,103187
CD3G,BCL11A,other,-0.029137013,0.1227467,103187
CD3G,BCL11B,other,0.13120155,0.20698385,103187
CD3G,CTCF,other,0.021513583,0.034196552,103187
CD3G,CTCFL,other,-0.00054046424,0.021445913,103187
CD3G,E2F3,other,0.04157651,0.12298956,103187
CD3G,E2F4,other,0.02108751,0.056256007,103187
CD3G,EBF1,other,-0.01200338,0.06226378,103187
CD3G,EP300,other,0.0015380193,0.011755108,103187
CD3G,ETS1,other,0.07131627,0.12468816,103187
CD3G,FOXA1,other,0.016007768,0.038941037,103187
CD3G,HNF4A,other,0.013050592,0.034697156,103187
CD3G,IRF1,other,0.01583439,0.012974623,103187
CD3G,IRF3,other,-0.0019398195,0.022780241,103187
CD3G,IRF4,other,-0.0067011463,0.027589995,103187
CD3G,IRF8,other,-0.010552659,0.07572419,103187
CD3G,LMO2,other,0.005291574,0.062392805,103187
CD3G,MAFF,other,-0.03848883,0.089043915,103187
CD3G,MAX,other,0.004475618,0.016221736,103187
CD3G,MYC,other,-0.028403858,0.08472962,103187
CD3G,NHLH2,other,-0.0042948923,0.0048324075,103187
CD3G,NR3C1,other,-0.0154799605,0.03540402,103187
CD3G,NR4A1,other,-0.00418906,0.024428396,103187
CD3G,NR4A3,other,0.0098831635,0.024357071,103187
CD3G,PAX5,other,-0.0032924227,0.039429653,103187
CD3G,PAX6,other,0.0023125487,0.011358219,103187
CD3G,REL,other,0.023452386,0.044636685,103187
CD3G,RELA,other,0.004195412,0.019236987,103187
CD3G,RFX5,other,0.014874631,0.039394647,103187
CD3G,RXRA,other,0.033005122,0.11490646,103187
CD3G,SMAD4,other,-0.0076453574,0.015137756,103187
CD3G,SMC3,other,0.01054836,0.028283823,103187
CD3G,SP1,other,0.0190237,0.056764424,103187
CD3G,SREBF1,other,-0.01678764,0.04936653,103187
CD3G,STAT1,other,0.0030565304,0.0067850505,103187
CD3G,STAT2,other,-0.013892223,0.039717577,103187
CD3G,STAT3,other,-0.003680923,0.015517826,103187
CD3G,TCF4,other,-0.0016172993,0.048282713,103187
CD3G,WT1,other,-0.010771992,0.025475804,103187
CD3G,ZEB1,other,0.03246758,0.084798515,103187
CD3G,ZIC2,other,-0.0046889493,0.014851366,103187
CD3G,ZNF76,other,0.011761105,0.06960873,103187
CD4,ATOH8,CD8 T Cell,-0.097093865,0.04558622,9364
CD4,BATF3,CD8 T Cell,-0.121177986,0.12612154,9364
CD4,BCL3,CD8 T Cell,0.25405362,0.121667504,9364
CD4,CTCF,CD8 T Cell,0.20073268,0.034357306,9364
CD4,CTCFL,CD8 T Cell,0.006652442,0.027582396,9364
CD4,E2F1,CD8 T Cell,0.48132965,0.35879996,9364
CD4,E2F3,CD8 T Cell,0.23067303,0.12063456,9364
CD4,E2F4,CD8 T Cell,-0.053524252,0.09984604,9364
CD4,EGR2,CD8 T Cell,-0.13968636,0.14638546,9364
CD4,EGR3,CD8 T Cell,0.3084021,0.060282927,9364
CD4,EGR4,CD8 T Cell,-0.26788244,0.022036916,9364
CD4,ELK1,CD8 T Cell,0.23651084,0.16823535,9364
CD4,ETS1,CD8 T Cell,0.047007617,0.067820825,9364
CD4,FOXA1,CD8 T Cell,-0.1777235,0.014294672,9364
CD4,FOXC1,CD8 T Cell,-0.76560295,0.3208142,9364
CD4,FOXD2,CD8 T Cell,-0.1386321,0.06700029,9364
CD4,FOXE1,CD8 T Cell,0.058285464,0.027887926,9364
CD4,FOXE3,CD8 T Cell,0.00013546851,0.007147807,9364
CD4,FOXI1,CD8 T Cell,-0.013904948,0.0031039785,9364
CD4,FOXL2,CD8 T Cell,-0.20603809,0.095215894,9364
CD4,FOXO1,CD8 T Cell,0.039822042,0.04699654,9364
CD4,FOXO3,CD8 T Cell,-0.76044786,0.20105696,9364
CD4,FOXO4,CD8 T Cell,0.36009255,0.23845571,9364
CD4,GATA1,CD8 T Cell,-0.0038844491,0.0022702105,9364
CD4,GATA2,CD8 T Cell,-0.1885775,0.09932925,9364
CD4,HDAC2,CD8 T Cell,0.18446113,0.06966651,9364
CD4,HNF4A,CD8 T Cell,-0.15993072,0.015134383,9364
CD4,HOXA9,CD8 T Cell,-0.031711582,0.0492126,9364
CD4,KLF14,CD8 T Cell,-0.073579416,0.0235854,9364
CD4,KLF16,CD8 T Cell,0.862642,0.51104844,9364
CD4,KLF5,CD8 T Cell,-0.6775609,0.30038878,9364
CD4,LMO2,CD8 T Cell,3.6485465,1.1354114,9364
CD4,MAX,CD8 T Cell,0.95352745,0.11842544,9364
CD4,MEF2A,CD8 T Cell,0.79592603,0.25825143,9364
CD4,MEF2C,CD8 T Cell,1.7327124,0.30458736,9364
CD4,MEIS1,CD8 T Cell,-1.3496524,0.15114737,9364
CD4,MYB,CD8 T Cell,0.10111533,0.06870864,9364
CD4,MYBL2,CD8 T Cell,-0.36097094,0.17937349,9364
CD4,NF1,CD8 T Cell,0.5346165,0.23925216,9364
CD4,NFATC1,CD8 T Cell,-0.60714835,0.317371,9364
CD4,NFATC2,CD8 T Cell,-0.38614324,0.19666806,9364
CD4,NFATC3,CD8 T Cell,-0.56623024,0.08949764,9364
CD4,NFATC4,CD8 T Cell,-1.698921,0.28874147,9364
CD4,NHLH2,CD8 T Cell,-0.016134923,0.01353494,9364
CD4,POU2F2,CD8 T Cell,1.9155369,0.21063027,9364
CD4,PTEN,CD8 T Cell,0.79003733,0.14743337,9364
CD4,REST,CD8 T Cell,-0.3866044,0.2080217,9364
CD4,RXRA,CD8 T Cell,-0.9182589,0.55521816,9364
CD4,SIN3A,CD8 T Cell,-0.043024983,0.019649796,9364
CD4,SMC3,CD8 T Cell,-0.0727927,0.043682832,9364
CD4,SP3,CD8 T Cell,0.11464462,0.0068466133,9364
CD4,SP9,CD8 T Cell,-0.020008108,0.011884703,9364
CD4,TAL1,CD8 T Cell,-0.032610293,0.018102357,9364
CD4,TBX2,CD8 T Cell,-0.136646,0.1274794,9364
CD4,TBX4,CD8 T Cell,-0.27592567,0.06497952,9364
CD4,TBX5,CD8 T Cell,-0.36035687,0.15817313,9364
CD4,TFAP2A,CD8 T Cell,-0.5890003,0.12303665,9364
CD4,TFAP2B,CD8 T Cell,0.055181067,0.01960732,9364
CD4,USF1,CD8 T Cell,0.80371654,0.34468803,9364
CD4,VDR,CD8 T Cell,0.4554238,0.17137949,9364
CD4,WT1,CD8 T Cell,-0.46617818,0.082868196,9364
CD4,YY1,CD8 T Cell,0.32511094,0.03269897,9364
CD4,ZEB1,CD8 T Cell,-0.8412663,0.5395597,9364
CD4,ZFX,CD8 T Cell,-0.46386796,0.09283877,9364
CD4,ZIC4,CD8 T Cell,-0.10253853,0.026351895,9364
CD4,ZNF281,CD8 T Cell,-0.5561626,0.3142933,9364
CD4,ZNF341,CD8 T Cell,0.045872126,0.048830427,9364
CD4,ATOH8,other,-0.045818157,0.062278833,103187
CD4,BATF3,other,-0.09575185,0.6635806,103187
CD4,BCL3,other,0.32406715,0.32061622,103187
CD4,CTCF,other,0.14733632,0.24602357,103187
CD4,CTCFL,other,-0.12291496,0.17503251,103187
CD4,E2F1,other,-0.0732923,0.3887019,103187
CD4,E2F3,other,0.21020572,0.51314473,103187
CD4,E2F4,other,0.122926675,0.40287763,103187
CD4,EGR2,other,0.3561933,0.37960055,103187
CD4,EGR3,other,-0.09160431,0.23972628,103187
CD4,EGR4,other,-0.053222504,0.08182286,103187
CD4,ELK1,other,0.16894376,0.35008842,103187
CD4,ETS1,other,0.22635502,0.5015028,103187
CD4,FOXA1,other,-0.0406019,0.10297816,103187
CD4,FOXC1,other,0.100546226,0.44258323,103187
CD4,FOXD2,other,-0.092329055,0.07064653,103187
CD4,FOXE1,other,-0.012542248,0.04461825,103187
CD4,FOXE3,other,-0.039319742,0.06450931,103187
CD4,FOXI1,other,-0.0050065164,0.037691757,103187
CD4,FOXL2,other,-0.052551884,0.07208267,103187
CD4,FOXO1,other,0.08055532,0.26450413,103187
CD4,FOXO3,other,-0.1300622,0.24436197,103187
CD4,FOXO4,other,0.37059924,0.73204273,103187
CD4,GATA1,other,0.004162907,0.014755014,103187
CD4,GATA2,other,-0.091506645,0.18724485,103187
CD4,HDAC2,other,0.1431491,0.22059931,103187
CD4,HNF4A,other,-0.010839659,0.08935681,103187
CD4,HOXA9,other,-0.24515474,0.374041,103187
CD4,KLF14,other,-0.0351603,0.06429196,103187
CD4,KLF16,other,0.16112286,0.35646942,103187
CD4,KLF5,other,-0.105147675,0.26252496,103187
CD4,LMO2,other,1.304594,1.2659982,103187
CD4,MAX,other,0.52580386,0.64190465,103187
CD4,MEF2A,other,0.12705897,0.3378871,103187
CD4,MEF2C,other,0.3247539,0.56865144,103187
CD4,MEIS1,other,-0.27683446,0.47970256,103187
CD4,MYB,other,-0.064242125,0.20239343,103187
CD4,MYBL2,other,-0.13885404,0.23156156,103187
CD4,NF1,other,-0.38325337,1.0962257,103187
CD4,NFATC1,other,0.33315954,0.47806937,103187
CD4,NFATC2,other,0.46986496,1.1303927,103187
CD4,NFATC3,other,0.042990886,0.32936803,103187
CD4,NFATC4,other,-0.28901836,0.5364224,103187
CD4,NHLH2,other,-0.04789883,0.102209866,103187
CD4,POU2F2,other,0.20803046,0.9888955,103187
CD4,PTEN,other,0.22222117,0.25827488,103187
CD4,REST,other,0.03106323,0.22279713,103187
CD4,RXRA,other,0.088761814,0.46799442,103187
CD4,SIN3A,other,-0.068474256,0.089711495,103187
CD4,SMC3,other,0.074655436,0.16801241,103187
CD4,SP3,other,0.08119573,0.09252343,103187
CD4,SP9,other,0.00975287,0.06869508,103187
CD4,TAL1,other,-0.013668547,0.044140015,103187
CD4,TBX2,other,-0.13582167,0.28588396,103187
CD4,TBX4,other,-0.079443365,0.15698355,103187
CD4,TBX5,other,-0.07786202,0.12441199,103187
CD4,TFAP2A,other,-0.27071354,0.3581227,103187
CD4,TFAP2B,other,-0.05136737,0.122738235,103187
CD4,USF1,other,0.14364746,0.25013232,103187
CD4,VDR,other,-0.12947185,0.44849434,103187
CD4,WT1,other,-0.11804394,0.18230443,103187
CD4,YY1,other,0.08955964,0.15491928,103187
CD4,ZEB1,other,-0.045381088,0.35273284,103187
CD4,ZFX,other,0.10841928,0.47902548,103187
CD4,ZIC4,other,-0.022866076,0.13053842,103187
CD4,ZNF281,other,-0.1523873,0.23251878,103187
CD4,ZNF341,other,-0.0704009,0.11577468,103187
CTLA4,BATF3,CD8 T Cell,-0.6816439,0.30392936,9364
CTLA4,CBX5,CD8 T Cell,0.016916312,0.016057624,9364
CTLA4,DMRT2,CD8 T Cell,0.003311952,0.0028212406,9364
CTLA4,E2F4,CD8 T Cell,-0.038325787,0.06771914,9364
CTLA4,FOXA1,CD8 T Cell,-0.21110077,0.040161554,9364
CTLA4,FOXD2,CD8 T Cell,-0.20204872,0.092527896,9364
CTLA4,FOXE1,CD8 T Cell,0.07486323,0.0064269584,9364
CTLA4,FOXE3,CD8 T Cell,0.01987862,0.0013110007,9364
CTLA4,FOXI1,CD8 T Cell,-0.048995197,0.018063083,9364
CTLA4,FOXL2,CD8 T Cell,-0.021841694,0.018146196,9364
CTLA4,GATA3,CD8 T Cell,2.5356133,0.5372781,9364
CTLA4,HOXA10,CD8 T Cell,-0.8542669,0.14989106,9364
CTLA4,HOXA11,CD8 T Cell,-0.32590616,0.1921362,9364
CTLA4,HOXA13,CD8 T Cell,-0.033792265,0.025109159,9364
CTLA4,HOXA9,CD8 T Cell,0.6472994,0.067186095,9364
CTLA4,HOXB13,CD8 T Cell,0.01240664,0.007944107,9364
CTLA4,HOXB9,CD8 T Cell,-0.70130944,0.06416671,9364
CTLA4,HOXC11,CD8 T Cell,0.012432449,0.004435275,9364
CTLA4,HOXC13,CD8 T Cell,0.05820635,0.005657181,9364
CTLA4,HOXD9,CD8 T Cell,-0.39052764,0.1639409,9364
CTLA4,HSF1,CD8 T Cell,0.4166363,0.16685344,9364
CTLA4,MEIS1,CD8 T Cell,-0.35393152,0.030741723,9364
CTLA4,MEIS2,CD8 T Cell,-0.12666523,0.07513784,9364
CTLA4,MEIS3,CD8 T Cell,-0.327609,0.04911202,9364
CTLA4,MYEF2,CD8 T Cell,-1.3677028,0.8205133,9364
CTLA4,NR2E3,CD8 T Cell,-0.017940274,0.0094530955,9364
CTLA4,PKNOX2,CD8 T Cell,0.27309945,0.11355722,9364
CTLA4,SMAD2,CD8 T Cell,-0.3737622,0.16731085,9364
CTLA4,SMAD3,CD8 T Cell,-0.88653064,0.46549168,9364
CTLA4,SRF,CD8 T Cell,1.0743471,0.39776635,9364
CTLA4,STAT3,CD8 T Cell,0.45832443,0.21393971,9364
CTLA4,TFAP2A,CD8 T Cell,0.012570358,0.01796122,9364
CTLA4,TFAP2B,CD8 T Cell,0.21705057,0.020250384,9364
CTLA4,BATF3,other,-0.07008896,0.25437707,103187
CTLA4,CBX5,other,0.021565557,0.033827465,103187
CTLA4,DMRT2,other,0.0060745794,0.0151164215,103187
CTLA4,E2F4,other,0.0047971145,0.034958504,103187
CTLA4,FOXA1,other,-0.03258668,0.06824516,103187
CTLA4,FOXD2,other,-0.018680563,0.07768745,103187
CTLA4,FOXE1,other,0.009973141,0.026884586,103187
CTLA4,FOXE3,other,0.0077451845,0.0122509515,103187
CTLA4,FOXI1,other,0.0017954662,0.035467014,103187
CTLA4,FOXL2,other,-0.0034311356,0.01784276,103187
CTLA4,GATA3,other,0.32881728,0.8008043,103187
CTLA4,HOXA10,other,-0.10802655,0.27613318,103187
CTLA4,HOXA11,other,-0.048962962,0.12988317,103187
CTLA4,HOXA13,other,-0.011508149,0.026720816,103187
CTLA4,HOXA9,other,0.06777856,0.2124501,103187
CTLA4,HOXB13,other,0.008354746,0.020299826,103187
CTLA4,HOXB9,other,-0.0787216,0.22722118,103187
CTLA4,HOXC11,other,-0.002010761,0.009052056,103187
CTLA4,HOXC13,other,-0.00052542845,0.0341195,103187
CTLA4,HOXD9,other,-0.03583522,0.13283283,103187
CTLA4,HSF1,other,0.052199762,0.15093172,103187
CTLA4,MEIS1,other,-0.06830166,0.10718559,103187
CTLA4,MEIS2,other,-0.040230013,0.07408751,103187
CTLA4,MEIS3,other,-0.044133708,0.111730896,103187
CTLA4,MYEF2,other,-0.16032666,0.49755153,103187
CTLA4,NR2E3,other,0.0029787337,0.028664349,103187
CTLA4,PKNOX2,other,0.02201232,0.104385436,103187
CTLA4,SMAD2,other,-0.02524057,0.13886435,103187
CTLA4,SMAD3,other,-0.083863564,0.31838736,103187
CTLA4,SRF,other,0.11077021,0.36771268,103187
CTLA4,STAT3,other,0.0631226,0.1528279,103187
CTLA4,TFAP2A,other,0.003919797,0.03609537,103187
CTLA4,TFAP2B,other,0.0218382,0.071975864,103187
ENTPD1,ATF3,CD8 T Cell,0.0984203,0.09592012,9364
ENTPD1,BATF,CD8 T Cell,0.17887236,0.015012541,9364
ENTPD1,BCL11A,CD8 T Cell,0.023363825,0.009471198,9364
ENTPD1,BCL3,CD8 T Cell,0.0377296,0.006338632,9364
ENTPD1,BCL6,CD8 T Cell,-0.035761222,0.013322265,9364
ENTPD1,CTCF,CD8 T Cell,0.03697289,0.007169271,9364
ENTPD1,CUX2,CD8 T Cell,-0.0629813,0.005683079,9364
ENTPD1,DMRT2,CD8 T Cell,-0.006720696,0.005109155,9364
ENTPD1,E2F4,CD8 T Cell,-0.0077082533,0.018546525,9364
ENTPD1,EBF1,CD8 T Cell,3.758514e-05,0.002736578,9364
ENTPD1,EP300,CD8 T Cell,-7.6207085e-05,0.0010699598,9364
ENTPD1,ESR2,CD8 T Cell,-0.111313276,0.009870021,9364
ENTPD1,ESRRA,CD8 T Cell,-0.0044155302,0.013286833,9364
ENTPD1,FOXA1,CD8 T Cell,-0.001770103,0.0028439714,9364
ENTPD1,FOXD2,CD8 T Cell,-0.055530004,0.003272959,9364
ENTPD1,FOXE1,CD8 T Cell,-0.022074081,0.004517141,9364
ENTPD1,FOXE3,CD8 T Cell,-0.0070644175,0.0034066902,9364
ENTPD1,FOXF1,CD8 T Cell,-0.0001765844,0.00079392415,9364
ENTPD1,FOXI1,CD8 T Cell,-0.012182002,0.0024818024,9364
ENTPD1,FOXJ2,CD8 T Cell,0.0051710587,0.004400532,9364
ENTPD1,FOXL2,CD8 T Cell,0.085451834,0.029769052,9364
ENTPD1,FOXP1,CD8 T Cell,-0.01583354,0.014739874,9364
ENTPD1,GATA3,CD8 T Cell,0.044736553,0.019248666,9364
ENTPD1,GATA4,CD8 T Cell,-0.0143894795,0.0066283653,9364
ENTPD1,GCM1,CD8 T Cell,-0.0005785572,0.0011401905,9364
ENTPD1,GTF2I,CD8 T Cell,0.089281335,0.021008786,9364
ENTPD1,HDAC2,CD8 T Cell,0.03929283,0.017522292,9364
ENTPD1,HNF4A,CD8 T Cell,0.006781848,0.003534215,9364
ENTPD1,HOXB4,CD8 T Cell,-0.08436276,0.054685883,9364
ENTPD1,IRF1,CD8 T Cell,-0.0044121468,0.0027452353,9364
ENTPD1,IRF3,CD8 T Cell,-0.12672429,0.048136417,9364
ENTPD1,IRF4,CD8 T Cell,0.14581852,0.037811317,9364
ENTPD1,IRF8,CD8 T Cell,-0.02810875,0.02476486,9364
ENTPD1,MAF,CD8 T Cell,0.14125341,0.031331982,9364
ENTPD1,MAFB,CD8 T Cell,0.09849614,0.011715269,9364
ENTPD1,MAFF,CD8 T Cell,-0.23048471,0.093664065,9364
ENTPD1,MAX,CD8 T Cell,-0.0130980015,0.015802799,9364
ENTPD1,MECOM,CD8 T Cell,-0.022528645,0.004796212,9364
ENTPD1,MEF2A,CD8 T Cell,-0.01932436,0.017366381,9364
ENTPD1,MEF2C,CD8 T Cell,0.00822867,0.011082708,9364
ENTPD1,MITF,CD8 T Cell,-0.108027175,0.062134534,9364
ENTPD1,MYBL2,CD8 T Cell,0.102565065,0.0169235,9364
ENTPD1,MYC,CD8 T Cell,-0.027149156,0.034011666,9364
ENTPD1,NFKB1,CD8 T Cell,0.12715521,0.075985216,9364
ENTPD1,NR0B1,CD8 T Cell,-0.021098765,0.0028108158,9364
ENTPD1,NR2C2,CD8 T Cell,0.046537507,0.035140213,9364
ENTPD1,NR4A1,CD8 T Cell,-0.09553759,0.044286095,9364
ENTPD1,NR4A3,CD8 T Cell,-0.019164609,0.018796993,9364
ENTPD1,NR5A1,CD8 T Cell,0.0030640028,0.0012169721,9364
ENTPD1,NRF1,CD8 T Cell,-0.050934136,0.026979122,9364
ENTPD1,PAX5,CD8 T Cell,0.050774537,0.005267375,9364
ENTPD1,PAX6,CD8 T Cell,-0.010812398,0.0055506662,9364
ENTPD1,PAX7,CD8 T Cell,0.081170894,0.013806734,9364
ENTPD1,PDX1,CD8 T Cell,-0.008086875,0.0012235261,9364
ENTPD1,POU1F1,CD8 T Cell,-0.0012233994,0.0040743924,9364
