cell_type,metabolite,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
other,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,2-Hydroxychlorpropamide,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,25-Hydroxycholesterol,582249,0.009976831218258856,0.20737369801270342,20.785527335892333,2.2007892,0.16827689859158737
other,"3',4'-Dihydrodiol",582249,0.0002747965217630258,0.005387216557771256,19.604384084660975,2.9639087,0.09395821320986375
other,3-Sulfodeoxycholic acid,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,"3alpha,7alpha-Dihydroxycoprostanic acid",582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,3b-Hydroxy-5-cholenoic acid,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,4'-Hydroxydiclofenac,582249,0.00640447643533952,0.09548333454950453,14.908843137064753,2.2822316,-0.08160618681441394
other,4-Hydroxycyclophosphamide,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,4-Hydroxyvalsartan,582249,5.839426087464298e-05,0.0017045818863383382,29.19091466878268,2.9960482,0.2638832146521759
other,4-ene-Valproic acid,582249,0.0031738998263629477,0.03676635698813087,11.583968933973058,2.800962,0.23911530950323387
other,5-Hydroxyomeprazole,582249,0.0003366257391597066,0.005565258157250465,16.53247957551493,2.959526,0.103805999166211
other,8-Hydroxycarvedilol,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,ADP,582249,0.0010940336522690464,0.01594739437659155,14.5766945500409,2.887732,0.15276802220637842
other,Acetate,582249,0.0037337977394551127,0.0705596052947295,18.140706990874406,2.6684484,0.11759851250340883
other,Acetyl-L-Carnitine,582249,0.003242598956803704,0.03971966249283321,12.249329325630107,2.7982948,0.2501938601040754
other,Adenine,582249,0.002473168695867232,0.029350402906842432,11.867529682018125,2.8025084,0.22435485046553869
other,Adenosine,582249,0.02135684217577016,0.3364350571662773,15.753033823884826,2.1224196,0.2501426081733644
other,Adenosine diphosphate ribose,582249,0.0012881086957641833,0.02820076672669983,21.893157634472335,2.8678894,-0.04490478634723364
other,Adenosine triphosphate,582249,0.016534163218829057,0.4040436327427831,20.387507805332312,1.9214779,0.047089251178948056
other,Amiloride-sensitive sodium transport,582249,0.004137405130794557,0.057657448569539506,13.935654533900292,2.7541413,0.25136129439750365
other,Anion exchange,582249,0.00037097530438008484,0.0046379126634506825,12.501944492506928,2.9394948,0.10588138058568303
other,Arachidonic acid,582249,0.007525989739784869,0.21103265297151252,28.04051829301921,2.657051,0.21532483782188305
other,Betaine,582249,7.7286521745851e-05,0.000905286423718134,11.71338033163244,2.9936972,0.2638832146521759
other,Bilirubin,582249,9.617878261705902e-05,0.0016364039590292916,17.01418872751511,2.9896295,0.21325714158220813
other,Butyrate,582249,9.617878261705902e-05,0.0014287822245370476,14.855482525972704,2.9834607,-0.05804488023518616
other,Cadmium,582249,0.0004276520869937089,0.006299670809547638,14.730831442523305,2.9199164,-0.23554647191704003
other,Calcidiol,582249,0.0035517450437871083,0.053601245687798345,15.091524033111654,2.8730028,0.25692374606289897
other,Calcium release-activated calcium transport,582249,0.005083735652615977,0.14264075972016596,19.8326382898579,2.3729556,0.18331773334850746
other,Chenodeoxycholic acid,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,Chenodeoxycholic acid 3-sulfate,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,Chloride,582249,0.00788666017459884,0.11729654479598145,14.869900306279302,2.4773207,0.23434106184883982
other,Chloride ion,582249,0.002686136000233577,0.04127525560230209,15.366033439376464,2.7449584,0.16066249429340568
other,Chloride_bicarbonate anion exchange,582249,0.00012881086957641834,0.0017656287902942174,13.707141300266903,2.9876595,0.2638832146521761
other,Cholesterol,582249,0.0028956683480778843,0.07909106458586668,26.760837368605518,2.7965775,0.19373839062389872
other,Cholic acid,582249,0.0067926265223297935,0.155546649135792,20.769551777287713,2.2124343,-0.053734071658900276
other,Choline,582249,0.00332847286985465,0.04181144297141305,12.561749669072382,2.794188,0.2505454151150235
other,Citric acid,582249,0.001817092000158008,0.037807680844867186,20.806695996449033,2.8045611,0.05244109287626902
other,Coprocholic acid,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,Cortisol,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,Creatine,582249,0.0030777210437458887,0.03533757476359384,11.481734134223073,2.8142905,0.24946415473921243
other,Cyclic AMP,582249,0.00012022347827132378,0.00224519646901432,18.675191412673126,2.9846632,-0.06626538704015461
other,Cytidine,582249,0.02135684217577016,0.3364350571662773,15.753033823884826,2.1224196,0.2501426081733644
other,D-Aspartate,582249,0.004711042869974873,0.06149400182191885,13.053161161797458,2.7758164,0.2476700491768506
other,D-Galactose,582249,0.04458058322126788,1.0147167905692656,22.73148359363003,1.5734837,-0.02874766616664296
other,D-Glucose,582249,0.04192707930799366,1.0461646244143266,24.191611426655637,1.5618987,-0.044268629298281306
other,D-Lactate,582249,9.617878261705902e-05,0.0014287822245370476,14.855482525972704,2.9834607,-0.05804488023518616
other,D-Maltose,582249,0.026620913045793122,0.7227764036259908,27.150699240956744,1.6712729,-0.1895451505275575
other,D-Mannose,582249,0.04458058322126788,1.0147167905692656,22.73148359363003,1.5734837,-0.02874766616664296
other,D-Xylose,582249,0.026620913045793122,0.7227764036259908,27.150699240956744,1.6712729,-0.1895451505275575
other,Dehydroascorbic acid,582249,0.04447238209082369,1.0021708747337335,22.534449772266406,1.5793543,-0.029664702360082118
other,Dehydroepiandrosterone,582249,5.839426087464298e-05,0.0017045818863383382,29.19091466878268,2.9960482,0.2638832146521759
other,Deoxycholic acid,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,Docosahexaenoic acid,582249,0.04447238209082369,1.0021708747337335,22.534449772266406,1.5793543,-0.029664702360082118
other,Dopamine,582249,0.0034126293046445764,0.0436067815582122,12.778059866878458,2.784716,0.24727958583555526
other,E-3179,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,Eicosanoid,582249,0.007525989739784869,0.21103265297151252,28.04051829301921,2.657051,0.21532483782188305
other,Estradiol,582249,0.001993992261042956,0.04484609040842222,22.102779811890276,2.7724185,0.04522351219205821
other,Estriol,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,Estrone sulfate,582249,4.465443478649169e-05,0.0007881064166772252,17.649006653996064,2.9953651,0.20943543062979986
other,Ethanol,582249,0.02153202495839409,0.3605489931516601,16.338862786852225,2.0995874,0.2500259062931256
other,Fatty acid,582249,0.008304007392026436,0.42030352702632373,31.778095122194024,2.087273,0.18775075111100312
other,Folic acid,582249,0.0012606290435878808,0.022232803628643213,17.582479160190644,2.8775048,0.15416284741577932
other,Folinic acid,582249,0.0005083735652615977,0.009009450491347111,17.722106551136367,2.9446242,0.14690709315882278
other,Fusidic Acid,582249,9.617878261705902e-05,0.0016364039590292916,17.01418872751511,2.9896295,0.21325714158220813
other,GABA,582249,0.00010820113044419141,0.0013433721987728526,12.415509831163407,2.991328,0.2638832146521761
other,Glucosamine,582249,0.01826881626245816,0.2919403869432651,15.980257436996252,2.1956754,0.2471623820876341
other,Glutathione,582249,0.007479617826737358,0.13690614010256563,18.070450462440693,2.230395,-0.050405404357286306
other,Glycerol,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,Glycochenodeoxycholate-3-sulfate,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,Guanosine,582249,0.02135684217577016,0.3364350571662773,15.753033823884826,2.1224196,0.2501426081733644
other,Heme,582249,0.002627741739358934,0.05176267310407588,19.698538988349725,2.7196472,0.16989007667049527
other,Histamine,582249,0.0030777210437458887,0.03533757476359384,11.481734134223073,2.8142905,0.24946415473921243
other,Hydroxycelecoxib,582249,0.00012022347827132378,0.00224519646901432,18.675191412673126,2.9846632,-0.06626538704015461
other,Hydroxylansoprazole,582249,6.869913044075645e-05,0.001227058766346981,17.861343491169084,2.986127,-0.2215436125180656
other,Hyodeoxycholic acid,582249,0.00031773347828849854,0.005943547648791923,18.70607932411594,2.9712684,0.19535183298136055
other,Inosine,582249,0.02135684217577016,0.3364350571662773,15.753033823884826,2.1224196,0.2501426081733644
