,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
37,Chloride,58110.678667626154,17.051275711135833,1.70993516785825e-65,6.672917728227317e-65,620803.0826574693,0.000999001,0.001389914394720741,True
38,Chloride ion,14765.42108825495,3.9483397338162063,3.934753629043424e-05,5.4597178046246284e-05,40760.37193490255,0.000999001,0.001389914394720741,True
39,Chloride_bicarbonate anion exchange,-206.82685838083813,-0.2032269742172413,0.5805211848220411,0.603402176638143,0.0,0.057942055,0.061804858843485515,False
40,Cholesterol,79838.93324232461,22.17759698293201,2.8259004994368133e-109,1.4129502497184067e-108,145426.11449019046,0.000999001,0.001389914394720741,True
41,Cholic acid,44627.19287347979,3.8664586187606824,5.521359542366834e-05,6.956043517942469e-05,167493.65090509795,0.000999001,0.001389914394720741,True
42,Choline,17061.707334776584,3.331839434687484,0.00043137008696665993,0.0005189414580050045,9920.10741224703,0.000999001,0.001389914394720741,True
43,Citric acid,27882.41713719746,27.397115215189938,1.4841989130473372e-165,9.498873043502958e-165,225722.16666308593,0.000999001,0.001389914394720741,True
44,Cobalamin,8699.66773450567,8.548247380538225,6.2485818689935655e-18,1.298406622128533e-17,3679.5602034631765,0.000999001,0.001389914394720741,True
45,Coprocholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
46,Cortisol,20766.60226196944,8.932884690717916,2.075210971538463e-19,4.486942641164244e-19,1684.779939798797,0.000999001,0.001389914394720741,True
47,Creatine,3858.83046950855,3.7916663554958037,7.48199305254796e-05,9.35249131568495e-05,9467.096133102368,0.000999001,0.001389914394720741,True
48,Cyclic AMP,3607.260676603333,3.544475211092085,0.0001966977476439386,0.00024024152383992503,6254.367883865243,0.000999001,0.001389914394720741,True
49,Cytidine,41724.00782774824,40.99778882410061,0.0,0.0,444750.7553044885,0.000999001,0.001389914394720741,True
50,D-Aspartate,27769.6181301869,10.43416266435967,8.656670297840387e-26,2.0672645487380028e-25,8198.991679193245,0.000999001,0.001389914394720741,True
51,D-Fructose,-147.6216232585124,-0.14505222415854516,0.5576651805770755,0.598835093237128,0.0,0.05394605,0.057928646170852964,False
52,D-Galactose,161434.70341597236,36.424354311262086,8.763015585985208e-291,7.789347187542407e-290,588330.3159057085,0.000999001,0.001389914394720741,True
53,D-Glucose,193454.6017400617,26.717019332698744,1.492814378808062e-157,8.8463074299737e-157,629671.9608978854,0.000999001,0.001389914394720741,True
54,D-Lactate,12520.976487960525,12.303045096821851,4.361136818759633e-35,1.3681997862775322e-34,76253.54078229412,0.000999001,0.001389914394720741,True
55,D-Maltose,77563.40669949216,76.21339209482227,0.0,0.0,318006.04988512804,0.000999001,0.001389914394720741,True
56,D-Mannose,161434.70341597236,36.424354311262086,8.763015585985208e-291,7.789347187542407e-290,588330.3159057085,0.000999001,0.001389914394720741,True
57,D-Xylose,77563.40669949216,76.21339209482227,0.0,0.0,318006.04988512804,0.000999001,0.001389914394720741,True
58,Debrisoquine,-227.1721123122348,-0.22321811283689671,0.5883171222221895,0.603402176638143,0.0,0.06593406,0.06895065307617188,False
59,Dehydroascorbic acid,156753.02159625464,41.801449366617554,0.0,0.0,588610.5214798597,0.000999001,0.001389914394720741,True
60,Dehydroepiandrosterone,-782.1719794502973,-0.29247967279255643,0.6150400502431903,0.6189082266598142,0.0,0.2157842,0.21714134036370042,False
61,Deoxycholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
62,Digoxin,-205.5714990927596,-0.20199346483809702,0.5800390834077096,0.603402176638143,0.0,0.06293706,0.06624953527199595,False
63,Docosahexaenoic acid,156753.02159625464,41.801449366617554,0.0,0.0,588610.5214798597,0.000999001,0.001389914394720741,True
64,Dopamine,11683.35681267414,2.2445333921226522,0.012399051466150935,0.014480644048059486,10028.20223762323,0.000999001,0.001389914394720741,True
65,E-3179,12119.386213232427,11.908444622555676,5.347684420299319e-33,1.4502195038099848e-32,1363.6114226138593,0.000999001,0.001389914394720741,True
66,Estradiol,66016.17084325218,8.127615435904312,2.1890880983519797e-16,4.3781761967039593e-16,251971.16571073286,0.000999001,0.001389914394720741,True
67,Estriol,12119.386213232427,11.908444622555676,5.347684420299319e-33,1.4502195038099848e-32,1363.6114226138593,0.000999001,0.001389914394720741,True
68,Estrone,-205.5714990927596,-0.20199346483809702,0.5800390834077096,0.603402176638143,0.0,0.06293706,0.06624953527199595,False
69,Estrone sulfate,12885.462130331889,4.818295524098138,7.239490315970971e-07,1.1356063240738778e-06,157.72209003815942,0.002997003,0.004063732922077179,True
70,Ethanol,62279.477433538545,30.53047689338243,5.135619415916848e-205,4.1084955327334786e-204,522014.6051684612,0.000999001,0.001389914394720741,True
71,Fatty acid,207537.27601146587,56.77308530576406,0.0,0.0,627184.5146817815,0.000999001,0.001389914394720741,True
72,Folic acid,58636.74836148671,7.731969091332613,5.2947829539197424e-15,9.737531869277688e-15,33336.07350266259,0.000999001,0.001389914394720741,True
73,Folinic acid,11200.047827039643,3.6297772860956545,0.00014183293213099147,0.00017591681504619097,40579.329822624204,0.000999001,0.001389914394720741,True
74,Fusidic Acid,7962.222534341787,7.823637637618014,2.5659194971001688e-15,4.773803715535198e-15,15236.302261945759,0.000999001,0.001389914394720741,True
75,GABA,11836.166141978427,4.985538274058345,3.089477274393253e-07,4.943163639029205e-07,223.4925372483147,0.026973026,0.0353744601617094,True
