group,left,right,count
lr,-0.007006044,-0.0065696253,1
lr,-0.0065696253,-0.006133206,0
lr,-0.006133206,-0.0056967875,0
lr,-0.0056967875,-0.0052603683,0
lr,-0.0052603683,-0.0048239497,0
lr,-0.0048239497,-0.0043875305,0
lr,-0.0043875305,-0.003951112,0
lr,-0.003951112,-0.003514693,0
lr,-0.003514693,-0.003078274,0
lr,-0.003078274,-0.002641855,0
lr,-0.002641855,-0.0022054361,0
lr,-0.0022054361,-0.0017690172,0
lr,-0.0017690172,-0.0013325983,0
lr,-0.0013325983,-0.00089617935,0
lr,-0.00089617935,-0.0004597605,4
lr,-0.0004597605,-2.334157e-05,25
lr,-2.334157e-05,0.00041307733,4057
lr,0.00041307733,0.0008494962,5
lr,0.0008494962,0.0012859151,7
lr,0.0012859151,0.0017223341,0
lr,0.0017223341,0.0021587529,2
lr,0.0021587529,0.0025951718,0
lr,0.0025951718,0.0030315907,0
lr,0.0030315907,0.0034680096,0
lr,0.0034680096,0.0039044286,0
lr,0.0039044286,0.0043408475,0
lr,0.0043408475,0.004777266,0
lr,0.004777266,0.0052136853,0
lr,0.0052136853,0.005650104,0
lr,0.005650104,0.006086523,0
lr,0.006086523,0.006522942,0
lr,0.006522942,0.006959361,0
lr,0.006959361,0.0073957797,0
lr,0.0073957797,0.007832198,0
lr,0.007832198,0.008268618,0
lr,0.008268618,0.008705037,1
lr,0.008705037,0.009141455,0
lr,0.009141455,0.009577874,0
lr,0.009577874,0.010014293,0
lr,0.010014293,0.010450712,0
lr,0.010450712,0.010887131,0
lr,0.010887131,0.01132355,0
lr,0.01132355,0.0117599685,0
lr,0.0117599685,0.012196388,0
lr,0.012196388,0.012632807,0
lr,0.012632807,0.0130692255,0
lr,0.0130692255,0.013505644,0
lr,0.013505644,0.013942064,0
lr,0.013942064,0.0143784825,1
lr,0.0143784825,0.014814901,1
ltf,-0.0025816988,-0.002507483,1
ltf,-0.002507483,-0.002433267,0
ltf,-0.002433267,-0.0023590508,0
ltf,-0.0023590508,-0.0022848349,0
ltf,-0.0022848349,-0.002210619,0
ltf,-0.002210619,-0.002136403,0
ltf,-0.002136403,-0.0020621868,0
ltf,-0.0020621868,-0.001987971,0
ltf,-0.001987971,-0.001913755,0
ltf,-0.001913755,-0.0018395389,0
ltf,-0.0018395389,-0.001765323,0
ltf,-0.001765323,-0.0016911069,0
ltf,-0.0016911069,-0.001616891,0
ltf,-0.001616891,-0.001542675,0
ltf,-0.001542675,-0.001468459,0
ltf,-0.001468459,-0.001394243,0
ltf,-0.001394243,-0.001320027,0
ltf,-0.001320027,-0.001245811,0
ltf,-0.001245811,-0.0011715951,2
ltf,-0.0011715951,-0.001097379,0
ltf,-0.001097379,-0.0010231631,2
ltf,-0.0010231631,-0.0009489471,0
ltf,-0.0009489471,-0.0008747311,0
ltf,-0.0008747311,-0.0008005151,0
ltf,-0.0008005151,-0.0007262991,0
ltf,-0.0007262991,-0.00065208314,0
ltf,-0.00065208314,-0.00057786715,0
ltf,-0.00057786715,-0.00050365116,0
ltf,-0.00050365116,-0.00042943517,0
ltf,-0.00042943517,-0.00035521918,0
ltf,-0.00035521918,-0.0002810032,2
ltf,-0.0002810032,-0.00020678721,0
ltf,-0.00020678721,-0.00013257122,3
ltf,-0.00013257122,-5.835524e-05,5
ltf,-5.835524e-05,1.5860749e-05,2185
ltf,1.5860749e-05,9.007673e-05,13
ltf,9.007673e-05,0.00016429272,4
ltf,0.00016429272,0.00023850871,0
ltf,0.00023850871,0.0003127247,1
ltf,0.0003127247,0.0003869407,1
ltf,0.0003869407,0.00046115668,0
ltf,0.00046115668,0.00053537264,0
ltf,0.00053537264,0.00060958863,0
ltf,0.00060958863,0.0006838046,0
ltf,0.0006838046,0.0007580206,0
ltf,0.0007580206,0.0008322366,0
ltf,0.0008322366,0.0009064526,0
ltf,0.0009064526,0.0009806686,0
ltf,0.0009806686,0.0010548846,0
ltf,0.0010548846,0.0011291006,1
metab,-0.22149661,-0.14421414,1
metab,-0.14421414,-0.06693166,1
metab,-0.06693166,0.01035082,7798
metab,0.01035082,0.0876333,58
metab,0.0876333,0.16491577,5
metab,0.16491577,0.24219824,2
metab,0.24219824,0.31948072,0
metab,0.31948072,0.3967632,2
metab,0.3967632,0.4740457,0
metab,0.4740457,0.5513282,1
metab,0.5513282,0.6286106,0
metab,0.6286106,0.7058931,0
metab,0.7058931,0.7831756,0
metab,0.7831756,0.8604581,0
metab,0.8604581,0.93774056,1
metab,0.93774056,1.015023,1
