gene,ligand,tf,pair,cell_type,mean,std,n
ATP1A1,IL18,ELK1,IL18#ELK1,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,Enteric_glia,0.0,0.0,92
ATP1A1,IFNG,ESRRA,IFNG#ESRRA,Enteric_glia,0.0,0.0,92
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,Enteric_glia,0.0,0.0,92
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,HES1,BMP2#HES1,Enteric_glia,0.0,0.0,92
ATP1A1,BMP4,HES1,BMP4#HES1,Enteric_glia,0.0,0.0,92
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,Enteric_glia,0.0,0.0,92
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,ID4,BMP2#ID4,Enteric_glia,0.0,0.0,92
ATP1A1,EGF,JUN,EGF#JUN,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,JUN,TGFB1#JUN,Enteric_glia,0.0,0.0,92
ATP1A1,TGFA,JUN,TGFA#JUN,Enteric_glia,0.0,0.0,92
ATP1A1,IL18,KLF16,IL18#KLF16,Enteric_glia,0.0,0.0,92
ATP1A1,IFNG,KLF4,IFNG#KLF4,Enteric_glia,0.0,0.0,92
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Enteric_glia,0.0,0.0,92
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Enteric_glia,0.0,0.0,92
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Enteric_glia,0.0,0.0,92
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,KLF5,BMP6#KLF5,Enteric_glia,0.0,0.0,92
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Enteric_glia,0.0,0.0,92
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Enteric_glia,0.0,0.0,92
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Enteric_glia,0.0,0.0,92
ATP1A1,VEGFA,PAX1,VEGFA#PAX1,Enteric_glia,0.0,0.0,92
ATP1A1,IL18,POLR2A,IL18#POLR2A,Enteric_glia,0.0,0.0,92
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Enteric_glia,0.0,0.0,92
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Enteric_glia,0.0,0.0,92
ATP1A1,CXCL12,RELA,CXCL12#RELA,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,REST,BMP2#REST,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,RXRA,BMP2#RXRA,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,RXRA,BMP6#RXRA,Enteric_glia,0.0,0.0,92
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Enteric_glia,0.0,0.0,92
ATP1A1,IL18,SIN3A,IL18#SIN3A,Enteric_glia,0.0,0.0,92
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Enteric_glia,0.0,0.0,92
ATP1A1,IL18,SMAD1,IL18#SMAD1,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Enteric_glia,0.0,0.0,92
ATP1A1,LIF,SMC3,LIF#SMC3,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Enteric_glia,0.0,0.0,92
ATP1A1,PDGFA,SP1,PDGFA#SP1,Enteric_glia,0.0,0.0,92
ATP1A1,IL18,SREBF1,IL18#SREBF1,Enteric_glia,0.0,0.0,92
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Enteric_glia,0.0,0.0,92
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,TFEB,GAS6#TFEB,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,VDR,TGFB1#VDR,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,VDR,BMP6#VDR,Enteric_glia,0.0,0.0,92
ATP1A1,GDF11,VDR,GDF11#VDR,Enteric_glia,0.0,0.0,92
ATP1A1,IL12A,XBP1,IL12A#XBP1,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,AR,BMP2#AR,Fibroblast,0.0,0.0,944
ATP1A1,IL18,CREB1,IL18#CREB1,Fibroblast,0.0,0.0,944
ATP1A1,CCL15,CREB3,CCL15#CREB3,Fibroblast,0.0,0.0,944
ATP1A1,IL18,ELK1,IL18#ELK1,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,Fibroblast,0.0,0.0,944
ATP1A1,IFNG,ESRRA,IFNG#ESRRA,Fibroblast,0.0,0.0,944
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,Fibroblast,0.0,0.0,944
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,Fibroblast,0.0,0.0,944
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,HES1,BMP2#HES1,Fibroblast,0.0,0.0,944
ATP1A1,BMP4,HES1,BMP4#HES1,Fibroblast,0.0,0.0,944
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,Fibroblast,0.0,0.0,944
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,ID4,BMP2#ID4,Fibroblast,0.0,0.0,944
ATP1A1,EGF,JUN,EGF#JUN,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,JUN,TGFB1#JUN,Fibroblast,0.0,0.0,944
ATP1A1,TGFA,JUN,TGFA#JUN,Fibroblast,0.0,0.0,944
ATP1A1,IL18,KLF16,IL18#KLF16,Fibroblast,0.0,0.0,944
ATP1A1,IFNG,KLF4,IFNG#KLF4,Fibroblast,0.0,0.0,944
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Fibroblast,0.0,0.0,944
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Fibroblast,0.0,0.0,944
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Fibroblast,0.0,0.0,944
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Fibroblast,0.0,0.0,944
ATP1A1,BMP6,KLF5,BMP6#KLF5,Fibroblast,0.0,0.0,944
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Fibroblast,0.0,0.0,944
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Fibroblast,0.0,0.0,944
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Fibroblast,0.0,0.0,944
ATP1A1,VEGFA,PAX1,VEGFA#PAX1,Fibroblast,0.0,0.0,944
ATP1A1,IL18,POLR2A,IL18#POLR2A,Fibroblast,0.0,0.0,944
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Fibroblast,0.0,0.0,944
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Fibroblast,0.0,0.0,944
ATP1A1,CXCL12,RELA,CXCL12#RELA,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,REST,BMP2#REST,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,RXRA,BMP2#RXRA,Fibroblast,0.0,0.0,944
ATP1A1,BMP6,RXRA,BMP6#RXRA,Fibroblast,0.0,0.0,944
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Fibroblast,0.0,0.0,944
ATP1A1,IL18,SIN3A,IL18#SIN3A,Fibroblast,0.0,0.0,944
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Fibroblast,0.0,0.0,944
ATP1A1,IL18,SMAD1,IL18#SMAD1,Fibroblast,0.0,0.0,944
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Fibroblast,0.0,0.0,944
ATP1A1,LIF,SMC3,LIF#SMC3,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Fibroblast,0.0,0.0,944
ATP1A1,PDGFA,SP1,PDGFA#SP1,Fibroblast,0.0,0.0,944
ATP1A1,IL18,SREBF1,IL18#SREBF1,Fibroblast,0.0,0.0,944
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Fibroblast,0.0,0.0,944
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Fibroblast,0.0,0.0,944
ATP1A1,GAS6,TFEB,GAS6#TFEB,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,VDR,TGFB1#VDR,Fibroblast,0.0,0.0,944
ATP1A1,BMP6,VDR,BMP6#VDR,Fibroblast,0.0,0.0,944
ATP1A1,GDF11,VDR,GDF11#VDR,Fibroblast,0.0,0.0,944
ATP1A1,IL12A,XBP1,IL12A#XBP1,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,AR,BMP2#AR,IEC,1.1189291e-10,1.9784743e-11,7778
ATP1A1,IL18,CREB1,IL18#CREB1,IEC,-1.491242e-07,5.4702674e-08,7778
ATP1A1,CCL15,CREB3,CCL15#CREB3,IEC,-2.6802796e-05,2.9982557e-06,7778
ATP1A1,IL18,ELK1,IL18#ELK1,IEC,-6.2289496e-07,1.6454516e-07,7778
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,IEC,3.3658867e-05,3.912455e-06,7778
ATP1A1,IFNG,ESRRA,IFNG#ESRRA,IEC,1.2238926e-05,1.1269864e-06,7778
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,IEC,-3.251775e-05,3.1781046e-06,7778
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,IEC,0.00014514537,3.196263e-05,7778
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,IEC,7.6728264e-07,1.1530912e-07,7778
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,IEC,-1.6339101e-05,2.780752e-06,7778
ATP1A1,BMP2,HES1,BMP2#HES1,IEC,-7.0345865e-05,5.091828e-06,7778
ATP1A1,BMP4,HES1,BMP4#HES1,IEC,2.1872896e-05,4.2684037e-06,7778
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,IEC,1.14946246e-07,3.2260004e-08,7778
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,IEC,5.1746523e-05,1.8090817e-05,7778
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,IEC,0.00010475746,1.9257981e-05,7778
ATP1A1,BMP2,ID4,BMP2#ID4,IEC,1.8257838e-07,6.864777e-08,7778
ATP1A1,EGF,JUN,EGF#JUN,IEC,3.2729696e-07,9.773137e-08,7778
ATP1A1,TGFB1,JUN,TGFB1#JUN,IEC,1.5635964e-06,3.5904992e-07,7778
ATP1A1,TGFA,JUN,TGFA#JUN,IEC,-0.00030391716,9.549201e-05,7778
ATP1A1,IL18,KLF16,IL18#KLF16,IEC,-7.7938466e-07,1.5242406e-07,7778
ATP1A1,IFNG,KLF4,IFNG#KLF4,IEC,1.1484492e-06,4.3500356e-07,7778
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,IEC,-0.001216001,0.00028986402,7778
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,IEC,-0.0025816988,0.000676616,7778
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,IEC,1.4888965e-07,2.4407031e-08,7778
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,IEC,1.0489962e-05,2.8129607e-06,7778
ATP1A1,BMP6,KLF5,BMP6#KLF5,IEC,0.000112345355,4.4624772e-05,7778
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,IEC,1.2847651e-07,1.3646943e-08,7778
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,IEC,8.509271e-08,3.140248e-08,7778
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,IEC,-1.3610469e-05,2.461103e-06,7778
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,IEC,5.0470527e-07,1.977341e-07,7778
ATP1A1,VEGFA,PAX1,VEGFA#PAX1,IEC,-1.919566e-07,1.9437435e-08,7778
ATP1A1,IL18,POLR2A,IL18#POLR2A,IEC,-2.4351118e-06,8.0776914e-07,7778
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,IEC,-0.00015651881,1.7297081e-05,7778
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,IEC,5.052855e-07,1.0783484e-07,7778
ATP1A1,CXCL12,RELA,CXCL12#RELA,IEC,2.595519e-06,3.2971985e-07,7778
ATP1A1,BMP2,REST,BMP2#REST,IEC,-0.00011064169,5.553185e-05,7778
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,IEC,-1.3004053e-05,1.4956014e-06,7778
ATP1A1,BMP2,RXRA,BMP2#RXRA,IEC,-0.0010308072,0.00018977908,7778
ATP1A1,BMP6,RXRA,BMP6#RXRA,IEC,7.315373e-05,1.6742166e-05,7778
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,IEC,8.3654486e-05,1.7324903e-05,7778
ATP1A1,IL18,SIN3A,IL18#SIN3A,IEC,-2.465789e-07,1.0111146e-07,7778
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,IEC,2.09394e-06,5.9089035e-07,7778
ATP1A1,IL18,SMAD1,IL18#SMAD1,IEC,-1.8796137e-13,6.183142e-14,7778
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,IEC,3.3643016e-07,2.7749875e-08,7778
ATP1A1,LIF,SMC3,LIF#SMC3,IEC,-3.867997e-09,4.2828485e-10,7778
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,IEC,-6.078552e-08,5.9536025e-09,7778
ATP1A1,PDGFA,SP1,PDGFA#SP1,IEC,-0.00015107855,5.0022936e-05,7778
ATP1A1,IL18,SREBF1,IL18#SREBF1,IEC,7.4768373e-06,1.080207e-06,7778
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,IEC,2.8725932e-08,4.8886233e-09,7778
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,IEC,7.67649e-06,2.0216637e-06,7778
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,IEC,2.9683227e-08,1.268349e-08,7778
ATP1A1,GAS6,TFEB,GAS6#TFEB,IEC,0.00010877651,3.5695593e-05,7778
ATP1A1,TGFB1,VDR,TGFB1#VDR,IEC,3.98929e-05,4.9997616e-06,7778
ATP1A1,BMP6,VDR,BMP6#VDR,IEC,0.0002735756,4.8020986e-05,7778
ATP1A1,GDF11,VDR,GDF11#VDR,IEC,-3.9211283e-09,1.0429625e-09,7778
ATP1A1,IL12A,XBP1,IL12A#XBP1,IEC,-1.9032873e-08,1.3758965e-09,7778
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,IEC,-7.853026e-06,8.6638374e-07,7778
ATP1A1,BMP2,AR,BMP2#AR,MAST,0.0,0.0,171
ATP1A1,IL18,CREB1,IL18#CREB1,MAST,0.0,0.0,171
ATP1A1,CCL15,CREB3,CCL15#CREB3,MAST,0.0,0.0,171
ATP1A1,IL18,ELK1,IL18#ELK1,MAST,0.0,0.0,171
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,MAST,0.0,0.0,171
ATP1A1,IFNG,ESRRA,IFNG#ESRRA,MAST,0.0,0.0,171
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,MAST,0.0,0.0,171
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,MAST,0.0,0.0,171
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,MAST,0.0,0.0,171
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,MAST,0.0,0.0,171
ATP1A1,BMP2,HES1,BMP2#HES1,MAST,0.0,0.0,171
ATP1A1,BMP4,HES1,BMP4#HES1,MAST,0.0,0.0,171
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,MAST,0.0,0.0,171
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,MAST,0.0,0.0,171
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,MAST,0.0,0.0,171
ATP1A1,BMP2,ID4,BMP2#ID4,MAST,0.0,0.0,171
ATP1A1,EGF,JUN,EGF#JUN,MAST,0.0,0.0,171
ATP1A1,TGFB1,JUN,TGFB1#JUN,MAST,0.0,0.0,171
ATP1A1,TGFA,JUN,TGFA#JUN,MAST,0.0,0.0,171
ATP1A1,IL18,KLF16,IL18#KLF16,MAST,0.0,0.0,171
ATP1A1,IFNG,KLF4,IFNG#KLF4,MAST,0.0,0.0,171
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,MAST,0.0,0.0,171
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,MAST,0.0,0.0,171
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,MAST,0.0,0.0,171
