gene,ligand,receptor,pair,cell_type,mean,std,n
CD3E,FLT3LG,FLT3,FLT3LG$FLT3,CD8 T Cell,0.0,0.0,12339
CD3E,SEMA3C,NRP1,SEMA3C$NRP1,CD8 T Cell,-0.00010234046,2.9097808e-05,12339
CD3E,SEMA3C,NRP2,SEMA3C$NRP2,CD8 T Cell,-6.790242e-09,2.0281212e-07,12339
CD3E,ADM,CALCRL,ADM$CALCRL,CD8 T Cell,-1.1354001e-06,4.3270197e-07,12339
CD3E,GAS6,AXL,GAS6$AXL,CD8 T Cell,-4.8467668e-05,1.49957905e-05,12339
CD3E,GAS6,TYRO3,GAS6$TYRO3,CD8 T Cell,2.8376015e-10,6.7260586e-11,12339
CD3E,GRN,SORT1,GRN$SORT1,CD8 T Cell,-0.000120787365,2.501778e-05,12339
CD3E,PROS1,AXL,PROS1$AXL,CD8 T Cell,-3.0808888e-08,1.3688173e-08,12339
CD3E,BTLA,TNFRSF14,BTLA$TNFRSF14,CD8 T Cell,-1.0067563e-05,3.8643193e-06,12339
CD3E,BAG6,NCR3,BAG6$NCR3,CD8 T Cell,-6.391155e-05,1.6413864e-05,12339
CD3E,LGALS9,HAVCR2,LGALS9$HAVCR2,CD8 T Cell,6.0727187e-05,2.9350167e-05,12339
CD3E,LGALS9,CD44,LGALS9$CD44,CD8 T Cell,0.0015156124,0.0001702007,12339
CD3E,LAMB3,CD44,LAMB3$CD44,CD8 T Cell,9.91345e-07,2.5844895e-07,12339
CD3E,CD40LG,CD40,CD40LG$CD40,CD8 T Cell,1.9383672e-08,5.650241e-07,12339
CD3E,CD99,CD99,CD99$CD99,CD8 T Cell,6.7125343e-06,1.8575523e-06,12339
CD3E,CDH1,CDH1,CDH1$CDH1,CD8 T Cell,9.548664e-07,1.9041815e-07,12339
CD3E,CDH1,ITGAE,CDH1$ITGAE,CD8 T Cell,1.739266e-06,7.8702925e-07,12339
CD3E,ICAM1,ITGB2,ICAM1$ITGB2,CD8 T Cell,-2.8417668e-09,8.5883876e-08,12339
CD3E,ICAM1,ITGAL,ICAM1$ITGAL,CD8 T Cell,2.9208163e-06,9.16316e-07,12339
CD3E,ITGB2,ICAM1,ITGB2$ICAM1,CD8 T Cell,-1.3511307e-08,3.9999645e-07,12339
CD3E,F11R,ITGAL,F11R$ITGAL,CD8 T Cell,1.1543861e-05,2.6024416e-06,12339
CD3E,F11R,F11R,F11R$F11R,CD8 T Cell,-5.375667e-07,1.9937126e-07,12339
CD3E,LCK,CD8A,LCK$CD8A,CD8 T Cell,6.764932e-05,1.8469345e-05,12339
CD3E,PECAM1,PECAM1,PECAM1$PECAM1,CD8 T Cell,-6.511323e-08,1.496242e-08,12339
CD3E,THY1,ITGB2,THY1$ITGB2,CD8 T Cell,1.231541e-08,3.608462e-07,12339
CD3E,TGFB1,TGFBR2,TGFB1$TGFBR2,other,3.1125705e-08,8.025878e-08,231605
CD3E,TGFB2,TGFBR2,TGFB2$TGFBR2,other,1.3773249e-06,4.174171e-06,231605
CD3E,TGFB3,TGFBR1,TGFB3$TGFBR1,other,2.0189135e-07,2.123929e-06,231605
CD3E,TGFB3,TGFBR2,TGFB3$TGFBR2,other,6.9158426e-07,4.4897038e-06,231605
CD3E,BMP2,BMPR2,BMP2$BMPR2,other,-8.938616e-08,2.5918692e-07,231605
CD3E,BMP5,BMPR2,BMP5$BMPR2,other,-2.9579653e-08,8.967994e-08,231605
CD3E,GDF15,TGFBR2,GDF15$TGFBR2,other,5.2001898e-08,1.5404092e-07,231605
CD3E,TGFA,EGFR,TGFA$EGFR,other,-8.122292e-09,2.5244487e-08,231605
CD3E,PDGFA,PDGFRA,PDGFA$PDGFRA,other,-1.07025876e-07,3.2015467e-07,231605
CD3E,PDGFA,PDGFRB,PDGFA$PDGFRB,other,-6.0694174e-07,1.846911e-06,231605
CD3E,PDGFC,PDGFRA,PDGFC$PDGFRA,other,-2.0533355e-06,6.0236257e-06,231605
CD3E,VEGFA,KDR,VEGFA$KDR,other,-2.805663e-07,8.343495e-07,231605
CD3E,VEGFD,KDR,VEGFD$KDR,other,-1.0751625e-08,3.1615784e-08,231605
CD3E,CCL8,CCR1,CCL8$CCR1,other,-4.084437e-07,4.3822524e-06,231605
CD3E,CCL7,CCR1,CCL7$CCR1,other,-2.8666915e-07,3.017994e-06,231605
CD3E,CCL13,CCR1,CCL13$CCR1,other,-1.2515416e-06,1.2931144e-05,231605
CD3E,CCL14,CCR1,CCL14$CCR1,other,2.8179533e-08,3.1226517e-07,231605
CD3E,CCL22,CCR4,CCL22$CCR4,other,-6.178028e-08,4.9887007e-07,231605
CD3E,CCL19,CCR7,CCL19$CCR7,other,1.3784068e-06,2.0128082e-05,231605
CD3E,CXCL9,CXCR3,CXCL9$CXCR3,other,3.6066867e-06,1.9993253e-05,231605
CD3E,CXCL10,CXCR3,CXCL10$CXCR3,other,9.478687e-08,4.8716373e-07,231605
CD3E,CXCL13,CXCR3,CXCL13$CXCR3,other,4.3396304e-07,4.601154e-06,231605
CD3E,CXCL12,CXCR4,CXCL12$CXCR4,other,0.00034108662,0.00085678604,231605
CD3E,CXCL13,CXCR5,CXCL13$CXCR5,other,5.404807e-09,2.71638e-08,231605
CD3E,CXCL16,CXCR6,CXCL16$CXCR6,other,4.325979e-05,0.0001281369,231605
CD3E,CX3CL1,CX3CR1,CX3CL1$CX3CR1,other,-1.6376795e-06,4.9535615e-06,231605
CD3E,IL2,IL2RG,IL2$IL2RG,other,7.5997235e-09,1.9770061e-08,231605
CD3E,IL7,IL2RG,IL7$IL2RG,other,5.024309e-06,1.526966e-05,231605
CD3E,IL15,IL2RG,IL15$IL2RG,other,4.3626056e-07,2.1853211e-06,231605
CD3E,IL6,IL6ST,IL6$IL6ST,other,8.3853143e-07,2.5200998e-06,231605
CD3E,EBI3,IL6ST,EBI3$IL6ST,other,-3.8230252e-07,1.159917e-06,231605
CD3E,IL34,CSF1R,IL34$CSF1R,other,6.0748626e-08,6.4881e-07,231605
CD3E,CSF1,CSF1R,CSF1$CSF1R,other,-1.5353281e-08,1.4264625e-06,231605
CD3E,IL16,CD4,IL16$CD4,other,-7.212139e-05,0.00034630793,231605
CD3E,LTA,TNFRSF14,LTA$TNFRSF14,other,-3.7076155e-09,1.1060149e-08,231605
CD3E,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,other,4.790584e-06,1.39531e-05,231605
CD3E,TNFSF12,TNFRSF12A,TNFSF12$TNFRSF12A,other,8.57835e-09,2.7032533e-08,231605
CD3E,TNFSF13B,TNFRSF13C,TNFSF13B$TNFRSF13C,other,1.3101632e-07,1.3716317e-06,231605
CD3E,CD40LG,ITGAM,CD40LG$ITGAM,other,4.8575345e-07,5.1890656e-06,231605
CD3E,CD40LG,ITGB2,CD40LG$ITGB2,other,5.437791e-06,4.49475e-05,231605
CD3E,RETN,TLR4,RETN$TLR4,other,-1.0985618e-07,1.1722716e-06,231605
CD3E,ANGPTL2,TLR4,ANGPTL2$TLR4,other,5.7519525e-08,5.9450844e-07,231605
CD3E,ANGPTL4,CDH11,ANGPTL4$CDH11,other,-1.0653841e-09,3.2373149e-09,231605
CD3E,ANGPT1,TEK,ANGPT1$TEK,other,-2.1088773e-09,6.1868533e-09,231605
CD3E,POSTN,ITGAV,POSTN$ITGAV,other,-4.6277898e-07,2.2467875e-06,231605
CD3E,POSTN,ITGB5,POSTN$ITGB5,other,-3.8643584e-06,2.9439003e-05,231605
CD3E,C4A,C3AR1,C4A$C3AR1,other,6.64948e-07,7.1509367e-06,231605
CD3E,C4A,CR2,C4A$CR2,other,-6.0817047e-07,3.0426252e-06,231605
CD3E,GZMA,F2R,GZMA$F2R,other,4.5224165e-06,1.3663387e-05,231605
CD3E,FLT3LG,FLT3,FLT3LG$FLT3,other,1.0288208e-07,1.6741524e-06,231605
CD3E,SEMA3C,NRP1,SEMA3C$NRP1,other,-1.0956607e-05,3.0958174e-05,231605
CD3E,SEMA3C,NRP2,SEMA3C$NRP2,other,-5.87168e-08,6.3792015e-07,231605
CD3E,ADM,CALCRL,ADM$CALCRL,other,-1.17408185e-07,3.584942e-07,231605
CD3E,GAS6,AXL,GAS6$AXL,other,-3.1381269e-06,2.3154491e-05,231605
CD3E,GAS6,TYRO3,GAS6$TYRO3,other,2.8911217e-11,8.4522944e-11,231605
CD3E,GRN,SORT1,GRN$SORT1,other,-1.3376851e-05,3.7363065e-05,231605
CD3E,PROS1,AXL,PROS1$AXL,other,-3.2371898e-09,1.4149584e-08,231605
CD3E,BTLA,TNFRSF14,BTLA$TNFRSF14,other,-5.368528e-07,4.0638292e-06,231605
CD3E,BAG6,NCR3,BAG6$NCR3,other,-7.2778435e-06,2.1293748e-05,231605
CD3E,LGALS9,HAVCR2,LGALS9$HAVCR2,other,6.105911e-06,3.022471e-05,231605
CD3E,LGALS9,CD44,LGALS9$CD44,other,0.00017387656,0.00047389272,231605
CD3E,LAMB3,CD44,LAMB3$CD44,other,9.8086126e-08,2.891005e-07,231605
CD3E,CD40LG,CD40,CD40LG$CD40,other,4.0726047e-07,2.234938e-06,231605
CD3E,CD99,CD99,CD99$CD99,other,6.9255486e-07,2.064275e-06,231605
CD3E,CDH1,CDH1,CDH1$CDH1,other,9.7757614e-08,2.8496606e-07,231605
CD3E,CDH1,ITGAE,CDH1$ITGAE,other,2.2027044e-07,6.666597e-07,231605
CD3E,ICAM1,ITGB2,ICAM1$ITGB2,other,-2.2787772e-08,2.4587115e-07,231605
CD3E,ICAM1,ITGAL,ICAM1$ITGAL,other,3.3388284e-07,9.850588e-07,231605
CD3E,ITGB2,ICAM1,ITGB2$ICAM1,other,-1.2209071e-07,1.285136e-06,231605
CD3E,F11R,ITGAL,F11R$ITGAL,other,1.2028187e-06,3.5240985e-06,231605
CD3E,F11R,F11R,F11R$F11R,other,-5.9866295e-08,1.7969892e-07,231605
CD3E,LCK,CD8A,LCK$CD8A,other,7.967013e-06,2.3495772e-05,231605
CD3E,PECAM1,PECAM1,PECAM1$PECAM1,other,-6.9699224e-09,2.0423004e-08,231605
CD3E,THY1,ITGB2,THY1$ITGB2,other,1.0016048e-07,1.045063e-06,231605
CD4,TGFB1,TGFBR1,TGFB1$TGFBR1,CD4 T Cell,9.363285e-05,7.2724535e-05,34384
CD4,TGFB1,TGFBR2,TGFB1$TGFBR2,CD4 T Cell,0.000108320346,8.329072e-05,34384
CD4,TGFB2,TGFBR1,TGFB2$TGFBR1,CD4 T Cell,0.00019430884,0.00015194323,34384
CD4,TGFB2,TGFBR2,TGFB2$TGFBR2,CD4 T Cell,0.0002386631,0.00018036294,34384
CD4,TGFB3,TGFBR1,TGFB3$TGFBR1,CD4 T Cell,0.00035264518,0.00026312112,34384
CD4,TGFB3,TGFBR2,TGFB3$TGFBR2,CD4 T Cell,0.00036595797,0.0002676347,34384
CD4,TGFB2,ACVR1B,TGFB2$ACVR1B,CD4 T Cell,2.6579075e-06,2.074951e-06,34384
CD4,TGFB3,ACVR1B,TGFB3$ACVR1B,CD4 T Cell,1.6699927e-05,1.3209425e-05,34384
CD4,TGFB3,ACVR1,TGFB3$ACVR1,CD4 T Cell,-1.0239285e-08,8.6949905e-09,34384
CD4,BMP2,BMPR2,BMP2$BMPR2,CD4 T Cell,1.188139e-05,8.607021e-06,34384
CD4,BMP4,BMPR2,BMP4$BMPR2,CD4 T Cell,1.9361913e-07,1.346357e-07,34384
CD4,BMP5,ACVR1,BMP5$ACVR1,CD4 T Cell,1.2765073e-05,9.215369e-06,34384
CD4,BMP5,BMPR2,BMP5$BMPR2,CD4 T Cell,7.783298e-05,5.7040626e-05,34384
CD4,BMP5,BMPR1A,BMP5$BMPR1A,CD4 T Cell,4.0398213e-06,3.2298137e-06,34384
CD4,BMP7,BMPR2,BMP7$BMPR2,CD4 T Cell,1.76786e-05,1.4342065e-05,34384
CD4,GDF11,TGFBR1,GDF11$TGFBR1,CD4 T Cell,0.0001382013,0.00010163957,34384
CD4,GDF15,TGFBR2,GDF15$TGFBR2,CD4 T Cell,0.000392664,0.0002811848,34384
CD4,EGF,EGFR,EGF$EGFR,CD4 T Cell,1.975922e-07,8.1847496e-08,34384
CD4,TGFA,EGFR,TGFA$EGFR,CD4 T Cell,-3.149366e-07,3.0581015e-07,34384
CD4,TGFA,ERBB2,TGFA$ERBB2,CD4 T Cell,1.6710947e-08,1.20126735e-08,34384
CD4,HBEGF,EGFR,HBEGF$EGFR,CD4 T Cell,-3.657743e-08,1.3349072e-07,34384
CD4,HBEGF,ERBB2,HBEGF$ERBB2,CD4 T Cell,-1.0046539e-09,8.5021395e-10,34384
CD4,PDGFA,PDGFRA,PDGFA$PDGFRA,CD4 T Cell,3.088802e-07,3.236047e-07,34384
CD4,PDGFA,PDGFRB,PDGFA$PDGFRB,CD4 T Cell,-4.8007214e-06,3.6594938e-06,34384
CD4,PDGFC,PDGFRA,PDGFC$PDGFRA,CD4 T Cell,2.1810284e-07,1.4375217e-07,34384
CD4,CCL8,CCR1,CCL8$CCR1,CD4 T Cell,-3.1373636e-06,2.3423913e-06,34384
CD4,CCL7,CCR1,CCL7$CCR1,CD4 T Cell,-0.00013507719,9.6140895e-05,34384
CD4,CCL13,CCR1,CCL13$CCR1,CD4 T Cell,0.00037149663,0.00025183236,34384
CD4,CCL14,CCR1,CCL14$CCR1,CD4 T Cell,0.0003162113,0.0002196879,34384
CD4,CCL8,CCR2,CCL8$CCR2,CD4 T Cell,-2.4536394e-06,2.5730724e-06,34384
CD4,CCL7,CCR2,CCL7$CCR2,CD4 T Cell,-2.563248e-10,2.4556776e-10,34384
CD4,CCL17,CCR4,CCL17$CCR4,CD4 T Cell,-2.2905708e-09,4.3435096e-09,34384
CD4,CCL22,CCR4,CCL22$CCR4,CD4 T Cell,-1.3596632e-07,2.22931e-07,34384
