gene,ligand,tf,pair,cell_type,mean,std,n
CD4,BMP2,REST,BMP2#REST,Fibroblast,0.0,0.0,1369
CD4,PDGFD,REST,PDGFD#REST,Fibroblast,0.0,0.0,1369
CD4,BMP2,RXRA,BMP2#RXRA,Fibroblast,0.0,0.0,1369
CD4,BMP6,RXRA,BMP6#RXRA,Fibroblast,0.0,0.0,1369
CD4,CXCL12,RXRA,CXCL12#RXRA,Fibroblast,0.0,0.0,1369
CD4,IL26,RXRA,IL26#RXRA,Fibroblast,0.0,0.0,1369
CD4,IL18,SIN3A,IL18#SIN3A,Fibroblast,0.0,0.0,1369
CD4,LIF,SMC3,LIF#SMC3,Fibroblast,0.0,0.0,1369
CD4,BMP4,TBX2,BMP4#TBX2,Fibroblast,0.0,0.0,1369
CD4,BMP4,TFAP2A,BMP4#TFAP2A,Fibroblast,0.0,0.0,1369
CD4,BMP6,VDR,BMP6#VDR,Fibroblast,0.0,0.0,1369
CD4,IGF1,ZFX,IGF1#ZFX,Fibroblast,0.0,0.0,1369
CD4,PDGFB,ZNF281,PDGFB#ZNF281,Fibroblast,0.0,0.0,1369
CD4,TGFB1,ZNF281,TGFB1#ZNF281,Fibroblast,0.0,0.0,1369
CD4,IL18,ELK1,IL18#ELK1,IEC,0.0,0.0,5043
CD4,ADM,ELK1,ADM#ELK1,IEC,0.0,0.0,5043
CD4,VEGFA,ETS1,VEGFA#ETS1,IEC,0.0,0.0,5043
CD4,IGF1,FOXO3,IGF1#FOXO3,IEC,0.0,0.0,5043
CD4,BMP4,GATA2,BMP4#GATA2,IEC,0.0,0.0,5043
CD4,IL26,HDAC2,IL26#HDAC2,IEC,0.0,0.0,5043
CD4,IL18,KLF16,IL18#KLF16,IEC,0.0,0.0,5043
CD4,IL26,KLF16,IL26#KLF16,IEC,0.0,0.0,5043
CD4,VEGFC,MAX,VEGFC#MAX,IEC,0.0,0.0,5043
CD4,EBI3,MAX,EBI3#MAX,IEC,0.0,0.0,5043
CD4,IL26,MAX,IL26#MAX,IEC,0.0,0.0,5043
CD4,VEGFA,MEF2C,VEGFA#MEF2C,IEC,0.0,0.0,5043
CD4,BMP4,MEIS1,BMP4#MEIS1,IEC,0.0,0.0,5043
CD4,ADM,NF1,ADM#NF1,IEC,0.0,0.0,5043
CD4,WNT5A,NF1,WNT5A#NF1,IEC,0.0,0.0,5043
CD4,CSF1,NFATC1,CSF1#NFATC1,IEC,0.0,0.0,5043
CD4,IL18,NFATC4,IL18#NFATC4,IEC,0.0,0.0,5043
CD4,IL18,PTEN,IL18#PTEN,IEC,0.0,0.0,5043
CD4,BMP2,REST,BMP2#REST,IEC,0.0,0.0,5043
CD4,PDGFD,REST,PDGFD#REST,IEC,0.0,0.0,5043
CD4,BMP2,RXRA,BMP2#RXRA,IEC,0.0,0.0,5043
CD4,BMP6,RXRA,BMP6#RXRA,IEC,0.0,0.0,5043
CD4,CXCL12,RXRA,CXCL12#RXRA,IEC,0.0,0.0,5043
CD4,IL26,RXRA,IL26#RXRA,IEC,0.0,0.0,5043
CD4,IL18,SIN3A,IL18#SIN3A,IEC,0.0,0.0,5043
CD4,LIF,SMC3,LIF#SMC3,IEC,0.0,0.0,5043
CD4,BMP4,TBX2,BMP4#TBX2,IEC,0.0,0.0,5043
CD4,BMP4,TFAP2A,BMP4#TFAP2A,IEC,0.0,0.0,5043
CD4,BMP6,VDR,BMP6#VDR,IEC,0.0,0.0,5043
CD4,IGF1,ZFX,IGF1#ZFX,IEC,0.0,0.0,5043
CD4,PDGFB,ZNF281,PDGFB#ZNF281,IEC,0.0,0.0,5043
CD4,TGFB1,ZNF281,TGFB1#ZNF281,IEC,0.0,0.0,5043
CD4,IL18,ELK1,IL18#ELK1,MAST,0.0,0.0,131
CD4,ADM,ELK1,ADM#ELK1,MAST,0.0,0.0,131
CD4,VEGFA,ETS1,VEGFA#ETS1,MAST,0.0,0.0,131
CD4,IGF1,FOXO3,IGF1#FOXO3,MAST,0.0,0.0,131
CD4,BMP4,GATA2,BMP4#GATA2,MAST,0.0,0.0,131
CD4,IL26,HDAC2,IL26#HDAC2,MAST,0.0,0.0,131
CD4,IL18,KLF16,IL18#KLF16,MAST,0.0,0.0,131
CD4,IL26,KLF16,IL26#KLF16,MAST,0.0,0.0,131
CD4,VEGFC,MAX,VEGFC#MAX,MAST,0.0,0.0,131
CD4,EBI3,MAX,EBI3#MAX,MAST,0.0,0.0,131
CD4,IL26,MAX,IL26#MAX,MAST,0.0,0.0,131
CD4,VEGFA,MEF2C,VEGFA#MEF2C,MAST,0.0,0.0,131
CD4,BMP4,MEIS1,BMP4#MEIS1,MAST,0.0,0.0,131
CD4,ADM,NF1,ADM#NF1,MAST,0.0,0.0,131
CD4,WNT5A,NF1,WNT5A#NF1,MAST,0.0,0.0,131
CD4,CSF1,NFATC1,CSF1#NFATC1,MAST,0.0,0.0,131
CD4,IL18,NFATC4,IL18#NFATC4,MAST,0.0,0.0,131
CD4,IL18,PTEN,IL18#PTEN,MAST,0.0,0.0,131
CD4,BMP2,REST,BMP2#REST,MAST,0.0,0.0,131
CD4,PDGFD,REST,PDGFD#REST,MAST,0.0,0.0,131
CD4,BMP2,RXRA,BMP2#RXRA,MAST,0.0,0.0,131
CD4,BMP6,RXRA,BMP6#RXRA,MAST,0.0,0.0,131
CD4,CXCL12,RXRA,CXCL12#RXRA,MAST,0.0,0.0,131
CD4,IL26,RXRA,IL26#RXRA,MAST,0.0,0.0,131
CD4,IL18,SIN3A,IL18#SIN3A,MAST,0.0,0.0,131
CD4,LIF,SMC3,LIF#SMC3,MAST,0.0,0.0,131
CD4,BMP4,TBX2,BMP4#TBX2,MAST,0.0,0.0,131
CD4,BMP4,TFAP2A,BMP4#TFAP2A,MAST,0.0,0.0,131
CD4,BMP6,VDR,BMP6#VDR,MAST,0.0,0.0,131
CD4,IGF1,ZFX,IGF1#ZFX,MAST,0.0,0.0,131
CD4,PDGFB,ZNF281,PDGFB#ZNF281,MAST,0.0,0.0,131
CD4,TGFB1,ZNF281,TGFB1#ZNF281,MAST,0.0,0.0,131
CD4,IL18,ELK1,IL18#ELK1,MNP,4.785237e-08,2.8685823e-10,505
CD4,ADM,ELK1,ADM#ELK1,MNP,2.5223912e-07,1.8080711e-09,505
CD4,VEGFA,ETS1,VEGFA#ETS1,MNP,2.0457382e-07,2.6157836e-09,505
CD4,IGF1,FOXO3,IGF1#FOXO3,MNP,-5.9933827e-09,5.3764687e-11,505
CD4,BMP4,GATA2,BMP4#GATA2,MNP,3.3080926e-07,3.2962524e-09,505
CD4,IL26,HDAC2,IL26#HDAC2,MNP,5.1946905e-08,2.2212823e-09,505
CD4,IL18,KLF16,IL18#KLF16,MNP,-2.2050553e-07,1.7773959e-09,505
CD4,IL26,KLF16,IL26#KLF16,MNP,-2.40626e-08,1.4236418e-10,505
CD4,VEGFC,MAX,VEGFC#MAX,MNP,1.6572018e-07,1.89083e-09,505
CD4,EBI3,MAX,EBI3#MAX,MNP,-6.056136e-09,4.8011767e-10,505
CD4,IL26,MAX,IL26#MAX,MNP,-3.7530854e-09,5.1781846e-11,505
CD4,VEGFA,MEF2C,VEGFA#MEF2C,MNP,2.3070337e-08,4.8838766e-10,505
CD4,BMP4,MEIS1,BMP4#MEIS1,MNP,-5.2995497e-10,4.7480526e-12,505
CD4,ADM,NF1,ADM#NF1,MNP,2.4778996e-07,1.5309829e-09,505
CD4,WNT5A,NF1,WNT5A#NF1,MNP,2.1448376e-08,3.8306855e-10,505
CD4,CSF1,NFATC1,CSF1#NFATC1,MNP,-3.5719374e-08,2.7691138e-10,505
CD4,IL18,NFATC4,IL18#NFATC4,MNP,-1.7631864e-08,2.627317e-10,505
CD4,IL18,PTEN,IL18#PTEN,MNP,8.385816e-08,4.6324535e-09,505
CD4,BMP2,REST,BMP2#REST,MNP,-2.4587192e-07,1.5461313e-09,505
CD4,PDGFD,REST,PDGFD#REST,MNP,-3.447895e-08,4.5349313e-10,505
CD4,BMP2,RXRA,BMP2#RXRA,MNP,8.6758064e-07,7.2658217e-09,505
CD4,BMP6,RXRA,BMP6#RXRA,MNP,6.348552e-07,6.8130546e-09,505
CD4,CXCL12,RXRA,CXCL12#RXRA,MNP,2.7972288e-07,1.0380298e-08,505
CD4,IL26,RXRA,IL26#RXRA,MNP,-2.6476854e-08,5.2865534e-10,505
CD4,IL18,SIN3A,IL18#SIN3A,MNP,-9.0005706e-08,2.0074535e-09,505
CD4,LIF,SMC3,LIF#SMC3,MNP,-3.7398625e-08,7.91539e-10,505
CD4,BMP4,TBX2,BMP4#TBX2,MNP,-4.2419927e-08,1.7282934e-09,505
CD4,BMP4,TFAP2A,BMP4#TFAP2A,MNP,-5.074986e-09,1.3556847e-10,505
CD4,BMP6,VDR,BMP6#VDR,MNP,-5.7467435e-08,1.6333347e-09,505
CD4,IGF1,ZFX,IGF1#ZFX,MNP,-4.0264965e-08,4.192241e-10,505
CD4,PDGFB,ZNF281,PDGFB#ZNF281,MNP,8.243661e-11,6.191544e-12,505
CD4,TGFB1,ZNF281,TGFB1#ZNF281,MNP,-1.883279e-09,3.0756654e-11,505
CD4,IL18,ELK1,IL18#ELK1,Muscularis_mucosa,0.0,0.0,83
CD4,ADM,ELK1,ADM#ELK1,Muscularis_mucosa,0.0,0.0,83
CD4,VEGFA,ETS1,VEGFA#ETS1,Muscularis_mucosa,0.0,0.0,83
CD4,IGF1,FOXO3,IGF1#FOXO3,Muscularis_mucosa,0.0,0.0,83
CD4,BMP4,GATA2,BMP4#GATA2,Muscularis_mucosa,0.0,0.0,83
CD4,IL26,HDAC2,IL26#HDAC2,Muscularis_mucosa,0.0,0.0,83
CD4,IL18,KLF16,IL18#KLF16,Muscularis_mucosa,0.0,0.0,83
CD4,IL26,KLF16,IL26#KLF16,Muscularis_mucosa,0.0,0.0,83
CD4,VEGFC,MAX,VEGFC#MAX,Muscularis_mucosa,0.0,0.0,83
CD4,EBI3,MAX,EBI3#MAX,Muscularis_mucosa,0.0,0.0,83
CD4,IL26,MAX,IL26#MAX,Muscularis_mucosa,0.0,0.0,83
CD4,VEGFA,MEF2C,VEGFA#MEF2C,Muscularis_mucosa,0.0,0.0,83
CD4,BMP4,MEIS1,BMP4#MEIS1,Muscularis_mucosa,0.0,0.0,83
CD4,ADM,NF1,ADM#NF1,Muscularis_mucosa,0.0,0.0,83
CD4,WNT5A,NF1,WNT5A#NF1,Muscularis_mucosa,0.0,0.0,83
CD4,CSF1,NFATC1,CSF1#NFATC1,Muscularis_mucosa,0.0,0.0,83
CD4,IL18,NFATC4,IL18#NFATC4,Muscularis_mucosa,0.0,0.0,83
CD4,IL18,PTEN,IL18#PTEN,Muscularis_mucosa,0.0,0.0,83
CD4,BMP2,REST,BMP2#REST,Muscularis_mucosa,0.0,0.0,83
CD4,PDGFD,REST,PDGFD#REST,Muscularis_mucosa,0.0,0.0,83
CD4,BMP2,RXRA,BMP2#RXRA,Muscularis_mucosa,0.0,0.0,83
CD4,BMP6,RXRA,BMP6#RXRA,Muscularis_mucosa,0.0,0.0,83
CD4,CXCL12,RXRA,CXCL12#RXRA,Muscularis_mucosa,0.0,0.0,83
CD4,IL26,RXRA,IL26#RXRA,Muscularis_mucosa,0.0,0.0,83
CD4,IL18,SIN3A,IL18#SIN3A,Muscularis_mucosa,0.0,0.0,83
CD4,LIF,SMC3,LIF#SMC3,Muscularis_mucosa,0.0,0.0,83
CD4,BMP4,TBX2,BMP4#TBX2,Muscularis_mucosa,0.0,0.0,83
CD4,BMP4,TFAP2A,BMP4#TFAP2A,Muscularis_mucosa,0.0,0.0,83
CD4,BMP6,VDR,BMP6#VDR,Muscularis_mucosa,0.0,0.0,83
CD4,IGF1,ZFX,IGF1#ZFX,Muscularis_mucosa,0.0,0.0,83
CD4,PDGFB,ZNF281,PDGFB#ZNF281,Muscularis_mucosa,0.0,0.0,83
CD4,TGFB1,ZNF281,TGFB1#ZNF281,Muscularis_mucosa,0.0,0.0,83
CD4,IL18,ELK1,IL18#ELK1,Myofibroblast,0.0,0.0,353
CD4,ADM,ELK1,ADM#ELK1,Myofibroblast,0.0,0.0,353
CD4,VEGFA,ETS1,VEGFA#ETS1,Myofibroblast,0.0,0.0,353
CD4,IGF1,FOXO3,IGF1#FOXO3,Myofibroblast,0.0,0.0,353
CD4,BMP4,GATA2,BMP4#GATA2,Myofibroblast,0.0,0.0,353
CD4,IL26,HDAC2,IL26#HDAC2,Myofibroblast,0.0,0.0,353
CD4,IL18,KLF16,IL18#KLF16,Myofibroblast,0.0,0.0,353
CD4,IL26,KLF16,IL26#KLF16,Myofibroblast,0.0,0.0,353
CD4,VEGFC,MAX,VEGFC#MAX,Myofibroblast,0.0,0.0,353
CD4,EBI3,MAX,EBI3#MAX,Myofibroblast,0.0,0.0,353
CD4,IL26,MAX,IL26#MAX,Myofibroblast,0.0,0.0,353
CD4,VEGFA,MEF2C,VEGFA#MEF2C,Myofibroblast,0.0,0.0,353
CD4,BMP4,MEIS1,BMP4#MEIS1,Myofibroblast,0.0,0.0,353
CD4,ADM,NF1,ADM#NF1,Myofibroblast,0.0,0.0,353
CD4,WNT5A,NF1,WNT5A#NF1,Myofibroblast,0.0,0.0,353
CD4,CSF1,NFATC1,CSF1#NFATC1,Myofibroblast,0.0,0.0,353
CD4,IL18,NFATC4,IL18#NFATC4,Myofibroblast,0.0,0.0,353
CD4,IL18,PTEN,IL18#PTEN,Myofibroblast,0.0,0.0,353
CD4,BMP2,REST,BMP2#REST,Myofibroblast,0.0,0.0,353
CD4,PDGFD,REST,PDGFD#REST,Myofibroblast,0.0,0.0,353
CD4,BMP2,RXRA,BMP2#RXRA,Myofibroblast,0.0,0.0,353
CD4,BMP6,RXRA,BMP6#RXRA,Myofibroblast,0.0,0.0,353
CD4,CXCL12,RXRA,CXCL12#RXRA,Myofibroblast,0.0,0.0,353
CD4,IL26,RXRA,IL26#RXRA,Myofibroblast,0.0,0.0,353
CD4,IL18,SIN3A,IL18#SIN3A,Myofibroblast,0.0,0.0,353
CD4,LIF,SMC3,LIF#SMC3,Myofibroblast,0.0,0.0,353
CD4,BMP4,TBX2,BMP4#TBX2,Myofibroblast,0.0,0.0,353
CD4,BMP4,TFAP2A,BMP4#TFAP2A,Myofibroblast,0.0,0.0,353
CD4,BMP6,VDR,BMP6#VDR,Myofibroblast,0.0,0.0,353
CD4,IGF1,ZFX,IGF1#ZFX,Myofibroblast,0.0,0.0,353
CD4,PDGFB,ZNF281,PDGFB#ZNF281,Myofibroblast,0.0,0.0,353
CD4,TGFB1,ZNF281,TGFB1#ZNF281,Myofibroblast,0.0,0.0,353
CD4,IL18,ELK1,IL18#ELK1,Pericyte,0.0,0.0,77
CD4,ADM,ELK1,ADM#ELK1,Pericyte,0.0,0.0,77
CD4,VEGFA,ETS1,VEGFA#ETS1,Pericyte,0.0,0.0,77
CD4,IGF1,FOXO3,IGF1#FOXO3,Pericyte,0.0,0.0,77
CD4,BMP4,GATA2,BMP4#GATA2,Pericyte,0.0,0.0,77
CD4,IL26,HDAC2,IL26#HDAC2,Pericyte,0.0,0.0,77
CD4,IL18,KLF16,IL18#KLF16,Pericyte,0.0,0.0,77
CD4,IL26,KLF16,IL26#KLF16,Pericyte,0.0,0.0,77
CD4,VEGFC,MAX,VEGFC#MAX,Pericyte,0.0,0.0,77
CD4,EBI3,MAX,EBI3#MAX,Pericyte,0.0,0.0,77
CD4,IL26,MAX,IL26#MAX,Pericyte,0.0,0.0,77
CD4,VEGFA,MEF2C,VEGFA#MEF2C,Pericyte,0.0,0.0,77
CD4,BMP4,MEIS1,BMP4#MEIS1,Pericyte,0.0,0.0,77
CD4,ADM,NF1,ADM#NF1,Pericyte,0.0,0.0,77
CD4,WNT5A,NF1,WNT5A#NF1,Pericyte,0.0,0.0,77
CD4,CSF1,NFATC1,CSF1#NFATC1,Pericyte,0.0,0.0,77
CD4,IL18,NFATC4,IL18#NFATC4,Pericyte,0.0,0.0,77
CD4,IL18,PTEN,IL18#PTEN,Pericyte,0.0,0.0,77
CD4,BMP2,REST,BMP2#REST,Pericyte,0.0,0.0,77
CD4,PDGFD,REST,PDGFD#REST,Pericyte,0.0,0.0,77
CD4,BMP2,RXRA,BMP2#RXRA,Pericyte,0.0,0.0,77
CD4,BMP6,RXRA,BMP6#RXRA,Pericyte,0.0,0.0,77
CD4,CXCL12,RXRA,CXCL12#RXRA,Pericyte,0.0,0.0,77
CD4,IL26,RXRA,IL26#RXRA,Pericyte,0.0,0.0,77
CD4,IL18,SIN3A,IL18#SIN3A,Pericyte,0.0,0.0,77
CD4,LIF,SMC3,LIF#SMC3,Pericyte,0.0,0.0,77
CD4,BMP4,TBX2,BMP4#TBX2,Pericyte,0.0,0.0,77
CD4,BMP4,TFAP2A,BMP4#TFAP2A,Pericyte,0.0,0.0,77
CD4,BMP6,VDR,BMP6#VDR,Pericyte,0.0,0.0,77
CD4,IGF1,ZFX,IGF1#ZFX,Pericyte,0.0,0.0,77
CD4,PDGFB,ZNF281,PDGFB#ZNF281,Pericyte,0.0,0.0,77
CD4,TGFB1,ZNF281,TGFB1#ZNF281,Pericyte,0.0,0.0,77
CD4,IL18,ELK1,IL18#ELK1,Plasma,0.0,0.0,1312
CD4,ADM,ELK1,ADM#ELK1,Plasma,0.0,0.0,1312
CD4,VEGFA,ETS1,VEGFA#ETS1,Plasma,0.0,0.0,1312
CD4,IGF1,FOXO3,IGF1#FOXO3,Plasma,0.0,0.0,1312
CD4,BMP4,GATA2,BMP4#GATA2,Plasma,0.0,0.0,1312
CD4,IL26,HDAC2,IL26#HDAC2,Plasma,0.0,0.0,1312
CD4,IL18,KLF16,IL18#KLF16,Plasma,0.0,0.0,1312
CD4,IL26,KLF16,IL26#KLF16,Plasma,0.0,0.0,1312
CD4,VEGFC,MAX,VEGFC#MAX,Plasma,0.0,0.0,1312
CD4,EBI3,MAX,EBI3#MAX,Plasma,0.0,0.0,1312
CD4,IL26,MAX,IL26#MAX,Plasma,0.0,0.0,1312
CD4,VEGFA,MEF2C,VEGFA#MEF2C,Plasma,0.0,0.0,1312
CD4,BMP4,MEIS1,BMP4#MEIS1,Plasma,0.0,0.0,1312
CD4,ADM,NF1,ADM#NF1,Plasma,0.0,0.0,1312
CD4,WNT5A,NF1,WNT5A#NF1,Plasma,0.0,0.0,1312
CD4,CSF1,NFATC1,CSF1#NFATC1,Plasma,0.0,0.0,1312
CD4,IL18,NFATC4,IL18#NFATC4,Plasma,0.0,0.0,1312
CD4,IL18,PTEN,IL18#PTEN,Plasma,0.0,0.0,1312
CD4,BMP2,REST,BMP2#REST,Plasma,0.0,0.0,1312
CD4,PDGFD,REST,PDGFD#REST,Plasma,0.0,0.0,1312
CD4,BMP2,RXRA,BMP2#RXRA,Plasma,0.0,0.0,1312
CD4,BMP6,RXRA,BMP6#RXRA,Plasma,0.0,0.0,1312
CD4,CXCL12,RXRA,CXCL12#RXRA,Plasma,0.0,0.0,1312
CD4,IL26,RXRA,IL26#RXRA,Plasma,0.0,0.0,1312
CD4,IL18,SIN3A,IL18#SIN3A,Plasma,0.0,0.0,1312
CD4,LIF,SMC3,LIF#SMC3,Plasma,0.0,0.0,1312
CD4,BMP4,TBX2,BMP4#TBX2,Plasma,0.0,0.0,1312
CD4,BMP4,TFAP2A,BMP4#TFAP2A,Plasma,0.0,0.0,1312
CD4,BMP6,VDR,BMP6#VDR,Plasma,0.0,0.0,1312
CD4,IGF1,ZFX,IGF1#ZFX,Plasma,0.0,0.0,1312
CD4,PDGFB,ZNF281,PDGFB#ZNF281,Plasma,0.0,0.0,1312
CD4,TGFB1,ZNF281,TGFB1#ZNF281,Plasma,0.0,0.0,1312
CD4,IL18,ELK1,IL18#ELK1,T,0.0,0.0,526
CD4,ADM,ELK1,ADM#ELK1,T,0.0,0.0,526
CD4,VEGFA,ETS1,VEGFA#ETS1,T,0.0,0.0,526
CD4,IGF1,FOXO3,IGF1#FOXO3,T,0.0,0.0,526
CD4,BMP4,GATA2,BMP4#GATA2,T,0.0,0.0,526
CD4,IL26,HDAC2,IL26#HDAC2,T,0.0,0.0,526
CD4,IL18,KLF16,IL18#KLF16,T,0.0,0.0,526
CD4,IL26,KLF16,IL26#KLF16,T,0.0,0.0,526
CD4,VEGFC,MAX,VEGFC#MAX,T,0.0,0.0,526
CD4,EBI3,MAX,EBI3#MAX,T,0.0,0.0,526
CD4,IL26,MAX,IL26#MAX,T,0.0,0.0,526
CD4,VEGFA,MEF2C,VEGFA#MEF2C,T,0.0,0.0,526
CD4,BMP4,MEIS1,BMP4#MEIS1,T,0.0,0.0,526
CD4,ADM,NF1,ADM#NF1,T,0.0,0.0,526
CD4,WNT5A,NF1,WNT5A#NF1,T,0.0,0.0,526
CD4,CSF1,NFATC1,CSF1#NFATC1,T,0.0,0.0,526
CD4,IL18,NFATC4,IL18#NFATC4,T,0.0,0.0,526
CD4,IL18,PTEN,IL18#PTEN,T,0.0,0.0,526
CD4,BMP2,REST,BMP2#REST,T,0.0,0.0,526
