,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
20,Cycling CD8 T cell,Cycling CD8 T cell,Adenosine,19.004642,3.657445151825032,0.00012737087376543373,0.0012562606727549628,29.663677,0.002997002997002997,0.008648665963295221,True
43,Cycling CD8 T cell,Cycling CD8 T cell,Cytidine,19.004642,3.657445151825032,0.00012737087376543373,0.0012562606727549628,29.663677,0.002997002997002997,0.008648665963295221,True
64,Cycling CD8 T cell,Cycling CD8 T cell,Ethanol,18.593426,2.0659361945258246,0.019417252347840006,0.16162337214387057,29.663677,0.002997002997002997,0.008648665963295221,True
70,Cycling CD8 T cell,Cycling CD8 T cell,Glutathione,11.816027,0.8594894715816899,0.19503526308787494,0.6620806433654093,10.336431,0.025974025974025976,0.048828456139161105,True
73,Cycling CD8 T cell,Cycling CD8 T cell,Guanosine,19.004642,3.657445151825032,0.00012737087376543373,0.0012562606727549628,29.663677,0.002997002997002997,0.008648665963295221,True
79,Cycling CD8 T cell,Cycling CD8 T cell,Inosine,19.004642,3.657445151825032,0.00012737087376543373,0.0012562606727549628,29.663677,0.002997002997002997,0.008648665963295221,True
129,Cycling CD8 T cell,Cycling CD8 T cell,Thymidine,18.496296,2.5170270643032064,0.0059174868877610335,0.052926590797365766,29.663677,0.002997002997002997,0.008648665963295221,True
133,Cycling CD8 T cell,Cycling CD8 T cell,Uridine,19.004642,3.657445151825032,0.00012737087376543373,0.0012562606727549628,29.663677,0.002997002997002997,0.008648665963295221,True
148,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,25-Hydroxycholesterol,76.57774,10.142969913687548,1.780526375731811e-24,2.880851664105402e-23,20.456417,0.005994005994005994,0.015413158270301127,True
190,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,D-Galactose,5.712008,0.3782869709523189,0.3526087116226235,0.6620806433654093,71.57686,0.00999000999000999,0.023165240556544904,True
191,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,D-Glucose,3.0371356,0.1520469576846924,0.43957494964917093,0.6620806433654093,71.57686,0.01098901098901099,0.025157672216495747,True
193,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,D-Maltose,4.9222403,0.6519666489993252,0.2572113437519641,0.6620806433654093,71.57686,0.008991008991008992,0.020949923862545225,True
194,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,D-Mannose,5.712008,0.3782869709523189,0.3526087116226235,0.6620806433654093,71.57686,0.00999000999000999,0.023165240556544904,True
195,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,D-Xylose,4.9222403,0.6519666489993252,0.2572113437519641,0.6620806433654093,71.57686,0.008991008991008992,0.020949923862545225,True
196,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,Dehydroascorbic acid,3.3222203,0.22001941591920687,0.4129280167360131,0.6620806433654093,71.57686,0.01098901098901099,0.025157672216495747,True
200,Cycling CD8 T cell,Cytotoxic effector CD8 T cell,Docosahexaenoic acid,3.3222203,0.22001941591920687,0.4129280167360131,0.6620806433654093,71.57686,0.01098901098901099,0.025157672216495747,True
