gene,tf,cell_type,mean,std,n
ATP1A1,AR,Endothelial_arterial,0.0,0.0,106
ATP1A1,ARNT,Endothelial_arterial,-0.06912574,0.0027337614,106
ATP1A1,ARNTL,Endothelial_arterial,0.07656284,0.0021689616,106
ATP1A1,ASCL2,Endothelial_arterial,0.10856922,0.004333483,106
ATP1A1,ATF3,Endothelial_arterial,0.0,0.0,106
ATP1A1,ATOH1,Endothelial_arterial,0.05816626,0.0024470834,106
ATP1A1,ATOH7,Endothelial_arterial,0.0,0.0,106
ATP1A1,BACH2,Endothelial_arterial,0.0,0.0,106
ATP1A1,BATF,Endothelial_arterial,0.0,0.0,106
ATP1A1,BCL6,Endothelial_arterial,-0.049950983,0.0014682191,106
ATP1A1,CBFB,Endothelial_arterial,0.016347272,0.0014497979,106
ATP1A1,CLOCK,Endothelial_arterial,-0.010725332,0.00046640504,106
ATP1A1,CREB1,Endothelial_arterial,0.08816907,0.0047885724,106
ATP1A1,CREB3,Endothelial_arterial,0.055733852,0.0023674448,106
ATP1A1,CTCF,Endothelial_arterial,-0.010763981,0.0015794929,106
ATP1A1,CTCFL,Endothelial_arterial,-0.15136218,0.002464951,106
ATP1A1,CUX2,Endothelial_arterial,0.0,0.0,106
ATP1A1,E2F1,Endothelial_arterial,-0.19398813,0.0037135906,106
ATP1A1,E2F3,Endothelial_arterial,-0.005171594,0.000113734604,106
ATP1A1,E2F4,Endothelial_arterial,0.029081471,0.0011500048,106
ATP1A1,EBF1,Endothelial_arterial,0.23116127,0.00954636,106
ATP1A1,EGR2,Endothelial_arterial,0.14411396,0.0015901128,106
ATP1A1,ELK1,Endothelial_arterial,-0.031038204,0.000867126,106
ATP1A1,ELK4,Endothelial_arterial,0.23199204,0.0074590915,106
ATP1A1,EP300,Endothelial_arterial,0.08872278,0.0030371,106
ATP1A1,ESRRA,Endothelial_arterial,0.056370966,0.0018022774,106
ATP1A1,ETV5,Endothelial_arterial,0.14060171,0.001214685,106
ATP1A1,ETV6,Endothelial_arterial,0.008581646,0.00037889899,106
ATP1A1,FEV,Endothelial_arterial,0.08192688,0.0007583834,106
ATP1A1,FLI1,Endothelial_arterial,0.005432628,5.2765423e-05,106
ATP1A1,FOXA1,Endothelial_arterial,-0.06314793,0.001338514,106
ATP1A1,FOXA2,Endothelial_arterial,-0.044930264,0.0017779301,106
ATP1A1,FOXE1,Endothelial_arterial,-0.058740392,0.0012919926,106
