,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
75,GABA,11857.57931797996,3.009033798119486,0.0013103997948365658,0.001426285490978575,437.57271739480154,0.001998002,0.0022355266488515413,True
76,Glucosamine,128986.09914165459,18.78915803503731,4.6318722540189097e-79,1.1401531702200392e-78,58215.59472010632,0.000999001,0.0011336181233537958,True
77,Glutathione,152396.3067957117,21.326104854029374,3.250026129609213e-101,8.965589323059898e-101,1413855.9630854563,0.000999001,0.0011336181233537958,True
78,Glycerol,37161.70063334943,23.395990195831935,2.347370601243653e-121,7.991048855297542e-121,3522.846299583541,0.000999001,0.0011336181233537958,True
79,Glycochenodeoxycholate-3-sulfate,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
80,Glycyl-glycine,2408.4908346950383,1.5163199475512643,0.0647192350455348,0.06768024579925207,81.4638015640922,0.0049950047,0.005473977796835442,True
81,Guanosine,35631.833974533074,22.432827995486434,9.4140489595102e-112,2.6897282741457714e-111,363597.94065091223,0.000999001,0.0011336181233537958,True
82,Heme,226431.3369541092,54.925348116980864,0.0,0.0,405747.195338062,0.000999001,0.0011336181233537958,True
83,Histamine,10357.344934872268,2.713522012724746,0.003328607256137007,0.0035505144065461408,24670.163277337226,0.000999001,0.0011336181233537958,True
84,Hydroxycelecoxib,27087.5489054665,17.053579836781882,1.6438323487155986e-65,3.7044109266830394e-65,15221.510660302498,0.000999001,0.0011336181233537958,True
85,Hydroxylansoprazole,106443.2851794191,25.160900547834967,5.369053633311127e-140,2.3862460592493897e-139,9280.911969697432,0.000999001,0.0011336181233537958,True
86,Hyodeoxycholic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
87,Inosine,35631.833974533074,22.432827995486434,9.4140489595102e-112,2.6897282741457714e-111,363597.94065091223,0.000999001,0.0011336181233537958,True
88,Iron,139750.07459526585,16.36285210862172,1.7611872476949528e-60,3.757199461749233e-60,9382800.104470309,0.000999001,0.0011336181233537958,True
89,Isoursodeoxycholic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
90,Ketone bodies,12772.080649617455,8.040952608898195,4.457136558389978e-16,5.44383091101066e-16,1060.5222656630774,0.000999001,0.0011336181233537958,True
91,L-Alanine,35983.030718445414,22.653931858801226,6.380045022461163e-114,2.0015827521446786e-113,318771.106676387,0.000999001,0.0011336181233537958,True
92,L-Arginine,55898.24532116985,16.105774814143746,1.1618448663135218e-58,2.4142230988332918e-58,16314.130793646173,0.000999001,0.0011336181233537958,True
93,L-Asparagine,35983.030718445414,22.653931858801226,6.380045022461163e-114,2.0015827521446786e-113,318771.106676387,0.000999001,0.0011336181233537958,True
94,L-Aspartate,39514.61362926586,12.01933283461815,1.4061647808517819e-33,2.0832070827433803e-33,7578.641563314274,0.000999001,0.0011336181233537958,True
95,L-Carnitine,960580.6117807156,83.33228956197159,0.0,0.0,209445.99784569666,0.000999001,0.0011336181233537958,True
96,L-Cysteine,49211.91904081893,10.254212619124454,5.66477859321657e-25,7.746705768501293e-25,502701.2432207496,0.000999001,0.0011336181233537958,True
97,L-Cystine,89732.30394001244,17.37802965692746,6.052063801714326e-68,1.4240150121680767e-67,207139.4102074189,0.000999001,0.0011336181233537958,True
98,L-Dopa,2408.4908346950383,1.5163199475512643,0.0647192350455348,0.06768024579925207,81.4638015640922,0.0049950047,0.005473977796835442,True
99,L-Glutamate,203328.8055928984,16.388154745953,1.1619630890449333e-60,2.512352624962018e-60,1305120.476339328,0.000999001,0.0011336181233537958,True
100,L-Glutamine,202380.68061656685,24.2849340893728,1.4142043121191717e-130,5.801863844591474e-130,2112351.7000944326,0.000999001,0.0011336181233537958,True
101,L-Histidine,23424.05746800758,14.747145839076598,1.6047689650166017e-49,2.5676303440265627e-49,13897.392251465762,0.000999001,0.0011336181233537958,True
102,L-Isoleucine,17768.718373151623,11.186699041369602,2.368717636417588e-29,3.353936476343487e-29,30598.24869084586,0.000999001,0.0011336181233537958,True
103,L-Lactate,30565.224457449884,8.070566024075251,3.4986506394167304e-16,4.442730970687911e-16,174690.1130343722,0.000999001,0.0011336181233537958,True
104,L-Leucine,134036.8670757739,20.223383242285536,3.047800608793349e-91,7.740445990586284e-91,1499362.334246831,0.000999001,0.0011336181233537958,True
105,L-Lysine,23420.782408253865,14.745083951041797,1.654540299257203e-49,2.595357332168162e-49,533.7449687911324,0.000999001,0.0011336181233537958,True
106,L-Methionine,36297.37723256867,10.825915085276804,1.2973709126887833e-27,1.789477120950046e-27,69398.90174521897,0.000999001,0.0011336181233537958,True
107,L-Ornithine,23420.782408253865,14.745083951041797,1.654540299257203e-49,2.595357332168162e-49,533.7449687911324,0.000999001,0.0011336181233537958,True
108,L-Phenylalanine,36297.37723256867,10.825915085276804,1.2973709126887833e-27,1.789477120950046e-27,69398.90174521897,0.000999001,0.0011336181233537958,True
109,L-Serine,78875.9869369611,25.035816020562365,1.245909568596873e-138,5.387717053391883e-138,965259.0082178756,0.000999001,0.0011336181233537958,True
110,L-Threonine,35983.030718445414,22.653931858801226,6.380045022461163e-114,2.0015827521446786e-113,318771.106676387,0.000999001,0.0011336181233537958,True
111,L-Tyrosine,23424.05746800758,14.747145839076598,1.6047689650166017e-49,2.5676303440265627e-49,13897.392251465762,0.000999001,0.0011336181233537958,True
112,L-Valine,17768.718373151623,11.186699041369602,2.368717636417588e-29,3.353936476343487e-29,30598.24869084586,0.000999001,0.0011336181233537958,True
113,Leukotriene C4,33784.20823927799,21.26961337261199,1.0853108434174979e-100,2.9432158465559265e-100,274980.0713409089,0.000999001,0.0011336181233537958,True
114,Lithocholic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
115,Malic acid,25638.867602033293,16.141529715437542,6.513610025032683e-59,1.3712863210595123e-58,6240.330805013821,0.000999001,0.0011336181233537958,True
116,Manganese,143975.37037742787,40.56251001302097,0.0,0.0,344250.57570672175,0.000999001,0.0011336181233537958,True
117,N-Desmethylcitalopram,506130.81690441887,102.61306771885366,0.0,0.0,195304.3780230671,0.000999001,0.0011336181233537958,True
118,N-Desmethyleletriptan,37161.70063334943,23.395990195831935,2.347370601243653e-121,7.991048855297542e-121,3522.846299583541,0.000999001,0.0011336181233537958,True
119,N-Desmethyltamoxifen,106443.2851794191,25.160900547834967,5.369053633311127e-140,2.3862460592493897e-139,9280.911969697432,0.000999001,0.0011336181233537958,True
120,N-desmethylimatinib,150160.43917757424,17.19183782604859,1.5284340216563492e-66,3.5441948328263167e-66,10845.967581696968,0.000999001,0.0011336181233537958,True
121,Neurotransmitter,1728078.4652213953,207.66926881704202,0.0,0.0,46376.55074872996,0.000999001,0.0011336181233537958,True
122,Nicotinate,153780.6609944838,26.81517692935662,1.0749727781826875e-158,5.374863890913437e-158,649869.5928043437,0.000999001,0.0011336181233537958,True
123,Norepinephrine,20181.809418495715,2.5083524519325784,0.006064780673803014,0.0064262576676058425,26177.49745453785,0.000999001,0.0011336181233537958,True
124,O-Deethylated candesartan,37161.70063334943,23.395990195831935,2.347370601243653e-121,7.991048855297542e-121,3522.846299583541,0.000999001,0.0011336181233537958,True
125,O-Desmethylverapamil (D-702),1212206.5699504067,46.22428815761647,0.0,0.0,2630330.6396273067,0.000999001,0.0011336181233537958,True
126,Oxalic acid,138939.81307374762,87.47270574498295,0.0,0.0,505566.9484491469,0.000999001,0.0011336181233537958,True
127,Phosphate,91724.35787800334,16.03918710537479,3.401955191750136e-58,6.978369624102844e-58,182804.7545467597,0.000999001,0.0011336181233537958,True
128,Potassium,12188.866403962602,7.673776873104085,8.350224237411778e-15,1.012148392413549e-14,102.38775540068457,0.0049950047,0.005473977796835442,True
