,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
0,T Cell,T Cell,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
2,T Cell,T Cell,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
4,T Cell,T Cell,25-Hydroxycholesterol,9689.711,35.371447604503274,2.346726826754138e-274,1.4851887588498792e-273,125249.016,0.000999000999000999,0.001564537157757497,True
6,T Cell,T Cell,3-Sulfodeoxycholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
7,T Cell,T Cell,"3alpha,7alpha-Dihydroxycoprostanic acid",211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
8,T Cell,T Cell,3b-Hydroxy-5-cholenoic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
9,T Cell,T Cell,4'-Hydroxydiclofenac,5501.597,8.981436386191055,1.3362730614762963e-19,2.9680680500098503e-19,19408.914,0.000999000999000999,0.001564537157757497,True
12,T Cell,T Cell,4-ene-Valproic acid,1184.9508,3.0586327568832243,0.001111747685235136,0.001580392094088101,454.33655,0.006993006993006993,0.010002381519409383,True
13,T Cell,T Cell,5-Hydroxyomeprazole,326.88528,0.5966331599187907,0.2753761635312233,0.33479944092480307,2273.442,0.000999000999000999,0.001564537157757497,True
14,T Cell,T Cell,5-Methyltetrahydrofolic acid,3630.497,13.252814013664816,2.1729831188729826e-40,5.8367337262751046e-40,3478.8013,0.000999000999000999,0.001564537157757497,True
16,T Cell,T Cell,ADP,-33.005585,-0.0851950664047225,0.5339468436192107,0.5987462178448432,1454.8765,0.000999000999000999,0.001564537157757497,True
17,T Cell,T Cell,Acetate,10113.46,18.459153292391107,2.2009398605156774e-76,7.422147558819291e-76,268882.6,0.000999000999000999,0.001564537157757497,True
20,T Cell,T Cell,Adenine,3629.1238,13.247800934170677,2.323094010091989e-40,6.203869552962422e-40,21372.19,0.000999000999000999,0.001564537157757497,True
21,T Cell,T Cell,Adenosine,1700.8127,6.20866909781761,2.671760218699153e-10,4.937412884156035e-10,24112.914,0.000999000999000999,0.001564537157757497,True
22,T Cell,T Cell,Adenosine diphosphate ribose,3652.4111,13.332809394179288,7.458622904462597e-41,2.0151367145390175e-40,3520.666,0.000999000999000999,0.001564537157757497,True
23,T Cell,T Cell,Adenosine triphosphate,12650.041,23.088937630085887,2.9902628019090546e-118,1.1512511787349862e-117,123664.48,0.000999000999000999,0.001564537157757497,True
25,T Cell,T Cell,Amiloride-sensitive sodium transport,1660.0454,3.498656888056804,0.00023380394853668608,0.00036740620484336387,865.80493,0.01998001998001998,0.027972027972027972,True
29,T Cell,T Cell,Butyrate,1548.2085,5.651600553788645,7.948032576032506e-09,1.3961943156376494e-08,292.03497,0.002997002997002997,0.004495504495504496,True
30,T Cell,T Cell,Cadmium,2177.4175,7.9484732640952345,9.441203933333944e-16,1.964791088828956e-15,4122.018,0.000999000999000999,0.001564537157757497,True
33,T Cell,T Cell,Calcium release-activated calcium transport,2670.1846,5.627592824962249,9.137091405602139e-09,1.5989909959803744e-08,8534.142,0.000999000999000999,0.001564537157757497,True
34,T Cell,T Cell,Chenodeoxycholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
35,T Cell,T Cell,Chenodeoxycholic acid 3-sulfate,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
36,T Cell,T Cell,Chloride,3097.2532,4.6157586694500345,1.95830934464668e-06,3.2899596990064225e-06,4505.3813,0.000999000999000999,0.001564537157757497,True
37,T Cell,T Cell,Chloride ion,2812.6768,5.133716021514134,1.4203831403381336e-07,2.457741613618793e-07,3609.212,0.000999000999000999,0.001564537157757497,True
39,T Cell,T Cell,Cholesterol,6169.652,10.072045257595084,3.6717430541088995e-24,8.567400459587432e-24,13668.13,0.000999000999000999,0.001564537157757497,True
40,T Cell,T Cell,Cholic acid,5938.188,5.596935798853246,1.0908672641792973e-08,1.9018138718899447e-08,27419.766,0.000999000999000999,0.001564537157757497,True
42,T Cell,T Cell,Citric acid,6931.768,25.303816857793407,1.4498712898980377e-141,6.145326017732967e-141,261588.78,0.000999000999000999,0.001564537157757497,True
44,T Cell,T Cell,Coprocholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
48,T Cell,T Cell,Cytidine,1700.8127,6.20866909781761,2.671760218699153e-10,4.937412884156035e-10,24112.914,0.000999000999000999,0.001564537157757497,True
49,T Cell,T Cell,D-Aspartate,1229.5063,3.1736409408403783,0.000752698966622508,0.0011401538445232745,4420.409,0.000999000999000999,0.001564537157757497,True
50,T Cell,T Cell,D-Galactose,11829.758,30.53534760966752,4.425238283452859e-205,2.4052471611237893e-204,125427.05,0.000999000999000999,0.001564537157757497,True
51,T Cell,T Cell,D-Glucose,11702.01,17.439211454229643,2.078854469041884e-68,6.7162990538276255e-68,142562.78,0.000999000999000999,0.001564537157757497,True
52,T Cell,T Cell,D-Lactate,1548.2085,5.651600553788645,7.948032576032506e-09,1.3961943156376494e-08,292.03497,0.002997002997002997,0.004495504495504496,True
53,T Cell,T Cell,D-Maltose,7216.978,26.34495103141882,2.931886212149465e-153,1.3150790582650997e-152,118914.68,0.000999000999000999,0.001564537157757497,True
54,T Cell,T Cell,D-Mannose,11829.758,30.53534760966752,4.425238283452859e-205,2.4052471611237893e-204,125427.05,0.000999000999000999,0.001564537157757497,True
55,T Cell,T Cell,D-Xylose,7216.978,26.34495103141882,2.931886212149465e-153,1.3150790582650997e-152,118914.68,0.000999000999000999,0.001564537157757497,True
56,T Cell,T Cell,Dehydroascorbic acid,12260.051,25.838878172440587,1.622365127198406e-147,7.071063101562863e-147,125434.41,0.000999000999000999,0.001564537157757497,True
58,T Cell,T Cell,Deoxycholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
60,T Cell,T Cell,Docosahexaenoic acid,12260.051,25.838878172440587,1.622365127198406e-147,7.071063101562863e-147,125434.41,0.000999000999000999,0.001564537157757497,True
63,T Cell,T Cell,Estradiol,8356.148,9.646020015225256,2.5550305267328018e-22,5.843683679953239e-22,267753.0,0.000999000999000999,0.001564537157757497,True
67,T Cell,T Cell,Ethanol,2096.732,4.419002984494241,4.957863916340315e-06,8.299033077352267e-06,24503.49,0.000999000999000999,0.001564537157757497,True
68,T Cell,T Cell,Fatty acid,25349.117,46.267374548193,0.0,0.0,418533.62,0.000999000999000999,0.001564537157757497,True
69,T Cell,T Cell,Folic acid,8693.564,8.801733498691691,6.735939753924449e-19,1.4819067458633788e-18,33333.098,0.000999000999000999,0.001564537157757497,True
70,T Cell,T Cell,Folinic acid,-264.55148,-0.4318840955234962,0.6670871726505931,0.7200800788891917,2725.2512,0.000999000999000999,0.001564537157757497,True
73,T Cell,T Cell,Glucosamine,5043.0728,13.017339999864905,4.875441526044977e-39,1.2945137845015973e-38,6519.721,0.000999000999000999,0.001564537157757497,True
74,T Cell,T Cell,Glutathione,5469.008,6.654712561816736,1.4192712261160649e-11,2.778403840956025e-11,27289.578,0.000999000999000999,0.001564537157757497,True
76,T Cell,T Cell,Glycochenodeoxycholate-3-sulfate,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
78,T Cell,T Cell,Guanosine,1700.8127,6.20866909781761,2.671760218699153e-10,4.937412884156035e-10,24112.914,0.000999000999000999,0.001564537157757497,True
79,T Cell,T Cell,Heme,3002.946,7.7512999664181175,4.547826983264149e-15,9.338204738969053e-15,55769.055,0.000999000999000999,0.001564537157757497,True
83,T Cell,T Cell,Hyodeoxycholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
84,T Cell,T Cell,Inosine,1700.8127,6.20866909781761,2.671760218699153e-10,4.937412884156035e-10,24112.914,0.000999000999000999,0.001564537157757497,True
85,T Cell,T Cell,Iron,20170.223,21.25504760236838,1.4803087948942575e-100,5.342989556571461e-100,406557.44,0.000999000999000999,0.001564537157757497,True
86,T Cell,T Cell,Isoursodeoxycholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
87,T Cell,T Cell,Ketone bodies,1548.2085,5.651600553788645,7.948032576032506e-09,1.3961943156376494e-08,292.03497,0.002997002997002997,0.004495504495504496,True
89,T Cell,T Cell,L-Arginine,5030.82,10.602789732673013,1.4461083358765505e-26,3.4616686589376493e-26,1251.5319,0.03496503496503497,0.04836480884385077,True
91,T Cell,T Cell,L-Aspartate,1229.5063,3.1736409408403783,0.000752698966622508,0.0011401538445232745,4420.409,0.000999000999000999,0.001564537157757497,True
92,T Cell,T Cell,L-Carnitine,-685.0078,-0.9451234030245556,0.8277020606872258,0.8441464724889588,504.8933,0.001998001998001998,0.0031080031080031076,True
93,T Cell,T Cell,L-Cysteine,3987.6692,5.942723309689135,1.4016269155971643e-09,2.579886992055338e-09,22877.365,0.000999000999000999,0.001564537157757497,True
94,T Cell,T Cell,L-Cystine,2140.342,3.1896980249747195,0.0007121076351854953,0.0010857878793917451,17326.768,0.000999000999000999,0.001564537157757497,True
96,T Cell,T Cell,L-Glutamate,6850.6367,5.737149277501204,4.814169443081993e-09,8.688071416812033e-09,45114.145,0.000999000999000999,0.001564537157757497,True
97,T Cell,T Cell,L-Glutamine,11316.149,11.04019305688444,1.2225362820928343e-28,3.0043178847174975e-28,212036.45,0.000999000999000999,0.001564537157757497,True
99,T Cell,T Cell,L-Isoleucine,900.88293,3.2885948531883087,0.0005034442491037666,0.0007753041436198006,10591.12,0.000999000999000999,0.001564537157757497,True
100,T Cell,T Cell,L-Lactate,3537.8489,9.132008191586596,3.362011393651833e-20,7.540044970228868e-20,973.67926,0.000999000999000999,0.001564537157757497,True
101,T Cell,T Cell,L-Leucine,9192.246,10.611179357138925,1.3219526786708157e-26,3.18094863305165e-26,69221.266,0.000999000999000999,0.001564537157757497,True
103,T Cell,T Cell,L-Methionine,4947.97,10.428178631832479,9.219439085729472e-26,2.162122262744678e-25,14089.939,0.000999000999000999,0.001564537157757497,True
105,T Cell,T Cell,L-Phenylalanine,4947.97,10.428178631832479,9.219439085729472e-26,2.162122262744678e-25,14089.939,0.000999000999000999,0.001564537157757497,True
106,T Cell,T Cell,L-Serine,1611.1838,3.395677851867472,0.0003422944074549646,0.0005324579671521671,30358.531,0.000999000999000999,0.001564537157757497,True
109,T Cell,T Cell,L-Valine,900.88293,3.2885948531883087,0.0005034442491037666,0.0007753041436198006,10591.12,0.000999000999000999,0.001564537157757497,True
110,T Cell,T Cell,Leukotriene C4,4188.0566,15.288136765283065,4.586869193327497e-53,1.4127557115448691e-52,17041.826,0.000999000999000999,0.001564537157757497,True
111,T Cell,T Cell,Lithocholic acid,211.64569,0.38629709984699045,0.3496383240605192,0.402825201286683,1973.22,0.000999000999000999,0.001564537157757497,True
112,T Cell,T Cell,Malic acid,1390.1389,5.074581290194206,1.9417509312054724e-07,3.347346754540777e-07,4420.409,0.000999000999000999,0.001564537157757497,True
113,T Cell,T Cell,Manganese,3578.5186,9.236986058967792,1.2676904435890453e-20,2.87094600459872e-20,6342.518,0.000999000999000999,0.001564537157757497,True
114,T Cell,T Cell,N-Desmethylcitalopram,6687.2437,17.26132628506498,4.5986973977944004e-67,1.4652401364006987e-66,703.06024,0.002997002997002997,0.004495504495504496,True
