,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
17,Effector CD8 T cell,Effector CD8 T cell,Acetate,59.560352,1.142017623925653,0.12672334704496868,0.4963484093044535,43.477158,0.014985014985014986,0.02475203368060511,True
40,Effector CD8 T cell,Effector CD8 T cell,Citric acid,62.69795,2.404356566908187,0.00810048123727892,0.03867326526184775,43.477158,0.008991008991008992,0.016267351230676415,True
114,Effector CD8 T cell,Effector CD8 T cell,Nicotinate,59.54863,1.1417928540080955,0.12677006670073204,0.4963484093044535,43.477158,0.01098901098901099,0.01978556723082271,True
118,Effector CD8 T cell,Effector CD8 T cell,Oxalic acid,62.69795,2.404356566908187,0.00810048123727892,0.03867326526184775,43.477158,0.008991008991008992,0.016267351230676415,True
233,Effector CD8 T cell,Proliferating CD8 T cell,L-Arginine,12.73588,4.027438848425837,2.819386330034296e-05,0.00016825370034075635,18.095957,0.001998001998001998,0.0041531502205659505,True
240,Effector CD8 T cell,Proliferating CD8 T cell,L-Glutamine,12.73588,2.0137194242129186,0.022019499744944725,0.10058290006950059,18.095957,0.001998001998001998,0.0041531502205659505,True
241,Effector CD8 T cell,Proliferating CD8 T cell,L-Histidine,12.73588,5.695658641072098,6.1448275061767845e-09,4.133793049609836e-08,18.095957,0.001998001998001998,0.0041531502205659505,True
244,Effector CD8 T cell,Proliferating CD8 T cell,L-Leucine,12.73588,2.1527566167132672,0.01566890566416883,0.0733860138701578,18.095957,0.001998001998001998,0.0041531502205659505,True
246,Effector CD8 T cell,Proliferating CD8 T cell,L-Methionine,12.73588,4.027438848425837,2.819386330034296e-05,0.00016825370034075635,18.095957,0.001998001998001998,0.0041531502205659505,True
248,Effector CD8 T cell,Proliferating CD8 T cell,L-Phenylalanine,12.73588,4.027438848425837,2.819386330034296e-05,0.00016825370034075635,18.095957,0.001998001998001998,0.0041531502205659505,True
251,Effector CD8 T cell,Proliferating CD8 T cell,L-Tyrosine,12.73588,5.695658641072098,6.1448275061767845e-09,4.133793049609836e-08,18.095957,0.001998001998001998,0.0041531502205659505,True
309,Effector CD8 T cell,other,5-Hydroxyomeprazole,217.58173,1.0155845255672213,0.15491363841764788,0.5459688056262283,305.5197,0.02097902097902098,0.03367565189691003,True
313,Effector CD8 T cell,other,Acetate,207.54126,0.9687196422129613,0.16634254477692695,0.5735985063100828,213.00983,0.002997002997002997,0.0061434410464881375,True
320,Effector CD8 T cell,other,Amiloride-sensitive sodium transport,159.19968,0.8580354010850094,0.19543645789963782,0.6412770403576286,85.31905,0.024975024975024976,0.0396599109045461,True
333,Effector CD8 T cell,other,Cholesterol,148.2949,0.5651637037449032,0.285981210994665,0.6412770403576286,354.7444,0.02097902097902098,0.03367565189691003,True
336,Effector CD8 T cell,other,Citric acid,-7.8868737,-0.07362554798844977,0.5293458290249363,0.6412770403576286,94.01512,0.027972027972027972,0.04241659979364897,True
339,Effector CD8 T cell,other,Cortisol,224.35417,1.20919731723568,0.11329352407832649,0.46064399899978903,305.5197,0.02097902097902098,0.03367565189691003,True
344,Effector CD8 T cell,other,D-Galactose,377.80035,2.4938539483512367,0.0063182263765586616,0.03055874195198307,3967.6082,0.000999000999000999,0.002193652045284093,True
345,Effector CD8 T cell,other,D-Glucose,448.85382,1.873887771545533,0.030472947632143747,0.13749988565723398,4215.6865,0.000999000999000999,0.002193652045284093,True
347,Effector CD8 T cell,other,D-Maltose,310.26218,2.896359643995184,0.0018875973748038958,0.009502190866359748,3830.275,0.000999000999000999,0.002193652045284093,True
348,Effector CD8 T cell,other,D-Mannose,377.80035,2.4938539483512367,0.0063182263765586616,0.03055874195198307,3967.6082,0.000999000999000999,0.002193652045284093,True
349,Effector CD8 T cell,other,D-Xylose,310.26218,2.896359643995184,0.0018875973748038958,0.009502190866359748,3830.275,0.000999000999000999,0.002193652045284093,True
350,Effector CD8 T cell,other,Dehydroascorbic acid,389.38336,2.0986519341531262,0.017923797334742548,0.08289756267318428,4027.4658,0.000999000999000999,0.002193652045284093,True
354,Effector CD8 T cell,other,Docosahexaenoic acid,389.38336,2.0986519341531262,0.017923797334742548,0.08289756267318428,4027.4658,0.000999000999000999,0.002193652045284093,True
357,Effector CD8 T cell,other,Estradiol,278.6278,0.9831031567003051,0.16277833541944353,0.5655209775135597,791.8025,0.000999000999000999,0.002193652045284093,True
