,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
0,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",2110.3273681855917,1.9081804026537679,0.028183951816626467,0.05497610354354299,3138.770840297795,0.001998002,0.00399600388482213,True
1,17a-Ethynylestradiol,1803.6135001539024,2.2137269583303256,0.013423783645174076,0.03813954736200649,5584.0667926033575,0.000999001,0.002869857335463166,True
2,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",2110.3273681855917,1.9081804026537679,0.028183951816626467,0.05497610354354299,3138.770840297795,0.001998002,0.00399600388482213,True
3,2-Hydroxychlorpropamide,2901.698498338893,6.713911691512697,9.473750263697252e-12,1.663169490737962e-10,9356.308938682527,0.000999001,0.002869857335463166,True
4,25-Hydroxycholesterol,1820.0284478455224,7.950679461529334,9.274565930883807e-16,3.6634535426991035e-14,2812.959235375156,0.000999001,0.002869857335463166,True
5,"3',4'-Dihydrodiol",1583.540090755168,3.0910059783767863,0.000997398087842113,0.0046349675846780545,5481.3118859631495,0.000999001,0.002869857335463166,True
6,3-Sulfodeoxycholic acid,2110.3273681855917,1.9081804026537679,0.028183951816626467,0.05497610354354299,3138.770840297795,0.001998002,0.00399600388482213,True
7,"3alpha,7alpha-Dihydroxycoprostanic acid",2110.3273681855917,1.9081804026537679,0.028183951816626467,0.05497610354354299,3138.770840297795,0.001998002,0.00399600388482213,True
8,3b-Hydroxy-5-cholenoic acid,2110.3273681855917,1.9081804026537679,0.028183951816626467,0.05497610354354299,3138.770840297795,0.001998002,0.00399600388482213,True
9,4'-Hydroxydiclofenac,3008.1726840985175,3.4730452777821994,0.00025729426763119095,0.0015180708416969513,8975.959027478677,0.000999001,0.002869857335463166,True
10,4-Hydroxycyclophosphamide,1145.8995652976705,5.005789964202177,2.7816697322863985e-07,2.1975190885062546e-06,5151.989660463297,0.000999001,0.002869857335463166,True
11,4-Hydroxyvalsartan,284.0037075839915,0.5479287827999861,0.2918704022272948,0.37492295570660633,39.190413397984685,0.3136863,0.3490312477232705,False
12,4-ene-Valproic acid,673.8226847173414,1.5645975888048544,0.05883864731085445,0.09486230892974493,7976.317807818577,0.000999001,0.002869857335463166,True
13,5-Hydroxyomeprazole,1984.6697521471624,3.171634741282655,0.0007579176492291766,0.0037422183930690594,19249.028306750253,0.000999001,0.002869857335463166,True
14,5-Methyltetrahydrofolic acid,-72.6770049249981,-0.3174849113301843,0.6245621566246009,0.6900756695572513,0.0,0.05994006,0.08455829714824047,False
15,8-Hydroxycarvedilol,1145.8995652976705,5.005789964202177,2.7816697322863985e-07,2.1975190885062546e-06,5151.989660463297,0.000999001,0.002869857335463166,True
16,ADP,611.1370887452869,1.1561755117990313,0.12380468707256487,0.18112167182838193,564.8572813098245,0.2197802,0.2591438257872169,False
17,Acetate,766.0906717953674,0.9732616707613402,0.16521163353194507,0.23306641158970823,7459.707630922895,0.016983017,0.029166486276232678,True
18,Acetyl-L-Carnitine,486.2514273708905,0.9148457122777033,0.18013631655236706,0.24966261416907015,4669.357758535147,0.000999001,0.002869857335463166,True
19,Acetylcholine,-41.786143937235494,-0.1825401337938236,0.572420569404115,0.6628520430687791,0.0,0.116883114,0.1565045085498842,False
20,Adenine,46.83277970547553,0.20458604379037493,0.4189477801059582,0.5164807307398608,28.022075314579524,0.58841157,0.6281691080815083,False
21,Adenosine,-267.14493586426454,-1.1670058000147565,0.8783959863645431,0.8839908652585848,27.758156380939795,0.8451548,0.8559901401018485,False
22,Adenosine diphosphate ribose,2090.984056533296,9.134331945384856,3.290592102717758e-20,2.599567761147029e-18,1283.030720210591,0.007992008,0.014682991018648757,True
23,Adenosine triphosphate,2180.7090375775224,2.7557612753264418,0.002927785845793522,0.011861286247060935,8580.89684225518,0.001998002,0.00399600388482213,True
24,Adenosylcobalamin,503.332271745957,2.1987752774044242,0.01394695262159586,0.03813954736200649,30.82361814998785,0.16283716,0.20258481648024612,False
25,Amiloride-sensitive sodium transport,939.016423469319,2.189095296356479,0.014294957172103124,0.03828141073207277,20677.33159329452,0.000999001,0.002869857335463166,True
