,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
0,Cycling,Cycling,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",-38.97192,-0.43076703469930205,0.6666811143269102,0.7119426904845296,0.0,0.4745254745254745,0.5973867054503368,False
1,Cycling,Cycling,17a-Ethynylestradiol,38.82419,0.4797865272968638,0.3156895968941309,0.47260771354992204,151.29156,0.07092907092907093,0.1507242757242757,False
2,Cycling,Cycling,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",-38.97192,-0.43076703469930205,0.6666811143269102,0.7119426904845296,0.0,0.4745254745254745,0.5973867054503368,False
3,Cycling,Cycling,2-Hydroxychlorpropamide,45.190147,0.7897768879179362,0.21482903947623944,0.36172607894201725,151.29156,0.06893106893106893,0.14743411295135433,False
4,Cycling,Cycling,25-Hydroxycholesterol,128.50638,3.1761451675649046,0.000746231230395767,0.0022183946551273125,1859.5201,0.000999000999000999,0.0035823551448551445,True
5,Cycling,Cycling,"3',4'-Dihydrodiol",16.371685,0.20232010669727607,0.4198332410629735,0.5745481742632822,151.29156,0.07092907092907093,0.1507242757242757,False
6,Cycling,Cycling,3-Sulfodeoxycholic acid,-38.97192,-0.43076703469930205,0.6666811143269102,0.7119426904845296,0.0,0.4745254745254745,0.5973867054503368,False
7,Cycling,Cycling,"3alpha,7alpha-Dihydroxycoprostanic acid",-38.97192,-0.43076703469930205,0.6666811143269102,0.7119426904845296,0.0,0.4745254745254745,0.5973867054503368,False
8,Cycling,Cycling,3b-Hydroxy-5-cholenoic acid,-38.97192,-0.43076703469930205,0.6666811143269102,0.7119426904845296,0.0,0.4745254745254745,0.5973867054503368,False
9,Cycling,Cycling,4'-Hydroxydiclofenac,191.83165,1.9356208738068588,0.026457075955100138,0.05935385074971145,1695.9202,0.4825174825174825,0.6054552336673714,False
10,Cycling,Cycling,4-Hydroxycyclophosphamide,45.758747,1.130966614602835,0.12903457172210347,0.23997920753827184,151.29156,0.06893106893106893,0.14743411295135433,False
11,Cycling,Cycling,4-Hydroxyvalsartan,-3.0467472,-0.053247237868691843,0.5212325407015722,0.6376485505917422,0.0,0.002997002997002997,0.009487064659478453,False
12,Cycling,Cycling,4-ene-Valproic acid,29.308596,0.4182250505590016,0.33789129099972226,0.4977281853943277,278.24026,0.16683316683316685,0.2940722871598448,False
13,Cycling,Cycling,5-Hydroxyomeprazole,-30.751053,-0.38001930065842976,0.6480344559121433,0.7119426904845296,151.29156,0.13186813186813187,0.2475606585195626,False
14,Cycling,Cycling,5-Methyltetrahydrofolic acid,122.15418,3.0191452109173835,0.0012674450042104053,0.0036866746320188596,1085.3688,0.4155844155844156,0.5437663818507604,False
