,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
11,Cycling,Cycling,SLC1A5,SLC1A5,95.29916,2.3554002431938352,0.0092513821558584,0.04529608473936605,0.06957628578039216,711.3019,0.000999000999000999,0.004656360588563979,0.3779000377624552,True
16,Cycling,Cycling,SLC1A5,SLC38A7,133.64886,3.303246126349029,0.0004778623186733121,0.0029923067393205502,0.09757475280642568,707.1276,0.003996003996003996,0.015297927130873766,0.37568234186289373,True
32,Cycling,Cycling,SLCO2B1,SLCO2B1,154.3143,3.814010066287263,6.83649474465563e-05,0.0004566889201895461,0.15876331204406907,1503.0552,0.002997002997002997,0.011872881020540084,0.40742191360589425,True
103,Cycling,Cycling,SLC3A2,SLC43A2,53.261124,1.3163942749530346,0.09402087149039134,0.3162781609768516,0.033404685298814636,856.18695,0.000999000999000999,0.004656360588563979,0.18457666662274758,True
106,Cycling,Cycling,MSR1,MSR1,329.08444,8.133603759384503,2.083565460682723e-16,2.1621905724065997e-15,0.2583821894354272,2478.3967,0.000999000999000999,0.004656360588563979,0.5012380289317682,True
112,Cycling,Cycling,ABCA1,ABCA1,128.50638,3.1761451675649046,0.000746231230395767,0.004535106925057148,0.0794366996945808,1859.5201,0.000999000999000999,0.004656360588563979,0.4377694798380235,True
143,Cycling,Cycling,CD38,CD38,213.03108,5.26524559899387,7.000103354131903e-08,5.526397384840976e-07,0.12456275694076166,1728.3381,0.000999000999000999,0.004656360588563979,0.42869344803684856,True
177,Cycling,Cycling,TAP1,TAP1,296.62723,7.33139591575285,1.1388384292726476e-13,1.1353978297884403e-12,0.17591275394090244,14129.55,0.000999000999000999,0.004656360588563979,0.8537988852952964,True
182,Cycling,Cycling,AQP7,AQP7,292.01096,7.217300801358727,2.6514795656349395e-13,2.611905243759791e-12,0.19269534734334817,20.620737,0.000999000999000999,0.004656360588563979,0.22485473915664325,True
234,Cycling,IFN CD8 T cell,SLC3A2,SLC7A5,61.76632,4.183343005393656,1.436267417886487e-05,0.0001010593279109895,0.5932151128988549,236.0978,0.000999000999000999,0.004656360588563979,0.8146362413023461,True
236,Cycling,IFN CD8 T cell,SLC1A5,SLC38A7,-6.3968015,-0.43324606367542107,0.6675819912517245,0.8231793878004365,-0.07742859518082569,98.772285,0.012987012987012988,0.041730421477256925,0.6609380877888703,True
242,Cycling,IFN CD8 T cell,SLC38A7,SLC7A5,28.47942,1.9288696919746056,0.02687352062036858,0.11607672519269152,0.35666230458840065,126.08623,0.000999000999000999,0.004656360588563979,3.0750082018107636,True
248,Cycling,IFN CD8 T cell,SLC43A2,SLC7A5,5.4694495,0.3704378642262323,0.35552813283633466,0.8029750877511858,0.02889336261216215,92.91949,0.001998001998001998,0.0084530853761623,0.6512158108058167,True
252,Cycling,IFN CD8 T cell,SLCO2B1,SLCO2B1,23.378881,1.5834176514742604,0.05666315118742008,0.21057252130460163,0.32932417112607465,332.54608,0.002997002997002997,0.011872881020540084,1.0819866710977601,True
305,Cycling,IFN CD8 T cell,SLC5A1,SLC5A1,88.16073,5.97099796556561,1.179033422234695e-09,1.0053773367892747e-08,0.6739224521005935,8.082625,0.002997002997002997,0.011872881020540084,0.7545830899228373,True
311,Cycling,IFN CD8 T cell,SLC1A5,SLC5A1,35.708073,2.4184558471633353,0.007793268510450565,0.03914427105705763,0.43222005795995005,23.747612,0.001998001998001998,0.0084530853761623,0.15890794863341556,True
312,Cycling,IFN CD8 T cell,SLC12A2,SLC12A2,33.965805,2.3004545950294655,0.010711239421282541,0.051451368399173775,0.32602746891285744,37.03143,0.013986013986013986,0.044378698224852076,0.5205213229026424,True
326,Cycling,IFN CD8 T cell,MSR1,MSR1,18.567131,1.2575247916439956,0.10428183379452505,0.34207758600589727,0.23237798063086887,322.1783,0.002997002997002997,0.011872881020540084,0.9531222767685755,True
345,Cycling,IFN CD8 T cell,SLC19A1,SLC19A1,59.00914,3.9966032626276276,3.212892933293867e-05,0.0002195144240138667,0.5502918493963599,6.67067,0.015984015984015984,0.04943510098149274,0.6388232035130872,True
352,Cycling,IFN CD8 T cell,FOLR1,SLC19A1,42.182903,2.8569867121135752,0.0021384187108279195,0.012166865078848508,0.47240036513367756,41.803524,0.000999000999000999,0.004656360588563979,0.19126977163998823,True
397,Cycling,IFN CD8 T cell,TAP1,TAP1,19.24228,1.303251584813113,0.0962444420956236,0.3227709948328841,0.19460143231844318,2370.9316,0.000999000999000999,0.004656360588563979,1.9880558381707552,True
402,Cycling,IFN CD8 T cell,AQP7,AQP7,87.69469,5.939433647927656,1.4300420178723782e-09,1.2162728502522806e-08,0.8039671346566919,6.2286053,0.000999000999000999,0.004656360588563979,0.7707752951098863,True
472,Cycling,Treg,SLCO2B1,SLCO2B1,25.889265,1.7415004262707063,0.04079794930628096,0.16104453673531957,0.3139436943040487,306.22528,0.003996003996003996,0.015297927130873766,1.0474921790984204,True
490,Cycling,Treg,SLC39A8,SLC39A8,21.091099,1.4187408348427513,0.07798729371838967,0.2745334753987778,0.09312694840242726,20.08391,0.015984015984015984,0.04943510098149274,0.4131991391060133,True
