,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
4,Cycling,Cycling,25-Hydroxycholesterol,128.50638,3.1761451675649046,0.000746231230395767,0.0022183946551273125,1859.5201,0.000999000999000999,0.0035823551448551445,True
17,Cycling,Cycling,Acetate,169.73726,1.8761512307821606,0.030317258310023194,0.0669664175375392,2255.6443,0.012987012987012988,0.036259361076879326,True
22,Cycling,Cycling,Adenosine diphosphate ribose,213.03108,5.26524559899387,7.000103354131903e-08,2.991664282631791e-07,1728.3381,0.000999000999000999,0.0035823551448551445,True
23,Cycling,Cycling,Adenosine triphosphate,373.8258,3.7719794071511648,8.097881267547398e-05,0.0002643618422335886,15451.574,0.000999000999000999,0.0035823551448551445,True
41,Cycling,Cycling,Citric acid,154.3143,3.814010066287263,6.83649474465563e-05,0.0002247815965470583,1503.0552,0.002997002997002997,0.009487064659478453,True
63,Cycling,Cycling,Estradiol,123.99293,1.0215304569590515,0.15350159339196756,0.27848708050163284,1986.9481,0.008991008991008992,0.026053491962582876,True
67,Cycling,Cycling,Fatty acid,379.8645,4.694338208551217,1.3373560112213239e-06,5.328527857209962e-06,2834.51,0.001998001998001998,0.006578787066591945,True
88,Cycling,Cycling,L-Arginine,134.48787,2.350410807671659,0.009376350695997876,0.022892260475867156,707.1276,0.003996003996003996,0.01226046680592135,True
96,Cycling,Cycling,L-Glutamine,469.04126,2.993236816676145,0.00138017734330916,0.0039693070211710806,9356.573,0.002997002997002997,0.009487064659478453,True
97,Cycling,Cycling,L-Histidine,133.64886,3.303246126349029,0.0004778623186733121,0.0014545013545825612,707.1276,0.003996003996003996,0.01226046680592135,True
100,Cycling,Cycling,L-Leucine,530.06445,4.142898955717112,1.7147153406002762e-05,6.0264497805170496e-05,7602.5356,0.000999000999000999,0.0035823551448551445,True
102,Cycling,Cycling,L-Methionine,276.49695,3.9455302297639863,3.981179265896896e-05,0.00013397076855180905,1474.0331,0.001998001998001998,0.006578787066591945,True
104,Cycling,Cycling,L-Phenylalanine,276.49695,3.9455302297639863,3.981179265896896e-05,0.00013397076855180905,1474.0331,0.001998001998001998,0.006578787066591945,True
107,Cycling,Cycling,L-Tyrosine,133.64886,3.303246126349029,0.0004778623186733121,0.0014545013545825612,707.1276,0.003996003996003996,0.01226046680592135,True
118,Cycling,Cycling,Nicotinate,191.55319,2.1172885640823176,0.01711768243477211,0.04012776423677425,2222.8894,0.003996003996003996,0.01226046680592135,True
122,Cycling,Cycling,Oxalic acid,154.3143,3.814010066287263,6.83649474465563e-05,0.0002247815965470583,1503.0552,0.002997002997002997,0.009487064659478453,True
170,Cycling,IFN CD8 T cell,Acetate,29.470825,0.8926455565487901,0.18602350724380573,0.32416397048180273,514.212,0.000999000999000999,0.0035823551448551445,True
176,Cycling,IFN CD8 T cell,Adenosine triphosphate,39.20999,1.0841587410384639,0.13914721083961945,0.2562944212495398,2557.0454,0.000999000999000999,0.0035823551448551445,True
194,Cycling,IFN CD8 T cell,Citric acid,23.378881,1.5834176514742604,0.05666315118742008,0.11631657600637664,332.54608,0.002997002997002997,0.009487064659478453,True
216,Cycling,IFN CD8 T cell,Estradiol,73.406685,1.6572426813836325,0.048735210282898456,0.10167937054477451,459.4798,0.002997002997002997,0.009487064659478453,True
220,Cycling,IFN CD8 T cell,Fatty acid,67.86233,2.298108392455427,0.010777810360247747,0.026036920817651136,425.05225,0.003996003996003996,0.01226046680592135,True
241,Cycling,IFN CD8 T cell,L-Arginine,-6.2020016,-0.2970220063157156,0.6167751458643941,0.690118623399624,98.772285,0.012987012987012988,0.036259361076879326,True
249,Cycling,IFN CD8 T cell,L-Glutamine,126.41623,2.210695644960362,0.013528460161318026,0.03224072281435604,1421.0845,0.003996003996003996,0.01226046680592135,True
250,Cycling,IFN CD8 T cell,L-Histidine,-6.3968015,-0.43324606367542107,0.6675819912517245,0.7119426904845296,98.772285,0.012987012987012988,0.036259361076879326,True
253,Cycling,IFN CD8 T cell,L-Leucine,106.19484,2.274443568575215,0.011469665202363822,0.02753439502031901,1267.5011,0.001998001998001998,0.006578787066591945,True
255,Cycling,IFN CD8 T cell,L-Methionine,9.81262,0.3837038120559219,0.3505989934475563,0.5134809763638428,240.3634,0.002997002997002997,0.009487064659478453,True
257,Cycling,IFN CD8 T cell,L-Phenylalanine,9.81262,0.3837038120559219,0.3505989934475563,0.5134809763638428,240.3634,0.002997002997002997,0.009487064659478453,True
258,Cycling,IFN CD8 T cell,L-Serine,37.517128,1.467035795573087,0.07118315903227879,0.1433029385781402,564.5946,0.01898101898101898,0.04900049331995339,True
260,Cycling,IFN CD8 T cell,L-Tyrosine,-6.3968015,-0.43324606367542107,0.6675819912517245,0.7119426904845296,98.772285,0.012987012987012988,0.036259361076879326,True
271,Cycling,IFN CD8 T cell,Nicotinate,31.175507,0.9442788672490685,0.1725135810581549,0.30549279979048266,465.68396,0.001998001998001998,0.006578787066591945,True
275,Cycling,IFN CD8 T cell,Oxalic acid,23.378881,1.5834176514742604,0.05666315118742008,0.11631657600637664,332.54608,0.002997002997002997,0.009487064659478453,True
290,Cycling,IFN CD8 T cell,Thiamine,59.00914,3.9966032626276276,3.212892933293867e-05,0.00010891564670471824,6.67067,0.015984015984015984,0.04260547814554783,True
294,Cycling,IFN CD8 T cell,Urea,82.22197,3.215133435111032,0.0006519194983480387,0.0019506587336489553,8.082625,0.011988011988011988,0.03375765338955523,True
310,Cycling,Treg,25-Hydroxycholesterol,22.303183,1.5002744155849332,0.06677166693641295,0.13501407543530197,248.98634,0.014985014985014986,0.040411996933736066,True
323,Cycling,Treg,Acetate,42.495876,1.2783967276455284,0.10055478864319278,0.1936017113558116,450.54984,0.005994005994005994,0.017935128756510762,True
336,Cycling,Treg,Cadmium,21.091099,1.4187408348427513,0.07798729371838967,0.1553653117046044,20.08391,0.015984015984015984,0.04260547814554783,True
347,Cycling,Treg,Citric acid,25.889265,1.7415004262707063,0.04079794930628096,0.08653539155075304,306.22528,0.003996003996003996,0.01226046680592135,True
373,Cycling,Treg,Fatty acid,-23.478912,-0.7896812786416946,0.7851430362789436,0.804421101901864,465.0135,0.002997002997002997,0.009487064659478453,True
384,Cycling,Treg,Heme,-13.88239,-0.6603179556531891,0.7454750950834725,0.7720511476609068,253.4752,0.015984015984015984,0.04260547814554783,True
418,Cycling,Treg,Manganese,4.372856,0.16982766005914202,0.43257283665907814,0.5891719051231955,20.08391,0.017982017982017984,0.04668408514562361,True
428,Cycling,Treg,Oxalic acid,25.889265,1.7415004262707063,0.04079794930628096,0.08653539155075304,306.22528,0.003996003996003996,0.01226046680592135,True
456,Cycling,Treg,Zinc,21.091099,1.4187408348427513,0.07798729371838967,0.1553653117046044,20.08391,0.015984015984015984,0.04260547814554783,True
476,Cycling,gamma-delta T cell,Acetate,77.56239,1.5420233149993279,0.0615339640180727,0.1247530454253329,499.81836,0.015984015984015984,0.04260547814554783,True
481,Cycling,gamma-delta T cell,Adenosine diphosphate ribose,61.81132,2.747848398582963,0.002999386940438055,0.0081947536051254,861.53217,0.00999000999000999,0.028694709545773377,True
500,Cycling,gamma-delta T cell,Citric acid,13.342598,0.5931508289215176,0.2765401081783657,0.43675196070749417,314.1273,0.016983016983016984,0.044594993107578924,True
509,Cycling,gamma-delta T cell,D-Galactose,138.17938,3.0714114073746446,0.0010652468848428903,0.0031342841034800424,1732.2029,0.01098901098901099,0.031251276604436454,True
510,Cycling,gamma-delta T cell,D-Glucose,120.310295,1.890960861912915,0.029314784474369825,0.06512819977606848,1772.1814,0.008991008991008992,0.026053491962582876,True
512,Cycling,gamma-delta T cell,D-Maltose,80.09068,3.560465146130868,0.00018509922407384713,0.0005787502987050125,473.96335,0.017982017982017984,0.04668408514562361,True
513,Cycling,gamma-delta T cell,D-Mannose,138.17938,3.0714114073746446,0.0010652468848428903,0.0031342841034800424,1732.2029,0.01098901098901099,0.031251276604436454,True
514,Cycling,gamma-delta T cell,D-Xylose,80.09068,3.560465146130868,0.00018509922407384713,0.0005787502987050125,473.96335,0.017982017982017984,0.04668408514562361,True
516,Cycling,gamma-delta T cell,Dehydroascorbic acid,138.80975,2.759686328910446,0.0028928441546672875,0.00794148006574333,1732.2029,0.01098901098901099,0.031251276604436454,True
519,Cycling,gamma-delta T cell,Docosahexaenoic acid,138.80975,2.759686328910446,0.0028928441546672875,0.00794148006574333,1732.2029,0.01098901098901099,0.031251276604436454,True
526,Cycling,gamma-delta T cell,Fatty acid,53.25243,1.1836796351601926,0.1182699516826693,0.22339879762281978,807.08685,0.000999000999000999,0.0035823551448551445,True
581,Cycling,gamma-delta T cell,Oxalic acid,13.342598,0.5931508289215176,0.2765401081783657,0.43675196070749417,314.1273,0.016983016983016984,0.044594993107578924,True
612,Cycling,other,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
614,Cycling,other,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
616,Cycling,other,25-Hydroxycholesterol,869.9137,6.59707395783257,2.0967580144908403e-11,1.0438307252183251e-10,23758.65,0.000999000999000999,0.0035823551448551445,True
618,Cycling,other,3-Sulfodeoxycholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
619,Cycling,other,"3alpha,7alpha-Dihydroxycoprostanic acid",104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
620,Cycling,other,3b-Hydroxy-5-cholenoic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
629,Cycling,other,Acetate,3194.4375,10.833893886546674,1.1891104504599455e-27,8.554885529171082e-27,32528.764,0.000999000999000999,0.0035823551448551445,True
632,Cycling,other,Adenine,264.2702,2.0041184304638398,0.022528687788587638,0.05109025540988995,1333.8789,0.012987012987012988,0.036259361076879326,True
645,Cycling,other,Calcium release-activated calcium transport,643.6008,2.817936175826075,0.0024166708236749777,0.00674727437996846,12390.846,0.000999000999000999,0.0035823551448551445,True
646,Cycling,other,Chenodeoxycholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
647,Cycling,other,Chenodeoxycholic acid 3-sulfate,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
653,Cycling,other,Citric acid,1763.5521,13.374066692254255,4.2861466209811566e-41,3.5511575794771675e-40,21627.578,0.000999000999000999,0.0035823551448551445,True
655,Cycling,other,Coprocholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
662,Cycling,other,D-Galactose,6013.405,22.801615996673462,2.2094762282213465e-115,2.4615281280427137e-114,34392.22,0.000999000999000999,0.0035823551448551445,True
663,Cycling,other,D-Glucose,6023.862,16.151214748715827,5.567356660071483e-59,5.030347848371674e-58,36956.754,0.000999000999000999,0.0035823551448551445,True
665,Cycling,other,D-Maltose,2065.1816,15.661503063671704,1.3863309045039024e-55,1.2143623762734564e-54,6768.9253,0.000999000999000999,0.0035823551448551445,True
666,Cycling,other,D-Mannose,6013.405,22.801615996673462,2.2094762282213465e-115,2.4615281280427137e-114,34392.22,0.000999000999000999,0.0035823551448551445,True
667,Cycling,other,D-Xylose,2065.1816,15.661503063671704,1.3863309045039024e-55,1.2143623762734564e-54,6768.9253,0.000999000999000999,0.0035823551448551445,True
669,Cycling,other,Dehydroascorbic acid,5973.8555,20.260254345875932,1.4423435761674955e-91,1.4777582621894653e-90,34434.234,0.000999000999000999,0.0035823551448551445,True
671,Cycling,other,Deoxycholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
672,Cycling,other,Docosahexaenoic acid,5973.8555,20.260254345875932,1.4423435761674955e-91,1.4777582621894653e-90,34434.234,0.000999000999000999,0.0035823551448551445,True
675,Cycling,other,Estradiol,2545.8044,6.435450729831108,6.155372972808546e-11,3.005655526084173e-10,27149.26,0.000999000999000999,0.0035823551448551445,True
679,Cycling,other,Fatty acid,4201.6143,15.931672371245416,1.9100103063550445e-57,1.6859514050326259e-56,32705.469,0.000999000999000999,0.0035823551448551445,True
687,Cycling,other,Glycochenodeoxycholate-3-sulfate,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
690,Cycling,other,Heme,3235.5254,17.3502205069117,9.824428375398285e-68,9.39460963397461e-67,54374.477,0.000999000999000999,0.0035823551448551445,True
694,Cycling,other,Hyodeoxycholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
697,Cycling,other,Isoursodeoxycholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
708,Cycling,other,L-Glutamine,1405.2528,2.7515918623024125,0.0029653191801885586,0.008117298962057564,87122.84,0.000999000999000999,0.0035823551448551445,True
710,Cycling,other,L-Isoleucine,910.10986,6.901905445829667,2.565479263522259e-12,1.3113084431589275e-11,4717.42,0.000999000999000999,0.0035823551448551445,True
711,Cycling,other,L-Lactate,1113.5878,5.97151652532431,1.1752912317110403e-09,5.4380914854371725e-09,2280.897,0.004995004995004995,0.015123399028412221,True
714,Cycling,other,L-Methionine,1259.781,5.515814001667416,1.735846405179191e-08,7.588128571211892e-08,7754.167,0.000999000999000999,0.0035823551448551445,True
716,Cycling,other,L-Phenylalanine,1259.781,5.515814001667416,1.735846405179191e-08,7.588128571211892e-08,7754.167,0.000999000999000999,0.0035823551448551445,True
720,Cycling,other,L-Valine,910.10986,6.901905445829667,2.565479263522259e-12,1.3113084431589275e-11,4717.42,0.000999000999000999,0.0035823551448551445,True
722,Cycling,other,Lithocholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
730,Cycling,other,Nicotinate,1590.594,5.394479168585384,3.4361299489517544e-08,1.4795343776443297e-07,30486.824,0.000999000999000999,0.0035823551448551445,True
734,Cycling,other,Oxalic acid,1763.5521,13.374066692254255,4.2861466209811566e-41,3.5511575794771675e-40,21627.578,0.000999000999000999,0.0035823551448551445,True
735,Cycling,other,Phosphate,901.1166,2.7898479746405624,0.002636639797798153,0.007290467874634653,4742.92,0.001998001998001998,0.006578787066591945,True
746,Cycling,other,Sulfolithocholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
747,Cycling,other,Taurocholic acid,4570.2563,5.549878062381707,1.429344580130808e-08,6.308357329615777e-08,63308.008,0.000999000999000999,0.0035823551448551445,True
752,Cycling,other,Trihydroxycoprostanoic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
755,Cycling,other,Ursocholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
756,Cycling,other,Ursodeoxycholic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
757,Cycling,other,Ursodeoxycholic acid 3-sulfate,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
758,Cycling,other,Varanic acid,104.07676,0.3529749969212585,0.36205359258465264,0.5206194511858864,207.99504,0.001998001998001998,0.006578787066591945,True
760,Cycling,other,Vitamin D3,2261.9023,17.153353385247986,2.9663953435641473e-66,2.790113653065458e-65,41.198277,0.000999000999000999,0.0035823551448551445,True
765,IFN CD8 T cell,IFN CD8 T cell,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
767,IFN CD8 T cell,IFN CD8 T cell,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
769,IFN CD8 T cell,IFN CD8 T cell,25-Hydroxycholesterol,532.33435,6.914016216732124,2.3556064130176465e-12,1.2094220845359057e-11,5808.986,0.000999000999000999,0.0035823551448551445,True
771,IFN CD8 T cell,IFN CD8 T cell,3-Sulfodeoxycholic acid,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
772,IFN CD8 T cell,IFN CD8 T cell,"3alpha,7alpha-Dihydroxycoprostanic acid",99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
773,IFN CD8 T cell,IFN CD8 T cell,3b-Hydroxy-5-cholenoic acid,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
782,IFN CD8 T cell,IFN CD8 T cell,Acetate,1209.5623,7.025692321122545,1.0650369246509614e-12,5.571898797671095e-12,15338.818,0.000999000999000999,0.0035823551448551445,True
785,IFN CD8 T cell,IFN CD8 T cell,Adenine,342.01407,4.442115775682027,4.453930255278804e-06,1.6967775060071026e-05,834.3003,0.000999000999000999,0.0035823551448551445,True
787,IFN CD8 T cell,IFN CD8 T cell,Adenosine diphosphate ribose,775.2561,10.069110261112627,3.782970569480711e-24,2.576236634112235e-23,9236.714,0.000999000999000999,0.0035823551448551445,True
788,IFN CD8 T cell,IFN CD8 T cell,Adenosine triphosphate,932.10254,4.942355359470862,3.8592182343281907e-07,1.6132797536945715e-06,72931.02,0.01098901098901099,0.031251276604436454,True
799,IFN CD8 T cell,IFN CD8 T cell,Chenodeoxycholic acid,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
800,IFN CD8 T cell,IFN CD8 T cell,Chenodeoxycholic acid 3-sulfate,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
806,IFN CD8 T cell,IFN CD8 T cell,Citric acid,690.23755,8.964880062205696,1.553093629704495e-19,9.900971889366156e-19,11852.727,0.000999000999000999,0.0035823551448551445,True
808,IFN CD8 T cell,IFN CD8 T cell,Coprocholic acid,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
824,IFN CD8 T cell,IFN CD8 T cell,Deoxycholic acid,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
828,IFN CD8 T cell,IFN CD8 T cell,Estradiol,922.7142,3.994770544806554,3.2378468832163366e-05,0.00010959968432126095,13879.957,0.000999000999000999,0.0035823551448551445,True
832,IFN CD8 T cell,IFN CD8 T cell,Fatty acid,1311.2227,8.515150956424641,8.318671611591584e-18,5.010853372336663e-17,10485.383,0.000999000999000999,0.0035823551448551445,True
840,IFN CD8 T cell,IFN CD8 T cell,Glycochenodeoxycholate-3-sulfate,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
843,IFN CD8 T cell,IFN CD8 T cell,Heme,1153.6354,10.594963619947524,1.5723162331506694e-26,1.1068913359143516e-25,8640.381,0.000999000999000999,0.0035823551448551445,True
847,IFN CD8 T cell,IFN CD8 T cell,Hyodeoxycholic acid,99.96499,0.5806425011595565,0.2807407107688088,0.43675196070749417,116.62264,0.014985014985014986,0.040411996933736066,True
