,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
10,SLC2A3,SLC2A3,1569.7242762346532,5.2083952765506405,9.524040362208031e-08,1.1313405521168327e-06,0.01886708653101729,95.75796899137094,0.003996004,0.026549720726275847,0.024726525121984807,True
14,SLC2A1,SLC2A1,195.5855663468186,0.6489591550216757,0.25818238864528553,0.7177836620493044,0.005303220303774994,2107.3796452677284,0.000999001,0.00815850793151185,0.08145037713151974,True
33,SLC16A1,SLC16A1,-15.51173694209762,-0.051468438529926955,0.5205238745448766,0.9321419563455738,-0.0004691368147110051,867.2834339135056,0.001998002,0.014504014100465512,0.04790510210826495,True
35,SLCO2B1,SLCO2B1,1245.2111348436067,4.131650310323798,1.8008402708026764e-05,0.00017217789906210954,0.02599538191337774,5579.792348560191,0.000999001,0.00815850793151185,0.09409213623472143,True
36,SLC16A1,SLC22A5,-23.560984732910384,-0.06470408553095973,0.5257951950708555,0.9321419563455738,-0.0007125781832371301,4576.508512737378,0.000999001,0.00815850793151185,0.25278715011624736,True
38,SLC22A5,SLC22A5,131.60589948667447,0.43667257723554953,0.33117440979889745,0.7958707746346394,0.003740682658081382,7122.386257263914,0.000999001,0.00815850793151185,0.13303536313947809,True
52,SLC16A1,SLC1A1,-8.342060206033807,-0.022405485622372903,0.5089377477212569,0.9321419563455738,-0.00025229718424150293,1006.521504402757,0.000999001,0.00815850793151185,0.05559602957594053,True
57,SLC1A1,SLC3A2,792.4840129538173,1.7016861115277377,0.04440711265505351,0.19341764623089971,0.021779899698912846,1446.805017629657,0.000999001,0.00815850793151185,0.17089042458377632,True
58,SLC1A1,SLC1A1,158.30405858155348,0.5252579216986675,0.299701952273115,0.7652737087103175,0.004350682741202483,292.9519586401552,0.000999001,0.00815850793151185,0.034602233185978416,True
64,SLC3A1,SLC3A2,177.55941465337673,0.3812700129564051,0.3515014511914024,0.8105209933354691,0.004187159194340651,1160.228654457992,0.001998002,0.014504014100465512,0.16337081144577273,True
66,SLC39A8,SLC39A8,2173.5690733783963,7.21197159681837,2.7573739611307876e-13,5.688897856648783e-12,0.04087911059447838,3690.2864475485662,0.000999001,0.00815850793151185,0.08984180496065329,True
70,SLC3A2,SLC40A1,865.7210542851296,1.8589466417665221,0.03151735098713203,0.15443501983694694,0.014879479503220472,12730.511773008395,0.000999001,0.00815850793151185,0.4061790405670285,True
78,SLC40A1,SLC40A1,2067.9056299219337,6.861376917144545,3.4099975985151446e-12,6.365328850561604e-11,0.041459332550766795,28084.626296977418,0.000999001,0.00815850793151185,0.20767268191891405,True
