gene,ligand,receptor,pair,cell_type,mean,std,n
CD4,PROS1,AXL,PROS1$AXL,Plasma,0.0,0.0,1230
CD4,BTLA,TNFRSF14,BTLA$TNFRSF14,Plasma,0.0,0.0,1230
CD4,LGALS9,HAVCR2,LGALS9$HAVCR2,Plasma,0.0,0.0,1230
CD4,LGALS9,CD44,LGALS9$CD44,Plasma,0.0,0.0,1230
CD4,COL6A2,ITGAV,COL6A2$ITGAV,Plasma,0.0,0.0,1230
CD4,COL6A2,CD44,COL6A2$CD44,Plasma,0.0,0.0,1230
CD4,FCER2,ITGB2,FCER2$ITGB2,Plasma,0.0,0.0,1230
CD4,ICAM1,ITGB2,ICAM1$ITGB2,Plasma,0.0,0.0,1230
CD4,ICAM2,ITGB2,ICAM2$ITGB2,Plasma,0.0,0.0,1230
CD4,ITGB2,ICAM1,ITGB2$ICAM1,Plasma,0.0,0.0,1230
CD4,ITGB2,ICAM2,ITGB2$ICAM2,Plasma,0.0,0.0,1230
CD4,F11R,ITGB2,F11R$ITGB2,Plasma,0.0,0.0,1230
CD4,PECAM1,PECAM1,PECAM1$PECAM1,Plasma,0.0,0.0,1230
CD4,SEMA4D,PLXNB2,SEMA4D$PLXNB2,Plasma,0.0,0.0,1230
CD4,SEMA4C,PLXNB2,SEMA4C$PLXNB2,Plasma,0.0,0.0,1230
CD4,THY1,ITGB2,THY1$ITGB2,Plasma,0.0,0.0,1230
CD4,TGFB1,TGFBR1,TGFB1$TGFBR1,T,0.0,0.0,632
CD4,TGFB1,TGFBR2,TGFB1$TGFBR2,T,0.0,0.0,632
CD4,TGFB2,TGFBR1,TGFB2$TGFBR1,T,0.0,0.0,632
CD4,TGFB2,TGFBR2,TGFB2$TGFBR2,T,0.0,0.0,632
CD4,TGFB3,TGFBR1,TGFB3$TGFBR1,T,0.0,0.0,632
CD4,TGFB3,TGFBR2,TGFB3$TGFBR2,T,0.0,0.0,632
CD4,BMP2,BMPR1A,BMP2$BMPR1A,T,0.0,0.0,632
CD4,BMP2,BMPR2,BMP2$BMPR2,T,0.0,0.0,632
CD4,BMP4,BMPR1A,BMP4$BMPR1A,T,0.0,0.0,632
CD4,BMP4,BMPR2,BMP4$BMPR2,T,0.0,0.0,632
CD4,BMP6,BMPR1A,BMP6$BMPR1A,T,0.0,0.0,632
CD4,BMP7,BMPR2,BMP7$BMPR2,T,0.0,0.0,632
CD4,BMP7,BMPR1A,BMP7$BMPR1A,T,0.0,0.0,632
CD4,GDF11,TGFBR1,GDF11$TGFBR1,T,0.0,0.0,632
CD4,MSTN,TGFBR1,MSTN$TGFBR1,T,0.0,0.0,632
CD4,TGFA,EGFR,TGFA$EGFR,T,0.0,0.0,632
CD4,PDGFA,PDGFRA,PDGFA$PDGFRA,T,0.0,0.0,632
CD4,PDGFA,PDGFRB,PDGFA$PDGFRB,T,0.0,0.0,632
CD4,PDGFB,PDGFRA,PDGFB$PDGFRA,T,0.0,0.0,632
CD4,PDGFB,PDGFRB,PDGFB$PDGFRB,T,0.0,0.0,632
CD4,PDGFC,PDGFRA,PDGFC$PDGFRA,T,0.0,0.0,632
CD4,PDGFD,PDGFRB,PDGFD$PDGFRB,T,0.0,0.0,632
CD4,VEGFA,KDR,VEGFA$KDR,T,0.0,0.0,632
CD4,IGF1,ITGAV,IGF1$ITGAV,T,0.0,0.0,632
CD4,IHH,PTCH1,IHH$PTCH1,T,0.0,0.0,632
CD4,IHH,SMO,IHH$SMO,T,0.0,0.0,632
CD4,SHH,PTCH1,SHH$PTCH1,T,0.0,0.0,632
CD4,CCL8,CCR1,CCL8$CCR1,T,0.0,0.0,632
CD4,CCL7,CCR1,CCL7$CCR1,T,0.0,0.0,632
CD4,CCL13,CCR1,CCL13$CCR1,T,0.0,0.0,632
CD4,CCL14,CCR1,CCL14$CCR1,T,0.0,0.0,632
CD4,CCL15,CCR1,CCL15$CCR1,T,0.0,0.0,632
CD4,CCL16,CCR1,CCL16$CCR1,T,0.0,0.0,632
CD4,CXCL12,ACKR3,CXCL12$ACKR3,T,0.0,0.0,632
CD4,IL13,IL13RA1,IL13$IL13RA1,T,0.0,0.0,632
CD4,LIF,IL6ST,LIF$IL6ST,T,0.0,0.0,632
CD4,IL18,IL18R1,IL18$IL18R1,T,0.0,0.0,632
CD4,IL18,IL18RAP,IL18$IL18RAP,T,0.0,0.0,632
CD4,IL34,CSF1R,IL34$CSF1R,T,0.0,0.0,632
CD4,CSF1,CSF1R,CSF1$CSF1R,T,0.0,0.0,632
CD4,IFNG,IFNGR1,IFNG$IFNGR1,T,0.0,0.0,632
CD4,LTA,TNFRSF14,LTA$TNFRSF14,T,0.0,0.0,632
CD4,LTB,LTBR,LTB$LTBR,T,0.0,0.0,632
CD4,TNFSF14,TNFRSF14,TNFSF14$TNFRSF14,T,0.0,0.0,632
CD4,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,T,0.0,0.0,632
CD4,TNFSF13,TNFRSF17,TNFSF13$TNFRSF17,T,0.0,0.0,632
CD4,CD40LG,ITGB2,CD40LG$ITGB2,T,0.0,0.0,632
CD4,ANGPTL2,TLR4,ANGPTL2$TLR4,T,0.0,0.0,632
CD4,ANGPTL3,ITGAV,ANGPTL3$ITGAV,T,0.0,0.0,632
CD4,POSTN,ITGAV,POSTN$ITGAV,T,0.0,0.0,632
CD4,POSTN,ITGB3,POSTN$ITGB3,T,0.0,0.0,632
CD4,POSTN,ITGB5,POSTN$ITGB5,T,0.0,0.0,632
CD4,C4A,C3AR1,C4A$C3AR1,T,0.0,0.0,632
CD4,EDN1,EDNRB,EDN1$EDNRB,T,0.0,0.0,632
CD4,GZMA,F2RL3,GZMA$F2RL3,T,0.0,0.0,632
CD4,KITLG,KIT,KITLG$KIT,T,0.0,0.0,632
CD4,SEMA3A,NRP1,SEMA3A$NRP1,T,0.0,0.0,632
CD4,SEMA3C,NRP1,SEMA3C$NRP1,T,0.0,0.0,632
CD4,SEMA3D,NRP1,SEMA3D$NRP1,T,0.0,0.0,632
CD4,SEMA3C,NRP2,SEMA3C$NRP2,T,0.0,0.0,632
CD4,GAS6,AXL,GAS6$AXL,T,0.0,0.0,632
CD4,GAS6,MERTK,GAS6$MERTK,T,0.0,0.0,632
CD4,GAS6,TYRO3,GAS6$TYRO3,T,0.0,0.0,632
CD4,GRN,SORT1,GRN$SORT1,T,0.0,0.0,632
CD4,GUCA2A,GUCY2C,GUCA2A$GUCY2C,T,0.0,0.0,632
CD4,PMCH,MERTK,PMCH$MERTK,T,0.0,0.0,632
CD4,PROS1,AXL,PROS1$AXL,T,0.0,0.0,632
CD4,BTLA,TNFRSF14,BTLA$TNFRSF14,T,0.0,0.0,632
CD4,LGALS9,HAVCR2,LGALS9$HAVCR2,T,0.0,0.0,632
CD4,LGALS9,CD44,LGALS9$CD44,T,0.0,0.0,632
CD4,COL6A2,ITGAV,COL6A2$ITGAV,T,0.0,0.0,632
CD4,COL6A2,CD44,COL6A2$CD44,T,0.0,0.0,632
CD4,FCER2,ITGB2,FCER2$ITGB2,T,0.0,0.0,632
CD4,ICAM1,ITGB2,ICAM1$ITGB2,T,0.0,0.0,632
CD4,ICAM2,ITGB2,ICAM2$ITGB2,T,0.0,0.0,632
CD4,ITGB2,ICAM1,ITGB2$ICAM1,T,0.0,0.0,632
CD4,ITGB2,ICAM2,ITGB2$ICAM2,T,0.0,0.0,632
CD4,F11R,ITGB2,F11R$ITGB2,T,0.0,0.0,632
CD4,PECAM1,PECAM1,PECAM1$PECAM1,T,0.0,0.0,632
CD4,SEMA4D,PLXNB2,SEMA4D$PLXNB2,T,0.0,0.0,632
CD4,SEMA4C,PLXNB2,SEMA4C$PLXNB2,T,0.0,0.0,632
CD4,THY1,ITGB2,THY1$ITGB2,T,0.0,0.0,632
