,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
15,Effector CD8 T cell,Effector CD8 T cell,SLC1A5,SLC7A5,128.36668,2.7380317405110044,0.0030904055124217466,0.04120540683228996,0.07600921949942488,97.81152,0.014985014985014986,0.034232285072150696,0.05957129356221479,True
36,Effector CD8 T cell,Effector CD8 T cell,SLC11A2,SLC3A2,135.23714,2.8845769146883304,0.001959700017350893,0.027570951968247045,0.0922506974239109,517.0608,0.001998001998001998,0.006428902327955955,0.4067036096432112,True
125,Effector CD8 T cell,Effector CD8 T cell,SLC6A17,SLC6A17,91.82764,1.9586622964450362,0.025076174359127783,0.26505386369233513,0.25392746085469287,47.899296,0.012987012987012988,0.0303476592136386,0.24111664040781466,True
143,Effector CD8 T cell,Gamma delta T cell,SLC1A5,SLC38A7,93.176674,2.8157892325011322,0.0024328788318486666,0.03376240011545089,0.23536104985801762,62.179035,0.011988011988011988,0.028403652097031887,0.21672934475454841,True
152,Effector CD8 T cell,Gamma delta T cell,SLC43A2,SLC43A2,118.74688,3.5885181446331607,0.0001662814258469458,0.0027355976510303986,0.21490759728601425,25.290766,0.005994005994005994,0.01626033540927158,0.2082364914202868,True
172,Effector CD8 T cell,Gamma delta T cell,SLC11A2,SLC3A2,45.460133,1.3738004002188708,0.08475182843054807,0.6624280842847436,0.10532817669937619,309.40958,0.006993006993006993,0.01855101985140997,0.7672399327976097,True
179,Effector CD8 T cell,Gamma delta T cell,SLC12A2,SLC29A1,56.047882,1.6937610700003454,0.04515534723322242,0.42450188182384213,0.11911062738833898,42.021797,0.014985014985014986,0.034232285072150696,0.27664944382503237,True
308,Effector CD8 T cell,ISG CD8 T cell,SLC11A2,SLC3A2,14.407399,1.2492799461768311,0.10578135003262856,0.7487377063117338,0.8078961503467436,103.02728,0.002997002997002997,0.0091938137050919,4.608086725523056,True
336,Effector CD8 T cell,ISG CD8 T cell,CD36,MSR1,19.734934,1.711235789196491,0.04351879719699167,0.4148520854292664,0.34868504834203695,19.459715,0.02097902097902098,0.044303522564392135,0.9347059223482382,True
419,Effector CD8 T cell,Proliferating CD8 T cell,SLC1A5,SLC1A5,61.018406,2.355589433711497,0.009246672390712652,0.10717733907416938,0.24936761356946102,79.37197,0.008991008991008992,0.022672012783261242,0.35823277791780656,True
500,Effector CD8 T cell,Proliferating CD8 T cell,CD38,CD38,56.304745,2.173620561599089,0.014866821466689484,0.1666390977584975,0.22389123498204472,205.2061,0.017982017982017984,0.039572078407029865,0.5149892931423321,True
511,Effector CD8 T cell,Proliferating CD8 T cell,ABCC4,SLC16A1,96.71952,3.7338156785934813,9.430027122671775e-05,0.0016031046108542018,0.08534361849549603,34.70428,0.002997002997002997,0.0091938137050919,0.3893742094725258,True
517,Effector CD8 T cell,Proliferating CD8 T cell,TAP1,TAP1,4.9291854,0.19028909144084172,0.4245413006247359,0.7487377063117338,0.017798775975835134,886.4376,0.01098901098901099,0.026311716452561525,0.622788815376212,True
557,Effector CD8 T cell,other,SLC7A7,SLC7A7,762.5499,5.463816470186021,2.3300266817410553e-08,5.401425489490628e-07,0.1313446293239521,1119.5958,0.000999000999000999,0.003436698209042222,0.2720331900636409,True
559,Effector CD8 T cell,other,SLC1A5,SLC7A5,378.6982,2.7134453149180797,0.0033293778743464443,0.044103447166667184,0.05440886964283502,1447.2018,0.004995004995004995,0.013977791755569534,0.2302695172020911,True
565,Effector CD8 T cell,other,SLC16A4,SLC16A4,319.58466,2.289885349794533,0.011013981857975209,0.12552247480597445,0.061219704487150924,1001.55255,0.008991008991008992,0.022672012783261242,0.32152220837439144,True
