,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
82,Effector CD8 T cell,Effector CD8 T cell,L-Arginine,128.36668,2.7380317405110044,0.0030904055124217466,0.030260220642462938,97.81152,0.014985014985014986,0.037506871826398454,True
91,Effector CD8 T cell,Effector CD8 T cell,L-Histidine,128.36668,2.7380317405110044,0.0030904055124217466,0.030260220642462938,97.81152,0.014985014985014986,0.037506871826398454,True
95,Effector CD8 T cell,Effector CD8 T cell,L-Methionine,130.19295,1.963625290966853,0.024786781114938858,0.1934466496608697,97.81152,0.01998001998001998,0.04753401828767408,True
96,Effector CD8 T cell,Effector CD8 T cell,L-Phenylalanine,130.19295,1.963625290966853,0.024786781114938858,0.1934466496608697,97.81152,0.01998001998001998,0.04753401828767408,True
99,Effector CD8 T cell,Effector CD8 T cell,L-Tyrosine,128.36668,2.7380317405110044,0.0030904055124217466,0.030260220642462938,97.81152,0.014985014985014986,0.037506871826398454,True
109,Effector CD8 T cell,Effector CD8 T cell,Neurotransmitter,78.13431,0.9622043101709199,0.16797349223414149,0.7434002858066215,47.899296,0.017982017982017984,0.04412061256608821,True
219,Effector CD8 T cell,Gamma delta T cell,Iron,53.257008,0.6083040123811773,0.27149293018318477,0.7434002858066215,416.63528,0.005994005994005994,0.017154699157405518,True
233,Effector CD8 T cell,Gamma delta T cell,L-Isoleucine,118.74688,3.5885181446331607,0.0001662814258469458,0.0021314255494926685,25.290766,0.005994005994005994,0.017154699157405518,True
241,Effector CD8 T cell,Gamma delta T cell,L-Valine,118.74688,3.5885181446331607,0.0001662814258469458,0.0021314255494926685,25.290766,0.005994005994005994,0.017154699157405518,True
360,Effector CD8 T cell,ISG CD8 T cell,Iron,12.73514,0.4173773505568941,0.3382012094882239,0.7434002858066215,103.02728,0.007992007992007992,0.021838626489789282,True
443,Effector CD8 T cell,Proliferating CD8 T cell,Adenosine diphosphate ribose,56.304745,2.173620561599089,0.014866821466689484,0.12428192649030932,205.2061,0.017982017982017984,0.04412061256608821,True
