cell_type,metabolite,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Effector CD8 T cell,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",4715,0.0,0.0,,3.0001786967831996,-inf
Effector CD8 T cell,17a-Ethynylestradiol,4715,0.002545068928950159,0.13471138476892508,18.07741956468562,1.8880074455272793,-2.909322567967076
Effector CD8 T cell,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",4715,0.0,0.0,,3.0001786967831996,-inf
Effector CD8 T cell,2-Hydroxychlorpropamide,4715,0.0014846235418875928,0.020056785152948346,13.509677428021636,2.863472793810149,-1.6842460620594164
Effector CD8 T cell,25-Hydroxycholesterol,4715,0.013997879109225874,0.5973301854064139,32.1441823904122,0.9704891454327433,-1.6230897315373525
Effector CD8 T cell,"3',4'-Dihydrodiol",4715,0.002545068928950159,0.13471138476892508,18.07741956468562,1.8879025608153066,-2.9153435622699586
Effector CD8 T cell,3-Sulfodeoxycholic acid,4715,0.0,0.0,,3.0001786967831996,-inf
Effector CD8 T cell,"3alpha,7alpha-Dihydroxycoprostanic acid",4715,0.0,0.0,,3.0001786967831996,-inf
Effector CD8 T cell,3b-Hydroxy-5-cholenoic acid,4715,0.0,0.0,,3.0001786967831996,-inf
Effector CD8 T cell,4'-Hydroxydiclofenac,4715,0.005090137857900318,0.47206186432723346,30.554331431191816,1.3307126890297196,-0.16428969253275488
Effector CD8 T cell,4-Hydroxycyclophosphamide,4715,0.0014846235418875928,0.020056785152948346,13.509677428021636,2.888704981982869,0.06260412103863372
Effector CD8 T cell,4-ene-Valproic acid,4715,0.0012725344644750796,0.16695590758881315,28.079683538143907,1.194207053447949,-3.316629824886215
Effector CD8 T cell,5-Hydroxyomeprazole,4715,0.0014846235418875928,0.020056785152948346,13.509677428021636,2.888704981982869,0.06260412103863372
Effector CD8 T cell,5-Methyltetrahydrofolic acid,4715,0.0,0.0,,2.99985947091293,-inf
Effector CD8 T cell,8-Hydroxycarvedilol,4715,0.0014846235418875928,0.020056785152948346,13.509677428021636,2.888704981982869,0.06260412103863372
Effector CD8 T cell,ADP,4715,0.0006362672322375398,0.03922911357741627,21.42099292147094,1.7040961083636141,-3.5826940429099974
Effector CD8 T cell,Acetate,4715,0.0021208907741251328,1.787872851276369,90.07987808610851,0.5947008117226494,-2.904218530285736
Effector CD8 T cell,Acetyl-L-Carnitine,4715,0.0006362672322375398,0.004056588532323191,6.375604976634615,2.0752690064387207,-4.294214620518741
Effector CD8 T cell,Adenine,4715,0.000848356309650053,0.011143290408260292,13.135153568736818,2.617760488008643,-1.8108399914767428
Effector CD8 T cell,Adenosine,4715,0.010180275715800637,0.502297875654482,33.48816947760395,0.7672404990921101,-2.8978805599183044
Effector CD8 T cell,Adenosine diphosphate ribose,4715,0.025026511134676563,0.45409835163343176,18.14469260975958,2.0353642354779806,0.40250546544752974
Effector CD8 T cell,Adenosine triphosphate,4715,0.002545068928950159,4.5446014391042135,111.39477545914065,0.7111770463315525,-1.3297133017401261
Effector CD8 T cell,Adenosylcobalamin,4715,0.000848356309650053,0.0069526479464420395,8.195433766868554,2.5622158707373903,-2.4340499615548623
Effector CD8 T cell,Amiloride-sensitive sodium transport,4715,0.0,0.0,,2.896848242056381,-inf
Effector CD8 T cell,Anion exchange,4715,0.004453870625662778,0.06533948740837867,14.670270625262162,1.4481403680928955,-3.280507551193296
Effector CD8 T cell,Bilirubin,4715,0.0023329798515376457,0.02519500901425252,10.799497045654602,1.9581036903301505,-3.013919993024866
Effector CD8 T cell,Butyrate,4715,0.005726405090137858,0.08902318640542448,14.25182417433251,1.2907667092279131,-2.9353071352334132
Effector CD8 T cell,Cadmium,4715,0.00975609756097561,0.2001361795767035,20.513958406612108,1.6509734882025844,-1.699756250541407
