,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
0,Effector CD8 T cell,Effector CD8 T cell,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",0.0,0.0,0.5,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
1,Effector CD8 T cell,Effector CD8 T cell,17a-Ethynylestradiol,1.8935928,0.020194949049270085,0.49194392857002894,0.7434002858066215,27.988874,0.4145854145854146,0.4965165072752842,False
2,Effector CD8 T cell,Effector CD8 T cell,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",0.0,0.0,0.5,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
3,Effector CD8 T cell,Effector CD8 T cell,2-Hydroxychlorpropamide,18.92355,0.28541300767296174,0.38766387156343785,0.7434002858066215,27.988874,0.35264735264735264,0.44608202801982705,False
4,Effector CD8 T cell,Effector CD8 T cell,25-Hydroxycholesterol,-8.58288,-0.1830708498123658,0.572628786154173,0.7434002858066215,32.274303,0.6223776223776224,0.68274308678873,False
5,Effector CD8 T cell,Effector CD8 T cell,"3',4'-Dihydrodiol",2.3937922,0.02552951704943478,0.4898163024775013,0.7434002858066215,27.988874,0.4145854145854146,0.4965165072752842,False
6,Effector CD8 T cell,Effector CD8 T cell,3-Sulfodeoxycholic acid,0.0,0.0,0.5,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
7,Effector CD8 T cell,Effector CD8 T cell,"3alpha,7alpha-Dihydroxycoprostanic acid",0.0,0.0,0.5,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
8,Effector CD8 T cell,Effector CD8 T cell,3b-Hydroxy-5-cholenoic acid,0.0,0.0,0.5,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
9,Effector CD8 T cell,Effector CD8 T cell,4'-Hydroxydiclofenac,48.314796,0.4608730445795333,0.3224448459746693,0.7434002858066215,172.84525,0.2077922077922078,0.29775102945834653,False
10,Effector CD8 T cell,Effector CD8 T cell,4-Hydroxycyclophosphamide,19.17325,0.40896100134716157,0.34128414053765455,0.7434002858066215,27.988874,0.35264735264735264,0.44608202801982705,False
11,Effector CD8 T cell,Effector CD8 T cell,4-ene-Valproic acid,38.308395,0.47175823482448337,0.3185496825433271,0.7434002858066215,39.337486,0.059940059940059943,0.11258723514496162,False
12,Effector CD8 T cell,Effector CD8 T cell,5-Hydroxyomeprazole,19.17325,0.40896100134716157,0.34128414053765455,0.7434002858066215,27.988874,0.35264735264735264,0.44608202801982705,False
13,Effector CD8 T cell,Effector CD8 T cell,5-Methyltetrahydrofolic acid,0.97594374,0.02081665480553002,0.4916959560020953,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
14,Effector CD8 T cell,Effector CD8 T cell,8-Hydroxycarvedilol,19.17325,0.40896100134716157,0.34128414053765455,0.7434002858066215,27.988874,0.35264735264735264,0.44608202801982705,False
15,Effector CD8 T cell,Effector CD8 T cell,ADP,-16.63369,-0.250876370698733,0.5990451531285892,0.7434002858066215,0.0,0.3866133866133866,0.47484745219936864,False
16,Effector CD8 T cell,Effector CD8 T cell,Acetate,33.733658,0.3217841062191948,0.3738081279143557,0.7434002858066215,271.65558,0.07492507492507493,0.13578966021125405,False
17,Effector CD8 T cell,Effector CD8 T cell,Acetyl-L-Carnitine,-2.353078,-0.05019060824681309,0.520014752171931,0.7434002858066215,0.0,0.023976023976023976,0.054702578974423634,False
18,Effector CD8 T cell,Effector CD8 T cell,Adenine,-27.107635,-0.5781996084514089,0.7184353184459594,0.7586074380994529,0.0,0.08691308691308691,0.1521698500175321,False
19,Effector CD8 T cell,Effector CD8 T cell,Adenosine,6.680996,0.1425041013821996,0.4433409199998391,0.7434002858066215,28.991123,0.33666333666333664,0.43523408132210084,False
20,Effector CD8 T cell,Effector CD8 T cell,Adenosine diphosphate ribose,20.265701,0.43226273106692226,0.33277523547654136,0.7434002858066215,171.16527,0.2977022977022977,0.39525446305107326,False
21,Effector CD8 T cell,Effector CD8 T cell,Adenosine triphosphate,-45.680664,-0.43574615382402127,0.6684895423678969,0.7434002858066215,1503.1835,0.20279720279720279,0.2931757237977334,False
22,Effector CD8 T cell,Effector CD8 T cell,Adenosylcobalamin,2.8543847,0.06088336599174804,0.4757260484418819,0.7434002858066215,0.0,0.03296703296703297,0.07210473084309693,False
23,Effector CD8 T cell,Effector CD8 T cell,Amiloride-sensitive sodium transport,-2.912178,-0.03586273863990725,0.5143040964997786,0.7434002858066215,0.0,0.000999000999000999,0.003693858588963484,False
