cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
CD4 T Cell,SLC2A9_SLC2A9,9551,0.018741493037378286,0.10513816987022231,5.093561033726246,1.3931278,-1.0084031967765648
CD4 T Cell,SLC2A1_SLC2A1,9551,0.05119882734792169,9.835105534070081,56.1695727649405,0.51376224,-1.1100405308673627
CD4 T Cell,SLC2A3_SLC2A4,9551,0.0014658150978955084,0.03990521086334047,7.99778219100155,2.5510206,1.6227892610607597
CD4 T Cell,SLC2A4_SLC2A4,9551,0.0,0.0,,2.984869,-inf
CD4 T Cell,SLC2A2_SLC2A2,9551,0.0,0.0,,2.9997277,-inf
CD4 T Cell,SLC2A3_SLC2A3,9551,0.14040414616270547,1.745318120053033,10.870395980622268,1.4185454,1.694490689105764
CD4 T Cell,SLC2A1_SLC2A3,9551,0.0024081248036854777,4.186282295986437,84.678261789557,0.98988277,-0.9740019276265736
CD4 T Cell,SLC2A1_SLC2A9,9551,0.0,1.9371726395675235,,1.2479218,-inf
CD4 T Cell,SLC38A7_SLC7A7,9551,0.0051303528426342795,1.3167187107855334,45.390041902669935,1.2858049,1.3054317585596555
CD4 T Cell,SLC1A5_SLC7A7,9551,0.00460684745052874,5.674064734737048,55.158048672969386,0.76283497,1.826185614533973
CD4 T Cell,SLC3A2_SLC3A2,9551,0.09538268244162915,12.570617414229666,36.98060393472284,0.70158476,0.6734361716352004
CD4 T Cell,SLC7A7_SLC7A7,9551,0.127316511360067,2.572481266583104,16.0785174788757,1.1231697,1.2036889696122033
CD4 T Cell,SLC38A7_SLC3A2,9551,0.0024081248036854777,2.8388131253374533,67.96231906527865,0.9291593,0.6594523354727833
CD4 T Cell,SLC1A5_SLC3A2,9551,0.003559836666317663,13.739064120249772,90.0978405565782,0.46254575,0.6970573738196939
CD4 T Cell,SLC3A2_SLC7A5,9551,0.006386765783687572,5.821641406935243,46.69577905218771,0.8816004,1.5380634812358418
CD4 T Cell,SLC1A5_SLC1A5,9551,0.0500471154852895,4.187775389906449,23.44306973910398,0.6373716,-0.2314617300401423
CD4 T Cell,SLC7A5_SLC7A5,9551,0.21139147733221653,2.0584676075968025,9.232497961907535,1.5309229,2.3268250575230702
CD4 T Cell,SLC3A2_SLC7A7,9551,0.0062820647052664646,10.752175786228054,62.58334256279465,0.6201903,1.9387294797713563
CD4 T Cell,SLC7A5_SLC7A7,9551,0.03486545911422888,6.793685109048852,51.20081330817198,1.1275973,3.943169210027492
CD4 T Cell,SLC38A7_SLC38A7,9551,0.02868809548738352,0.23762445111830033,6.455701952745453,1.2594463,-0.09387887611643639
CD4 T Cell,SLC1A5_SLC38A7,9551,0.0017799183331588316,2.197789277823731,35.96484891288227,1.1624302,1.143072417972894
CD4 T Cell,SLC38A7_SLC7A5,9551,0.0021987226468432623,0.5783380483542759,32.920847876993356,1.6614429,0.9386208390061487
CD4 T Cell,SLC1A5_SLC7A5,9551,0.004502146372107632,3.273846826085188,42.220694359040806,1.1462358,1.2795011264176377
CD4 T Cell,SLC7A11_SLC7A11,9551,0.003978640980002094,0.015416653195530207,3.874854070276553,2.2138505,-1.3824379006027898
CD4 T Cell,SLC1A5_SLC43A2,9551,0.002826929117369909,5.174830600743417,51.86837252047772,0.6874899,1.2343236451955426
CD4 T Cell,SLC43A2_SLC7A11,9551,0.0005235053921055386,0.25884418536470216,15.451800426765612,2.220318,-0.5816877980668467
CD4 T Cell,SLC1A5_SLC7A11,9551,0.0006282064705266465,0.5437764106382955,21.36795154780908,1.904383,-1.00544730547191
CD4 T Cell,SLC43A2_SLC43A2,9551,0.060831326562663594,1.5135212536878153,14.234858067705968,0.87635803,0.464905369499412
CD4 T Cell,SLC43A2_SLC7A5,9551,0.002826929117369909,1.5592959662769805,35.86082613325495,1.3778121,0.985359340445468
CD4 T Cell,SLC16A1_SLC16A1,9551,0.05109412626950058,0.8274813374885389,9.694914538077523,1.0311098,0.41361318339476444
CD4 T Cell,SLC16A4_SLC16A4,9551,0.008480787352109727,0.045705799193140335,5.339205179707257,1.6256255,-2.216280845157925
CD4 T Cell,SLC22A5_SLC22A5,9551,0.019579101664747148,0.7411729179799259,16.938518925608676,0.70390546,-2.127413550843075
CD4 T Cell,SLCO2B1_SLCO2B1,9551,0.12752591351690923,7.188742476817815,35.1101564998957,0.93503636,0.8212199895175228
CD4 T Cell,SLC16A1_SLC22A5,9551,0.0017799183331588316,2.0228421574016746,49.155426005946296,1.2267475,-0.21579899271384617
CD4 T Cell,SLC16A1_SLCO2B1,9551,0.009632499214741911,4.740741174902299,74.73612373435499,0.925882,2.214884367925692
CD4 T Cell,SLC16A1_SLC1A5,9551,0.0026175269605276936,4.003750685994361,60.45708559929976,0.82775956,0.9839984554240808
CD4 T Cell,SLC16A1_SLC1A1,9551,0.0014658150978955084,0.060248516213429915,12.12602783609077,2.641356,0.7077178307277059
CD4 T Cell,SLC16A1_SLC3A2,9551,0.0031410323526332323,6.643868222439846,77.78115492047274,0.7449081,1.22460709819664
CD4 T Cell,SLC1A2_SLC1A2,9551,0.0,0.0,,2.982328,-inf
CD4 T Cell,SLC1A3_SLC7A11,9551,0.0010470107842110773,0.06870563283113872,14.426597156775795,2.5974197,0.02652508426636977
CD4 T Cell,SLC1A3_SLC1A5,9551,0.0010470107842110773,0.8913198095197514,48.93545509387719,1.2177976,-0.8435287431617775
CD4 T Cell,SLC3A2_SLC7A11,9551,0.0009423097057899697,0.9166127274492878,26.06578927250739,1.4482505,-0.006764233943901066
CD4 T Cell,SLC1A1_SLC1A1,9551,0.0009423097057899697,0.0034376799068596836,3.6481423100463153,2.9457061,0.6566396213799011
CD4 T Cell,SLC16A1_SLC1A3,9551,0.0027222280389488014,0.7838638118712722,24.63574356854037,1.7585957,1.5449669686645746
CD4 T Cell,SLC1A3_SLC3A2,9551,0.0026175269605276936,1.4475891093430087,60.23483887392866,1.1217295,0.3902733548483593
CD4 T Cell,SLC1A3_SLC1A3,9551,0.022720134017380378,0.10979276930728626,4.779969696362131,1.5788791,-0.6021468418440246
CD4 T Cell,SLC16A1_SLC7A11,9551,0.0017799183331588316,0.24970000068852263,16.954744235725006,2.2534263,1.1601827483953147
CD4 T Cell,SLC3A1_SLC3A2,9551,0.0,0.01667393995717985,,2.5554726,-inf
CD4 T Cell,SLC3A1_SLC3A1,9551,0.0,0.0,,2.9918342,-inf
CD4 T Cell,SLC3A1_SLC7A11,9551,0.0,0.0004955419394974275,,2.9222765,-inf
CD4 T Cell,SLC39A8_SLC39A8,9551,0.058527902837399226,0.41051543634849547,7.011891712963138,1.726931,0.9810331906624348
CD4 T Cell,SLC40A1_SLC40A1,9551,0.032038529996858967,1.5827919032978566,30.45426020371443,0.76287013,-1.5540462110259063
CD4 T Cell,SLC11A1_SLC11A2,9551,0.00010470107842110774,0.06045168372991819,36.047415465955225,2.274826,-1.772144109925012
CD4 T Cell,CUBN_SLC40A1,9551,0.00020940215684221548,0.07519105618786855,56.15912948678056,2.3643544,-3.4422443989502636
CD4 T Cell,SLC11A1_SLC11A1,9551,0.00020940215684221548,0.0005759660556237929,2.750525898631423,2.9574552,-0.5705102487553614
CD4 T Cell,SLC11A1_SLC3A2,9551,0.00041880431368443097,0.08513115945131652,47.20410955206658,2.2544904,-0.25108466107116917
CD4 T Cell,SLC11A2_SLC11A2,9551,0.05224583813213276,4.940361546186301,26.376396031212938,0.59647804,0.011732296881510052
CD4 T Cell,CUBN_CUBN,9551,0.00031410323526332324,0.0014187936148047904,4.5169659383335174,2.8621268,-1.3328984398014743
CD4 T Cell,SLC11A2_SLC3A2,9551,0.0016752172547377239,13.177303134479569,85.86331389757245,0.41718787,-0.14541908481259452
CD4 T Cell,SLC11A1_SLC39A8,9551,0.00041880431368443097,0.014994033850278983,16.857052436273605,2.6892805,0.07585279662993798
CD4 T Cell,SLC22A5_SLC22A8,9551,0.0,0.0011336995862136574,,2.9387527,-inf
CD4 T Cell,SLC16A9_SLC22A5,9551,0.00020940215684221548,0.6205145293643356,38.78944847995339,1.4400331,-3.419619916677386
CD4 T Cell,SLC22A4_SLC22A5,9551,0.001256412941053293,0.4737846789335281,39.70524267467733,1.5706848,-1.9073225807287026
CD4 T Cell,SLC16A9_SLC16A9,9551,0.01947440058632604,0.26218879931704125,10.183088250362703,1.111129,-1.441967672622711
CD4 T Cell,SLC22A5_SLCO1B1,9551,0.0,0.004508718461258959,,2.9034603,-inf
CD4 T Cell,SLC22A4_SLC22A4,9551,0.017066275782640562,0.10796860788756753,5.80719373772506,1.3829063,-1.3378660872880532
CD4 T Cell,SLC16A9_SLC22A4,9551,0.00010470107842110774,0.2142714033281943,29.679200383574198,2.043702,-2.9272800928550247
CD4 T Cell,SLC22A4_SLCO1B1,9551,0.00020940215684221548,0.0021570990595221142,8.258127149823395,2.955819,0.2139837154934306
CD4 T Cell,SLC10A1_SLC5A1,9551,0.00010470107842110774,0.002428419156339704,9.026302456574854,2.950746,0.44560941660791553
CD4 T Cell,SLC1A5_SLC29A1,9551,0.0006282064705266465,4.053105788139265,47.017059476522434,0.81631017,-0.9428432970799667
CD4 T Cell,SLC5A5_SLC5A5,9551,0.02638467176211915,0.1859253884832736,7.046719783348199,1.9974535,0.024505916629717867
CD4 T Cell,SLC22A4_SLC5A1,9551,0.00031410323526332324,0.08873476427772713,29.247374989391535,2.428107,-2.8048753117578853
CD4 T Cell,SLC12A2_SLC1A5,9551,0.0005235053921055386,2.8070911704042354,64.69567188971902,0.82007194,-0.6100386129419988
CD4 T Cell,SLC22A5_SLC29A1,9551,0.0005235053921055386,1.1724701111040652,46.687108427076076,1.1221153,-2.29249043552498
CD4 T Cell,SLC29A1_SLC29A1,9551,0.03329494293791226,1.0227901160085373,14.304353136890441,0.8243892,-0.581832847587358
CD4 T Cell,SLC5A1_SLC5A3,9551,0.001256412941053293,0.7226033886634479,58.62477758370642,1.2276976,-1.438406712748016
CD4 T Cell,SLC1A5_SLC22A4,9551,0.0010470107842110773,1.5184571555505433,36.21439044355465,1.4151914,-0.5082731166274226
CD4 T Cell,SLC10A1_SLC5A5,9551,0.00020940215684221548,0.0023757638485579474,11.345460258788478,2.9422266,1.4619112289370162
CD4 T Cell,SLC6A2_SLC6A2,9551,0.0,0.0,,2.9996018,-inf
CD4 T Cell,SLC1A5_SLC5A3,9551,0.0016752172547377239,10.393306341872936,81.00966561466055,0.46550202,-0.1058720375855216
CD4 T Cell,SLC12A2_SLC29A1,9551,0.0007329075489477542,1.4220791073992802,43.69660380298781,1.1873184,-0.5097069696931615
CD4 T Cell,SLC10A1_SLC1A5,9551,0.0,0.003351303435407607,,2.8165364,-inf
CD4 T Cell,SLC12A2_SLC5A3,9551,0.0008376086273688619,3.576622547177879,65.81199672076457,0.755971,-0.17537230691422231
CD4 T Cell,SLC22A5_SLC5A3,9551,0.00031410323526332324,2.85135211427835,68.71468965410581,0.63764405,-3.0182363667403798
CD4 T Cell,SLC29A1_SLC5A3,9551,0.0006282064705266465,4.5746672624416,75.07720101789347,0.6667701,-1.357106610646168
CD4 T Cell,SLC5A1_SLC5A1,9551,0.013506439116322898,0.08016564403771946,5.920003641433265,1.6744995,-1.5670889589230665
CD4 T Cell,SLC22A5_SLC5A1,9551,0.0005235053921055386,0.24123900917383392,23.3159127153972,2.2048962,-1.0363396385908095
CD4 T Cell,SLC5A1_SLC5A5,9551,0.0009423097057899697,0.07047491305565637,22.182455595330524,2.427366,-1.0418743633839755
CD4 T Cell,SLC10A1_SLC10A1,9551,0.0,0.0,,2.999413,-inf
CD4 T Cell,SLC22A4_SLC29A1,9551,0.0007329075489477542,0.41366992030190697,34.18840565975379,1.4815505,-1.1253914102386569
CD4 T Cell,SLC5A3_SLC5A3,9551,0.04784839283844623,7.59716784368918,31.57894375118935,0.58602023,-0.42397261569542943
CD4 T Cell,SLC1A5_SLC5A1,9551,0.0010470107842110773,0.9530987366339067,34.49717353060419,1.6997913,-0.6131545861638552
CD4 T Cell,SLC12A2_SLC12A2,9551,0.026908177154224687,0.6072337367375341,11.20403569892831,0.9343608,-0.6038351637123306
CD4 T Cell,SLC1A5_SLC5A5,9551,0.0031410323526332323,1.3381336705850133,31.99685948631326,1.6951354,1.5439876933531618
CD4 T Cell,SLC29A1_SLC5A1,9551,0.0006282064705266465,0.40832931612510703,30.580497963926547,2.0862324,-0.5718454594391806
CD4 T Cell,SLC12A2_SLC5A5,9551,0.001256412941053293,0.4733619183452143,26.150917762145838,2.1206648,0.4894970606089157
CD4 T Cell,SLC22A4_SLC5A3,9551,0.0014658150978955084,1.083532781405949,61.087773166880915,1.0610298,-0.49047075083024433
CD4 T Cell,SLC1A5_SLC22A5,9551,0.0018846194115799393,4.095769955029678,60.61076148435859,0.8870033,-0.3064067839316419
CD4 T Cell,SLC10A1_SLC5A3,9551,0.0,0.00803109019318417,,2.8108518,-inf
CD4 T Cell,SLC5A3_SLC5A5,9551,0.0020940215684221546,1.7691499346789847,35.02048769956117,1.4439381,0.6944490340029245
CD4 T Cell,SLC22A2_SLC22A2,9551,0.0,0.0,,2.9991295,-inf
CD4 T Cell,SLC22A1_SLC22A1,9551,0.0008376086273688619,0.002778075959152361,3.316675435733025,2.7342305,-0.695205996204676
CD4 T Cell,SLC16A4_SLCO2B1,9551,0.001256412941053293,0.6309510443130115,73.16024369295867,1.3374444,-0.600911727295913
CD4 T Cell,SLC3A2_SLC43A2,9551,0.002826929117369909,9.570354580429713,59.47697492049575,0.5509229,1.1763844626545765
CD4 T Cell,CPT1A_CPT1A,9551,0.033085540781070046,3.626390487913198,23.596779291531536,0.58351713,-0.3751087512729787
CD4 T Cell,CD36_CD36,9551,0.0027222280389488014,0.02162090896511532,7.942357750992939,2.8217711,-0.16815856267551066
CD4 T Cell,MSR1_MSR1,9551,0.13893833106480996,5.831288390603658,27.768543636466305,0.9772392,1.040709726635076
CD4 T Cell,CD36_MSR1,9551,0.00324573343105434,0.2917039804599842,55.323853056154896,2.066258,0.8790656692279611
CD4 T Cell,SLC6A1_SLC6A1,9551,0.00031410323526332324,0.0016513864392443695,5.257463960407658,2.9188662,-1.7663244366809003
CD4 T Cell,SLC6A12_SLC6A12,9551,0.009004292744215265,0.03649331821753264,4.0528800266936535,1.9651153,-0.9957169339597309
CD4 T Cell,SLC22A1_SLC22A5,9551,0.0009423097057899697,0.11813494926698383,35.68892222753166,2.1708972,-0.9009624159492622
CD4 T Cell,SLCO1C1_SLCO1C1,9551,0.0,0.0,,2.9981213,-inf
CD4 T Cell,ABCA1_ABCA1,9551,0.05266464244581719,5.6110687751823205,35.482773127904096,0.58572865,-0.16493849430771365
CD4 T Cell,ABCB1_ABCG2,9551,0.00020940215684221548,0.004392646973956805,10.09643340882235,2.9103038,-2.9620641388140565
CD4 T Cell,ABCB1_ABCB1,9551,0.0009423097057899697,0.004333509026462199,4.598816079082273,2.7107732,-2.004129173775931
CD4 T Cell,ABCG2_CD36,9551,0.00041880431368443097,0.005628356980892437,12.158975720234764,2.894969,-1.0516369384919777
CD4 T Cell,ABCG2_ABCG2,9551,0.0008376086273688619,0.004093743169560176,4.887417626558655,2.6785111,-2.575011640990302
