gene,tf,cell_type,mean,std,n
ATP1A1,AR,Endothelial,-0.07507719,0.0005126199,151
ATP1A1,ARNT,Endothelial,0.015623633,9.656803e-05,151
ATP1A1,ARNTL,Endothelial,0.0,0.0,151
ATP1A1,ASCL2,Endothelial,0.0,0.0,151
ATP1A1,ATF3,Endothelial,-0.03558679,0.00029955868,151
ATP1A1,ATOH1,Endothelial,-0.002272912,2.0560865e-05,151
ATP1A1,ATOH7,Endothelial,0.0,0.0,151
ATP1A1,BACH2,Endothelial,0.007429868,8.4514e-05,151
ATP1A1,BATF,Endothelial,0.19955394,0.0008980851,151
ATP1A1,BCL6,Endothelial,0.0,0.0,151
ATP1A1,CBFB,Endothelial,-0.00081084634,1.2778052e-05,151
ATP1A1,CLOCK,Endothelial,-0.048784632,0.00035734437,151
ATP1A1,CREB1,Endothelial,0.12391116,0.0010464676,151
ATP1A1,CREB3,Endothelial,-0.049835335,0.0004809617,151
ATP1A1,CTCF,Endothelial,-0.032617614,0.0002325226,151
ATP1A1,CTCFL,Endothelial,0.0,0.0,151
ATP1A1,CUX2,Endothelial,0.11091101,0.0009775129,151
ATP1A1,E2F1,Endothelial,0.07419046,0.0006312975,151
ATP1A1,E2F3,Endothelial,0.002414728,3.736664e-05,151
ATP1A1,E2F4,Endothelial,0.012979298,0.00014474784,151
ATP1A1,EBF1,Endothelial,0.060525596,0.00064640277,151
ATP1A1,EGR2,Endothelial,0.0,0.0,151
ATP1A1,ELK1,Endothelial,0.0017307994,2.0994816e-05,151
ATP1A1,ELK4,Endothelial,-0.0035741504,1.9563224e-05,151
ATP1A1,EP300,Endothelial,0.031075623,0.000287827,151
ATP1A1,ESRRA,Endothelial,-0.002793599,2.9756922e-05,151
ATP1A1,ETV5,Endothelial,0.054046165,0.0003360754,151
ATP1A1,ETV6,Endothelial,-0.1957013,0.0014105231,151
ATP1A1,FEV,Endothelial,0.0,0.0,151
ATP1A1,FLI1,Endothelial,0.13666257,0.001558996,151
ATP1A1,FOXA1,Endothelial,0.0,0.0,151
ATP1A1,FOXA2,Endothelial,0.0,0.0,151
ATP1A1,FOXE1,Endothelial,0.0,0.0,151
ATP1A1,FOXE3,Endothelial,0.0,0.0,151
ATP1A1,FOXI1,Endothelial,0.0,0.0,151
ATP1A1,FOXL2,Endothelial,0.0,0.0,151
ATP1A1,GATA1,Endothelial,0.022352736,0.00022276917,151
ATP1A1,GATA2,Endothelial,-0.111844786,0.0013392927,151
ATP1A1,GRHL2,Endothelial,0.0,0.0,151
ATP1A1,HDAC2,Endothelial,0.20790417,0.0025595522,151
ATP1A1,HES1,Endothelial,-0.017205426,0.00017447052,151
ATP1A1,HES4,Endothelial,-0.0095215505,8.336851e-05,151
ATP1A1,HNF4A,Endothelial,0.0,0.0,151
ATP1A1,HOXA5,Endothelial,0.0009609161,7.2557095e-06,151
ATP1A1,HOXB4,Endothelial,0.07991964,0.00071494904,151
ATP1A1,HOXB5,Endothelial,-0.0036137088,2.9235518e-05,151
ATP1A1,ID4,Endothelial,0.0063074487,7.5155935e-05,151
ATP1A1,IRF1,Endothelial,0.015373762,0.00011901173,151
ATP1A1,IRF3,Endothelial,0.005802643,0.00011020155,151
ATP1A1,IRF4,Endothelial,0.0,0.0,151
ATP1A1,JUN,Endothelial,-0.10576301,0.0009883572,151
ATP1A1,KLF12,Endothelial,0.0,0.0,151
ATP1A1,KLF14,Endothelial,0.0,0.0,151
ATP1A1,KLF16,Endothelial,-0.01546129,9.698192e-05,151
ATP1A1,KLF4,Endothelial,-0.05805249,0.0004685321,151
ATP1A1,KLF5,Endothelial,0.0,0.0,151
ATP1A1,MAX,Endothelial,0.044633407,0.0007841955,151
ATP1A1,MECOM,Endothelial,0.029395236,0.00017317715,151
ATP1A1,MEF2A,Endothelial,-0.032251466,0.00040840078,151
ATP1A1,MEF2C,Endothelial,-0.04147729,0.00016444895,151
ATP1A1,MLXIP,Endothelial,-0.012724864,0.00022540653,151
ATP1A1,MLXIPL,Endothelial,0.0,0.0,151
ATP1A1,MYC,Endothelial,0.030186068,0.00031980404,151
ATP1A1,MYCN,Endothelial,-0.015224905,0.00012424233,151
ATP1A1,NEUROD1,Endothelial,0.0,0.0,151
ATP1A1,NEUROD2,Endothelial,0.0119036045,0.00012325138,151
ATP1A1,NEUROG2,Endothelial,-0.0020042355,1.7061053e-05,151
ATP1A1,NR0B1,Endothelial,-0.03220565,0.00027086507,151
ATP1A1,NR2C2,Endothelial,0.28371248,0.0021504385,151
ATP1A1,NR3C1,Endothelial,-0.056512967,0.0005921868,151
ATP1A1,NR4A1,Endothelial,-0.00996216,6.502997e-05,151
ATP1A1,NR4A3,Endothelial,0.0,0.0,151
ATP1A1,NRF1,Endothelial,-0.016537448,0.00015713208,151
ATP1A1,OLIG1,Endothelial,0.0,0.0,151
ATP1A1,OLIG2,Endothelial,0.0,0.0,151
ATP1A1,OVOL2,Endothelial,0.0,0.0,151
ATP1A1,PAX1,Endothelial,0.0,0.0,151
ATP1A1,PAX2,Endothelial,0.0,0.0,151
ATP1A1,PAX5,Endothelial,0.0,0.0,151
ATP1A1,PAX8,Endothelial,0.026327724,0.00016972164,151
ATP1A1,PBX3,Endothelial,-0.05045858,0.0005688397,151
ATP1A1,POLR2A,Endothelial,-0.09671486,0.00096692744,151
ATP1A1,POU1F1,Endothelial,-0.027638068,0.00021652383,151
ATP1A1,POU2F1,Endothelial,-0.0615926,0.00047954125,151
ATP1A1,POU2F2,Endothelial,0.0,0.0,151
ATP1A1,POU3F3,Endothelial,0.0,0.0,151
ATP1A1,POU3F4,Endothelial,0.0,0.0,151
ATP1A1,POU4F3,Endothelial,0.0,0.0,151
ATP1A1,PPARGC1A,Endothelial,0.0,0.0,151
ATP1A1,PRDM1,Endothelial,-0.03392559,0.0002955524,151
ATP1A1,PROX1,Endothelial,0.0,0.0,151
ATP1A1,REL,Endothelial,0.01816321,0.0001422992,151
ATP1A1,RELA,Endothelial,0.01892027,0.000113486596,151
ATP1A1,REST,Endothelial,0.009324892,8.579097e-05,151
ATP1A1,RFX1,Endothelial,-0.00039666388,2.3608882e-06,151
ATP1A1,RFX2,Endothelial,0.019266462,5.9529833e-05,151
ATP1A1,RFX5,Endothelial,-0.08259299,0.0008390609,151
ATP1A1,RUNX1,Endothelial,0.0,0.0,151
ATP1A1,RUNX2,Endothelial,0.0,0.0,151
ATP1A1,RUNX3,Endothelial,-0.0033804676,2.8044855e-05,151
ATP1A1,RXRA,Endothelial,0.021007322,0.00012576887,151
ATP1A1,SETDB1,Endothelial,-0.0010630195,3.5262167e-06,151
ATP1A1,SIN3A,Endothelial,0.11423743,0.0016582973,151
ATP1A1,SIRT6,Endothelial,0.0024835954,1.0237705e-05,151
ATP1A1,SMAD1,Endothelial,0.007962882,5.326407e-05,151
ATP1A1,SMAD4,Endothelial,-0.10602922,0.0013019344,151
ATP1A1,SMC3,Endothelial,0.37279698,0.0035182524,151
ATP1A1,SNAI2,Endothelial,-0.037343845,0.00067723054,151
ATP1A1,SP1,Endothelial,0.026454184,0.0002196801,151
ATP1A1,SP3,Endothelial,0.1784814,0.0013985158,151
ATP1A1,SPZ1,Endothelial,-0.019841267,0.00019934867,151
ATP1A1,SREBF1,Endothelial,-0.054842114,0.00039125266,151
ATP1A1,SRF,Endothelial,0.045356642,0.00033254977,151
ATP1A1,STAT1,Endothelial,-0.111375645,0.0008811853,151
ATP1A1,STAT2,Endothelial,-0.10838634,0.0009491672,151
ATP1A1,TAF1,Endothelial,0.00529823,0.00010432605,151
ATP1A1,TAL1,Endothelial,-0.0042786496,4.291416e-05,151
ATP1A1,TBP,Endothelial,0.03943811,0.00034873738,151
ATP1A1,TBX19,Endothelial,0.068826765,0.00061792706,151
ATP1A1,TCF21,Endothelial,0.028009865,0.00010085639,151
ATP1A1,TCF3,Endothelial,-0.09011657,0.0006816869,151
ATP1A1,TCF7L2,Endothelial,0.08387153,0.0006095653,151
ATP1A1,TCFL5,Endothelial,0.08870827,0.0008148196,151
ATP1A1,TFAP2A,Endothelial,0.0,0.0,151
ATP1A1,TFAP2B,Endothelial,0.0,0.0,151
ATP1A1,TFE3,Endothelial,0.004209824,4.0731942e-05,151
ATP1A1,TFEB,Endothelial,0.039411306,0.00029608735,151
ATP1A1,TRIM28,Endothelial,-6.732687e-05,5.156224e-07,151
ATP1A1,TWIST1,Endothelial,0.0,0.0,151
ATP1A1,TWIST2,Endothelial,0.08054256,0.00066860684,151
ATP1A1,USF1,Endothelial,-0.038092457,0.0003385907,151
ATP1A1,VDR,Endothelial,0.0,0.0,151
ATP1A1,WT1,Endothelial,0.0,0.0,151
ATP1A1,XBP1,Endothelial,-0.09468917,0.0006323543,151
ATP1A1,YY1,Endothelial,-0.004806393,1.4905025e-05,151
ATP1A1,ZBTB1,Endothelial,-0.002986294,3.2993976e-05,151
ATP1A1,ZBTB16,Endothelial,-0.003249024,3.0600637e-05,151
ATP1A1,ZBTB33,Endothelial,-0.07947947,0.00069089443,151
ATP1A1,ZBTB4,Endothelial,-0.030440647,9.64842e-05,151
