group,left,right,count
ltf,-0.00062055734,-0.00045724772,0
ltf,-0.00045724772,-0.00029393812,2
ltf,-0.00029393812,-0.00013062853,3
ltf,-0.00013062853,3.268107e-05,3073
ltf,3.268107e-05,0.00019599067,5
ltf,0.00019599067,0.00035930026,1
ltf,0.00035930026,0.00052260986,0
ltf,0.00052260986,0.0006859195,1
ltf,0.0006859195,0.00084922905,0
ltf,0.00084922905,0.0010125387,1
ltf,0.0010125387,0.0011758483,0
ltf,0.0011758483,0.0013391578,0
ltf,0.0013391578,0.0015024674,0
ltf,0.0015024674,0.0016657771,0
ltf,0.0016657771,0.0018290867,0
ltf,0.0018290867,0.0019923963,1
ltf,0.0019923963,0.0021557058,0
ltf,0.0021557058,0.0023190153,0
ltf,0.0023190153,0.002482325,0
ltf,0.002482325,0.0026456346,0
ltf,0.0026456346,0.0028089443,0
ltf,0.0028089443,0.0029722538,0
ltf,0.0029722538,0.0031355633,0
ltf,0.0031355633,0.003298873,0
ltf,0.003298873,0.0034621826,0
ltf,0.0034621826,0.003625492,0
ltf,0.003625492,0.0037888018,0
ltf,0.0037888018,0.0039521116,0
ltf,0.0039521116,0.004115421,0
ltf,0.004115421,0.0042787306,1
metab,-0.14184377,-0.12050317,2
metab,-0.12050317,-0.09916257,0
metab,-0.09916257,-0.07782198,0
metab,-0.07782198,-0.05648138,1
metab,-0.05648138,-0.035140786,7
metab,-0.035140786,-0.01380019,19
metab,-0.01380019,0.0075404067,7623
metab,0.0075404067,0.028881002,31
metab,0.028881002,0.0502216,2
metab,0.0502216,0.07156219,6
metab,0.07156219,0.092902794,4
metab,0.092902794,0.11424339,0
metab,0.11424339,0.13558398,1
metab,0.13558398,0.15692458,0
metab,0.15692458,0.17826517,1
metab,0.17826517,0.19960578,1
metab,0.19960578,0.22094637,1
metab,0.22094637,0.24228697,0
metab,0.24228697,0.26362756,0
metab,0.26362756,0.28496817,0
metab,0.28496817,0.30630875,0
metab,0.30630875,0.32764935,0
metab,0.32764935,0.34898993,0
metab,0.34898993,0.37033054,0
metab,0.37033054,0.39167112,0
metab,0.39167112,0.41301173,0
metab,0.41301173,0.43435234,0
metab,0.43435234,0.45569292,0
metab,0.45569292,0.47703353,0
metab,0.47703353,0.4983741,0
metab,0.4983741,0.5197147,0
metab,0.5197147,0.5410553,0
metab,0.5410553,0.56239593,0
metab,0.56239593,0.5837365,0
metab,0.5837365,0.6050771,0
metab,0.6050771,0.6264177,0
metab,0.6264177,0.6477583,0
metab,0.6477583,0.6690989,0
metab,0.6690989,0.69043946,0
metab,0.69043946,0.7117801,0
metab,0.7117801,0.7331207,0
metab,0.7331207,0.7544613,0
metab,0.7544613,0.77580184,0
metab,0.77580184,0.79714245,0
metab,0.79714245,0.81848305,0
metab,0.81848305,0.83982366,0
metab,0.83982366,0.8611643,0
metab,0.8611643,0.8825048,0
metab,0.8825048,0.9038454,0
metab,0.9038454,0.92518604,1
tf,-1.427234,-1.366901,1
tf,-1.366901,-1.3065679,0
tf,-1.3065679,-1.2462349,0
tf,-1.2462349,-1.1859018,1
tf,-1.1859018,-1.1255687,0
tf,-1.1255687,-1.0652356,3
tf,-1.0652356,-1.0049026,2
tf,-1.0049026,-0.9445695,0
tf,-0.9445695,-0.88423645,1
tf,-0.88423645,-0.82390344,3
tf,-0.82390344,-0.76357037,3
tf,-0.76357037,-0.7032373,2
tf,-0.7032373,-0.6429042,4
tf,-0.6429042,-0.58257115,7
tf,-0.58257115,-0.5222381,9
tf,-0.5222381,-0.46190503,8
tf,-0.46190503,-0.40157196,17
tf,-0.40157196,-0.34123892,8
tf,-0.34123892,-0.28090584,15
tf,-0.28090584,-0.22057278,26
tf,-0.22057278,-0.16023971,67
tf,-0.16023971,-0.09990665,233
tf,-0.09990665,-0.03957359,1152
tf,-0.03957359,0.020759473,18536
tf,0.020759473,0.08109254,2033
tf,0.08109254,0.1414256,515
tf,0.1414256,0.20175867,227
tf,0.20175867,0.26209173,87
tf,0.26209173,0.3224248,50
tf,0.3224248,0.38275784,41
tf,0.38275784,0.44309092,16
tf,0.44309092,0.503424,11
tf,0.503424,0.56375706,11
tf,0.56375706,0.62409014,10
tf,0.62409014,0.68442315,9
tf,0.68442315,0.7447562,5
tf,0.7447562,0.8050893,11
tf,0.8050893,0.86542237,5
tf,0.86542237,0.92575544,2
tf,0.92575544,0.9860885,2
tf,0.9860885,1.0464215,1
tf,1.0464215,1.1067547,2
tf,1.1067547,1.1670877,1
tf,1.1670877,1.2274207,2
tf,1.2274207,1.2877538,1
tf,1.2877538,1.3480868,1
tf,1.3480868,1.40842,1
tf,1.40842,1.468753,0
tf,1.468753,1.5290861,0
tf,1.5290861,1.5894191,2
