gene,ligand,tf,pair,cell_type,mean,std,n
ATP1A1,IL18,POLR2A,IL18#POLR2A,Endothelial,0.0,0.0,151
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Endothelial,0.0,0.0,151
ATP1A1,POSTN,POU1F1,POSTN#POU1F1,Endothelial,0.0,0.0,151
ATP1A1,PDGFA,POU2F1,PDGFA#POU2F1,Endothelial,0.0,0.0,151
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Endothelial,0.0,0.0,151
ATP1A1,CXCL12,RELA,CXCL12#RELA,Endothelial,0.0,0.0,151
ATP1A1,BMP2,REST,BMP2#REST,Endothelial,0.0,0.0,151
ATP1A1,IL15,REST,IL15#REST,Endothelial,0.0,0.0,151
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Endothelial,0.0,0.0,151
ATP1A1,BMP2,RXRA,BMP2#RXRA,Endothelial,0.0,0.0,151
ATP1A1,BMP6,RXRA,BMP6#RXRA,Endothelial,0.0,0.0,151
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Endothelial,0.0,0.0,151
ATP1A1,IL18,SIN3A,IL18#SIN3A,Endothelial,0.0,0.0,151
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Endothelial,0.0,0.0,151
ATP1A1,IL18,SMAD1,IL18#SMAD1,Endothelial,0.0,0.0,151
ATP1A1,GNRH1,SMAD4,GNRH1#SMAD4,Endothelial,0.0,0.0,151
ATP1A1,TGFB1,SMAD4,TGFB1#SMAD4,Endothelial,0.0,0.0,151
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Endothelial,0.0,0.0,151
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Endothelial,0.0,0.0,151
ATP1A1,PDGFA,SP1,PDGFA#SP1,Endothelial,0.0,0.0,151
ATP1A1,CNTF,SP3,CNTF#SP3,Endothelial,0.0,0.0,151
ATP1A1,FGF7,SREBF1,FGF7#SREBF1,Endothelial,0.0,0.0,151
ATP1A1,IL18,SREBF1,IL18#SREBF1,Endothelial,0.0,0.0,151
ATP1A1,GNRH1,SRF,GNRH1#SRF,Endothelial,0.0,0.0,151
ATP1A1,IFNA1,STAT1,IFNA1#STAT1,Endothelial,0.0,0.0,151
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Endothelial,0.0,0.0,151
ATP1A1,PDGFA,TBX19,PDGFA#TBX19,Endothelial,0.0,0.0,151
ATP1A1,GDF11,TCF21,GDF11#TCF21,Endothelial,0.0,0.0,151
ATP1A1,TGFB1,TCF21,TGFB1#TCF21,Endothelial,0.0,0.0,151
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Endothelial,0.0,0.0,151
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Endothelial,0.0,0.0,151
ATP1A1,GAS6,TFEB,GAS6#TFEB,Endothelial,0.0,0.0,151
ATP1A1,TGFB1,VDR,TGFB1#VDR,Endothelial,0.0,0.0,151
ATP1A1,IL13,VDR,IL13#VDR,Endothelial,0.0,0.0,151
ATP1A1,IL21,VDR,IL21#VDR,Endothelial,0.0,0.0,151
ATP1A1,BMP6,VDR,BMP6#VDR,Endothelial,0.0,0.0,151
ATP1A1,GDF11,VDR,GDF11#VDR,Endothelial,0.0,0.0,151
ATP1A1,IL12A,XBP1,IL12A#XBP1,Endothelial,0.0,0.0,151
ATP1A1,IL15,XBP1,IL15#XBP1,Endothelial,0.0,0.0,151
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,Endothelial,0.0,0.0,151
ATP1A1,BMP6,ZBTB1,BMP6#ZBTB1,Endothelial,0.0,0.0,151
ATP1A1,CXCL12,ZBTB4,CXCL12#ZBTB4,Endothelial,0.0,0.0,151
ATP1A1,ADM,ZFP57,ADM#ZFP57,Endothelial,0.0,0.0,151
ATP1A1,IL18,ZIC2,IL18#ZIC2,Endothelial,0.0,0.0,151
ATP1A1,BMP4,ZIC2,BMP4#ZIC2,Endothelial,0.0,0.0,151
ATP1A1,BMP2,AR,BMP2#AR,Enteric_glia,0.0,0.0,199
ATP1A1,BMP6,CBFB,BMP6#CBFB,Enteric_glia,0.0,0.0,199
ATP1A1,IL7,CBFB,IL7#CBFB,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,CBFB,TGFB1#CBFB,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,CREB1,IL18#CREB1,Enteric_glia,0.0,0.0,199
ATP1A1,GNRH1,CREB1,GNRH1#CREB1,Enteric_glia,0.0,0.0,199
ATP1A1,CCL15,CREB3,CCL15#CREB3,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFA,CUX2,PDGFA#CUX2,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,E2F1,IL18#E2F1,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,EBF1,BMP2#EBF1,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,ELK1,IL18#ELK1,Enteric_glia,0.0,0.0,199
ATP1A1,ADM,ELK1,ADM#ELK1,Enteric_glia,0.0,0.0,199
ATP1A1,IL26,EP300,IL26#EP300,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,Enteric_glia,0.0,0.0,199
ATP1A1,CSF1,ETV5,CSF1#ETV5,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFA,FEV,VEGFA#FEV,Enteric_glia,0.0,0.0,199
ATP1A1,CXCL12,FOXA2,CXCL12#FOXA2,Enteric_glia,0.0,0.0,199
ATP1A1,ADM,FOXI1,ADM#FOXI1,Enteric_glia,0.0,0.0,199
ATP1A1,BMP4,GATA2,BMP4#GATA2,Enteric_glia,0.0,0.0,199
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,Enteric_glia,0.0,0.0,199
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,Enteric_glia,0.0,0.0,199
ATP1A1,FGF2,HES1,FGF2#HES1,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,HES1,BMP2#HES1,Enteric_glia,0.0,0.0,199
ATP1A1,BMP4,HES1,BMP4#HES1,Enteric_glia,0.0,0.0,199
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,Enteric_glia,0.0,0.0,199
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFC,HOXB4,PDGFC#HOXB4,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,HOXB4,TGFB1#HOXB4,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFC,HOXB5,PDGFC#HOXB5,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,ID4,BMP2#ID4,Enteric_glia,0.0,0.0,199
ATP1A1,SHH,IRF3,SHH#IRF3,Enteric_glia,0.0,0.0,199
ATP1A1,EGF,JUN,EGF#JUN,Enteric_glia,0.0,0.0,199
ATP1A1,IGF1,JUN,IGF1#JUN,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,JUN,TGFB1#JUN,Enteric_glia,0.0,0.0,199
ATP1A1,TGFA,JUN,TGFA#JUN,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,KLF16,IL18#KLF16,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Enteric_glia,0.0,0.0,199
ATP1A1,IL4,KLF4,IL4#KLF4,Enteric_glia,0.0,0.0,199
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Enteric_glia,0.0,0.0,199
ATP1A1,WNT3A,KLF5,WNT3A#KLF5,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Enteric_glia,0.0,0.0,199
ATP1A1,INHBA,KLF5,INHBA#KLF5,Enteric_glia,0.0,0.0,199
ATP1A1,BMP6,KLF5,BMP6#KLF5,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFC,MECOM,VEGFC#MECOM,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,MECOM,TGFB1#MECOM,Enteric_glia,0.0,0.0,199
ATP1A1,IFNA1,MECOM,IFNA1#MECOM,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFA,MEF2C,VEGFA#MEF2C,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Enteric_glia,0.0,0.0,199
ATP1A1,IL26,MLXIP,IL26#MLXIP,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFA,MYCN,VEGFA#MYCN,Enteric_glia,0.0,0.0,199
ATP1A1,CNTF,NR2C2,CNTF#NR2C2,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Enteric_glia,0.0,0.0,199
ATP1A1,ADM,NRF1,ADM#NRF1,Enteric_glia,0.0,0.0,199
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,POLR2A,IL18#POLR2A,Enteric_glia,0.0,0.0,199
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Enteric_glia,0.0,0.0,199
ATP1A1,POSTN,POU1F1,POSTN#POU1F1,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFA,POU2F1,PDGFA#POU2F1,Enteric_glia,0.0,0.0,199
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Enteric_glia,0.0,0.0,199
ATP1A1,CXCL12,RELA,CXCL12#RELA,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,REST,BMP2#REST,Enteric_glia,0.0,0.0,199
ATP1A1,IL15,REST,IL15#REST,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,RXRA,BMP2#RXRA,Enteric_glia,0.0,0.0,199
ATP1A1,BMP6,RXRA,BMP6#RXRA,Enteric_glia,0.0,0.0,199
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,SIN3A,IL18#SIN3A,Enteric_glia,0.0,0.0,199
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,SMAD1,IL18#SMAD1,Enteric_glia,0.0,0.0,199
ATP1A1,GNRH1,SMAD4,GNRH1#SMAD4,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,SMAD4,TGFB1#SMAD4,Enteric_glia,0.0,0.0,199
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFA,SP1,PDGFA#SP1,Enteric_glia,0.0,0.0,199
ATP1A1,CNTF,SP3,CNTF#SP3,Enteric_glia,0.0,0.0,199
ATP1A1,FGF7,SREBF1,FGF7#SREBF1,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,SREBF1,IL18#SREBF1,Enteric_glia,0.0,0.0,199
ATP1A1,GNRH1,SRF,GNRH1#SRF,Enteric_glia,0.0,0.0,199
ATP1A1,IFNA1,STAT1,IFNA1#STAT1,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Enteric_glia,0.0,0.0,199
ATP1A1,PDGFA,TBX19,PDGFA#TBX19,Enteric_glia,0.0,0.0,199
ATP1A1,GDF11,TCF21,GDF11#TCF21,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,TCF21,TGFB1#TCF21,Enteric_glia,0.0,0.0,199
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Enteric_glia,0.0,0.0,199
ATP1A1,GAS6,TFEB,GAS6#TFEB,Enteric_glia,0.0,0.0,199
ATP1A1,TGFB1,VDR,TGFB1#VDR,Enteric_glia,0.0,0.0,199
ATP1A1,IL13,VDR,IL13#VDR,Enteric_glia,0.0,0.0,199
ATP1A1,IL21,VDR,IL21#VDR,Enteric_glia,0.0,0.0,199
ATP1A1,BMP6,VDR,BMP6#VDR,Enteric_glia,0.0,0.0,199
ATP1A1,GDF11,VDR,GDF11#VDR,Enteric_glia,0.0,0.0,199
ATP1A1,IL12A,XBP1,IL12A#XBP1,Enteric_glia,0.0,0.0,199
ATP1A1,IL15,XBP1,IL15#XBP1,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,ZBTB1,BMP2#ZBTB1,Enteric_glia,0.0,0.0,199
ATP1A1,BMP6,ZBTB1,BMP6#ZBTB1,Enteric_glia,0.0,0.0,199
ATP1A1,CXCL12,ZBTB4,CXCL12#ZBTB4,Enteric_glia,0.0,0.0,199
ATP1A1,ADM,ZFP57,ADM#ZFP57,Enteric_glia,0.0,0.0,199
ATP1A1,IL18,ZIC2,IL18#ZIC2,Enteric_glia,0.0,0.0,199
ATP1A1,BMP4,ZIC2,BMP4#ZIC2,Enteric_glia,0.0,0.0,199
ATP1A1,BMP2,AR,BMP2#AR,Fibroblast,-8.1455975e-10,1.0399369e-11,753
ATP1A1,BMP6,CBFB,BMP6#CBFB,Fibroblast,0.0,0.0,753
ATP1A1,IL7,CBFB,IL7#CBFB,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,CBFB,TGFB1#CBFB,Fibroblast,0.0,0.0,753
ATP1A1,IL18,CREB1,IL18#CREB1,Fibroblast,0.0,0.0,753
ATP1A1,GNRH1,CREB1,GNRH1#CREB1,Fibroblast,0.0,0.0,753
ATP1A1,CCL15,CREB3,CCL15#CREB3,Fibroblast,1.1334199e-07,1.4959641e-09,753
ATP1A1,PDGFA,CUX2,PDGFA#CUX2,Fibroblast,0.0,0.0,753
ATP1A1,IL18,E2F1,IL18#E2F1,Fibroblast,0.0,0.0,753
ATP1A1,BMP2,EBF1,BMP2#EBF1,Fibroblast,0.0,0.0,753
ATP1A1,IL18,ELK1,IL18#ELK1,Fibroblast,0.0,0.0,753
ATP1A1,ADM,ELK1,ADM#ELK1,Fibroblast,0.0,0.0,753
ATP1A1,IL26,EP300,IL26#EP300,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,ESRRA,TGFB1#ESRRA,Fibroblast,0.0,0.0,753
ATP1A1,CSF1,ETV5,CSF1#ETV5,Fibroblast,0.0,0.0,753
ATP1A1,PDGFA,ETV6,PDGFA#ETV6,Fibroblast,0.0,0.0,753
ATP1A1,VEGFA,FEV,VEGFA#FEV,Fibroblast,0.0,0.0,753
ATP1A1,CXCL12,FOXA2,CXCL12#FOXA2,Fibroblast,0.0,0.0,753
ATP1A1,ADM,FOXI1,ADM#FOXI1,Fibroblast,0.0,0.0,753
ATP1A1,BMP4,GATA2,BMP4#GATA2,Fibroblast,0.0,0.0,753
ATP1A1,BMP4,GRHL2,BMP4#GRHL2,Fibroblast,5.4156953e-08,1.904728e-09,753
ATP1A1,TGFB1,GRHL2,TGFB1#GRHL2,Fibroblast,0.0,0.0,753
ATP1A1,GAS6,GRHL2,GAS6#GRHL2,Fibroblast,-1.288193e-06,1.4850386e-08,753
ATP1A1,FGF2,HES1,FGF2#HES1,Fibroblast,0.0,0.0,753
ATP1A1,BMP2,HES1,BMP2#HES1,Fibroblast,9.3497725e-08,7.1246326e-10,753
ATP1A1,BMP4,HES1,BMP4#HES1,Fibroblast,-1.278705e-08,2.7427885e-10,753
ATP1A1,IGF1,HNF4A,IGF1#HNF4A,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,HNF4A,TGFB1#HNF4A,Fibroblast,0.0,0.0,753
ATP1A1,WNT5A,HNF4A,WNT5A#HNF4A,Fibroblast,0.0,0.0,753
ATP1A1,PDGFC,HOXB4,PDGFC#HOXB4,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,HOXB4,TGFB1#HOXB4,Fibroblast,0.0,0.0,753
ATP1A1,PDGFC,HOXB5,PDGFC#HOXB5,Fibroblast,0.0,0.0,753
ATP1A1,BMP2,ID4,BMP2#ID4,Fibroblast,0.0,0.0,753
ATP1A1,SHH,IRF3,SHH#IRF3,Fibroblast,0.0,0.0,753
ATP1A1,EGF,JUN,EGF#JUN,Fibroblast,0.0,0.0,753
ATP1A1,IGF1,JUN,IGF1#JUN,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,JUN,TGFB1#JUN,Fibroblast,0.0,0.0,753
ATP1A1,TGFA,JUN,TGFA#JUN,Fibroblast,0.0,0.0,753
ATP1A1,IL18,KLF16,IL18#KLF16,Fibroblast,0.0,0.0,753
ATP1A1,VEGFA,KLF4,VEGFA#KLF4,Fibroblast,0.0,0.0,753
ATP1A1,IL4,KLF4,IL4#KLF4,Fibroblast,0.0,0.0,753
ATP1A1,TNFSF10,KLF4,TNFSF10#KLF4,Fibroblast,-9.60069e-08,4.3967057e-09,753
ATP1A1,PDGFB,KLF4,PDGFB#KLF4,Fibroblast,0.0,0.0,753
ATP1A1,WNT3A,KLF5,WNT3A#KLF5,Fibroblast,0.0,0.0,753
ATP1A1,PDGFC,KLF5,PDGFC#KLF5,Fibroblast,3.1163882e-08,1.3737893e-09,753
ATP1A1,INHBA,KLF5,INHBA#KLF5,Fibroblast,0.0,0.0,753
ATP1A1,BMP6,KLF5,BMP6#KLF5,Fibroblast,-1.0154714e-07,1.2518196e-09,753
ATP1A1,PDGFB,KLF5,PDGFB#KLF5,Fibroblast,1.7316399e-08,1.0971024e-10,753
ATP1A1,VEGFC,MECOM,VEGFC#MECOM,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,MECOM,TGFB1#MECOM,Fibroblast,0.0,0.0,753
ATP1A1,IFNA1,MECOM,IFNA1#MECOM,Fibroblast,0.0,0.0,753
ATP1A1,VEGFA,MEF2C,VEGFA#MEF2C,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,MLXIP,TGFB1#MLXIP,Fibroblast,0.0,0.0,753
ATP1A1,IL26,MLXIP,IL26#MLXIP,Fibroblast,0.0,0.0,753
ATP1A1,VEGFA,MYCN,VEGFA#MYCN,Fibroblast,0.0,0.0,753
ATP1A1,CNTF,NR2C2,CNTF#NR2C2,Fibroblast,0.0,0.0,753
ATP1A1,VEGFA,NR4A1,VEGFA#NR4A1,Fibroblast,6.562679e-09,4.8337484e-10,753
ATP1A1,ADM,NRF1,ADM#NRF1,Fibroblast,0.0,0.0,753
ATP1A1,CXCL12,OVOL2,CXCL12#OVOL2,Fibroblast,0.0,0.0,753
ATP1A1,IL18,POLR2A,IL18#POLR2A,Fibroblast,1.2091309e-07,1.2691956e-09,753
ATP1A1,TGFA,POLR2A,TGFA#POLR2A,Fibroblast,0.0,0.0,753
ATP1A1,POSTN,POU1F1,POSTN#POU1F1,Fibroblast,-1.8884592e-08,3.314959e-10,753
ATP1A1,PDGFA,POU2F1,PDGFA#POU2F1,Fibroblast,0.0,0.0,753
ATP1A1,VEGFA,PRDM1,VEGFA#PRDM1,Fibroblast,5.2754682e-08,1.0575474e-09,753
ATP1A1,CXCL12,RELA,CXCL12#RELA,Fibroblast,0.0,0.0,753
ATP1A1,BMP2,REST,BMP2#REST,Fibroblast,6.036312e-09,8.665e-11,753
ATP1A1,IL15,REST,IL15#REST,Fibroblast,0.0,0.0,753
ATP1A1,BMP2,RUNX2,BMP2#RUNX2,Fibroblast,-2.6391956e-07,3.8510426e-09,753
ATP1A1,BMP2,RXRA,BMP2#RXRA,Fibroblast,-1.7606707e-08,1.3084609e-09,753
ATP1A1,BMP6,RXRA,BMP6#RXRA,Fibroblast,9.458115e-09,1.015277e-10,753
ATP1A1,CXCL12,RXRA,CXCL12#RXRA,Fibroblast,0.0,0.0,753
ATP1A1,IL18,SIN3A,IL18#SIN3A,Fibroblast,0.0,0.0,753
ATP1A1,CXCL12,SIN3A,CXCL12#SIN3A,Fibroblast,0.0,0.0,753
ATP1A1,IL18,SMAD1,IL18#SMAD1,Fibroblast,3.653933e-08,6.438578e-10,753
ATP1A1,GNRH1,SMAD4,GNRH1#SMAD4,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,SMAD4,TGFB1#SMAD4,Fibroblast,0.0,0.0,753
ATP1A1,BMP6,SMAD4,BMP6#SMAD4,Fibroblast,0.0,0.0,753
ATP1A1,BMP2,SNAI2,BMP2#SNAI2,Fibroblast,-2.4381055e-07,3.1268461e-09,753
ATP1A1,PDGFA,SP1,PDGFA#SP1,Fibroblast,9.701951e-10,9.075606e-12,753
ATP1A1,CNTF,SP3,CNTF#SP3,Fibroblast,0.0,0.0,753
ATP1A1,FGF7,SREBF1,FGF7#SREBF1,Fibroblast,0.0,0.0,753
ATP1A1,IL18,SREBF1,IL18#SREBF1,Fibroblast,0.0,0.0,753
ATP1A1,GNRH1,SRF,GNRH1#SRF,Fibroblast,0.0,0.0,753
ATP1A1,IFNA1,STAT1,IFNA1#STAT1,Fibroblast,0.0,0.0,753
ATP1A1,PDGFA,TAF1,PDGFA#TAF1,Fibroblast,1.4540738e-08,1.8740355e-10,753
ATP1A1,PDGFA,TBX19,PDGFA#TBX19,Fibroblast,0.0,0.0,753
ATP1A1,GDF11,TCF21,GDF11#TCF21,Fibroblast,3.3078245e-09,1.2216939e-10,753
ATP1A1,TGFB1,TCF21,TGFB1#TCF21,Fibroblast,-1.6956622e-09,2.1773377e-11,753
ATP1A1,CSF1,TCF7L2,CSF1#TCF7L2,Fibroblast,4.0932388e-08,8.681235e-10,753
ATP1A1,BMP2,TFAP2B,BMP2#TFAP2B,Fibroblast,0.0,0.0,753
ATP1A1,GAS6,TFEB,GAS6#TFEB,Fibroblast,0.0,0.0,753
ATP1A1,TGFB1,VDR,TGFB1#VDR,Fibroblast,3.5755722e-08,5.297573e-10,753
ATP1A1,IL13,VDR,IL13#VDR,Fibroblast,0.0,0.0,753
ATP1A1,IL21,VDR,IL21#VDR,Fibroblast,0.0,0.0,753
ATP1A1,BMP6,VDR,BMP6#VDR,Fibroblast,-5.619307e-08,1.1516229e-09,753
ATP1A1,GDF11,VDR,GDF11#VDR,Fibroblast,-3.9761016e-08,1.7092051e-09,753
ATP1A1,IL12A,XBP1,IL12A#XBP1,Fibroblast,0.0,0.0,753
