gene,metabolite,cell_type,mean,std,n
CD3E,Butyrate|D-Lactate|Ketone bodies|L-Glutamate|L-Lactate|Pyruvate|alpha-Ketoisovaleric acid,Myofibroblast,0.0,0.0,193
CD3E,Chloride,Myofibroblast,0.0,0.0,193
CD3E,Chloride ion,Myofibroblast,0.0,0.0,193
CD3E,Cholesterol,Myofibroblast,0.0,0.0,193
CD3E,Cholic acid,Myofibroblast,0.0,0.0,193
CD3E,Citric acid|Oxalic acid,Myofibroblast,0.0,0.0,193
CD3E,Cortisol|Hydroxylansoprazole|N-Desmethyltamoxifen|N-desmethylimatinib,Myofibroblast,0.0,0.0,193
CD3E,D-Galactose|D-Glucose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid|Glucosamine,Myofibroblast,0.0,0.0,193
CD3E,Estradiol,Myofibroblast,0.0,0.0,193
CD3E,Fatty acid,Myofibroblast,0.0,0.0,193
CD3E,Folic acid,Myofibroblast,0.0,0.0,193
CD3E,Folinic acid|Glutathione,Myofibroblast,0.0,0.0,193
CD3E,Glycyl-glycine|L-Dopa,Myofibroblast,0.0,0.0,193
CD3E,Iron,Myofibroblast,0.0,0.0,193
CD3E,L-Carnitine,Myofibroblast,0.0,0.0,193
CD3E,L-Cystine,Myofibroblast,0.0,0.0,193
CD3E,Nicotinate,Myofibroblast,0.0,0.0,193
CD3E,O-Desmethylverapamil (D-702),Myofibroblast,0.0,0.0,193
CD3E,Phosphate,Myofibroblast,0.0,0.0,193
CD3E,Sodium,Myofibroblast,0.0,0.0,193
CD3E,Sodium_hydrogen exchange,Myofibroblast,0.0,0.0,193
CD3E,Taurocholic acid,Myofibroblast,0.0,0.0,193
CD3E,Testosterone,Myofibroblast,0.0,0.0,193
CD3E,Water,Myofibroblast,0.0,0.0,193
CD3E,"17a-Ethynylestradiol|3',4'-Dihydrodiol|4-Hydroxycyclophosphamide|8-Hydroxycarvedilol|E-3179|Estriol|Glycerol|N-Desmethylcitalopram|N-Desmethyleletriptan|O-Deethylated candesartan|Progesterone",Pericyte,0.0,0.0,49
CD3E,2-Hydroxychlorpropamide,Pericyte,0.0,0.0,49
CD3E,25-Hydroxycholesterol,Pericyte,0.0,0.0,49
CD3E,4'-Hydroxydiclofenac,Pericyte,0.0,0.0,49
CD3E,4-ene-Valproic acid,Pericyte,0.0,0.0,49
CD3E,5-Hydroxyomeprazole,Pericyte,0.0,0.0,49
CD3E,Acetate,Pericyte,0.0,0.0,49
CD3E,Acetyl-L-Carnitine|Choline|Creatine|Dopamine|Histamine|Norepinephrine,Pericyte,0.0,0.0,49
CD3E,Adenosine triphosphate,Pericyte,0.0,0.0,49
CD3E,Amiloride-sensitive sodium transport,Pericyte,0.0,0.0,49
CD3E,Anion exchange,Pericyte,0.0,0.0,49
CD3E,Butyrate|D-Lactate|Ketone bodies|L-Glutamate|L-Lactate|Pyruvate|alpha-Ketoisovaleric acid,Pericyte,0.0,0.0,49
CD3E,Chloride,Pericyte,0.0,0.0,49
CD3E,Chloride ion,Pericyte,0.0,0.0,49
CD3E,Cholesterol,Pericyte,0.0,0.0,49
CD3E,Cholic acid,Pericyte,0.0,0.0,49
CD3E,Citric acid|Oxalic acid,Pericyte,0.0,0.0,49
CD3E,Cortisol|Hydroxylansoprazole|N-Desmethyltamoxifen|N-desmethylimatinib,Pericyte,0.0,0.0,49
CD3E,D-Galactose|D-Glucose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid|Glucosamine,Pericyte,0.0,0.0,49
