,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
15,CD8 T Cell,CD8 T Cell,SLC38A7,SLC7A5,181.80682,1.957403139206489,0.025150044855409687,0.07377202013038356,0.02928512377495865,315.25513,0.017982017982017984,0.03460690253143083,0.2610016784875756,True
38,CD8 T Cell,CD8 T Cell,SLC11A2,SLC11A2,582.31213,6.269399438860112,1.8122163820205747e-10,9.242303548304932e-10,0.09089714385140733,2590.4458,0.000999000999000999,0.0025316298608224074,0.4545462718909103,True
42,CD8 T Cell,CD8 T Cell,SLC12A2,SLC5A3,167.24008,1.800571916797514,0.03588518942705645,0.10167470337665993,0.02792540119858169,238.37717,0.008991008991008992,0.01862097293569375,0.11709621610637357,True
46,CD8 T Cell,CD8 T Cell,SLC5A3,SLC5A3,97.94384,1.054501563806682,0.14582667251892562,0.34391492709665694,0.01722786862254124,586.22906,0.02097902097902098,0.03926348880477321,0.08470413947181377,True
50,CD8 T Cell,CD8 T Cell,SLC1A5,SLC29A1,126.20827,1.3588074053845913,0.08710381304546239,0.21937256618857195,0.019338635670369413,457.11688,0.002997002997002997,0.006718556169105619,0.0685576941501813,True
54,CD8 T Cell,CD8 T Cell,SLC12A2,SLC29A1,131.29504,1.4135736267072732,0.07874356469258964,0.20205895845645644,0.021923373502205922,179.2394,0.015984015984015984,0.030907481144447965,0.08804641499267517,True
66,CD8 T Cell,CD8 T Cell,MSR1,MSR1,145.7321,1.5690086157907497,0.05832296573004663,0.15863846678572682,0.026711901405378168,1779.3585,0.003996003996003996,0.00876542812026683,0.13173596752845212,True
85,CD8 T Cell,CD8 T Cell,FOLR2,FOLR2,174.83914,1.882386359778827,0.029891788279369537,0.08588626491537163,0.03576095285201306,108.01788,0.023976023976023976,0.044464626282808103,0.05612842295243298,True
92,CD8 T Cell,CD8 T Cell,CD38,CD38,167.48857,1.8032472503315466,0.03567469642664291,0.10167470337665993,0.025332138161223237,1582.0461,0.002997002997002997,0.006718556169105619,0.11689435129824122,True
110,CD8 T Cell,CD8 T Cell,TAP1,TAP1,60.192112,0.6480517425366158,0.2584757423061078,0.5144297700531316,0.010559621073843322,7783.9688,0.001998001998001998,0.004767162661899504,0.23587218226995035,True
145,CD8 T Cell,other,SLC3A2,SLC7A5,741.23193,3.7928200209248613,7.447305611992562e-05,0.0002712947044368719,0.05285590677978622,3765.3545,0.003996003996003996,0.00876542812026683,0.3145850281731328,True
151,CD8 T Cell,other,SLC38A7,SLC7A5,1184.8917,6.062988989470316,6.680740780741401e-10,3.3240759006615752e-09,0.08850288170964773,2493.7512,0.000999000999000999,0.0025316298608224074,0.9807866610961078,True
152,CD8 T Cell,other,SLC43A2,SLC43A2,147.39041,0.7541840520179836,0.225369356222351,0.46206380572220707,0.011698682217275604,244.87717,0.012987012987012988,0.025597590814982123,0.08873502937810282,True
157,CD8 T Cell,other,SLC16A1,SLC16A4,859.13007,4.396094618851218,5.5107952583279e-06,2.2484044653977832e-05,0.07098250800483544,2542.2993,0.000999000999000999,0.0025316298608224074,0.43634149038897835,True
159,CD8 T Cell,other,SLC22A5,SLCO2B1,50.728977,0.25957581110291456,0.3975954984184591,0.7052998406727449,0.0037805000523732494,753.3186,0.001998001998001998,0.004767162661899504,0.47465606011669514,True
160,CD8 T Cell,other,SLCO2B1,SLCO2B1,807.1471,4.130102228418151,1.8130098075828536e-05,7.181631082464119e-05,0.0674817647501356,8122.845,0.000999000999000999,0.0025316298608224074,0.4340044007698852,True
169,CD8 T Cell,other,SLC30A8,SLC30A8,1213.4636,6.209188940149858,2.662937912430332e-10,1.3413316892241673e-09,0.10366905106560619,1466.0435,0.000999000999000999,0.0025316298608224074,38.9660188815218,True
174,CD8 T Cell,other,SLC11A2,SLC11A2,4587.581,23.47425749383695,3.7372475316811646e-122,4.620596948260349e-121,0.35893862921417113,14116.013,0.000999000999000999,0.0025316298608224074,1.1851883987397513,True
193,CD8 T Cell,other,SLC29A1,SLC29A1,918.46106,4.699686207916928,1.3028077292594132e-06,5.595216353029901e-06,0.08527478951570694,5569.8896,0.000999000999000999,0.0025316298608224074,0.48639482179769944,True
198,CD8 T Cell,other,SLC16A4,SLCO2B1,-551.66705,-2.8228328401920786,0.9976199308342882,1.0,-0.047154612091571964,2323.4492,0.012987012987012988,0.025597590814982123,0.3436296925154858,True
199,CD8 T Cell,other,CD36,MSR1,1021.7428,5.228169975271375,8.559804396480802e-08,3.924045161532772e-07,0.08441474589876259,2270.0493,0.000999000999000999,0.0025316298608224074,0.5754863597994241,True
200,CD8 T Cell,other,CD36,CD36,792.2487,4.053868518058196,2.5188769090805375e-05,9.78763598957009e-05,0.06545431431599796,1638.4408,0.000999000999000999,0.0025316298608224074,0.41536557050275147,True
201,CD8 T Cell,other,CD36,CPT1A,770.99634,3.945121916474281,3.987969378934021e-05,0.00015206462678552153,0.06369847684639011,728.2051,0.000999000999000999,0.0025316298608224074,0.1846092446401345,True
202,CD8 T Cell,other,MSR1,MSR1,1881.0227,9.62503131920477,3.134391241024468e-22,1.937623676269671e-21,0.16084293737679997,13351.656,0.000999000999000999,0.0025316298608224074,0.45066422659235933,True
203,CD8 T Cell,other,CPT1A,MSR1,246.71008,1.2623942652596418,0.10340347587510357,0.2556885948911652,0.016314833650813747,5084.443,0.000999000999000999,0.0025316298608224074,0.34683999256016396,True
204,CD8 T Cell,other,CPT1A,CPT1A,305.61044,1.5637823395321577,0.05893434654611332,0.1588159231164278,0.02020988960235823,1359.6201,0.015984015984015984,0.030907481144447965,0.0927477490229955,True
207,CD8 T Cell,other,ABCA1,ABCA1,843.09204,4.314029425503733,8.015279785647033e-06,3.206111914258813e-05,0.06374288485075115,6179.653,0.000999000999000999,0.0025316298608224074,0.4391432480422431,True
221,CD8 T Cell,other,FOLR2,FOLR2,291.3968,1.4910522973328502,0.06797388251373346,0.1800866497766445,0.019673703002381023,431.645,0.000999000999000999,0.0025316298608224074,0.08665257592194829,True
224,CD8 T Cell,other,LRP1,LRP1,919.4964,4.704983950307538,1.2694296331083411e-06,5.5098647905128005e-06,0.06735275603610509,2740.0708,0.000999000999000999,0.0025316298608224074,0.31540991313144634,True
225,CD8 T Cell,other,SLC29A3,SLC29A3,86.59233,0.44308550608099556,0.328851944189795,0.6105317427531861,0.006781208899216644,236.39516,0.007992007992007992,0.01680793433370753,0.06394949632525478,True
228,CD8 T Cell,other,CD38,CD38,1065.455,5.451841327349838,2.4925463683974805e-08,1.1689182969036461e-07,0.08561289583924592,4547.6235,0.000999000999000999,0.0025316298608224074,0.17803413212177782,True
230,CD8 T Cell,other,SCARB1,SCARB1,522.27924,2.672457907476478,0.0037648910249336864,0.012488419009536131,0.051216618000819385,930.8636,0.002997002997002997,0.006718556169105619,0.24760128050906563,True
231,CD8 T Cell,other,ABCC2,SLCO2B1,-157.09355,-0.8038341857634996,0.7892536281692577,0.8342369955778682,-0.012458061659112465,665.555,0.008991008991008992,0.01862097293569375,0.4205877056318396,True
232,CD8 T Cell,other,ABCC1,SLCO2B1,11.29034,0.05777170040962694,0.4769652401595242,0.7139631538592318,0.0007758267390539354,5708.497,0.000999000999000999,0.0025316298608224074,0.33722339167389703,True
241,CD8 T Cell,other,ABCB1,SLCO2B1,263.1892,1.3467165348469976,0.0890357724339697,0.22172118442058122,0.016498112846368537,3051.1042,0.001998001998001998,0.004767162661899504,0.3588022587695585,True
242,CD8 T Cell,other,ABCC2,ABCC2,305.22443,1.5618071245495833,0.059166716455139774,0.1588159231164278,0.024205352051305296,181.23767,0.013986013986013986,0.02730284069996989,0.11453048510803553,True
245,CD8 T Cell,other,ATP7A,TAP1,57.489563,0.2941691468134726,0.38431432769905904,0.6877203758825267,0.0037584925709550254,3175.924,0.000999000999000999,0.0025316298608224074,0.5224007825574288,True
246,CD8 T Cell,other,TAP1,TAP1,1567.7891,8.022241724000054,5.19162780189113e-16,2.9419224210716398e-15,0.13121979329881953,35922.367,0.000999000999000999,0.0025316298608224074,0.5442832845686576,True
252,CD8 T Cell,other,AQP5,AQP5,677.09186,3.464620772928483,0.00026548982969433314,0.0009258106881648541,677.0918579101562,95.55664,0.000999000999000999,0.0025316298608224074,95.556640625,True
258,CD8 T Cell,other,CLCN3,CLCN3,769.4449,3.9371832668352478,4.122182153142914e-05,0.00015572688134095453,0.0669618222829845,5270.861,0.02197802197802198,0.04094535601384917,0.41492789700081617,True
261,CD8 T Cell,other,SLC6A17,SLC6A17,695.018,3.5563473269346666,0.00018802342488140423,0.0006613237702725252,0.06625074519516665,2182.427,0.000999000999000999,0.0025316298608224074,0.4520424561360282,True
266,CD8 T Cell,other,ORAI2,ORAI3,450.4993,2.305166142729158,0.010578635137809017,0.031970986194267255,0.03512759724888596,896.05963,0.002997002997002997,0.006718556169105619,0.12758514763994971,True
272,other,other,SLC2A9,SLC2A9,85372.39,123.62752225550575,0.0,0.0,0.16197713175013723,111515.94,0.000999000999000999,0.0025316298608224074,1.6996568877135856,True
273,other,other,SLC2A1,SLC2A3,7480.655,10.832715461839744,1.2045170996367462e-27,8.621806607926184e-27,0.031332803413547015,1658.778,0.000999000999000999,0.0025316298608224074,0.004571189829003572,True
274,other,other,SLC2A1,SLC2A1,75663.836,109.56859111967988,0.0,0.0,0.31691879454841637,295025.12,0.000999000999000999,0.0025316298608224074,0.8130177082266282,True
