cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
CD8 T Cell,SLC20A2_SLC20A2,9364,0.0006407518154634772,0.006053148730352888,9.446947451837408,2.534206998508785,-2.4643519895036543
CD8 T Cell,ATP7A_ATP7B,9364,0.00042716787697565144,0.009726975477832132,20.475911849921886,2.9148330289992144,-2.0126027118682894
CD8 T Cell,ATP7B_SLC20A2,9364,0.0,0.0,,2.9240611649053574,-inf
CD8 T Cell,ATP7A_SLC20A2,9364,0.0010679196924391287,0.05224347067277407,31.29056377846549,2.818523631207543,-0.653004199014872
CD8 T Cell,SLC19A1_SLC19A1,9364,0.00021358393848782572,0.0018102139206435137,8.47542157645293,2.813387768482773,-2.343427207244048
CD8 T Cell,CHRNA5_CHRNA5,9364,0.00042716787697565144,0.002270627693648433,5.315539430830981,2.4482435803240086,-3.743606747795779
CD8 T Cell,CHRNA5_SLC29A1,9364,0.00042716787697565144,0.1212117309458615,86.98129888331555,2.300016630591617,-3.174241102125641
CD8 T Cell,ABCC3_FOLR2,9364,0.0,0.0013357901575130197,,2.895757901553486,-inf
CD8 T Cell,FOLR1_FOLR1,9364,0.0,0.0,,2.9999518636888487,-inf
CD8 T Cell,ABCC4_ABCC4,9364,0.0017086715079026058,0.013892627967957207,8.130660518246955,2.2171777188862634,-2.2087294785109317
CD8 T Cell,FOLR2_FOLR2,9364,0.0035241349850491242,0.05946055422893408,16.872382721204204,2.5306847475710366,-0.743335181669633
CD8 T Cell,ABCC4_SLC19A1,9364,0.0003203759077317386,0.006891461745014136,21.510549260104124,2.924067748854755,-2.2953329190430027
CD8 T Cell,TRPV6_TRPV6,9364,0.0,0.0,,2.998890993349578,-inf
CD8 T Cell,LRP1_LRP1,9364,0.013669372063220846,0.31617176508114864,21.735096385920432,1.2604452355468807,-1.7996301150054723
CD8 T Cell,SLC29A3_SLC29A3,9364,0.0021358393848782574,0.025872442009055318,12.1134773486397,2.6176939779890755,-0.4787790601389342
CD8 T Cell,LRP2_LRP2,9364,0.0,0.0,,2.999823273344696,-inf
CD8 T Cell,SLC15A1_SLC15A1,9364,0.0,0.0,,2.9701673426211155,-inf
CD8 T Cell,CD38_CD38,9364,0.03791114908158907,0.6690769017218147,17.64855241612133,2.0414527533081954,1.0016704669281793
CD8 T Cell,SLC12A6_SLC12A6,9364,0.0005339598462195643,0.005950285723234272,11.143695102473146,2.8142031602765667,-1.448313779411883
CD8 T Cell,SCARB1_SCARB1,9364,0.006407518154634771,0.10167029487692654,14.469636666302893,1.2333195927264913,-3.219615354307142
CD8 T Cell,ABCC2_SLCO2B1,9364,0.00042716787697565144,0.14796609328934246,68.2263689548127,2.011252748487061,-1.944071330197474
CD8 T Cell,ABCC1_SLCO2B1,9364,0.0035241349850491242,1.3224349432422542,88.66811359366021,1.776203637532415,0.4125357292151302
CD8 T Cell,ABCC1_SLC16A1,9364,0.0008543357539513029,0.39223053030884397,52.913601854636475,2.289499334124324,-0.4787790601389342
CD8 T Cell,ABCC2_SLC16A1,9364,0.00010679196924391286,0.054154093854865214,31.774500133956508,2.477878676155963,-4.936251825738174
CD8 T Cell,ABCB1_ABCC2,9364,0.0005339598462195643,0.08461748177682141,36.87775409443003,2.8131283743318725,-0.30021514042274894
CD8 T Cell,ABCC2_ABCC4,9364,0.0005339598462195643,0.029478006466860895,33.693842520961596,2.7782883524905007,-1.7842487322931246
CD8 T Cell,ABCC4_SLCO2B1,9364,0.00042716787697565144,0.1688561095079467,90.63929619784051,2.093902583971198,-1.6415085601770427
CD8 T Cell,ABCC3_SLCO2B1,9364,0.0,0.025620377361809964,,2.6077251353042907,-inf
CD8 T Cell,ABCC1_ABCC4,9364,0.0016018795386586928,0.1556614154066596,31.346791854683413,2.6422853808776727,0.03476910729005961
CD8 T Cell,ABCC4_SLC16A1,9364,0.0,0.06074382639847281,,2.5204163380148925,-inf
CD8 T Cell,ABCB1_SLCO2B1,9364,0.0019222554463904314,0.6826431206420505,91.93912290445836,2.379574552210794,1.7799552082612342
CD8 T Cell,ABCC2_ABCC2,9364,0.002349423323366083,0.020080661602259353,8.547059783798026,1.9592748945183258,-3.0037871565744196
