,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
38,SLC16A4,SLC16A4,10362.821790434738,3.7263005714357473,9.715533907477322e-05,0.0006315097039860259,0.0039056613684486387,2041.0173761046767,0.000999001,0.0036945811779928745,0.0059934659715084465,True
39,SLCO2A1,SLCO2A1,169982.12026078033,61.12277955472138,0.0,0.0,0.17039653577628955,645348.399279836,0.000999001,0.0036945811779928745,0.21686203485313602,True
41,SLC16A1,SLC22A5,-1548.8259118528663,-0.5599426299789898,0.7122407150326238,0.8705164294843178,-0.0007811566245425566,7611.309968592258,0.000999001,0.0036945811779928745,0.013026850318603901,True
43,SLC22A5,SLC22A5,6390.878349007391,2.2980549241775137,0.010779331652827651,0.04718707427615369,0.003123783597528597,4142.9046602978,0.000999001,0.0036945811779928745,0.011723344682826741,True
45,SLCO2B1,SLCO2B1,38865.34123584276,13.975338588746547,1.1023131698004432e-44,2.955577186527438e-43,0.017006800249201648,23083.08438838704,0.000999001,0.0036945811779928745,0.023467541233579612,True
46,SLC1A3,SLC1A3,17781.376535908625,6.393891054638201,8.085833602531131e-11,8.894416962784245e-10,0.008674873886762047,2061.1906808036756,0.000999001,0.0036945811779928745,0.012100294387025992,True
47,SLC1A3,SLC1A5,8154.101704290278,2.7774192543378136,0.002739622607658467,0.014332903642505883,0.0039780836878237245,27559.06723490412,0.000999001,0.0036945811779928745,0.16178650023983146,True
50,SLC1A2,SLC1A5,-3256.1367991643256,-1.0607041113275415,0.8555878045127944,0.9536161953830596,-0.0012737782742509455,16194.59669711464,0.006993007,0.023076922819018363,0.10412935670385755,True
54,SLC16A1,SLC3A2,2181.448941562964,0.7807986276612883,0.21746047066458934,0.4735560503305017,0.00110022261298863,28434.860292865735,0.000999001,0.0036945811779928745,0.04866661197534771,True
60,SLC1A1,SLC1A1,5308.770444259631,1.9089466884710347,0.02813448463968887,0.1107311367929039,0.002371768403047694,440.28860379623825,0.000999001,0.0036945811779928745,0.003921990126754024,True
61,SLC16A1,SLC1A3,1883.285549051393,0.6755267396858771,0.24967058430955735,0.529356441892189,0.0009498426978063856,3563.919579830504,0.000999001,0.0036945811779928745,0.006099692051114885,True
62,SLC16A1,SLC1A5,21082.108743293764,7.1809080716836755,3.46249530998206e-13,4.244029965663725e-12,0.010632846970160276,121339.48164964805,0.000999001,0.0036945811779928745,0.20767401034900979,True
64,SLC1A1,SLC7A11,3985.332927891767,1.3350520206731338,0.09092966055695079,0.28682959102155803,0.0017805039440384914,441.8751220152253,0.014985015,0.04433497448034328,0.003936122467989143,True
66,SLC1A3,SLC3A2,4835.506381063013,1.7307564135222402,0.04174760940883853,0.1571028459332608,0.0023590641562335752,7181.620944620604,0.000999001,0.0036945811779928745,0.042159965312892865,True
67,SLC1A2,SLC3A2,7578.611864941812,2.468773660050941,0.006778847114276029,0.03161005882635235,0.0029647007291035334,5808.7052796186545,0.000999001,0.0036945811779928745,0.03734929343172575,True
73,SLC39A8,SLC39A8,73940.08977475358,26.587642280405948,4.716744198169642e-156,2.5293540762684704e-154,0.038892363976864124,78737.68473408016,0.000999001,0.0036945811779928745,0.06916255038083685,True
79,SLC11A2,SLC11A2,22798.44336116878,8.197945911120872,1.2226466359266663e-16,1.7483846893751328e-15,0.01083416428227946,84946.0533316011,0.000999001,0.0036945811779928745,0.041497510462578116,True
80,SLC11A2,SLC3A2,3764.5979669145718,1.3243240521539372,0.09269772289802908,0.2869265297571396,0.0017889937564665725,78587.19767461099,0.000999001,0.0036945811779928745,0.03839110741256372,True
81,CUBN,SLC40A1,14150.123797503868,4.399310140174934,5.429776856289068e-06,4.016162536806914e-05,0.0050657249009421835,11295.205042811009,0.000999001,0.0036945811779928745,0.09246767093263465,True
82,SLC11A2,SLC40A1,43540.4334932314,15.04705368679291,1.804778239638051e-51,5.955768190805568e-50,0.02069107096104603,272109.0352784365,0.000999001,0.0036945811779928745,0.13292963116661047,True
84,SLC3A2,SLC40A1,-25279.357524908082,-8.736243976625918,1.0,1.0,-0.012250142990620936,91442.23757874875,0.000999001,0.0036945811779928745,0.07375016648015377,True
