,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
89,SLC16A9,SLC22A5,104268.22148627785,17.895866222242688,6.350325394925842e-72,2.016591881136756e-71,0.017518845767832893,2152095.5492578866,0.000999001,0.001998001942411065,0.6189961304866687,True
91,SLC22A4,SLC22A5,588865.2187253949,106.44688956727411,0.0,0.0,0.11354674206956683,1678930.5985630525,0.000999001,0.001998001942411065,0.8410776049155725,True
92,SLC16A9,SLC16A9,807255.2812715819,246.330504635839,0.0,0.0,0.13563270348604323,836212.0874794503,0.000999001,0.001998001942411065,0.2405153649402087,True
94,SLC22A5,SLCO1B1,16960.075519683145,3.065807299340984,0.0010854158689414303,0.0022464328431822636,0.0035718404632582323,12770.971878731669,0.000999001,0.001998001942411065,0.0017877710308779144,True
95,SLC22A4,SLC22A4,328064.1860968071,100.10738658392863,0.0,0.0,0.0632583116415432,314245.4318897774,0.000999001,0.001998001942411065,0.157424491182497,True
96,SLC16A9,SLC22A4,-111567.9583412516,-19.14874185733134,1.0,1.0,-0.01874532649499175,587942.7645275156,0.000999001,0.001998001942411065,0.16910694151830913,True
100,SLC22A4,SLCO1B1,3195.4363699540636,0.6358370385555839,0.26244132174198004,0.4456146524271987,0.0006161535403368523,3804.7744827234446,0.000999001,0.001998001942411065,0.0019060410310657284,True
101,SLC10A1,SLC5A1,33760.93397764995,6.0120951683404495,9.157037434191459e-10,2.2019234523836107e-09,0.006156637016131665,3038.735340045367,0.000999001,0.001998001942411065,0.22151727110384214,True
110,SLC1A5,SLC29A1,36448.48455574179,6.695397570835399,1.0754302999834204e-11,2.6629702666256126e-11,0.006587310276680204,4999449.518398603,0.000999001,0.001998001942411065,0.43982934350893993,True
113,SLC5A5,SLC5A5,647183.1617102653,197.48518035681212,0.0,0.0,0.1475995554564922,190607.17093923868,0.000999001,0.001998001942411065,0.19253645669790154,True
114,SLC22A4,SLC5A1,230359.17398513015,41.0220072055987,0.0,0.0,0.044418540745986224,360349.0676659001,0.000999001,0.001998001942411065,0.18052058317681113,True
116,SLC12A2,SLC1A5,-122686.90131899444,-20.220867963187366,1.0,1.0,-0.01644609112064929,3722223.0421997644,0.000999001,0.001998001942411065,0.7971555209209489,True
119,SLC22A5,SLC29A1,538806.4814597324,97.39796511368017,0.0,0.0,0.1134741876656233,3826670.9562904853,0.000999001,0.001998001942411065,0.5356844839468428,True
120,SLC29A1,SLC29A1,476694.8421666793,145.46139709764878,0.0,0.0,0.07745641525114516,1626794.8879518933,0.000999001,0.001998001942411065,0.2775411676685905,True
121,SLC5A1,SLC5A3,410399.41390197875,73.08329606767556,0.0,0.0,0.07865338323859182,2050975.1360781789,0.000999001,0.001998001942411065,1.3704374587786805,True
125,SLC1A5,SLC22A4,290983.0279719437,55.607077505723325,0.0,0.0,0.0525891683526017,2110788.8880273267,0.000999001,0.001998001942411065,0.18569782282838215,True
