,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
38,Chloride ion,860135.1867728152,69.9749210286294,0.0,0.0,1631965.2308928343,0.000999001,0.0010447068979927137,True
40,Cholesterol,3766894.5692114043,273.01619325168963,0.0,0.0,173846.03494845325,0.000999001,0.0010447068979927137,True
41,Cholic acid,2188904.5348408315,67.8922165744305,0.0,0.0,22692872.34145488,0.000999001,0.0010447068979927137,True
42,Choline,1035525.4120669456,64.80479122437578,0.0,0.0,3119910.737367179,0.000999001,0.0010447068979927137,True
43,Citric acid,998284.6188671486,304.6222919079436,0.0,0.0,4964989.6242681295,0.000999001,0.0010447068979927137,True
44,Cobalamin,88374.05196586787,26.966964877796013,1.8041615748166862e-160,2.0328581124695056e-160,3930.5766841376962,0.000999001,0.0010447068979927137,True
45,Coprocholic acid,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
46,Cortisol,2526388.5644418923,289.54931917797575,0.0,0.0,112945.40766903324,0.000999001,0.0010447068979927137,True
47,Creatine,847423.35716849,258.5876216042782,0.0,0.0,2913282.260464321,0.000999001,0.0010447068979927137,True
48,Cyclic AMP,986609.7681233305,301.0597610184054,0.0,0.0,3108078.2527368823,0.000999001,0.0010447068979927137,True
49,Cytidine,476694.8421666793,145.46139709764878,0.0,0.0,1626794.8879518933,0.000999001,0.0010447068979927137,True
50,D-Aspartate,209952.35776285004,28.347923215978835,4.439107220617268e-177,5.109763707185344e-177,168585.40842447788,0.000999001,0.0010447068979927137,True
51,D-Fructose,122013.44873216946,37.23188326648168,1.0406997202883995e-303,1.2426265316876412e-303,87.27876174036152,0.000999001,0.0010447068979927137,True
52,D-Galactose,3619860.636991827,265.07406625585816,0.0,0.0,21669095.790400293,0.000999001,0.0010447068979927137,True
53,D-Glucose,3786607.425471873,168.34726707944435,0.0,0.0,25897069.51449628,0.000999001,0.0010447068979927137,True
54,D-Lactate,231591.6035166769,70.6691896444759,0.0,0.0,744822.7830884114,0.000999001,0.0010447068979927137,True
55,D-Maltose,1440893.4763568996,439.6824962215064,0.0,0.0,719766.2108801545,0.000999001,0.0010447068979927137,True
56,D-Mannose,3619860.636991827,265.07406625585816,0.0,0.0,21669095.790400293,0.000999001,0.0010447068979927137,True
57,D-Xylose,1440893.4763568996,439.6824962215064,0.0,0.0,719766.2108801545,0.000999001,0.0010447068979927137,True
58,Debrisoquine,162687.8238839987,49.643495292252695,0.0,0.0,367.6702500075993,0.000999001,0.0010447068979927137,True
59,Dehydroascorbic acid,3659405.61680518,267.9698541466987,0.0,0.0,21761575.0977384,0.000999001,0.0010447068979927137,True
60,Dehydroepiandrosterone,337011.7196545758,49.29722315029077,0.0,0.0,10050.76214277784,0.000999001,0.0010447068979927137,True
61,Deoxycholic acid,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
63,Docosahexaenoic acid,3659405.61680518,267.9698541466987,0.0,0.0,21761575.0977384,0.000999001,0.0010447068979927137,True
64,Dopamine,1144472.7781382264,75.76896136095966,0.0,0.0,3129834.2662524106,0.000999001,0.0010447068979927137,True
65,E-3179,616528.800044748,188.13113269240793,0.0,0.0,27540.719240543338,0.000999001,0.0010447068979927137,True
66,Estradiol,4371824.840667528,162.73185042077031,0.0,0.0,6030433.747611293,0.000999001,0.0010447068979927137,True
67,Estriol,616528.800044748,188.13113269240793,0.0,0.0,27540.719240543338,0.000999001,0.0010447068979927137,True
69,Estrone sulfate,93542.72940389486,12.504473572530738,3.5282868120263225e-36,3.840312176355181e-36,281.60022183470267,0.000999001,0.0010447068979927137,True
70,Ethanol,574837.4791057452,80.40341414868642,0.0,0.0,1808546.0977955773,0.000999001,0.0010447068979927137,True
71,Fatty acid,2388287.3173095975,187.69883894398404,0.0,0.0,15401949.596498836,0.000999001,0.0010447068979927137,True
72,Folic acid,3498307.2064343533,128.71116630605007,0.0,0.0,59483771.456802905,0.000999001,0.0010447068979927137,True
