cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Exhausted/Activated CD8 T cell (CTLA4+),SLC2A1_SLC2A2,16932,0.0,0.0,,2.988257,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC2A1_SLC2A1,16932,0.0033664068036853294,0.15510807892373998,45.697588618476,1.321151,-4.6374346302472675
Exhausted/Activated CD8 T cell (CTLA4+),SLC2A1_SLC2A9,16932,0.00017717930545712261,0.011207607043939262,42.076045277427816,2.961289,-4.194906938033572
Exhausted/Activated CD8 T cell (CTLA4+),SLC2A3_SLC2A3,16932,0.011162296243798725,0.395261241489823,35.410388047120016,1.9901379,-0.5608758551349785
Exhausted/Activated CD8 T cell (CTLA4+),SLC2A9_SLC2A9,16932,0.0,0.0,,2.9386141,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC7A5_SLC7A5,16932,0.00041341837939995273,0.00964649201253365,23.333486108031398,2.8905296,-2.095662747469989
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A5_SLC3A2,16932,0.00023623907394283014,0.014226577494477458,48.179275816161294,2.9080708,-4.071538693202063
Exhausted/Activated CD8 T cell (CTLA4+),SLC3A2_SLC3A2,16932,0.00017717930545712261,0.004406920321772575,24.87265829608441,2.6838255,-3.829613507125898
Exhausted/Activated CD8 T cell (CTLA4+),SLC7A7_SLC7A7,16932,0.00011811953697141507,0.002365700604356432,20.028021316481556,2.945323,-2.2153933942688027
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A5_SLC7A5,16932,0.00041341837939995273,0.02127501283139986,48.717687740962184,2.9315045,-3.0686956998697195
Exhausted/Activated CD8 T cell (CTLA4+),SLC3A2_SLC7A5,16932,5.9059768485707536e-05,0.003151167240314912,53.35556371301209,2.9541934,-4.024981936591259
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A5_SLC1A5,16932,0.001771793054571226,0.04176437882222118,23.57181540726163,1.8327156,-4.093726521063798
Exhausted/Activated CD8 T cell (CTLA4+),SLC38A7_SLC7A5,16932,0.0,0.0,,2.984808,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A5_SLC38A7,16932,0.00017717930545712261,0.007919963051863866,44.70027146471966,2.9754586,-2.0764287020099355
Exhausted/Activated CD8 T cell (CTLA4+),SLC43A2_SLC43A2,16932,0.00011811953697141507,0.0028401197895508135,24.044454138337187,2.9106567,-1.9366260621704126
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A5_SLC7A11,16932,5.9059768485707536e-05,0.003131029652315889,53.01459407301263,2.986587,-2.595589144335346
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A5_SLC43A2,16932,0.0004724781478856603,0.02417698930970406,48.91836784630621,2.9230108,-2.4915379896619383
Exhausted/Activated CD8 T cell (CTLA4+),SLC16A1_SLC16A1,16932,0.00011811953697141507,0.0020169501745542075,17.075500177775922,2.9082222,-2.942309700673995
Exhausted/Activated CD8 T cell (CTLA4+),SLC16A4_SLC16A4,16932,0.00017717930545712261,0.004629616944592863,26.129558035282116,2.978668,0.6332295461605353
Exhausted/Activated CD8 T cell (CTLA4+),SLCO2A1_SLCO2A1,16932,0.0014764942121426885,0.06456605516096492,43.72929783941832,2.2702198,-3.644476302718884
Exhausted/Activated CD8 T cell (CTLA4+),SLC16A1_SLC22A5,16932,0.0,0.0,,2.987097,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC22A5_SLC22A5,16932,0.0,0.0,,2.966009,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLCO2B1_SLCO2B1,16932,0.0011221356012284431,0.03512986668576694,31.30625803807399,2.8659127,-0.08894883100806
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A3_SLC1A3,16932,0.0,0.0,,2.9933202,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A3_SLC1A5,16932,0.0,0.0030309838745908118,,2.9641325,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A2_SLC1A5,16932,0.0,0.0,,2.966618,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC16A1_SLC3A2,16932,0.00017717930545712261,0.010887721157949181,53.61982041107186,2.955685,-1.7930352085415626
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A1_SLC1A1,16932,0.0,0.0,,2.9972599,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC16A1_SLC1A3,16932,5.9059768485707536e-05,0.0009868066773428728,16.708610660769523,2.9899187,-1.3891382668679193
Exhausted/Activated CD8 T cell (CTLA4+),SLC16A1_SLC1A5,16932,0.00011811953697141507,0.020978572784745648,97.72079326033418,2.9210227,-3.493474926682655
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A1_SLC7A11,16932,5.9059768485707536e-05,0.003131029652315889,53.01459407301263,2.9979203,2.3113014512731724
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A3_SLC3A2,16932,5.9059768485707536e-05,0.002507833593201891,42.46263840009442,2.9800873,-1.2975077914023512
Exhausted/Activated CD8 T cell (CTLA4+),SLC1A2_SLC3A2,16932,0.0,0.001454571389397963,,2.980661,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC39A8_SLC39A8,16932,0.00041341837939995273,0.011432678648288678,27.654016410403415,2.7569733,-3.0868925378422567
Exhausted/Activated CD8 T cell (CTLA4+),SLC11A2_SLC11A2,16932,0.0011221356012284431,0.027326816142769862,24.352507943651542,2.3993812,-2.338011460858041
Exhausted/Activated CD8 T cell (CTLA4+),SLC11A2_SLC3A2,16932,0.00023623907394283014,0.020893970833427488,59.08412408643278,2.919749,-2.811785299707888
Exhausted/Activated CD8 T cell (CTLA4+),CUBN_SLC40A1,16932,0.0,0.005835011171805692,,2.964446,-inf
Exhausted/Activated CD8 T cell (CTLA4+),SLC11A2_SLC40A1,16932,0.00041341837939995273,0.06868382625879606,77.77811756040857,2.8204532,-2.569244149149969
