,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
0,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",-3.7835665,-0.02695132318265254,0.5107507208075442,0.5813541715360231,0.0,0.002997002997002997,0.01078921078921079,False
1,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),17a-Ethynylestradiol,-2.7950053,-0.028156350325497702,0.5112312745986,0.5813541715360231,0.0,0.008991008991008992,0.02450546299126741,False
2,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),"1b,3a,12a-Trihydroxy-5b-cholanoic acid",-3.7835665,-0.02695132318265254,0.5107507208075442,0.5813541715360231,0.0,0.002997002997002997,0.01078921078921079,False
3,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),2-Hydroxychlorpropamide,-1.3634328,-0.013734961533511602,0.505479284597783,0.5813541715360231,0.0,0.003996003996003996,0.013127556853792596,False
4,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),25-Hydroxycholesterol,-11.886364,-0.16933929365354553,0.5672351148043755,0.5834418323702149,0.0,0.08691308691308691,0.14358108430766175,False
5,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),"3',4'-Dihydrodiol",-2.5711384,-0.02114820653268882,0.5084362848858535,0.5813541715360231,0.0,0.008991008991008992,0.02450546299126741,False
6,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),3-Sulfodeoxycholic acid,-3.7835665,-0.02695132318265254,0.5107507208075442,0.5813541715360231,0.0,0.002997002997002997,0.01078921078921079,False
7,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),"3alpha,7alpha-Dihydroxycoprostanic acid",-3.7835665,-0.02695132318265254,0.5107507208075442,0.5813541715360231,0.0,0.002997002997002997,0.01078921078921079,False
8,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),3b-Hydroxy-5-cholenoic acid,-3.7835665,-0.02695132318265254,0.5107507208075442,0.5813541715360231,0.0,0.002997002997002997,0.01078921078921079,False
9,Exhausted/Activated CD8 T cell (CTLA4+),Exhausted/Activated CD8 T cell (CTLA4+),4'-Hydroxydiclofenac,19.219238,0.11178132800377279,0.4554983964101478,0.5813541715360231,73.6032,0.16283716283716285,0.22261283020776693,False
