gene,ligand,receptor,pair,cell_type,mean,std,n
CD3E,LGALS9,CD44,LGALS9$CD44,Cytotoxic CD8,0.0015174742,0.00015925153,11464
CD3E,LAMB3,CD44,LAMB3$CD44,Cytotoxic CD8,9.987133e-07,2.5711714e-07,11464
CD3E,CD40LG,CD40,CD40LG$CD40,Cytotoxic CD8,2.4704638e-09,1.8880574e-07,11464
CD3E,CD99,CD99,CD99$CD99,Cytotoxic CD8,6.7594406e-06,1.8297881e-06,11464
CD3E,CDH1,CDH1,CDH1$CDH1,Cytotoxic CD8,9.588042e-07,1.8680424e-07,11464
CD3E,CDH1,ITGAE,CDH1$ITGAE,Cytotoxic CD8,1.7285246e-06,7.87706e-07,11464
CD3E,ICAM1,ITGB2,ICAM1$ITGB2,Cytotoxic CD8,-2.6156644e-10,1.9856104e-08,11464
CD3E,ICAM1,ITGAL,ICAM1$ITGAL,Cytotoxic CD8,2.9229036e-06,9.081964e-07,11464
CD3E,ITGB2,ICAM1,ITGB2$ICAM1,Cytotoxic CD8,-1.3864829e-09,1.08983116e-07,11464
CD3E,F11R,ITGAL,F11R$ITGAL,Cytotoxic CD8,1.1613184e-05,2.5766656e-06,11464
CD3E,F11R,F11R,F11R$F11R,Cytotoxic CD8,-5.347435e-07,1.9927225e-07,11464
CD3E,LCK,CD8A,LCK$CD8A,Cytotoxic CD8,6.733495e-05,1.8243472e-05,11464
CD3E,PECAM1,PECAM1,PECAM1$PECAM1,Cytotoxic CD8,-6.544197e-08,1.4787704e-08,11464
CD3E,THY1,ITGB2,THY1$ITGB2,Cytotoxic CD8,1.6384503e-09,1.2653935e-07,11464
CD3E,TGFB1,TGFBR2,TGFB1$TGFBR2,Exhausted CD4,2.7543352e-09,2.596956e-08,14488
CD3E,TGFB2,TGFBR2,TGFB2$TGFBR2,Exhausted CD4,1.4081002e-07,1.3956403e-06,14488
CD3E,TGFB3,TGFBR1,TGFB3$TGFBR1,Exhausted CD4,2.0199346e-05,5.1059824e-06,14488
CD3E,TGFB3,TGFBR2,TGFB3$TGFBR2,Exhausted CD4,4.078746e-05,9.5749e-06,14488
CD3E,BMP2,BMPR2,BMP2$BMPR2,Exhausted CD4,-9.129222e-09,8.6838945e-08,14488
CD3E,BMP5,BMPR2,BMP5$BMPR2,Exhausted CD4,-2.8731828e-09,2.8557913e-08,14488
CD3E,GDF15,TGFBR2,GDF15$TGFBR2,Exhausted CD4,9.880425e-08,4.5867974e-08,14488
CD3E,TGFA,EGFR,TGFA$EGFR,Exhausted CD4,-8.7636187e-10,8.770194e-09,14488
CD3E,PDGFA,PDGFRA,PDGFA$PDGFRA,Exhausted CD4,-1.1090696e-08,1.07747184e-07,14488
CD3E,PDGFA,PDGFRB,PDGFA$PDGFRB,Exhausted CD4,-5.7333004e-08,5.727998e-07,14488
CD3E,PDGFC,PDGFRA,PDGFC$PDGFRA,Exhausted CD4,-2.1446884e-07,2.049764e-06,14488
CD3E,VEGFA,KDR,VEGFA$KDR,Exhausted CD4,-2.6056037e-08,2.5006753e-07,14488
CD3E,VEGFD,KDR,VEGFD$KDR,Exhausted CD4,-1.1347895e-09,1.0866248e-08,14488
CD3E,CCL8,CCR1,CCL8$CCR1,Exhausted CD4,-3.8604037e-05,1.1876937e-05,14488
CD3E,CCL7,CCR1,CCL7$CCR1,Exhausted CD4,-3.0081246e-05,7.770391e-06,14488
CD3E,CCL13,CCR1,CCL13$CCR1,Exhausted CD4,-0.00011976116,2.8690483e-05,14488
CD3E,CCL14,CCR1,CCL14$CCR1,Exhausted CD4,3.3468173e-06,1.1023924e-06,14488
CD3E,CCL22,CCR4,CCL22$CCR4,Exhausted CD4,-7.3675435e-09,9.6518434e-08,14488
