gene,tf,cell_type,mean,std,n
CTLA4,HOXA10,T Cell,-0.25866657,0.09441187,46723
CTLA4,HOXA11,T Cell,0.12919441,0.25211048,46723
CTLA4,HOXA13,T Cell,-0.025232958,0.062104315,46723
CTLA4,HOXA9,T Cell,0.25093758,0.37539357,46723
CTLA4,HOXB13,T Cell,-0.677924,0.31897536,46723
CTLA4,HOXB9,T Cell,-0.5011541,0.33694983,46723
CTLA4,HOXC11,T Cell,-0.27402264,0.1085068,46723
CTLA4,HOXC13,T Cell,-0.5021711,0.24840902,46723
CTLA4,HOXD9,T Cell,-0.006259993,0.01635829,46723
CTLA4,HSF1,T Cell,0.34102443,0.4461281,46723
CTLA4,MEIS1,T Cell,1.3088425,1.1309041,46723
CTLA4,MEIS2,T Cell,0.12419608,0.3717934,46723
CTLA4,MEIS3,T Cell,-0.9409764,1.023585,46723
CTLA4,MYEF2,T Cell,1.3528031,1.3291491,46723
CTLA4,NR2E3,T Cell,0.3008548,0.49808758,46723
CTLA4,PKNOX2,T Cell,-0.7197359,0.8441746,46723
CTLA4,SMAD2,T Cell,-1.0755432,0.88066363,46723
CTLA4,SMAD3,T Cell,-0.655125,1.5582722,46723
CTLA4,SRF,T Cell,-0.077188365,0.25932074,46723
CTLA4,STAT3,T Cell,0.8267374,0.70953184,46723
CTLA4,TFAP2A,T Cell,-0.18565907,0.59884137,46723
CTLA4,TFAP2B,T Cell,0.3740696,0.36380598,46723
CTLA4,BATF3,other,-0.2917631,1.1898046,231605
CTLA4,CBX5,other,0.18040434,0.47188666,231605
CTLA4,DMRT2,other,0.0036165828,0.07979526,231605
CTLA4,E2F4,other,0.24375786,0.57736504,231605
CTLA4,FOXA1,other,-0.29124394,0.8171917,231605
CTLA4,FOXD2,other,-0.022337167,0.09720692,231605
CTLA4,FOXE1,other,0.05113172,0.12020279,231605
CTLA4,FOXE3,other,0.019286558,0.05073211,231605
CTLA4,FOXI1,other,-0.032130264,0.091829985,231605
CTLA4,FOXL2,other,-0.011171974,0.04149073,231605
CTLA4,GATA3,other,0.7003311,1.5534822,231605
CTLA4,HOXA10,other,-0.035540693,0.092850894,231605
CTLA4,HOXA11,other,0.0059405393,0.081029594,231605
CTLA4,HOXA13,other,-0.0022529943,0.043040305,231605
CTLA4,HOXA9,other,-0.009457607,0.073042594,231605
CTLA4,HOXB13,other,-0.098205164,0.3054213,231605
CTLA4,HOXB9,other,-0.09887631,0.2625869,231605
CTLA4,HOXC11,other,-0.036550976,0.11003958,231605
CTLA4,HOXC13,other,-0.03808697,0.1263836,231605
CTLA4,HOXD9,other,0.016018098,0.05656334,231605
CTLA4,HSF1,other,0.0893459,0.26436317,231605
CTLA4,MEIS1,other,0.2495553,0.8018451,231605
CTLA4,MEIS2,other,0.040356655,0.18285152,231605
CTLA4,MEIS3,other,-0.20079131,0.6625752,231605
CTLA4,MYEF2,other,0.3016273,0.86520505,231605
CTLA4,NR2E3,other,0.10104438,0.2573184,231605
CTLA4,PKNOX2,other,-0.16482028,0.5113597,231605
CTLA4,SMAD2,other,-0.17870219,0.6505602,231605
CTLA4,SMAD3,other,-0.22390161,0.76958716,231605
CTLA4,SRF,other,-0.051308338,0.13667896,231605
CTLA4,STAT3,other,0.18200547,0.500948,231605
CTLA4,TFAP2A,other,-0.07257723,0.27799106,231605
CTLA4,TFAP2B,other,0.13106689,0.24775092,231605
ENTPD1,ATF3,T Cell,-0.058838166,0.108628646,46723
ENTPD1,BATF,T Cell,0.19019382,0.14113495,46723
ENTPD1,BCL11A,T Cell,-0.0135244345,0.082036346,46723
ENTPD1,BCL3,T Cell,-0.13131824,0.105783656,46723
ENTPD1,BCL6,T Cell,-0.227319,0.18451387,46723
ENTPD1,CTCF,T Cell,0.09760348,0.10025193,46723
ENTPD1,CUX2,T Cell,0.004302887,0.024428003,46723
ENTPD1,DMRT2,T Cell,0.04805394,0.022511892,46723
ENTPD1,E2F4,T Cell,-0.09558109,0.1446939,46723
ENTPD1,EBF1,T Cell,0.012469428,0.059076373,46723
ENTPD1,EP300,T Cell,0.10377057,0.04990126,46723
ENTPD1,ESR2,T Cell,0.004972746,0.077424474,46723
ENTPD1,ESRRA,T Cell,0.19206919,0.10816011,46723
ENTPD1,FOXA1,T Cell,0.020865649,0.14218298,46723
ENTPD1,FOXD2,T Cell,-0.18966378,0.18757403,46723
ENTPD1,FOXE1,T Cell,-0.0070850337,0.007750139,46723
ENTPD1,FOXE3,T Cell,0.02879215,0.021936381,46723
ENTPD1,FOXF1,T Cell,-0.07958182,0.15126929,46723
ENTPD1,FOXI1,T Cell,0.02850607,0.030428268,46723
ENTPD1,FOXJ2,T Cell,0.05041795,0.070518985,46723
ENTPD1,FOXL2,T Cell,-0.011930152,0.008110144,46723
ENTPD1,FOXP1,T Cell,-0.102763794,0.14812848,46723
ENTPD1,GATA3,T Cell,0.25917783,0.2388886,46723
ENTPD1,GATA4,T Cell,-0.040920854,0.07983658,46723
ENTPD1,GCM1,T Cell,0.10022274,0.07281946,46723
ENTPD1,GTF2I,T Cell,0.048376437,0.047398496,46723
ENTPD1,HDAC2,T Cell,0.08790152,0.023875624,46723
ENTPD1,HNF4A,T Cell,0.055934004,0.045949984,46723
ENTPD1,HOXB4,T Cell,0.2957831,0.13948108,46723
ENTPD1,IRF1,T Cell,-0.031804238,0.0704294,46723
ENTPD1,IRF3,T Cell,-0.10983946,0.14005098,46723
ENTPD1,IRF4,T Cell,0.21589848,0.10078016,46723
ENTPD1,IRF8,T Cell,-0.03946995,0.14658757,46723
ENTPD1,MAF,T Cell,-0.000104581675,0.058551304,46723
ENTPD1,MAFB,T Cell,0.18370196,0.1616143,46723
ENTPD1,MAFF,T Cell,-0.09341068,0.12183471,46723
ENTPD1,MAX,T Cell,0.05400744,0.10396256,46723
ENTPD1,MECOM,T Cell,-0.11649525,0.12549832,46723
ENTPD1,MEF2A,T Cell,0.21851818,0.12693988,46723
ENTPD1,MEF2C,T Cell,0.19970779,0.30557805,46723
ENTPD1,MITF,T Cell,-0.041878436,0.13356015,46723
ENTPD1,MYBL2,T Cell,-0.02318235,0.04476432,46723
ENTPD1,MYC,T Cell,-0.17887846,0.0774377,46723
ENTPD1,NFKB1,T Cell,-0.033993028,0.046149783,46723
ENTPD1,NR0B1,T Cell,-0.003266815,0.00329302,46723
ENTPD1,NR2C2,T Cell,0.053391345,0.085441604,46723
ENTPD1,NR4A1,T Cell,0.09123028,0.039060023,46723
ENTPD1,NR4A3,T Cell,-0.013951756,0.01937851,46723
ENTPD1,NR5A1,T Cell,-0.13278466,0.09686583,46723
ENTPD1,NRF1,T Cell,0.153159,0.114004456,46723
ENTPD1,PAX5,T Cell,-0.1678618,0.09801436,46723
ENTPD1,PAX6,T Cell,-0.045617204,0.043580458,46723
ENTPD1,PAX7,T Cell,0.0148720965,0.008833508,46723
ENTPD1,PDX1,T Cell,-0.03259551,0.03384381,46723
ENTPD1,POU1F1,T Cell,0.037395753,0.04017918,46723
ENTPD1,POU2F1,T Cell,0.11324181,0.120987214,46723
ENTPD1,PPARGC1A,T Cell,0.106681004,0.105732135,46723
ENTPD1,PRDM1,T Cell,0.031988304,0.06523885,46723
ENTPD1,RARA,T Cell,-0.15701723,0.07426667,46723
ENTPD1,RARB,T Cell,0.17660384,0.18157913,46723
ENTPD1,REL,T Cell,0.18962458,0.20864461,46723
ENTPD1,RELA,T Cell,-0.04383203,0.028270913,46723
ENTPD1,REST,T Cell,0.1520058,0.1292712,46723
ENTPD1,RORC,T Cell,0.05302161,0.09149814,46723
ENTPD1,RUNX1,T Cell,-0.0022157747,0.16520971,46723
ENTPD1,RXRA,T Cell,0.00602089,0.2689203,46723
ENTPD1,SMARCA1,T Cell,0.13287905,0.17068382,46723
ENTPD1,SP1,T Cell,0.11316735,0.078594245,46723
ENTPD1,SP3,T Cell,-0.07739544,0.11095456,46723
ENTPD1,SPI1,T Cell,0.07141702,0.11534618,46723
ENTPD1,STAT1,T Cell,-0.0034888186,0.012252237,46723
ENTPD1,STAT2,T Cell,0.048897192,0.06568063,46723
ENTPD1,TBX19,T Cell,0.29535618,0.34614927,46723
ENTPD1,TCF7L2,T Cell,-0.115590036,0.0805741,46723
ENTPD1,TFAP2A,T Cell,-0.033672042,0.06698067,46723
ENTPD1,TFAP2B,T Cell,0.06061894,0.03722991,46723
ENTPD1,TWIST1,T Cell,0.5114154,0.40041372,46723
ENTPD1,TWIST2,T Cell,0.07149904,0.13492545,46723
ENTPD1,WT1,T Cell,0.063929684,0.08264388,46723
ENTPD1,ZBTB16,T Cell,-0.33062193,0.36820877,46723
ENTPD1,ZIC2,T Cell,0.038815096,0.08277093,46723
ENTPD1,ZNF449,T Cell,0.31904706,0.37087524,46723
ENTPD1,ZNF683,T Cell,0.23930262,0.39403573,46723
ENTPD1,ATF3,other,-0.016290871,0.107298836,231605
ENTPD1,BATF,other,-0.07979482,0.3043342,231605
ENTPD1,BCL11A,other,0.00874374,0.056407772,231605
ENTPD1,BCL3,other,-0.034682747,0.11711458,231605
ENTPD1,BCL6,other,-0.043008022,0.1213629,231605
