,Cell Type 1,Cell Type 2,metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
763,Endothelial,Endothelial,Water,34.5319,1.4697752058188138,0.07081132321385962,0.6757161428435308,63.71966,0.017982017982017984,0.027654497092149906,True
953,Endothelial,IEC,Amiloride-sensitive sodium transport,-0.6587319,-0.043625584339067644,0.5173985711226763,0.6757161428435308,16.320454,0.029970029970029972,0.04174302225675122,True
1522,Endothelial,Plasma,Testosterone,105.587036,3.0531279808832203,0.0011323466524320474,0.08281930748601835,15.19467,0.03396603396603397,0.04659680559353405,True
1714,Enteric_glia,Fibroblast,Acetate,7.340307,0.6341059655002979,0.2630058349304764,0.6757161428435308,24.000452,0.012987012987012988,0.02170829436309107,True
1728,Enteric_glia,Fibroblast,Citric acid,7.340307,0.896761256392207,0.1849231629511191,0.6757161428435308,24.000452,0.012987012987012988,0.02170829436309107,True
1736,Enteric_glia,Fibroblast,Estradiol,5.380063,0.3286396571344767,0.37121403472981973,0.6757161428435308,24.000452,0.013986013986013986,0.022891498301334367,True
1765,Enteric_glia,Fibroblast,Nicotinate,7.767113,0.47445195248402083,0.31758882653225984,0.6757161428435308,24.000452,0.012987012987012988,0.02170829436309107,True
1769,Enteric_glia,Fibroblast,Oxalic acid,7.340307,0.896761256392207,0.1849231629511191,0.6757161428435308,24.000452,0.012987012987012988,0.02170829436309107,True
1776,Enteric_glia,Fibroblast,Taurocholic acid,6.455152,0.26287411244068126,0.3963238050237958,0.6757161428435308,24.000452,0.01998001998001998,0.030239250643485482,True
1785,Enteric_glia,IEC,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1787,Enteric_glia,IEC,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1791,Enteric_glia,IEC,3-Sulfodeoxycholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1792,Enteric_glia,IEC,"3alpha,7alpha-Dihydroxycoprostanic acid",13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1793,Enteric_glia,IEC,3b-Hydroxy-5-cholenoic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1797,Enteric_glia,IEC,5-Hydroxyomeprazole,5.524316,0.22276191466418443,0.4118604054488292,0.6757161428435308,48.15288,0.012987012987012988,0.02170829436309107,True
1806,Enteric_glia,IEC,Chenodeoxycholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1807,Enteric_glia,IEC,Chenodeoxycholic acid 3-sulfate,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1811,Enteric_glia,IEC,Cholic acid,10.262659,0.5342526914637585,0.29658335917336925,0.6757161428435308,48.15288,0.011988011988011988,0.02048481266085178,True
1814,Enteric_glia,IEC,Coprocholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1818,Enteric_glia,IEC,Deoxycholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1824,Enteric_glia,IEC,Folic acid,13.8778515,0.884819493495642,0.18812699701357827,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1825,Enteric_glia,IEC,Folinic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1826,Enteric_glia,IEC,Glutathione,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1828,Enteric_glia,IEC,Glycochenodeoxycholate-3-sulfate,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1832,Enteric_glia,IEC,Hyodeoxycholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1834,Enteric_glia,IEC,Isoursodeoxycholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1844,Enteric_glia,IEC,Lithocholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1860,Enteric_glia,IEC,Sulfolithocholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1861,Enteric_glia,IEC,Taurocholic acid,20.431717,0.6140886243311272,0.269578382489708,0.6757161428435308,77.79191,0.01098901098901099,0.01912057513717265,True
1863,Enteric_glia,IEC,Trihydroxycoprostanoic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1864,Enteric_glia,IEC,Ursocholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1865,Enteric_glia,IEC,Ursodeoxycholic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1866,Enteric_glia,IEC,Ursodeoxycholic acid 3-sulfate,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1867,Enteric_glia,IEC,Varanic acid,13.8778515,1.2513237279536296,0.1054081959569988,0.6757161428435308,34.476368,0.028971028971028972,0.040621438303114626,True
1953,Enteric_glia,MAST,Water,20.482538,4.180980607004661,1.4512731076887609e-05,0.0013624638578152695,22.243917,0.002997002997002997,0.007184126848760995,True
2059,Enteric_glia,Muscularis_mucosa,Anion exchange,10.138466,1.4196691856248607,0.0778520065446512,0.6757161428435308,26.806278,0.003996003996003996,0.008992796112653,True
2391,Enteric_glia,T,4-ene-Valproic acid,47.7883,5.037329070591725,2.3603639934007335e-07,3.806843466279645e-05,15.275636,0.001998001998001998,0.005057316928544293,True
2395,Enteric_glia,T,Acetyl-L-Carnitine,47.7883,8.72490988470858,1.3319634168627885e-18,4.18902494603347e-16,15.275636,0.001998001998001998,0.005057316928544293,True
2397,Enteric_glia,T,Adenosine triphosphate,26.255194,4.7935206156046455,8.193980496715764e-07,8.44920284005609e-05,24.708208,0.004995004995004995,0.010650366582569973,True
2407,Enteric_glia,T,Choline,47.7883,8.72490988470858,1.3319634168627885e-18,4.18902494603347e-16,15.275636,0.001998001998001998,0.005057316928544293,True
2411,Enteric_glia,T,Creatine,47.7883,8.72490988470858,1.3319634168627885e-18,4.18902494603347e-16,15.275636,0.001998001998001998,0.005057316928544293,True
2414,Enteric_glia,T,Dopamine,47.7883,8.72490988470858,1.3319634168627885e-18,4.18902494603347e-16,15.275636,0.001998001998001998,0.005057316928544293,True
2425,Enteric_glia,T,Histamine,47.7883,8.72490988470858,1.3319634168627885e-18,4.18902494603347e-16,15.275636,0.001998001998001998,0.005057316928544293,True
2432,Enteric_glia,T,L-Carnitine,47.7883,6.169442944718975,3.426549951605603e-10,6.157999770171213e-08,15.275636,0.001998001998001998,0.005057316928544293,True
2445,Enteric_glia,T,Nicotinate,47.348766,4.322331231214418,7.719458628774081e-06,0.0007470060734613689,15.275636,0.012987012987012988,0.02170829436309107,True
2446,Enteric_glia,T,Norepinephrine,47.7883,8.72490988470858,1.3319634168627885e-18,4.18902494603347e-16,15.275636,0.001998001998001998,0.005057316928544293,True
2453,Enteric_glia,T,Sodium,48.477562,5.109983705869179,1.610932988930575e-07,2.6665180264140308e-05,15.275636,0.030969030969030968,0.04302014240176784,True
2476,Fibroblast,Fibroblast,4-ene-Valproic acid,294.6138,6.527660686637127,3.3402411496582195e-11,6.179446126867706e-09,46.863194,0.022977022977022976,0.034070126007891215,True
2480,Fibroblast,Fibroblast,Acetyl-L-Carnitine,304.80887,11.697490778619574,6.563903739280143e-32,4.1286954520072096e-29,46.863194,0.002997002997002997,0.007184126848760995,True
2492,Fibroblast,Fibroblast,Choline,304.80887,11.697490778619574,6.563903739280143e-32,4.1286954520072096e-29,46.863194,0.002997002997002997,0.007184126848760995,True
2496,Fibroblast,Fibroblast,Creatine,304.80887,11.697490778619574,6.563903739280143e-32,4.1286954520072096e-29,46.863194,0.002997002997002997,0.007184126848760995,True
2499,Fibroblast,Fibroblast,Dopamine,304.80887,11.697490778619574,6.563903739280143e-32,4.1286954520072096e-29,46.863194,0.002997002997002997,0.007184126848760995,True
2510,Fibroblast,Fibroblast,Histamine,304.80887,11.697490778619574,6.563903739280143e-32,4.1286954520072096e-29,46.863194,0.002997002997002997,0.007184126848760995,True
2517,Fibroblast,Fibroblast,L-Carnitine,304.78983,8.270858297331083,6.64990241590752e-17,1.9012675543662865e-14,46.863194,0.004995004995004995,0.010650366582569973,True
2530,Fibroblast,Fibroblast,Nicotinate,308.67676,5.922963375282051,1.580956419313367e-09,2.7622821881891884e-07,171.18239,0.03196803196803197,0.044261263719771314,True
