sample_id,tier,cell_type_1,cell_type_2,gene1,gene2,tcell_involvement,metabolites,FDR_np,pval_np,C_np
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,B,Pericyte,SLC3A2,SLC40A1,Tcell_interface,Iron,0.0017807723103195,0.0009990009990009,24.454021
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Endothelial_arterial,Plasma,SLC40A1,SLC40A1,Tcell_interface,Iron,0.0017807723103195,0.0009990009990009,45.276207
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Endothelial_arterial,Plasma,ABCB1,SLC16A1,Tcell_interface,Taurocholic acid,0.0017807723103195,0.0009990009990009,18.559095
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Endothelial_venous,Pericyte,SLC16A1,SLC16A1,Tcell_interface,4-ene-Valproic acid | Acetate | Butyrate | D-Lactate | Ketone bodies | L-Glutamate | L-Lactate | Nicotinate | Pyruvate | Taurocholic acid | alpha-Ketoisovaleric acid,0.0017807723103195,0.0009990009990009,20.4985
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,IEC_Goblet_2,SLC26A3,SLC26A3,Tcell_interface,Anion exchange,0.0017807723103195,0.0009990009990009,20.940466
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,T_CD4,SLC16A9,SLC22A5,Tcell_interface,L-Carnitine,0.0017807723103195,0.0009990009990009,14.841188
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Fibroblast_cCF_S1,Muscularis_mucosa,SCNN1A,SCNN1A,Tcell_interface,Amiloride-sensitive sodium transport,0.0017807723103195,0.0009990009990009,18.911398
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Fibroblast_cCF_S1,Myofibroblast,ABCB1,SLC16A1,Tcell_interface,Taurocholic acid,0.0017807723103195,0.0009990009990009,16.074865
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Fibroblast_submucosal_S3,MNP_mDC,ABCC3,SLC22A5,Tcell_interface,O-Desmethylverapamil (D-702),0.0017807723103195,0.0009990009990009,15.762853
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC3A2,SLC40A1,Tcell_interface,Iron,0.0017807723103195,0.0009990009990009,556.135
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCB1,ABCB1,Tcell_interface,"17a-Ethynylestradiol | 2-Hydroxychlorpropamide | 3',4'-Dihydrodiol | 4'-Hydroxydiclofenac | 4-Hydroxycyclophosphamide | 5-Hydroxyomeprazole | 8-Hydroxycarvedilol | Cholesterol | Cholic acid | Cortisol | E-3179 | Estradiol | Estriol | Glycerol | Hydroxylansoprazole | N-Desmethylcitalopram | N-Desmethyleletriptan | N-Desmethyltamoxifen | N-desmethylimatinib | O-Deethylated candesartan | O-Desmethylverapamil (D-702) | Progesterone | Taurocholic acid | Testosterone",0.0017807723103195,0.0009990009990009,417.19263
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCB1,ABCG2,Tcell_interface,5-Hydroxyomeprazole | Cholesterol | Cortisol | Estradiol | Hydroxylansoprazole | N-Desmethyltamoxifen | N-desmethylimatinib | O-Desmethylverapamil (D-702) | Taurocholic acid | Testosterone,0.0017807723103195,0.0009990009990009,270.16443
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,ABCC3,ABCG2,Tcell_interface,5-Hydroxyomeprazole | Folic acid | O-Desmethylverapamil (D-702) | Taurocholic acid,0.0017807723103195,0.0009990009990009,115.51012
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP7,AQP8,Tcell_interface,Water,0.0017807723103195,0.0009990009990009,1510.4343
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,AQP8,AQP8,Tcell_interface,Water,0.0017807723103195,0.0009990009990009,223.59903
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC9A1,SLC9A3,Tcell_interface,Sodium_hydrogen exchange,0.0017807723103195,0.0009990009990009,471.71692
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC26A2,SLC26A3,Tcell_interface,Anion exchange,0.0017807723103195,0.0009990009990009,2648.5862
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,IEC_Colonocyte_NOS,SLC26A3,SLC26A3,Tcell_interface,Anion exchange,0.0017807723103195,0.0009990009990009,3393.1948
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_Colonocyte_NOS,MNP_macrophage,ABCB1,SLC22A5,Tcell_interface,O-Desmethylverapamil (D-702),0.0017807723103195,0.0009990009990009,39.59284
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_Colonocyte_NOS,Plasma,SLC20A2,SLC20A2,Tcell_interface,Phosphate,0.0017807723103195,0.0009990009990009,49.218185
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_Colonocyte_NOS,T_CD8,SLC26A2,SLC26A3,Tcell_interface,Anion exchange,0.0017807723103195,0.0009990009990009,622.5457
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_Colonocyte_NOS,T_CD8,SLC26A2,SLC26A2,Tcell_interface,Anion exchange,0.0017807723103195,0.0009990009990009,809.2541
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Myofibroblast,Plasma,ABCC1,SLCO2B1,Tcell_interface,Taurocholic acid,0.0017807723103195,0.0009990009990009,24.427864
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Endothelial_arterial,Myofibroblast,ABCA1,ABCA1,Tcell_interface,25-Hydroxycholesterol,0.0034085146093959,0.0019980019980019,21.629946
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Endothelial_venous,Pericyte,ABCB1,SLC16A1,Tcell_interface,Taurocholic acid,0.0034085146093959,0.0019980019980019,17.53301
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Enteric_glia,IEC_CT_absorptive_colonocyte,SLC15A1,SLC15A1,Tcell_interface,2-Hydroxychlorpropamide | Glycyl-glycine | L-Dopa,0.0034085146093959,0.0019980019980019,18.638983
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,Fibroblast_CTF_S2,IEC_Colonocyte_NOS,SLC26A2,SLC26A2,Tcell_interface,Anion exchange,0.0034085146093959,0.0019980019980019,1298.8529
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,AQP7,AQP8,Tcell_interface,Water,0.0034085146093959,0.0019980019980019,120.88758
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_BEST4_OTOP2,IEC_CT_absorptive_colonocyte,SLC9A1,SLC9A3,Tcell_interface,Sodium_hydrogen exchange,0.0034085146093959,0.0019980019980019,61.03693
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_CT_absorptive_colonocyte,T_CD8,ABCB1,ABCB1,Tcell_interface,"17a-Ethynylestradiol | 2-Hydroxychlorpropamide | 3',4'-Dihydrodiol | 4'-Hydroxydiclofenac | 4-Hydroxycyclophosphamide | 5-Hydroxyomeprazole | 8-Hydroxycarvedilol | Cholesterol | Cholic acid | Cortisol | E-3179 | Estradiol | Estriol | Glycerol | Hydroxylansoprazole | N-Desmethylcitalopram | N-Desmethyleletriptan | N-Desmethyltamoxifen | N-desmethylimatinib | O-Deethylated candesartan | O-Desmethylverapamil (D-702) | Progesterone | Taurocholic acid | Testosterone",0.0034085146093959,0.0019980019980019,97.13761
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_Colonocyte_NOS,IEC_Goblet_2,ABCC4,SLCO2B1,Tcell_interface,Taurocholic acid,0.0034085146093959,0.0019980019980019,32.093746
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,IEC_Colonocyte_NOS,T_CD8,SLC26A3,SLC26A3,Tcell_interface,Anion exchange,0.0034085146093959,0.0019980019980019,485.8865
13473_HS4_UC-Slice_4,24_11_12_ICI_5K_Fine_annotations,MNP_macrophage,T_CD8,ATP7B,SLC20A2,Tcell_interface,Phosphate,0.0034085146093959,0.0019980019980019,10.763307
