,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
63,Docosahexaenoic acid,-316.18386533568275,-0.340788893612759,0.6333687439330771,0.721039610491938,749.5628543095465,0.1878122,0.2493640898155565,False
64,Dopamine,1577.5482754751406,1.2689434190382656,0.10223062247799597,0.21635865202593846,5992.268130271542,0.000999001,0.002869857335463166,True
65,E-3179,401.9751251193787,1.4579252123996418,0.07243057915538503,0.17118511525206256,2797.7813412891805,0.000999001,0.002869857335463166,True
66,Estradiol,999.754973523806,0.5226165258302163,0.30062056896536116,0.48967061748996965,19503.406109139658,0.000999001,0.002869857335463166,True
67,Estriol,401.9751251193787,1.4579252123996418,0.07243057915538503,0.17118511525206256,2797.7813412891805,0.000999001,0.002869857335463166,True
68,Estrone,-206.75327544321988,-0.7498742936527701,0.7733347909520902,0.7839927389426219,0.0,0.6573427,0.6874441614276484,False
69,Estrone sulfate,-206.75327544321988,-0.7498742936527701,0.7733347909520902,0.7839927389426219,0.0,0.6573427,0.6874441614276484,False
70,Ethanol,1210.2176757905684,1.8915504611557916,0.02927545081706919,0.09005392062416367,326.68469202356766,0.05794206,0.09247318489683999,False
71,Fatty acid,10932.122932921557,8.72013568182309,1.3893430615777026e-18,5.4879050932319257e-17,103291.5053601625,0.000999001,0.002869857335463166,True
72,Folic acid,4119.1898483559635,2.1442251929397838,0.016007423705639234,0.050583458909819974,9881.243082514102,0.000999001,0.002869857335463166,True
73,Folinic acid,6517.298274106128,6.396565799348198,7.945518586849858e-11,1.5692399209028469e-09,5324.043158153561,0.000999001,0.002869857335463166,True
74,Fusidic Acid,1487.2404938248,5.394078581864815,3.443803619819347e-08,3.6776451777524006e-07,94.1134174918609,0.053946055,0.08697425269958925,False
75,GABA,-314.2361968677899,-0.46760857432028274,0.6799677339449289,0.721039610491938,0.0,0.42457542,0.47241490197853303,False
76,Glucosamine,-410.06442433081094,-0.43891847124808625,0.6696396939236315,0.721039610491938,772.5823982898919,0.11588412,0.1620326602617196,False
77,Glutathione,9801.786190637711,7.175613656925642,3.599178342796873e-13,8.123859688027227e-12,11053.43019837627,0.004995005,0.012729206813439246,True
78,Glycerol,401.9751251193787,1.4579252123996418,0.07243057915538503,0.17118511525206256,2797.7813412891805,0.000999001,0.002869857335463166,True
79,Glycochenodeoxycholate-3-sulfate,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
80,Glycyl-glycine,291.719066303652,1.058037065292212,0.14501927226263395,0.2574499440168108,78.58317767032486,0.010989011,0.02091884072196771,True
81,Guanosine,668.5171322635908,2.4246474996649208,0.007661628595787841,0.027512211775783613,184.95293140680963,0.026973028,0.046832289915163444,True
82,Heme,1957.2454638789582,3.1156946519637594,0.0009175609393619113,0.004027073011643944,2387.792276172176,0.14185815,0.19490075655605482,False
83,Histamine,1069.2207573842506,1.7479082685545602,0.040239956422133474,0.11773913175364979,4767.176431696927,0.000999001,0.002869857335463166,True
84,Hydroxycelecoxib,1486.560208247656,5.391611251344661,3.491435295334558e-08,3.6776451777524006e-07,186.95888727911085,0.034965035,0.058771015561007445,False
85,Hydroxylansoprazole,1965.4526313672966,3.874188511905378,5.349028977019325e-05,0.00027262792850614627,9427.307020118107,0.000999001,0.002869857335463166,True
86,Hyodeoxycholic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
87,Inosine,668.5171322635908,2.4246474996649208,0.007661628595787841,0.027512211775783613,184.95293140680963,0.026973028,0.046832289915163444,True
88,Iron,13873.31435592867,8.05555528892442,3.9559397888776574e-16,1.2500769732853397e-14,18373.252530414047,0.000999001,0.002869857335463166,True
89,Isoursodeoxycholic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
90,Ketone bodies,335.50497108467926,1.2168443410136423,0.11183172287976889,0.21814089154325292,2033.915609081703,0.000999001,0.002869857335463166,True
91,L-Alanine,1101.0883664926864,3.9935418643451652,3.254678966374006e-05,0.00018365688453110462,2539.0867461077823,0.08391608,0.1262737248625074,False
92,L-Arginine,267.15287585477614,0.41305123667900506,0.3397845375783387,0.5478158871160971,752.028279812419,0.000999001,0.002869857335463166,True
93,L-Asparagine,1101.0883664926864,3.9935418643451652,3.254678966374006e-05,0.00018365688453110462,2539.0867461077823,0.08391608,0.1262737248625074,False
94,L-Aspartate,-226.65107701126584,-0.3635708045437616,0.6419107342713433,0.721039610491938,0.0,0.35364637,0.41740480837998567,False
95,L-Carnitine,3731.6405494758865,2.2770654905599295,0.01139115753965316,0.039126149810113024,8880.827471445255,0.000999001,0.002869857335463166,True
96,L-Cysteine,531.7976158665326,0.8328560082160408,0.20246297134382496,0.3477081464383081,2569.693288256177,0.22077923,0.28592719333093675,False
97,L-Cystine,1300.6674362548326,1.3193338639910417,0.0935287606645821,0.20243211212334208,2453.3066949041377,0.000999001,0.002869857335463166,True
98,L-Dopa,291.719066303652,1.058037065292212,0.14501927226263395,0.2574499440168108,78.58317767032486,0.010989011,0.02091884072196771,True
99,L-Glutamate,8280.388822286533,3.6288791789929604,0.00014232720848127752,0.0006814454224255105,15881.789156487095,0.038961038,0.06346230930888776,False
100,L-Glutamine,9878.115713373782,5.934855528600608,1.470521797026462e-09,2.1122040357289183e-08,8558.816745109807,0.38061938,0.44219015845481086,False
101,L-Histidine,386.2662810244792,1.4009507420096952,0.08061440175973689,0.17690382608386707,44.07751563331908,0.4225774,0.47241490197853303,False
102,L-Lactate,407.9282089617663,0.7184908468115223,0.2362273448175667,0.3928833734860583,2355.9882075334867,0.001998002,0.005261405115015804,True
103,L-Leucine,6127.8771901555265,6.149045715129634,3.897525572293512e-10,6.158090404223748e-09,6706.096028253558,0.19480519,0.2564935001234213,False
104,L-Lysine,-52.98404395105102,-0.19216804400070092,0.576194711722014,0.7084854115665143,583.8414419021127,0.000999001,0.002869857335463166,True
105,L-Methionine,386.2662810244792,1.4009507420096952,0.08061440175973689,0.17690382608386707,44.07751563331908,0.4225774,0.47241490197853303,False
106,L-Ornithine,-52.98404395105102,-0.19216804400070092,0.576194711722014,0.7084854115665143,583.8414419021127,0.000999001,0.002869857335463166,True
107,L-Phenylalanine,386.2662810244792,1.4009507420096952,0.08061440175973689,0.17690382608386707,44.07751563331908,0.4225774,0.47241490197853303,False
108,L-Serine,3952.646534906074,6.374071600025272,9.203729224588687e-11,1.6157657972055694e-09,5821.983038063902,0.123876125,0.17168796219323812,False
109,L-Threonine,1101.0883664926864,3.9935418643451652,3.254678966374006e-05,0.00018365688453110462,2539.0867461077823,0.08391608,0.1262737248625074,False
110,L-Tyrosine,386.2662810244792,1.4009507420096952,0.08061440175973689,0.17690382608386707,44.07751563331908,0.4225774,0.47241490197853303,False
111,Leukotriene C4,1222.9454302073932,4.435505743194383,4.592819131738887e-06,3.2984791946124735e-05,1518.2851962278073,0.0979021,0.14322714162645517,False
112,Lithocholic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
113,Malic acid,-73.49303081227205,-0.26655217166747447,0.6050930075013223,0.721039610491938,0.0,0.0939061,0.13866507798154779,False
114,Manganese,543.9822430674685,0.8203472972425879,0.20600907534082868,0.34999391294463367,1084.4369641751332,0.23376623,0.2954805121421814,False
115,N-Desmethylcitalopram,143.3608372185338,0.2448303263497383,0.40329390567473933,0.6372043709660881,3016.9951877912804,0.000999001,0.002869857335463166,True
116,N-Desmethyleletriptan,401.9751251193787,1.4579252123996418,0.07243057915538503,0.17118511525206256,2797.7813412891805,0.000999001,0.002869857335463166,True
117,N-Desmethyltamoxifen,1965.4526313672966,3.874188511905378,5.349028977019325e-05,0.00027262792850614627,9427.307020118107,0.000999001,0.002869857335463166,True
118,N-desmethylimatinib,-82.30746991429555,-0.06860073801553582,0.5273462842993759,0.6918285808040405,9842.845619525742,0.000999001,0.002869857335463166,True
119,Neurotransmitter,-29.705237113148044,-0.05074810074358934,0.520236876424277,0.6918285808040405,840.8125601135371,0.002997003,0.007762729159754808,True
120,Nicotinate,1513.5768206517992,1.7875835471882167,0.03692161093233141,0.11006819862845967,25707.243366296654,0.000999001,0.002869857335463166,True
121,Norepinephrine,166.03596055639423,0.13275945618472065,0.4471918098654567,0.6918285808040405,5273.839929765883,0.000999001,0.002869857335463166,True
122,O-Deethylated candesartan,401.9751251193787,1.4579252123996418,0.07243057915538503,0.17118511525206256,2797.7813412891805,0.000999001,0.002869857335463166,True
123,O-Desmethylverapamil (D-702),18782.554469336043,5.2128574303784285,9.297690474353973e-08,9.181469343424548e-07,61845.61644006616,0.000999001,0.002869857335463166,True
124,Oxalic acid,1415.163185480062,5.132661099759452,1.4283701185474874e-07,1.1878025196342263e-06,4320.786978499567,0.001998002,0.005261405115015804,True
125,Phosphate,1482.4818211386366,1.7093102397783144,0.043696748776880324,0.1255288419408562,1799.70108730952,0.027972028,0.048038917067258255,True
126,Potassium,-107.74667700626105,-0.3907868600403001,0.6520226058122517,0.721039610491938,0.0,0.18581419,0.2493640898155565,False
127,Progesterone,3434.4592204634255,2.1945588674015974,0.01409762842353786,0.04545765899834657,6748.614209283081,0.000999001,0.002869857335463166,True
128,Propionyl-L-Carnitine,1242.2885059892667,4.505661223236526,3.308328954335439e-06,2.4891236894523782e-05,30.2217671462231,0.017982017,0.0334253967684858,True
129,Prostaglandins,-32.07021387978759,-0.032462216789649986,0.5129482766137062,0.6918285808040405,90.96391017209055,0.87112886,0.8879894156609812,False
130,Putrescine,296.18595944135245,1.0742380581387576,0.14135799949353922,0.25671912551700227,128.46831408423873,0.037962038,0.06247918765681485,False
131,Pyruvate,335.50497108467926,1.2168443410136423,0.11183172287976889,0.21814089154325292,2033.915609081703,0.000999001,0.002869857335463166,True
132,Serotonin,-1098.6412050889112,-1.1824972861569496,0.8814957791465847,0.8814957791465847,0.0,0.987013,0.9870129823684692,False
133,Sodium,36914.48019977635,9.133547985864293,3.314517436724081e-20,1.745645850008016e-18,68468.71388549767,0.000999001,0.002869857335463166,True
134,Sodium_D-Glucose cotransport,-49.52748513614215,-0.17963143680914578,0.5712790384492491,0.7084854115665143,0.0,0.016983017,0.03194424687396913,False
135,Sodium_calcium_potassium exchange,-250.32347110793768,-0.9078992131049698,0.8180342632955816,0.8232446726159357,97.8963724587519,0.63736266,0.6850564633907915,False
136,Sodium_hydrogen exchange,3087.6156102117957,5.776660417531217,3.809892650793348e-09,5.0163586568779076e-08,62303.283288460756,0.000999001,0.002869857335463166,True
137,Spermine,727.285981612659,1.25868951319952,0.10407125034159065,0.21635865202593846,204.63100039802816,0.05894106,0.09312687292695045,False
138,Sulfolithocholic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
139,Taurocholic acid,15863.993732519435,4.004999526864883,3.1008802639546676e-05,0.00018365688453110462,74366.21329762181,0.000999001,0.002869857335463166,True
140,Testosterone,1107.279815529204,0.7755932070418443,0.2189946062533491,0.3680973168939272,11627.097699838547,0.000999001,0.002869857335463166,True
141,Thiamine,-207.4258579118316,-0.7523136857373321,0.7740687802218292,0.7839927389426219,0.0,0.75624377,0.7758864605581606,False
142,Thymidine,986.7033734602915,1.542201257202407,0.06151234734079636,0.16472798101433603,226.12754749353064,0.0939061,0.13866507798154779,False
143,Thyroxine,-206.75327544321988,-0.7498742936527701,0.7733347909520902,0.7839927389426219,0.0,0.6573427,0.6874441614276484,False
144,Trihydroxycoprostanoic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
145,Urate,-48.00798666913763,-0.1741203616534615,0.5691145643293107,0.7084854115665143,0.0,0.01998002,0.03670748011317364,False
146,Urea,673.5693732003415,1.1741851243606563,0.12016044153045641,0.23152865563185504,550.5785211138725,0.077922076,0.1207028235874924,False
147,Uridine,668.5171322635908,2.4246474996649208,0.007661628595787841,0.027512211775783613,184.95293140680963,0.026973028,0.046832289915163444,True
148,Ursocholic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
149,Ursodeoxycholic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
150,Ursodeoxycholic acid 3-sulfate,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
151,Varanic acid,-141.3522777423242,-0.10787878268193768,0.5429540760740571,0.6918285808040405,4659.930321429958,0.008991009,0.017538016822970945,True
152,Vitamin C,-2.495417639716969,-0.009050640363205862,0.5036106338118922,0.6918285808040405,100.67824141330107,0.5804196,0.6281253205586785,False
153,Vitamin D3,281.1320573331875,1.0196389994980724,0.15394985088722485,0.2702675160020169,102.70610361420131,0.54545456,0.5943573844843897,False
154,Water,2553.4166806231237,1.0873336944572582,0.1384446813649105,0.25435185646111463,53610.00867929013,0.000999001,0.002869857335463166,True
155,Zinc,680.3327214069091,1.1428565701778275,0.12654907337874988,0.23803278087907717,1101.316417240329,0.22577423,0.2876800654395934,False
156,alpha-Ketoisovaleric acid,335.50497108467926,1.2168443410136423,0.11183172287976889,0.21814089154325292,2033.915609081703,0.000999001,0.002869857335463166,True
157,alpha-Tocopherol,-437.39611930502804,-0.7140409017145837,0.7623990560183687,0.7839927389426219,259.8733685202968,0.6613387,0.6874441614276484,False
