sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Breast,Iron,15,"CUBN, SLC11A1, SLC11A2, SLC3A2, SLC40A1",True,0.0013051464301233,10,3,T Cell (self) (2.4e-03); T Cell–other (2.4e-03); other (self) (2.4e-03),T Cell (self) (2.4e-03),T Cell–other (2.4e-03),True,3,CD8 T Cell (self) (2.4e-03); CD8 T Cell–other (2.4e-03); other (self) (2.4e-03),CD8 T Cell (self) (2.4e-03),CD8 T Cell–other (2.4e-03),True,3,Exhausted CD8 T cell (self) (2.7e-03); Exhausted CD8 T cell–other (2.7e-03); other (self) (2.7e-03),Exhausted CD8 T cell (self) (2.7e-03),Exhausted CD8 T cell–other (2.7e-03),True
Human_Breast,Isoursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0013051464301233,5,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,2,Exhausted CD8 T cell (self) (4.0e-02); other (self) (2.7e-03),Exhausted CD8 T cell (self) (4.0e-02),,True
Human_Breast,Ketone bodies,1,SLC16A1,True,0.0047952046617865,1,1,other (self) (3.5e-02),,,False,1,other (self) (3.5e-02),,,False,1,other (self) (2.5e-02),,,False
Human_Breast,L-Alanine,1,SLC1A5,True,0.0013051464301233,1,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Arginine,3,"SLC3A1, SLC7A5",True,0.0013051464301233,3,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Asparagine,1,SLC1A5,True,0.0013051464301233,1,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Aspartate,3,"SLC1A2, SLC1A3",True,0.0013051464301233,2,2,T Cell–other (2.4e-03); other (self) (2.4e-03),,T Cell–other (2.4e-03),True,2,CD8 T Cell–other (2.4e-03); other (self) (2.4e-03),,CD8 T Cell–other (2.4e-03),True,2,Exhausted CD8 T cell–other (2.7e-03); other (self) (2.7e-03),,Exhausted CD8 T cell–other (2.7e-03),True
Human_Breast,L-Carnitine,15,"SLC16A9, SLC22A4, SLC22A5, SLC22A8, SLCO1B1",True,0.0013051464301233,9,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Cysteine,6,"SLC1A5, SLC43A2, SLC7A11",True,0.0013051464301233,4,2,T Cell–other (2.3e-02); other (self) (2.4e-03),,T Cell–other (2.3e-02),True,2,CD8 T Cell–other (2.3e-02); other (self) (2.4e-03),,CD8 T Cell–other (2.3e-02),True,2,Exhausted CD8 T cell–other (2.4e-02); other (self) (2.7e-03),,Exhausted CD8 T cell–other (2.4e-02),True
Human_Breast,L-Cystine,6,"SLC3A1, SLC3A2, SLC7A11",True,0.0013051464301233,5,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
