group,left,right,count
lr,-0.008731285,-0.008369391,4
lr,-0.008369391,-0.0080074975,3
lr,-0.0080074975,-0.0076456033,1
lr,-0.0076456033,-0.0072837095,0
lr,-0.0072837095,-0.006921815,3
lr,-0.006921815,-0.0065599214,1
lr,-0.0065599214,-0.0061980276,0
lr,-0.0061980276,-0.0058361334,0
lr,-0.0058361334,-0.0054742396,0
lr,-0.0054742396,-0.005112346,0
lr,-0.005112346,-0.0047504515,0
lr,-0.0047504515,-0.0043885577,4
lr,-0.0043885577,-0.004026664,0
lr,-0.004026664,-0.00366477,4
lr,-0.00366477,-0.003302876,0
lr,-0.003302876,-0.002940982,0
lr,-0.002940982,-0.002579088,4
lr,-0.002579088,-0.002217194,0
lr,-0.002217194,-0.0018553003,4
lr,-0.0018553003,-0.0014934062,0
lr,-0.0014934062,-0.0011315123,0
lr,-0.0011315123,-0.00076961843,26
lr,-0.00076961843,-0.00040772447,43
lr,-0.00040772447,-4.5830533e-05,227
lr,-4.5830533e-05,0.0003160634,3578
lr,0.0003160634,0.0006779574,37
lr,0.0006779574,0.0010398513,14
lr,0.0010398513,0.0014017452,13
lr,0.0014017452,0.0017636392,5
lr,0.0017636392,0.002125533,0
lr,0.002125533,0.002487427,8
lr,0.002487427,0.0028493209,0
lr,0.0028493209,0.003211215,0
lr,0.003211215,0.003573109,0
lr,0.003573109,0.0039350027,4
lr,0.0039350027,0.004296897,0
lr,0.004296897,0.004658791,0
lr,0.004658791,0.0050206846,0
lr,0.0050206846,0.0053825784,4
lr,0.0053825784,0.0057444726,4
lr,0.0057444726,0.0061063664,0
lr,0.0061063664,0.00646826,0
lr,0.00646826,0.0068301545,0
lr,0.0068301545,0.0071920482,0
lr,0.0071920482,0.007553942,0
lr,0.007553942,0.007915836,0
lr,0.007915836,0.00827773,0
lr,0.00827773,0.008639624,0
lr,0.008639624,0.009001518,1
lr,0.009001518,0.009363412,3
ltf,-3.5226054e-05,-3.448543e-05,4
ltf,-3.448543e-05,-3.3744804e-05,0
ltf,-3.3744804e-05,-3.300418e-05,0
ltf,-3.300418e-05,-3.2263553e-05,0
ltf,-3.2263553e-05,-3.152293e-05,0
ltf,-3.152293e-05,-3.0782307e-05,0
ltf,-3.0782307e-05,-3.0041681e-05,0
ltf,-3.0041681e-05,-2.9301056e-05,0
ltf,-2.9301056e-05,-2.8560431e-05,0
ltf,-2.8560431e-05,-2.7819806e-05,0
ltf,-2.7819806e-05,-2.707918e-05,0
ltf,-2.707918e-05,-2.6338557e-05,0
ltf,-2.6338557e-05,-2.5597932e-05,0
ltf,-2.5597932e-05,-2.4857307e-05,0
ltf,-2.4857307e-05,-2.4116682e-05,0
ltf,-2.4116682e-05,-2.3376057e-05,0
ltf,-2.3376057e-05,-2.2635433e-05,0
ltf,-2.2635433e-05,-2.1894808e-05,0
ltf,-2.1894808e-05,-2.1154183e-05,0
ltf,-2.1154183e-05,-2.0413558e-05,0
ltf,-2.0413558e-05,-1.9672934e-05,0
ltf,-1.9672934e-05,-1.893231e-05,0
ltf,-1.893231e-05,-1.8191684e-05,0
ltf,-1.8191684e-05,-1.7451059e-05,0
ltf,-1.7451059e-05,-1.6710434e-05,0
ltf,-1.6710434e-05,-1.596981e-05,0
ltf,-1.596981e-05,-1.5229185e-05,0
ltf,-1.5229185e-05,-1.448856e-05,0
ltf,-1.448856e-05,-1.3747936e-05,0
ltf,-1.3747936e-05,-1.300731e-05,0
ltf,-1.300731e-05,-1.2266685e-05,0
ltf,-1.2266685e-05,-1.1526061e-05,0
ltf,-1.1526061e-05,-1.0785436e-05,0
ltf,-1.0785436e-05,-1.00448115e-05,0
ltf,-1.00448115e-05,-9.304186e-06,0
ltf,-9.304186e-06,-8.563562e-06,0
ltf,-8.563562e-06,-7.822937e-06,0
ltf,-7.822937e-06,-7.082312e-06,0
ltf,-7.082312e-06,-6.3416874e-06,0
ltf,-6.3416874e-06,-5.6010626e-06,1
ltf,-5.6010626e-06,-4.8604375e-06,0
ltf,-4.8604375e-06,-4.1198127e-06,0
ltf,-4.1198127e-06,-3.379188e-06,1
ltf,-3.379188e-06,-2.6385633e-06,0
ltf,-2.6385633e-06,-1.8979385e-06,0
ltf,-1.8979385e-06,-1.1573137e-06,6
ltf,-1.1573137e-06,-4.1668892e-07,13
ltf,-4.1668892e-07,3.2393586e-07,259
ltf,3.2393586e-07,1.0645606e-06,12
ltf,1.0645606e-06,1.8051854e-06,4
metab,-0.0051029543,-0.004680766,3
metab,-0.004680766,-0.0042585777,0
metab,-0.0042585777,-0.0038363894,0
metab,-0.0038363894,-0.003414201,5
metab,-0.003414201,-0.0029920128,3
metab,-0.0029920128,-0.0025698245,1
metab,-0.0025698245,-0.002147636,4
metab,-0.002147636,-0.0017254477,11
metab,-0.0017254477,-0.0013032594,5
metab,-0.0013032594,-0.000881071,15
metab,-0.000881071,-0.00045888269,45
metab,-0.00045888269,-3.6694353e-05,208
metab,-3.6694353e-05,0.00038549397,1857
metab,0.00038549397,0.0008076823,30
metab,0.0008076823,0.0012298706,18
metab,0.0012298706,0.001652059,16
metab,0.001652059,0.0020742472,4
metab,0.0020742472,0.0024964355,4
metab,0.0024964355,0.002918624,4
metab,0.002918624,0.0033408124,2
metab,0.0033408124,0.0037630007,4
metab,0.0037630007,0.004185189,12
metab,0.004185189,0.004607377,4
metab,0.004607377,0.0050295657,1
metab,0.0050295657,0.0054517537,1
metab,0.0054517537,0.0058739423,4
metab,0.0058739423,0.006296131,2
metab,0.006296131,0.006718319,1
metab,0.006718319,0.0071405075,2
metab,0.0071405075,0.0075626955,4
metab,0.0075626955,0.007984884,2
metab,0.007984884,0.008407072,0
metab,0.008407072,0.00882926,1
metab,0.00882926,0.009251449,4
metab,0.009251449,0.009673637,0
metab,0.009673637,0.010095825,0
metab,0.010095825,0.0105180135,0
metab,0.0105180135,0.0109402025,0
metab,0.0109402025,0.011362391,3
metab,0.011362391,0.011784579,1
metab,0.011784579,0.012206768,1
metab,0.012206768,0.012628956,0
metab,0.012628956,0.013051144,1
metab,0.013051144,0.013473332,0
metab,0.013473332,0.013895521,0
metab,0.013895521,0.014317709,0
metab,0.014317709,0.014739897,0
metab,0.014739897,0.015162085,1
metab,0.015162085,0.015584274,0
metab,0.015584274,0.016006462,1
tf,-2.2465808,-2.1200316,4
tf,-2.1200316,-1.9934824,0
tf,-1.9934824,-1.8669331,0
tf,-1.8669331,-1.7403839,3
tf,-1.7403839,-1.6138345,5
tf,-1.6138345,-1.4872853,4
tf,-1.4872853,-1.360736,6
tf,-1.360736,-1.2341868,5
tf,-1.2341868,-1.1076375,5
tf,-1.1076375,-0.9810883,3
tf,-0.9810883,-0.854539,14
tf,-0.854539,-0.72798973,26
tf,-0.72798973,-0.6014405,27
tf,-0.6014405,-0.47489122,39
tf,-0.47489122,-0.34834197,60
tf,-0.34834197,-0.22179271,96
tf,-0.22179271,-0.09524345,294
tf,-0.09524345,0.03130581,3702
tf,0.03130581,0.15785506,919
tf,0.15785506,0.28440434,162
tf,0.28440434,0.41095358,119
tf,0.41095358,0.5375028,48
tf,0.5375028,0.6640521,21
tf,0.6640521,0.7906014,7
tf,0.7906014,0.9171506,15
tf,0.9171506,1.0436999,10
tf,1.0436999,1.1702491,8
tf,1.1702491,1.2967983,0
tf,1.2967983,1.4233476,5
tf,1.4233476,1.549897,4
tf,1.549897,1.6764462,0
tf,1.6764462,1.8029954,4
tf,1.8029954,1.9295447,8
tf,1.9295447,2.056094,5
tf,2.056094,2.1826432,4
tf,2.1826432,2.3091924,3
tf,2.3091924,2.4357417,4
tf,2.4357417,2.562291,8
tf,2.562291,2.6888402,0
tf,2.6888402,2.8153894,3
tf,2.8153894,2.9419386,1
tf,2.9419386,3.0684881,0
tf,3.0684881,3.1950374,0
tf,3.1950374,3.3215866,0
tf,3.3215866,3.4481359,0
tf,3.4481359,3.574685,0
tf,3.574685,3.7012343,0
tf,3.7012343,3.8277836,1
tf,3.8277836,3.9543328,2
tf,3.9543328,4.080882,1
